# Büntgen - Pamplona - PISY - ITRDB SPAI070
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16798
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16798.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai070-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai070-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai070.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai070.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - Pamplona - PISY - ITRDB SPAI070
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Nievergelt, D.; Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pamplona
#   Location: Spain
#   Northernmost_Latitude: 42.1
#   Southernmost_Latitude: 42.1
#   Easternmost_Longitude: -1.1333
#   Westernmost_Longitude: -1.1333
#   Elevation_m: 1400
#--------------------
# Data_Collection
#   Collection_Name: SPAI070
#   First_Year: 1934
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## pal01z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal01z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal13z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal13z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal14z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal14z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal15z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal15z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal16a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal16a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pal16b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pal16b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	pal01z_raw	pal02a_raw	pal02b_raw	pal03a_raw	pal03b_raw	pal04a_raw	pal04b_raw	pal05a_raw	pal05b_raw	pal06a_raw	pal06b_raw	pal07a_raw	pal07b_raw	pal08a_raw	pal08b_raw	pal09a_raw	pal09b_raw	pal10a_raw	pal10b_raw	pal11a_raw	pal11b_raw	pal12a_raw	pal12b_raw	pal13z_raw	pal14z_raw	pal15z_raw	pal16a_raw	pal16b_raw
1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.57	NA	NA	4.04	NA	NA	NA	NA	NA
1935	NA	NA	NA	6.02	NA	NA	NA	NA	4.26	4.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.78	NA	NA	2.87	NA	NA	NA	6.92	7.72
1936	3.5	NA	NA	5.08	4.72	NA	NA	6.38	4.13	4.54	NA	NA	NA	NA	NA	NA	NA	NA	3.17	4.71	NA	NA	3.54	NA	NA	NA	7.32	7.56
1937	1.63	NA	4.6	3.21	2.68	NA	NA	4.5	2.98	3.28	NA	NA	2.18	NA	NA	NA	NA	NA	5.11	3.7	NA	2.99	2.16	4.52	NA	NA	5.9	6.03
1938	2.08	NA	4.52	3.22	2.61	NA	NA	3.69	1.93	2.26	NA	NA	0.99	NA	NA	NA	NA	NA	3.59	3.14	NA	3.68	1.85	4.34	NA	NA	7.68	6.63
1939	2.04	NA	4.81	3.1	2.68	NA	NA	3.43	1.56	2.12	NA	NA	1.16	3.27	NA	NA	NA	NA	3.04	2.17	NA	3.19	2.36	5.57	NA	NA	7.77	6.36
1940	2.11	NA	4.44	3.32	3.39	NA	NA	4	1.43	1.86	NA	NA	1.42	1.34	NA	NA	NA	3.62	3.93	1.85	3.13	3.44	2.1	4.81	NA	NA	7.59	6.88
1941	1.54	NA	3.76	2.74	3.16	NA	NA	2.72	1.76	1.52	NA	NA	1.5	0.87	NA	NA	NA	2.94	3.06	1.95	2.47	3.65	1.82	3.77	NA	NA	6.52	6.62
1942	2.23	NA	4.99	3.35	2.86	NA	NA	2.42	2.05	1.79	NA	NA	1.74	1.06	NA	NA	NA	3.24	3.6	1.79	2.05	4.2	2.25	3.88	NA	NA	7.07	6.74
1943	2.05	NA	5.56	3.46	3.34	NA	NA	2.92	2.03	2.11	NA	NA	2.03	2.17	NA	NA	NA	3.36	3.51	1.63	2.17	4.64	2.76	4.57	NA	NA	5.49	5.14
1944	1.38	NA	5.83	3.97	3.88	4.96	NA	3.14	1.67	2.05	2.39	1.97	1.75	2.33	NA	NA	NA	3.08	3.78	2.11	2.24	4.65	3.29	4.37	NA	NA	5.92	5.14
1945	0.73	NA	6.59	3.38	3.73	5.12	3.28	3.37	1.58	1.92	2.49	1.07	3.33	1.6	NA	NA	NA	3.01	3.93	2.19	2.41	3.87	3.07	4.45	NA	NA	5.01	5.95
1946	1.88	NA	4.7	2.47	2.91	4.67	2.88	3.14	3.44	2.01	2.51	1.34	1.35	1.8	3.14	3.47	NA	3.51	3.79	2.24	2.36	3.25	2.14	3.27	5.16	NA	4.02	3.97
1947	1.9	NA	4.52	3.01	4.23	4.77	2.22	3.1	3.02	2.25	2.77	1.6	1.14	1.68	2.9	2.73	NA	4.56	3.99	2.16	2.27	4.51	3.39	3.05	4.16	NA	5.08	4.36
1948	2.38	NA	5.09	3.01	4.02	3.95	2.07	4.08	3.02	1.99	2.86	1.63	1.14	0.95	2.22	2.57	NA	3.63	4.18	2.06	2.44	3.8	3.07	4.06	4.02	NA	6.17	6.54
1949	3.25	NA	5.55	2.95	3.82	3.74	1.8	3.77	2.96	1.52	2.45	1.28	0.95	1.08	2.33	2.86	NA	4.78	3.76	2.01	2.72	4.27	2.67	4.07	3.03	NA	6.3	6.15
1950	3.4	5.72	4.7	2.25	2.84	2.95	1.88	3.84	2.82	1.36	2.48	1.74	0.9	1.59	1.59	2.75	NA	4.45	3.39	2.63	3.46	3.78	2.64	4.62	2.63	NA	4.05	3.49
1951	3.87	5.62	5.42	2.41	3.03	3.4	2.12	5.29	4.43	1.87	3.15	2.37	2.62	1.9	0.86	3.68	NA	7.03	4.57	4.58	5.52	3.9	2.63	4.23	3.13	NA	4.53	3.7
1952	6.03	5.28	6.14	2.72	3.05	2.61	1.27	7.53	5.27	2.06	4.62	2.89	2	1.8	1.38	6.47	NA	11.01	6.4	6.27	8.17	6.69	4.73	3.65	4.84	NA	5.43	5.03
1953	4.48	6.17	5.28	2.96	4.11	3.6	1.85	6.55	7.07	5.5	6.41	2.88	2.02	4.64	2.86	6.79	6.97	11.69	8.45	5.13	5.36	5.98	5.48	3.6	4.81	NA	6.88	5.25
1954	4.87	5.55	4.73	2.51	3.35	5.3	3.05	5.99	6.63	5.76	5.09	4.22	2.31	3.76	4.98	6.39	6.97	8.61	9.21	4.83	4.79	6.8	6.02	3.65	4.57	NA	5.82	5.69
1955	5.08	5.42	5.48	2.89	3.6	5.9	3.77	6.33	6.73	4.81	5.06	4.06	2.48	4.74	5.91	5.2	6.22	6.93	7.17	4.34	4.06	7.2	6.75	4.22	5.16	NA	6.73	6.37
1956	4.8	4.45	5	2.06	3.66	4.66	3.59	5	5.36	3.51	4.29	2.64	1.7	3.58	3.79	3.1	5.03	6.31	5.69	3.51	3.74	5.78	5.75	4.51	5.29	NA	5.91	5.96
1957	4.27	4.01	4.42	1.95	3.23	4.18	3.02	5.46	5.11	2.92	4.46	1.96	1.44	3.5	4.45	3.26	4.51	6.65	4.6	3.85	3.92	5.65	6.34	4.76	4.1	NA	6.11	6.55
1958	5.13	3.33	3.57	1.59	2.95	3.84	1.85	4.31	5.59	2.02	3.09	1.8	1.05	2.4	3.59	2.46	3.67	5.88	3.27	3.82	3.98	4.67	4.95	3.3	3.83	NA	3.84	3.58
1959	7.39	4.09	4.92	2.9	3.81	2.15	1.71	4	6.13	2.44	4.17	3.33	1.86	2.26	2.79	3.42	4.58	6.55	3.36	4.22	3.46	4.28	5.32	3.12	3.36	NA	3.27	3.52
1960	7.56	4.31	4.7	2.2	3.31	2.41	1.47	4.11	4.56	2.7	4.72	2.56	2.29	2.28	2.32	3.51	3.51	3.87	2.71	5	3.65	4.69	4.59	2.54	2.88	NA	3.96	3.22
1961	5.67	5.1	5.59	3.67	4.19	3.72	2.69	5.56	5.59	2.81	5.9	3.01	2.33	3.15	2.87	4.8	3.92	4.12	3.54	6.33	3.65	4.42	3.69	3.26	2.53	8.57	4.15	4.02
1962	5.69	3.71	3.78	3.05	4.05	3.81	2.79	4.76	5.6	3.11	4.75	2.74	1.64	2.41	3.15	4.93	4.56	3.35	2.59	5.33	3.66	3.77	3.27	2.2	2.5	8.34	3.95	2.99
1963	7.91	4.72	3.9	2.07	2.54	2.49	1.71	3.42	3.98	2.35	3.86	2.07	1.5	1.52	2.6	3.32	2.87	2.22	1.86	2.98	2.93	2.58	2.22	1.42	1.4	6.62	3.56	2.86
1964	7.26	4.3	3.9	2.84	3.45	2.41	2.33	4.62	4.34	2.07	3.73	2.96	1.84	2.58	3.8	3.81	3.11	3.09	2.18	4.08	3.64	3.6	4.07	1.67	1.54	7.54	3.28	2.88
1965	5.35	2.95	3.3	2.45	2.78	2.99	1.66	4.54	4.07	2.29	3.7	2.52	2.02	2.1	2.59	3.51	2.47	2.63	2.22	3.3	2.63	2.89	3.33	1.35	1.82	8.45	2.85	2.36
1966	7.74	3.44	4.07	2.31	2.97	3.41	1.55	6.44	5.31	2.06	3.32	2.37	2.4	2.52	3.15	3	3.06	2.7	3.04	3.98	2.89	3.48	4.5	1.71	1.85	9.89	3.26	3.51
1967	8.95	3.32	3.51	2.16	2.93	2.62	2.04	2.92	3.53	1.95	2.74	1.8	2.74	2.28	2.75	3.73	3.39	2.17	2.36	3.54	3.85	3.34	5.11	1.47	1.9	9.04	3.96	4.5
1968	5.77	3.44	3.17	1.85	2.46	3.22	1.73	3.72	3.32	0.81	0.89	2.3	2.81	2	2.01	3.97	4.15	1.79	2.34	3.37	3.3	3.16	4.7	1.16	1.83	7.02	3.22	3.4
1969	6.63	3.22	4.07	2.5	3.08	3.08	2.07	4.16	4.44	0.83	0.72	3.02	2.56	2.23	2.03	3.76	3.45	2.61	2.39	3.79	3.5	4.09	4.36	1.7	2.41	7.06	3.56	3.35
1970	6.06	2.67	3.34	2.2	2.44	3.02	2.09	3.32	3.48	0.79	0.57	3.3	2.06	1.99	1.94	3.3	3.27	2.07	1.67	3.75	3.16	3.63	3.71	1.33	2.1	6.4	3.57	2.4
1971	5.8	1.95	3	2.2	2.16	3.19	2.87	3.98	3.67	0.86	0.64	4.55	3.02	2.56	2.06	3.51	3.87	2.59	1.96	3.9	3.85	3.83	3.43	1.2	2.31	7.3	3.44	3.03
1972	4.14	1.14	2.19	1.04	1.3	2.14	1.16	2.84	2.66	0.67	0.55	2.78	1.84	1.52	1.08	2.62	2.74	1.71	1.25	2	2.2	2.82	2.32	0.88	1.14	5.05	2.36	2.39
