# Schweingruber - Nizza Foret d'Aillon - PCAB - ITRDB FRAN018
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4557
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4557.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran018x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran018x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran018x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran018x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Nizza Foret d'Aillon - PCAB - ITRDB FRAN018
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nizza Foret d'Aillon
#   Location: France
#   Northernmost_Latitude: 43.88
#   Southernmost_Latitude: 43.88
#   Easternmost_Longitude: 7.33
#   Westernmost_Longitude: 7.33
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: FRAN018
#   First_Year: 1795
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 260110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260180_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260180; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260190_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260190; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 260200_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 260200; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	260110_raw	260120_raw	260130_raw	260140_raw	260150_raw	260160_raw	260170_raw	260180_raw	260190_raw	260200_raw
1795	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA
1828	NA	NA	NA	NA	0.93	0.88	0.98	NA	NA	NA
1829	NA	NA	NA	NA	0.87	0.9	0.98	0.8	NA	NA
1830	NA	NA	NA	NA	0.88	0.94	0.93	0.88	NA	NA
1831	NA	NA	NA	NA	0.82	0.86	0.94	0.82	NA	NA
1832	NA	NA	NA	NA	0.99	0.95	0.91	0.9	NA	NA
1833	NA	NA	NA	NA	0.84	0.81	0.84	0.82	NA	NA
1834	NA	NA	NA	NA	0.87	0.89	0.82	0.85	NA	NA
1835	NA	NA	NA	NA	0.93	0.86	0.89	0.79	NA	NA
1836	NA	NA	NA	NA	0.96	0.89	0.87	0.86	NA	NA
1837	NA	NA	NA	NA	0.86	0.87	0.84	0.86	NA	NA
1838	NA	NA	NA	NA	0.93	0.94	0.9	0.91	NA	NA
1839	NA	NA	NA	NA	0.99	0.96	0.96	0.88	NA	NA
1840	NA	NA	NA	NA	0.98	1	0.95	0.9	NA	NA
1841	NA	NA	NA	NA	1.01	0.99	0.94	0.91	NA	NA
1842	0.87	NA	NA	NA	0.92	0.96	0.89	0.87	NA	NA
1843	0.89	0.89	NA	NA	0.85	0.96	0.91	0.84	NA	NA
1844	0.93	0.95	NA	NA	1.01	0.99	0.93	0.86	NA	NA
1845	0.95	0.9	NA	NA	1.01	1	0.88	0.9	NA	NA
1846	0.98	0.94	NA	NA	1.09	1.01	0.93	0.92	NA	NA
1847	0.98	0.87	NA	NA	1.03	0.95	0.9	0.9	NA	NA
1848	1.01	0.94	NA	NA	1.05	1	0.94	0.93	NA	NA
1849	1.05	0.92	NA	NA	1.1	0.97	0.85	0.96	NA	NA
1850	0.91	0.85	NA	NA	0.95	0.93	0.81	0.92	NA	NA
1851	0.83	0.87	NA	NA	0.83	0.95	0.78	0.91	NA	NA
1852	0.85	0.83	NA	NA	0.93	0.85	0.9	0.94	0.93	NA
1853	0.89	0.82	NA	NA	0.97	0.86	0.94	0.9	0.93	NA
1854	0.92	0.86	NA	NA	0.98	0.96	0.96	0.96	0.94	NA
1855	0.92	0.82	NA	NA	0.99	0.98	0.93	0.93	0.9	NA
1856	0.92	0.85	NA	NA	0.99	0.96	0.92	0.92	0.92	NA
1857	0.89	0.82	NA	NA	0.95	0.98	0.92	0.91	0.88	NA
1858	0.95	0.87	NA	NA	1.05	1.02	0.96	0.94	0.92	NA
1859	0.97	0.86	NA	0.75	1.03	0.97	0.92	0.93	0.94	NA
1860	0.92	0.83	NA	0.77	1	0.88	0.91	0.91	0.84	NA
1861	1	0.91	NA	0.88	1.03	0.88	0.98	0.96	0.87	NA
1862	0.94	0.9	NA	0.85	1	0.93	0.93	0.97	0.89	NA
1863	0.93	0.88	NA	0.79	1.03	0.88	0.91	0.95	0.85	NA
1864	0.98	0.89	NA	0.88	1.02	0.95	0.93	0.95	0.92	NA
1865	0.91	0.82	NA	0.73	1.06	0.91	0.89	0.88	0.85	NA
