# Hartl - Berchtesgaden, Klausbachtal - ABAL - ITRDB DEU345
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37544
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37544.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu345-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu345.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu345.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Klausbachtal - ABAL - ITRDB DEU345
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Klausbachtal
#   Location: Germany
#   Northernmost_Latitude: 47.574
#   Southernmost_Latitude: 47.574
#   Easternmost_Longitude: 12.803
#   Westernmost_Longitude: 12.803
#   Elevation_m: 960
#--------------------
# Data_Collection
#   Collection_Name: DEU345
#   First_Year: 1844
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGEW301G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW301G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW301K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW301K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW302G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW302G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW302K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW302K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW303G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW303G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW303K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW303K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW304G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW304G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW304K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW304K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW305G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW305G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW305K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW305K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW307G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW307G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW307K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW307K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW308G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW308G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW308K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW308K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW309G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW309G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW309K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW309K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW310G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW310G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW310K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW310K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW311G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW311G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGEW311K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGEW311K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGEW301G_raw	NGEW301K_raw	NGEW302G_raw	NGEW302K_raw	NGEW303G_raw	NGEW303K_raw	NGEW304G_raw	NGEW304K_raw	NGEW305G_raw	NGEW305K_raw	NGEW307G_raw	NGEW307K_raw	NGEW308G_raw	NGEW308K_raw	NGEW309G_raw	NGEW309K_raw	NGEW310G_raw	NGEW310K_raw	NGEW311G_raw	NGEW311K_raw
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	NA	NA
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29	NA	NA
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	NA	NA
1851	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.88	NA	NA
1852	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.95	NA	NA
1853	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	1.6	2.33	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	1.72	2.02	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	1.66	2.06	0.92	NA
1856	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	1.72	2.01	0.9	NA
1857	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	1.97	2.45	1.46	NA
1858	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	2.65	2.93	1.99	NA
1859	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	3.16	3.89	2.13	NA
1860	NA	NA	NA	0.16	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	2.86	3.28	1.79	1.88
1861	NA	NA	NA	0.58	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	2.94	3.64	1.86	2.14
1862	NA	NA	NA	0.41	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	0.54	0.36	2.67	2.89	1.29	1.56
1863	NA	NA	NA	0.47	NA	NA	NA	0.87	NA	NA	NA	NA	NA	NA	0.55	0.37	3.34	3.3	1.66	2.15
1864	NA	NA	NA	0.39	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	0.43	0.32	2.9	3.1	1.18	1.8
1865	NA	NA	NA	0.25	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	0.22	0.18	2.09	1.9	0.84	1.38
1866	NA	NA	NA	0.61	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	1.02	0.41	3.55	3.5	1.52	2.28
1867	NA	NA	NA	0.43	NA	NA	NA	1.1	NA	NA	NA	NA	1.55	NA	1.25	1.31	2.52	2.83	1.6	1.66
1868	NA	NA	NA	0.75	NA	NA	NA	1.31	NA	NA	NA	NA	2.2	NA	1.15	1.23	1.58	2.02	1.01	1.34
1869	NA	NA	NA	1.19	NA	NA	NA	2.15	2.99	NA	NA	2.57	2.88	NA	1.68	1.94	1.75	2.42	1.56	1.95
1870	NA	NA	NA	1.17	NA	NA	NA	2.07	2.82	NA	NA	2.84	3.1	NA	2.09	2.31	2.01	2.44	2.23	2.43
1871	NA	NA	NA	1.24	NA	NA	NA	2.89	3.71	NA	NA	3.13	3.43	NA	2.53	2.91	2.88	2.89	2.73	2.76
1872	1.99	2.01	NA	1.36	NA	NA	NA	2.49	3.06	NA	NA	2.62	2.95	3.03	1.88	2.43	2.56	2.52	2.21	2.36
1873	2.65	2.97	NA	1.55	NA	NA	NA	2.55	3.31	NA	NA	2.53	3.18	3.06	1.94	1.95	3.08	3.57	2.1	2.39
1874	3.41	2.77	NA	1.52	NA	NA	NA	2.57	3.59	NA	NA	2.43	2.77	2.61	1.82	2.29	2.69	3.04	2.04	2.4
1875	2.02	1.95	NA	1.48	NA	NA	NA	2.47	3.08	NA	NA	2.18	2.84	2.49	2.13	2.54	3.06	3.12	1.96	2.69
1876	2.75	2.62	NA	1.46	NA	NA	NA	2.57	3.63	NA	NA	2.44	3.22	2.86	2.17	2.65	3.11	3.69	2.19	2.54
1877	2.98	2.98	NA	1.92	NA	NA	2.66	1.98	4.03	NA	NA	1.95	3.19	2.78	2.05	2.45	2.42	3.74	1.61	2.2
1878	3.1	2.99	2.19	1.34	NA	NA	3.19	2.34	3.28	3.19	NA	2.22	3.01	2.53	2.2	2.17	2.73	2.86	1.47	2.23
1879	3.31	2.95	2.7	1.63	NA	NA	3.43	2.06	3.12	3.23	NA	2	3.1	2.56	1.81	1.87	3.1	3.24	1.74	2.16
1880	3.13	2.82	2.33	1.62	NA	NA	2.77	1.83	2.85	2.92	NA	2.3	2.74	2.57	2.04	2.08	2.72	2.94	1.5	2.47
1881	3.42	3.25	3.26	1.98	NA	NA	3.34	2.77	3.38	3.66	NA	2.45	3.18	2.82	2.73	2.64	3.32	3.63	2.02	2.66
1882	3.14	2.55	2.56	1.96	NA	NA	2.59	2.78	2.82	2.99	2.43	1.74	2.69	2.38	2.35	2.25	3.22	3.46	2.03	2.41
1883	2.54	2.68	2.55	2.1	NA	NA	2.6	2.39	3.28	3.61	2.22	1.9	2.77	2.89	2.69	2.76	3.23	3.74	2.12	2.39
1884	2.7	2.72	2.48	1.92	1.5	2.27	2.51	1.95	3.12	3.5	2.11	1.83	2.83	2.93	2.48	3.13	2.92	4.1	2.03	2.29
1885	2.8	2.29	2.32	2.22	1.47	2	2.4	1.96	3.22	3.8	2.22	1.92	2.45	2.6	2.06	2.46	2.59	3.23	1.79	2.11
1886	2.19	1.99	2.06	1.72	0.94	1.75	1.81	1.5	2.42	2.92	1.53	1.25	2.39	2.23	1.66	2.12	2.22	2.63	1.63	1.81
1887	2.66	2.3	2.09	1.93	1.21	1.88	2.05	1.43	2.66	3.33	1.81	1.51	2.8	2.33	1.98	2.23	2.09	2.47	1.61	2.06
1888	2.1	1.86	2.05	1.57	1.2	1.8	1.88	1.49	2.48	2.93	1.56	1.2	2.48	1.91	1.86	2.1	2.24	2.58	1.48	1.49
1889	2.45	1.92	2.17	1.85	1.06	1.82	1.81	1.56	2.87	3.87	1.9	1.31	2.63	2.25	2.29	2.56	2.68	3.52	1.74	1.8
1890	2.81	2.1	2.16	1.79	1.17	2.08	2.03	2.06	3.03	4.32	1.63	1.4	2.77	2.71	2.7	3.11	2.94	3.97	1.79	1.88
1891	2.09	1.07	1.57	1.22	1.04	1.95	1.67	1.88	2.73	3.47	1.72	1.36	2.46	1.79	2.32	2.55	2.08	3.1	1.63	1.73
1892	2.51	0.65	1.85	1.47	1.3	2.01	1.48	1.85	2.57	3.66	1.62	1.21	2.45	2.19	2.64	2.93	2.35	2.99	1.96	1.19
1893	2.35	1.02	1.69	1.36	1.39	1.8	0.32	1.09	2.49	3.19	1.39	1.04	2.72	2.16	2.31	2.59	1.84	2.81	1.45	0.81
1894	2.35	1.15	1.64	1.25	1.58	1.59	0.83	1.05	2.38	2.99	1.27	1.01	2.95	2.14	2.45	2.9	1.98	3.15	1.55	0.67
1895	2.37	1.35	1.68	1.41	1.63	1.83	1.11	1.17	2.66	3.2	1.74	1.24	2.61	2.73	2.47	2.91	2.08	3.02	1.71	1.3
1896	1.98	1.67	1.59	1.48	1.78	1.83	0.97	1.13	2.65	3.13	1.36	1.06	2.7	2.79	2.62	3.08	1.93	2.68	1.47	1.41
1897	1.99	1.64	1.5	1.51	1.89	1.94	0.94	0.95	2.59	3.52	1.31	1.08	3.25	2.78	2.81	3.02	1.87	2.87	1.68	1.6
