# Bräker - Saueinschlag - QURO - ITRDB SWIT216
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10787
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10787.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit216-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit216-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit216.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit216.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Bräker - Saueinschlag - QURO - ITRDB SWIT216
#--------------------
# Investigators
#   Investigators: Bräker, O.U.; Zingg, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Saueinschlag
#   Location: Switzerland
#   Northernmost_Latitude: 47.1333
#   Southernmost_Latitude: 47.1333
#   Easternmost_Longitude: 7.3833
#   Westernmost_Longitude: 7.3833
#   Elevation_m: 480
#--------------------
# Data_Collection
#   Collection_Name: SWIT216
#   First_Year: 1886
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BN80058G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80058G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80058P_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80058P; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80158G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80158G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80158P_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80158P; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80288G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80288G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80288P_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80288P; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80330G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80330G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80330P_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80330P; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80678X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80678X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80678Y_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80678Y; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80948G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80948G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN80948P_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN80948P; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN81166G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN81166G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN81166P_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN81166P; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN81295G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN81295G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN81295P_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN81295P; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN81399G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN81399G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BN81399P_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BN81399P; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BN80058G_raw	BN80058P_raw	BN80158G_raw	BN80158P_raw	BN80288G_raw	BN80288P_raw	BN80330G_raw	BN80330P_raw	BN80678X_raw	BN80678Y_raw	BN80948G_raw	BN80948P_raw	BN81166G_raw	BN81166P_raw	BN81295G_raw	BN81295P_raw	BN81399G_raw	BN81399P_raw
1886	3.99	3.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	3.02	2.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	4.58	2.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	5.25	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	4.32	2.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	4.49	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	5.96	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	3.99	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	2.81	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	2.82	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	2.63	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	2.58	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	4.26	2.35	NA	NA	5.55	4.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	4.37	2.99	NA	NA	4.75	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	3.55	2.7	NA	NA	3.42	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	3.78	2.92	3.74	2.69	4.79	3.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	3.45	2.3	2.1	1.78	4.69	4.19	2.33	2.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	3.94	2.35	5.02	3.39	4.61	4.88	2.42	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	3.73	3.1	4.55	3.57	5.2	6.39	3.72	2.2	NA	NA	NA	NA	3.07	2.62	NA	NA	NA	NA
1905	3.46	2.48	3.93	4.86	5.5	5.87	4.73	2.52	NA	NA	NA	NA	1.15	1.32	NA	NA	5.05	3.54
1906	1.94	1.88	3	2.77	3.32	2.87	3.4	1.61	NA	NA	NA	NA	0.98	0.81	NA	NA	2.27	2.19
1907	2.38	2.14	3.14	2.72	4.28	3.28	2.7	2.23	NA	NA	NA	NA	1.34	0.99	NA	NA	2.25	1.7
1908	2.2	1.4	3.25	2.64	3.96	4.94	3.15	1.52	NA	NA	NA	NA	2.88	2.11	NA	NA	3.1	1.71
1909	1.2	1	1.29	1.71	2.29	2.34	3.09	0.83	NA	NA	NA	NA	1.82	1.47	NA	NA	1.95	1.67
1910	2.19	1.67	2.62	2.41	2.87	4.23	2.94	1.27	NA	NA	NA	NA	2.72	2.14	NA	NA	1.87	1.51
1911	1.94	2.23	2.36	1.88	2.68	3.93	2.61	1.18	NA	NA	NA	NA	3.72	3.07	NA	NA	2	2.27
1912	1.05	1.38	2.2	2.21	2.18	2.76	3.09	1.23	NA	NA	NA	NA	3.91	3.12	NA	NA	3.4	2.8
1913	1.35	1.24	1.75	2.31	2.77	3.04	2.84	0.87	NA	NA	NA	NA	3.98	2.5	NA	NA	2.85	2.8
1914	1.78	1.6	1.54	2.05	2.91	3.85	3.39	0.86	5.57	4.35	1.71	2.86	4.44	3.76	3.18	3.2	2.55	2.36
1915	2.05	1.62	1.45	1.56	2.99	4.02	2.4	0.74	0.56	1.11	0.86	1.26	3.84	2.95	1.32	1.56	2.18	1.98
1916	2.26	2.01	1.11	1.59	2.7	4.19	2.41	0.83	0.99	1.31	0.8	1.75	3.41	3.64	0.68	1.26	2.69	2.24
1917	2.61	2.56	1.02	1.4	2.19	3.85	2.09	0.88	1.68	1.87	1.14	1.74	2.71	3.21	1.19	0.9	2.37	1.71
1918	2.08	1.25	0.9	1.23	1.31	2.74	2.11	0.56	1.03	1.21	0.69	1.75	2.72	5.03	0.66	0.83	1.75	1.24
1919	2.5	1.85	0.88	1.1	2.08	3.06	1.41	0.46	0.94	1.41	0.87	1.15	2.65	2.68	0.93	1.1	1.89	1.22
1920	2.05	1.54	1	1.16	2.06	3.45	1.61	0.52	1.38	2.23	0.91	1	2.48	2.41	1.21	1.19	1.9	1.35
1921	0.8	0.8	0.67	0.83	1.27	2.37	1.19	0.49	0.76	0.81	1.04	0.74	1.82	1.36	0.38	0.7	1.48	0.96
1922	2.07	1.74	0.81	1.03	1.81	3.14	1.31	0.76	1.43	1.69	1.9	1.01	1.9	1.44	1.39	2.11	1.78	1.25
1923	2.45	2.08	0.94	1.63	1.88	2.62	1.73	1.02	1.65	1.89	1.99	1.21	3.22	2.19	2.04	2.96	2.25	1.77
1924	1.27	1.15	0.71	1.03	1.4	2.27	0.93	0.56	1.07	1.1	1.33	0.84	1.93	0.82	0.87	1.13	1.03	0.98
1925	1.88	1.52	0.84	1.49	1.97	3.74	0.8	0.73	1.22	1.66	1.87	1.36	2.12	0.84	1.46	2.11	1.48	0.81
1926	0.81	0.9	0.65	1.35	1.08	1.3	0.71	0.51	1.45	1.74	1.64	1.23	1.72	0.51	1.16	1.84	1.09	0.75
1927	0.96	1.3	0.6	1.07	1.39	1.34	0.62	0.52	1.43	1.66	1.27	0.94	1.17	0.64	0.72	1.03	0.73	0.57
1928	1.27	1.85	0.6	0.99	1.67	2.06	0.78	0.46	0.91	0.8	1.31	0.93	1.42	0.85	0.69	1.07	0.82	0.48
1929	1.19	1.91	0.62	0.89	2.58	2.4	0.79	0.64	0.75	0.82	1.56	1.37	1.8	1.1	1.01	1.04	1.24	0.83
1930	1.74	2.25	0.73	1.18	2.14	2.3	1.36	0.68	0.9	0.89	0.99	0.78	2.26	1.43	0.86	1.58	1.11	1.1
1931	2.17	2.13	0.69	1.41	1.85	2.14	1.63	1.24	1.22	1.38	1.48	1.31	2.48	1.86	1.22	2.19	1.89	1.55
1932	2.44	3.01	0.9	1.41	2.21	2.63	1.72	1.12	1.55	1.72	2	1.43	2.33	1.51	1.26	1.66	1.61	1.7
1933	2.04	2.49	0.95	1.21	2.04	1.89	0.97	0.62	0.95	1.04	2.35	1.62	1.6	0.9	0.96	1.26	0.93	0.95
1934	1.98	2.3	1.04	1.39	2.21	2.02	1.26	1.49	1.05	1.26	2.55	1.58	1.73	1.14	1.34	2.3	1.25	1.25
