# Baillie - Garryland Wood - QUSP - ITRDB BRIT040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2672
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2672.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit040-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit040-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit040.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit040.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Baillie - Garryland Wood - QUSP - ITRDB BRIT040
#--------------------
# Investigators
#   Investigators: Baillie, M.G.L.; Brown, D.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Garryland Wood
#   Location: Ireland
#   Northernmost_Latitude: 53.13
#   Southernmost_Latitude: 53.13
#   Easternmost_Longitude: -8.87
#   Westernmost_Longitude: -8.87
#   Elevation_m: 30
#--------------------
# Data_Collection
#   Collection_Name: BRIT040
#   First_Year: 1841
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q 9491_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9491; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9493_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9493; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9494_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9494; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9495_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9495; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9496_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9496; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9497_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9497; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9498_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9498; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9499_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9499; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9500_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9500; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9501_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9501; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9502_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9502; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9503_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9503; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9508_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9508; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 9510_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 9510; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q 9491_raw	Q 9493_raw	Q 9494_raw	Q 9495_raw	Q 9496_raw	Q 9497_raw	Q 9498_raw	Q 9499_raw	Q 9500_raw	Q 9501_raw	Q 9502_raw	Q 9503_raw	Q 9508_raw	Q 9510_raw
1841	NA	NA	NA	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	NA	NA	NA	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	NA	NA	NA	1.86	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	0.99	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	NA	NA	NA	1.81	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	NA	NA	1.83	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	NA	NA	1.47	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	1.84	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	1.07	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	1.42	1.47	NA	0.63	NA	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	1.51	1.16	1.64	0.45	NA	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	1.56	1.7	1.45	0.8	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	1.07	0.91	1.02	0.23	NA	NA	NA	NA	NA	NA	NA
1854	NA	NA	NA	1.47	1.08	1.42	1.06	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	NA	1.94	1.38	1.96	1.06	NA	NA	NA	NA	NA	NA	NA
1856	NA	NA	NA	1.68	0.84	1.21	1	NA	NA	NA	NA	NA	NA	NA
1857	NA	NA	NA	1.22	0.73	1.18	0.97	NA	NA	NA	NA	NA	NA	1.8
1858	NA	NA	NA	0.69	0.53	0.56	0.43	NA	NA	NA	NA	NA	NA	1.48
1859	NA	NA	NA	0.79	0.5	0.48	0.42	NA	NA	NA	NA	NA	NA	1.37
1860	NA	NA	NA	1.98	0.78	1.29	1.64	2.15	NA	NA	NA	NA	NA	2.44
1861	NA	NA	NA	1.94	0.95	1.73	2.44	3.12	NA	NA	NA	NA	NA	2.5
1862	NA	NA	NA	1.24	0.75	1.24	1.36	2.21	NA	NA	NA	NA	NA	1.52
1863	NA	NA	NA	0.73	0.51	0.37	0.39	0.62	NA	NA	NA	NA	NA	0.57
1864	NA	NA	NA	0.53	0.41	0.44	0.24	0.6	NA	NA	NA	NA	NA	0.76
1865	NA	NA	NA	0.53	0.33	0.23	0.28	0.24	NA	NA	NA	NA	NA	1.25
1866	NA	NA	NA	0.69	0.43	0.69	0.32	0.6	NA	NA	NA	NA	NA	0.94
1867	NA	NA	NA	0.71	0.29	0.4	0.29	0.53	NA	NA	NA	NA	NA	0.76
1868	NA	NA	NA	0.38	0.25	0.23	0.26	0.37	NA	NA	NA	NA	NA	0.45
1869	NA	NA	NA	0.35	0.27	0.21	0.26	0.34	NA	NA	NA	NA	NA	0.23
1870	NA	NA	NA	0.43	0.24	0.28	0.21	0.32	NA	NA	NA	NA	NA	0.49
1871	NA	NA	NA	0.64	0.25	0.28	0.44	0.34	NA	NA	NA	NA	NA	0.74
1872	NA	0.49	NA	0.74	0.32	0.69	0.48	0.39	NA	NA	NA	NA	0.77	0.79
1873	NA	0.56	0.87	0.73	0.27	1	0.54	0.43	NA	NA	NA	NA	0.77	0.55
1874	NA	0.48	1.19	1.09	0.47	1.18	0.78	0.67	NA	NA	2.38	NA	0.76	0.81
1875	NA	0.17	0.89	0.79	0.46	0.89	0.81	0.57	NA	1.91	3.61	1.23	0.66	0.84
1876	NA	0.11	0.48	0.67	0.39	0.53	0.51	0.58	NA	1.22	2.23	1.06	0.98	0.43
1877	NA	0.1	0.72	0.64	0.62	0.46	0.39	0.62	NA	0.93	1.72	0.93	0.93	0.46
1878	NA	0.07	1.31	0.88	0.69	0.53	0.66	1.42	NA	1.13	1.97	1.27	0.88	0.68
1879	NA	0.15	1.43	1.07	0.52	0.6	1	1.28	NA	1.04	1.32	0.61	0.8	0.29
1880	NA	0.17	1.53	1	0.28	1.13	1.29	1.94	NA	1.06	1.17	0.79	0.53	0.18
1881	NA	0.17	1.03	0.75	0.29	0.66	0.64	1.37	NA	0.79	1.42	0.45	0.98	0.25
1882	NA	0.06	1.31	0.53	0.23	0.61	0.38	1.07	NA	0.74	1.02	0.32	0.96	0.18
1883	NA	0.17	1.23	1.08	0.46	0.87	1.01	1.37	NA	1.59	2.39	0.71	0.92	0.56
1884	NA	0.14	0.69	0.71	0.34	0.5	0.52	0.97	NA	1.12	0.83	0.65	0.71	0.31
1885	NA	0.12	0.74	0.62	0.28	0.37	0.34	0.71	NA	1.15	0.55	0.61	0.62	0.48
1886	NA	0.16	1.12	0.8	0.21	0.44	0.34	0.87	NA	2.06	0.97	0.72	0.79	0.6
1887	NA	0.09	0.52	0.51	0.33	0.21	0.32	0.5	NA	0.79	0.62	0.48	0.55	0.26
1888	NA	0.07	1.5	0.57	0.34	0.33	0.46	0.55	NA	1.72	0.94	0.49	0.92	0.57
1889	NA	0.09	0.87	0.46	0.28	0.2	0.35	0.47	NA	1.63	1.11	0.43	0.73	0.55
1890	NA	0.08	1.33	0.67	0.24	0.34	0.52	0.7	1.55	1.97	1.62	0.61	0.74	0.71
1891	NA	0.1	1.03	0.76	0.43	0.33	0.39	0.98	2.3	2.42	1.39	0.58	0.56	0.41
1892	NA	0.09	1.23	0.8	0.49	0.44	0.41	1.54	1.55	2.05	1.66	0.58	0.86	0.32
1893	NA	0.05	0.54	0.31	0.41	0.23	0.22	0.54	0.62	0.8	1.01	0.44	0.41	0.19
1894	NA	0.08	1.07	0.43	0.34	0.23	0.36	0.56	0.75	0.94	0.89	0.48	0.53	0.19
1895	0.79	0.06	0.73	0.33	0.22	0.23	0.16	0.27	0.55	1.13	1.07	0.38	0.55	0.29
1896	0.71	0.12	1.3	0.48	0.53	0.46	0.62	0.66	0.58	1.11	0.92	0.46	0.5	0.28
1897	1.84	0.25	2.05	1.46	0.53	1.04	1.45	1.91	1.93	2.69	1.63	0.98	0.61	0.46
