# Schweingruber - Mariazell Gemeindealpe - PCAB - ITRDB AUST006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4525
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4525.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust006e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; aust006e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust006e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aust006e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Mariazell Gemeindealpe - PCAB - ITRDB AUST006
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mariazell Gemeindealpe
#   Location: Austria
#   Northernmost_Latitude: 47.78
#   Southernmost_Latitude: 47.78
#   Easternmost_Longitude: 15.3
#   Westernmost_Longitude: 15.3
#   Elevation_m: 1380
#--------------------
# Data_Collection
#   Collection_Name: AUST006
#   First_Year: 1832
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 247001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 247001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 247002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 247002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 247003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 247003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 247004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 247004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 247005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 247005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 247006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 247006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 247007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 247007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 248008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 248008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 248011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 248011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 248012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 248012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 248013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 248013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 248014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 248014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	247001_raw	247002_raw	247003_raw	247004_raw	247005_raw	247006_raw	247007_raw	248008_raw	248011_raw	248012_raw	248013_raw	248014_raw
1832	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	1.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	1.6	NA	NA	NA	3.5	NA	NA	NA	NA	NA	NA	NA
1836	1.93	NA	NA	NA	2.86	NA	NA	NA	NA	NA	NA	NA
1837	1.31	1.13	NA	NA	2.59	NA	NA	NA	NA	NA	NA	2.53
1838	1.79	1.84	NA	NA	3.17	NA	NA	NA	NA	NA	NA	3.05
1839	1.57	1.8	NA	NA	3	NA	NA	NA	NA	NA	NA	3.33
1840	1.27	1.6	NA	NA	3.06	NA	NA	NA	NA	NA	NA	3.53
1841	1.81	1.66	2.03	NA	2.09	NA	NA	2.87	NA	NA	NA	2.53
1842	1.53	1.7	3.64	NA	2.8	NA	NA	6.14	NA	NA	NA	2.8
1843	1.56	1.96	2.61	2.01	2.3	NA	1.74	4.58	NA	NA	NA	2.72
1844	1.32	1.28	3.06	2.07	2.16	1.71	1.34	4.31	NA	NA	NA	2.89
1845	1.24	1.48	3.52	1.97	3.15	2.3	1.69	4.56	NA	NA	NA	3.43
1846	1.56	2.01	2.39	2.97	3.68	2.12	1.52	4.9	NA	NA	NA	3.42
1847	1.15	1.22	2.66	2.1	3.1	2.3	1.31	3.33	NA	NA	NA	2.85
1848	0.83	0.78	1.69	1.49	2.15	1.55	0.85	2.98	NA	NA	NA	1.74
1849	0.59	0.71	2.13	1.16	1.51	0.86	0.49	2.09	NA	NA	NA	1.78
1850	1.08	1.31	2.54	1.41	2	1.06	0.82	2.07	NA	NA	NA	2.56
1851	1.04	1.22	1.89	1.96	2.64	2.09	0.75	2.94	NA	NA	NA	2.88
1852	0.88	1.53	2.36	2.43	3.07	3.21	0.73	4.18	NA	NA	NA	3.58
1853	1.15	1.9	2.38	2.21	2.63	1.91	0.91	4	NA	NA	NA	3.54
1854	1.19	1.86	1.73	2.23	2.34	1.6	0.93	3.14	NA	4.56	NA	3.18
1855	1.24	1.94	1.64	1.85	2.29	1.34	0.86	2.78	NA	3.71	NA	2.85
1856	0.89	1.5	1.17	1.37	1.92	0.93	0.71	2.21	NA	2.97	NA	1.95
1857	0.63	1.88	1.3	1.57	2.01	1.11	0.66	2.8	NA	2.89	NA	2.42
1858	0.96	2.48	1.71	1.74	2.52	1.48	0.83	3.38	NA	2.9	NA	2.76
1859	0.88	1.79	1.78	1.43	1.96	1.54	1	2.88	NA	2.32	NA	1.58
1860	1	1.61	1.79	1.49	1.91	1.74	1.15	2.91	NA	2.1	NA	1.72
1861	0.88	1.61	2.32	1.4	1.82	1.63	1.03	2.53	NA	2.07	NA	1.49
1862	1.16	1.73	2.03	1.25	2.14	1.97	1.51	3.08	NA	2.17	NA	1.63
1863	1	1.48	1.88	0.94	2.07	1.51	1.33	3.09	NA	2.37	NA	1.4
1864	1.04	1.88	1.72	1.07	2.19	1.43	1.55	3.09	NA	2.07	NA	1.41
1865	0.68	1.45	1.37	0.89	1.87	1.2	1.14	2.58	NA	2.09	NA	1.72
1866	1.14	2.58	2.42	1.23	2.06	1.62	1.59	2.86	NA	2.86	NA	1.96
1867	1.42	2.3	1.86	1.33	2.1	2.18	2.28	3.03	NA	2.87	NA	2.2
1868	0.5	2.21	1.98	1.05	2.06	0.81	0.91	2.83	NA	3.25	NA	2.02
1869	0.93	2.56	2.59	1.41	2.43	0.86	0.97	2.27	NA	3.18	NA	1.9
1870	1.16	2.94	1.97	1.77	2.75	1.03	1.06	2.6	NA	3.35	NA	1.96
1871	0.97	2.35	1.11	1.41	1.91	0.89	0.9	2.03	NA	2.68	NA	1.93
1872	0.55	1.73	0.93	0.99	1.57	0.6	0.69	1.46	NA	2.34	NA	1.55
1873	0.91	1.66	1.51	1.31	2.05	0.82	0.95	2.43	NA	2.61	NA	1.38
1874	0.87	1.51	1.32	1.51	1.83	0.64	0.72	2.42	NA	2.18	NA	1.3
1875	0.89	2.17	1.26	1.75	2.32	0.89	0.77	2.41	NA	2.7	NA	1.77
1876	1.29	2.4	0.99	1.23	2.14	0.84	0.7	1.69	NA	2.13	NA	1.78
1877	1.13	1.83	1.2	1.32	2.16	0.81	0.72	1.79	NA	2.04	NA	1.89
1878	1.16	1.69	1.03	1.1	0.79	0.98	0.77	1.5	NA	2.26	NA	0.78
1879	0.93	1.36	1.1	1.06	1.13	0.88	0.88	1.55	NA	2.13	NA	1.99
1880	1.01	1.48	1.16	1.25	1.29	1.19	0.98	2.28	NA	1.91	NA	2.22
1881	1.1	1.44	2.45	1.37	1.98	1.34	1.26	2.26	NA	2.22	NA	2.68
1882	1.07	1.45	1.51	1.36	1.94	1.22	1.11	2.1	NA	1.87	NA	2.19
1883	0.84	1.06	1.44	0.92	1.76	1.21	1.09	1.55	NA	2.57	NA	2.01
1884	0.83	1.17	1.16	0.88	1.38	1.44	1.13	1.39	NA	2.12	NA	1.56
1885	0.76	0.88	0.81	0.81	1.21	1.1	0.96	1.48	NA	1.54	NA	1.83
1886	0.64	0.85	0.59	0.59	1.2	1.14	1.01	1.27	NA	1.67	NA	1.62
1887	0.7	1.03	0.86	1.04	1.39	1.61	1.46	1.33	NA	2.38	NA	2.31
1888	0.87	1.24	1.01	1.08	1.5	1.54	1.28	1.64	NA	2.11	NA	1.85
1889	1.02	1.32	1.17	1.11	1.53	2.21	1.63	1.69	NA	1.96	NA	1.83
