# Fonti - Salgesch - QUPU - ITRDB SWIT357
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16931
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16931.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit357-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit357-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit357.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit357.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Fonti - Salgesch - QUPU - ITRDB SWIT357
#--------------------
# Investigators
#   Investigators: Fonti, P.; Garcia Gonzalez, I.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # # # Earlywood vessel size chronology and climate-growth relationships
# # # # 
# # # # Cores are stored at: 
# # # # WSL
# # # # 
# # # # Notes: 
# # # # Formerly Salgesch (VSQ)
# # # # 
# # # # References:
# # # # Fonti et al. 2008, Journal of Biogeography;
# # # # Fonti et al. 2009 Trees NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Salgesch
#   Location: Switzerland
#   Northernmost_Latitude: 47.3769
#   Southernmost_Latitude: 47.3769
#   Easternmost_Longitude: 8.4417
#   Westernmost_Longitude: 8.4417
#   Elevation_m: 550
#--------------------
# Data_Collection
#   Collection_Name: SWIT357
#   First_Year: 1956
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus pubescens Willd.
#   Common_Name: downy oak
#   Tree_Species_Code: QUPU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## VSQ01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSQ15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSQ15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	VSQ01_raw	VSQ02_raw	VSQ03_raw	VSQ04_raw	VSQ05_raw	VSQ06_raw	VSQ07_raw	VSQ08_raw	VSQ09_raw	VSQ10_raw	VSQ11_raw	VSQ12_raw	VSQ13_raw	VSQ14_raw	VSQ15_raw
1956	1.54	2.11	1.36	0.76	0.63	0.59	0.49	0.69	0.42	0.76	0.5	0.41	0.68	1.53	0.68
1957	1.23	1.95	1.17	0.65	0.76	0.42	0.46	0.53	0.35	0.4	0.37	0.37	0.63	0.67	0.64
1958	1.27	1.51	1.13	0.63	0.58	0.54	0.34	0.61	0.33	0.28	0.33	0.36	0.55	0.6	0.63
1959	1.5	1.7	1.41	0.57	0.85	0.57	0.48	0.82	0.35	0.36	0.47	0.4	0.81	1.41	0.67
1960	1.72	2.11	2.24	0.9	0.94	0.75	0.61	1.12	0.59	0.53	0.56	0.73	0.93	1.38	0.78
1961	2.09	2.66	1.81	1.21	0.91	0.8	0.53	1.32	0.54	0.34	0.54	0.66	0.83	1.57	0.97
1962	1.73	1.81	1.51	1.22	0.89	1.04	0.65	1.22	0.64	0.44	0.55	0.57	0.9	1.76	0.9
1963	1.82	2.32	1.61	1.28	0.92	1.47	0.67	1.16	0.73	0.5	0.77	0.67	0.97	1.42	1.45
1964	1.07	0.63	0.94	0.84	0.61	0.7	0.48	0.94	0.38	0.26	0.45	0.42	0.71	0.94	0.53
1965	1.49	0.8	0.76	0.88	0.58	0.69	0.43	0.82	0.47	0.24	0.41	0.35	0.73	1.11	0.69
1966	1.08	1.16	0.9	0.71	0.89	1.04	0.51	1.11	0.61	0.34	0.51	0.45	0.92	0.87	0.68
1967	1.93	2.39	1.64	1.82	1.2	1.65	0.64	1.8	0.77	0.51	0.78	0.75	0.98	1.89	1.17
1968	2.4	2.39	1.71	1.61	1.35	1.69	0.62	1.62	1.09	0.53	0.67	0.64	0.89	2.18	1.16
1969	1.8	2.06	1.51	1.29	1.25	1.01	0.56	1.51	0.86	0.59	0.71	0.58	0.71	1.85	1
1970	1.75	1.67	1.34	0.94	0.9	1.17	0.56	1.29	0.65	0.59	0.57	0.54	0.79	1.95	0.85
1971	1.99	1.84	1.63	0.87	0.95	1	0.61	1.35	0.68	0.43	0.62	0.52	1.11	2.22	0.85
1972	1.63	1.95	1.9	0.93	1.16	0.9	0.53	1.37	0.7	0.39	0.48	0.49	0.94	1.67	0.88
1973	1.78	1.75	1.5	1.04	1.16	1.17	0.88	1.57	0.74	0.46	0.56	0.55	0.98	1.57	0.8
1974	1.83	2.34	1.45	1.09	1.36	1.61	1.31	1.85	0.98	0.51	0.69	0.58	1.17	2.08	0.88
1975	1.92	2.77	1.75	0.94	1.68	2.27	1.17	2.17	1.02	0.62	0.74	0.84	1.3	1.73	0.91
1976	1.55	2.33	1.58	0.68	1.65	1.48	0.65	1.86	0.96	0.45	0.59	0.51	0.72	1.08	0.83
1977	1.47	2.44	1.69	1.18	1.16	0.56	0.8	2.09	1.55	0.66	0.76	0.7	1.07	1.27	0.98
1978	1.1	1.57	1.3	0.9	0.68	0.34	0.76	1.47	1.05	0.41	0.65	0.64	0.78	0.83	0.75
1979	1.25	1.34	1.18	1.01	2.39	0.47	1	1.73	1.15	0.44	0.8	0.68	0.85	1.04	0.91
1980	0.99	1.38	1.16	0.75	1.03	0.6	0.88	1.55	0.99	0.48	0.76	0.61	0.76	1	0.86
1981	1.16	1.24	1.12	0.69	1.14	0.45	0.9	1.68	1.16	0.46	0.8	0.67	0.91	0.92	0.86
1982	1.11	1.99	1.93	0.86	1.42	0.63	0.98	2.37	1.55	0.52	1.23	0.92	1.01	1.21	1.05
1983	1.12	1.18	1.52	0.75	1.14	0.56	1	1.54	1.06	0.49	0.93	0.57	0.74	0.97	0.92
1984	1.37	1.06	1.59	0.73	1.43	0.49	1.16	2.01	1.46	0.67	1.15	0.72	0.79	1.21	0.88
1985	1.45	1.05	1.3	0.84	0.98	0.54	1.36	1.92	1.03	0.62	1.07	0.6	0.9	1.23	0.85
1986	1.18	0.83	0.74	0.54	0.59	0.27	0.84	0.79	0.48	0.34	0.77	0.41	0.71	0.61	0.56
1987	1.23	0.69	0.84	0.61	0.57	0.26	0.8	1.06	0.76	0.48	0.92	0.44	0.64	0.81	0.69
1988	1.4	0.64	0.71	0.46	0.52	0.32	0.68	0.97	0.66	0.44	0.84	0.47	0.52	0.59	0.67
1989	1.19	1.13	0.99	0.42	0.74	0.29	0.85	1.29	0.95	0.75	0.97	0.51	0.54	0.55	0.92
1990	0.81	0.95	0.94	0.37	0.54	0.31	0.8	0.98	0.76	0.5	0.7	0.6	0.64	0.44	0.71
1991	0.99	0.99	1.37	0.36	0.51	0.37	0.83	1.06	0.94	0.63	0.96	0.76	0.62	0.47	0.77
1992	1.21	0.86	1.23	0.41	0.73	0.4	0.86	1.07	0.94	0.64	1	0.81	0.67	0.62	0.88
1993	1.29	1	1.57	0.46	0.92	0.4	0.89	1.48	1.12	0.96	1.19	0.99	0.74	0.89	0.98
1994	1.1	0.54	1.29	0.53	0.85	0.38	0.85	1.15	0.84	0.77	0.95	0.67	0.67	0.88	0.76
1995	0.97	0.69	1.45	0.61	0.62	0.26	0.91	1.43	0.68	0.54	1.15	0.72	0.92	1.12	0.79
1996	0.77	0.54	1	0.46	0.62	0.25	0.71	1.24	0.59	0.82	0.84	0.73	0.79	0.96	0.7
1997	0.68	0.46	0.9	0.45	0.8	0.23	0.57	1.1	0.43	0.85	0.89	0.61	1.08	0.22	0.71
1998	0.76	0.5	0.61	0.35	0.65	0.22	0.54	0.69	0.52	0.56	0.85	0.61	1.1	0.25	0.56
1999	0.68	0.45	0.46	0.3	1.04	0.22	0.39	0.77	0.66	0.61	1.11	0.5	0.87	0.24	0.51
2000	0.62	0.69	0.55	0.3	0.61	0.27	0.54	0.67	0.57	0.63	0.8	0.5	0.71	0.24	0.55
2001	0.66	0.92	0.81	0.34	0.44	0.31	0.81	0.99	0.93	0.84	1.12	0.94	1.03	0.46	0.87
2002	0.68	0.89	0.7	0.39	0.46	0.34	0.64	0.77	0.87	0.68	1.14	0.51	0.84	0.41	0.76
2003	0.72	0.78	0.83	0.32	0.45	0.36	0.81	0.8	1.15	0.62	1.04	0.72	0.78	0.44	0.83
2004	0.67	0.92	0.75	0.4	0.5	0.4	1.11	0.88	1.34	0.91	1.42	1.27	1.15	0.62	1.07
2005	0.72	0.9	0.69	0.56	0.45	0.43	0.86	0.86	0.91	0.62	1.03	1.18	1.2	0.37	0.86
2006	0.97	1.43	0.8	0.51	0.73	0.66	0.92	1.11	1.32	1.05	1.29	1.21	0.48	0.66	1.17
