# Hartl - Oberammergau, Laichwald C - ABAL - ITRDB DEU376
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37575
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37575.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu376-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu376.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu376.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Oberammergau, Laichwald C - ABAL - ITRDB DEU376
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Oberammergau, Laichwald C
#   Location: Germany
#   Northernmost_Latitude: 47.49
#   Southernmost_Latitude: 47.49
#   Easternmost_Longitude: 11.028
#   Westernmost_Longitude: 11.028
#   Elevation_m: 1020
#--------------------
# Data_Collection
#   Collection_Name: DEU376
#   First_Year: 1805
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OGLC301C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC301C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC301O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC301O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC303C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC303C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC303O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC303O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC304C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC304C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC304O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC304O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC305C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC305C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC305O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC305O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC306C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC306C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC306O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC306O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC308C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC308C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC308O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC308O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC309C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC309C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC309O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC309O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC310C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC310C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC310O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC310O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC312C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC312C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC312O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC312O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC314C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC314C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLC314O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLC314O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OGLC301C_raw	OGLC301O_raw	OGLC303C_raw	OGLC303O_raw	OGLC304C_raw	OGLC304O_raw	OGLC305C_raw	OGLC305O_raw	OGLC306C_raw	OGLC306O_raw	OGLC308C_raw	OGLC308O_raw	OGLC309C_raw	OGLC309O_raw	OGLC310C_raw	OGLC310O_raw	OGLC312C_raw	OGLC312O_raw	OGLC314C_raw	OGLC314O_raw
1859	1.99	2.14	1.21	1.02	1.73	1.59	0.54	0.58	1.28	1.03	1.56	0.92	1.6	0.95	1.11	0.69	0.6	0.59	0.76	0.8
1860	1.62	1.6	1.25	0.97	1.61	1.53	0.44	0.39	1.21	0.82	1.58	1.12	1.76	1.13	0.98	0.74	0.42	0.34	0.79	0.68
1861	2.19	1.94	1.49	1.29	2.03	1.83	0.58	0.62	1.14	0.88	1.98	1.28	1.98	1.12	1.31	0.92	0.78	0.63	1.07	1.11
1862	1.62	1.57	0.98	0.79	1.41	1.28	0.37	0.34	0.96	0.64	1.45	0.89	1.42	1.05	1	0.6	0.64	0.49	0.84	1
1863	2.88	2.21	1.34	1.29	2.12	1.76	0.68	0.59	1.2	0.97	1.87	1.24	1.8	1.09	0.97	0.93	0.74	0.61	1.29	1.33
1864	2.42	1.91	1	1.06	1.75	1.48	0.51	0.54	1.16	0.62	1.52	0.92	1.52	1.07	0.78	0.73	0.72	0.65	1.28	1.27
1865	1.58	0.96	0.5	0.6	1.03	0.88	0.38	0.31	0.61	0.37	0.77	0.86	0.9	0.82	0.53	0.47	0.48	0.42	0.81	0.95
1866	2.49	1.42	0.8	1	1.49	1.27	0.42	0.36	1.1	0.44	1.17	0.97	1.42	1.15	0.8	0.64	0.8	0.56	1	1.17
1867	1.66	1.1	0.91	1	1.41	1.27	0.43	0.46	0.73	0.36	1.03	0.95	1.24	1.01	0.89	0.74	0.78	0.66	0.93	1.02
1868	1.92	1.14	0.72	0.86	0.98	0.84	0.4	0.48	0.56	0.27	0.88	0.82	0.94	1.13	0.5	0.4	0.68	0.61	0.77	0.81
1869	1.58	0.96	0.59	0.67	1.03	0.9	0.26	0.34	0.53	0.22	0.84	0.86	0.82	0.89	0.54	0.44	0.42	0.48	0.67	0.65
1870	1.81	1	0.75	0.55	1.25	1.1	0.43	0.48	0.45	0.21	0.95	0.91	0.72	0.88	0.58	0.51	0.68	0.58	0.83	0.69
1871	2.08	1.31	1.03	0.59	1.46	1.17	0.35	0.68	0.5	0.31	0.96	0.92	0.89	1.08	0.89	0.74	0.67	0.62	1.14	0.97
1872	2.26	1.42	0.94	0.58	1.43	1.23	0.41	0.58	0.65	0.29	1.13	0.91	0.79	1.12	1.04	0.64	0.75	0.75	1.05	0.95
1873	2.53	2.38	1.26	0.82	1.92	1.6	0.59	0.65	1.14	0.52	1.46	1.16	1.09	1.48	1.38	0.94	0.75	1.06	1.14	1.11
1874	2.23	1.84	1.08	1.11	1.82	1.56	0.61	0.78	1.17	0.54	1.23	1.19	0.96	1.33	1.24	0.87	0.96	1.08	0.91	0.96
1875	1.92	1.28	0.87	0.94	1.33	1.35	0.54	0.65	0.79	0.43	0.95	0.97	0.8	1	1.26	0.61	0.86	0.86	0.64	0.69
1876	2.09	1.87	1.43	1.37	1.94	1.77	0.62	0.57	0.77	0.4	1.07	0.93	0.86	1.03	1.14	0.73	0.92	0.84	0.96	0.91
1877	2.15	1.55	1.56	1.5	1.3	1.42	0.45	0.78	0.9	0.53	1.04	0.75	0.62	0.9	1.54	0.64	0.96	0.78	1.1	0.72
1878	2.79	1.84	2.16	1.94	1.67	1.91	0.88	0.82	1.21	0.75	1.33	1.15	1.07	1.23	1.46	0.94	1.16	1.1	1.42	1.14
1879	2.71	1.63	2.42	2.24	1.58	1.65	0.87	0.78	1.15	0.69	1.13	1.06	0.85	1.12	1.29	0.72	1.06	1.08	1.2	0.92
1880	1.38	0.93	1.72	1.76	1.07	1.07	0.99	0.84	0.97	0.66	0.58	0.62	0.47	0.65	0.89	0.58	0.61	0.68	0.99	0.79
1881	1.46	0.96	2.18	2.23	1.1	1.35	1.22	1.61	0.98	0.78	0.89	0.76	0.42	0.56	0.82	0.66	0.69	0.77	0.97	0.71
1882	1.33	1.14	2.26	2.26	1.16	1.39	1.15	1.1	0.96	0.79	0.79	0.63	0.47	0.69	1	0.89	0.89	0.94	1.04	1.03
1883	1.53	1.51	2.61	2.21	1.24	1.42	1	1.37	0.99	0.89	0.86	0.81	0.62	0.72	1.02	0.86	1.09	1.01	1.09	1.05
1884	1.47	0.95	2.11	1.53	1.08	1.14	0.62	1.25	0.82	0.68	0.53	0.57	0.41	0.62	0.85	0.64	0.77	0.64	0.93	1.18
1885	1.93	1.62	2.9	1.91	1.45	1.35	0.83	1.44	1.09	0.89	0.78	0.72	0.56	0.54	0.99	0.81	0.82	0.74	1.48	1.55
1886	1.28	1.04	1.59	1.7	1.09	1	1.07	1.86	0.75	1.73	0.59	0.6	0.35	0.58	0.5	0.42	0.66	0.55	1.75	2.2
1887	1.56	0.82	1.71	1.6	1.36	1.36	0.82	2.92	1.05	1.21	0.62	0.61	0.36	0.5	0.52	0.41	0.73	0.53	1.62	2.26
1888	1.62	1.2	1.7	1.83	1.56	1.68	1.53	1.71	1.19	0.76	0.64	0.75	0.47	0.5	0.53	0.57	0.58	0.43	2.42	2.98
1889	1.88	1.56	2.18	2.03	1.63	1.69	1.76	1.34	1.42	0.65	0.82	0.67	0.68	0.5	0.8	0.84	0.62	0.54	2.58	2.71
1890	1.96	1.4	2.19	1.98	1.84	1.83	1.96	1.24	1.15	0.54	0.77	0.67	1	0.69	1.36	1.35	0.66	0.48	3.37	2.26
1891	1.84	1.28	1.81	1.55	1.6	1.68	1.77	1.1	1.1	0.5	0.64	0.63	0.91	0.48	1	0.97	0.58	0.48	2.51	1.7
1892	1.52	1.03	1.85	1.42	1.31	1.46	1.25	1.06	0.71	0.42	0.54	0.47	0.82	0.38	0.78	0.86	0.5	0.37	2.72	1.61
1893	1.45	0.99	1.62	1.17	1.47	1.73	1.3	1.5	0.94	0.58	0.63	0.51	0.86	0.52	0.79	0.9	0.54	0.49	2.61	2.14
1894	0.68	0.7	1.77	1.1	1.65	1.93	1.57	1.37	0.92	0.44	0.54	0.59	0.81	0.39	0.7	0.75	0.56	0.42	2.38	1.91
1895	2.11	0.92	2.07	1.43	1.83	1.72	1.6	1.53	0.96	0.4	0.67	0.61	0.67	0.3	0.82	0.82	0.58	0.45	2.16	1.7
1896	1.46	1.11	1.48	1	1.6	1.52	1.2	1.22	0.96	0.34	0.47	0.58	0.59	0.27	0.78	0.78	0.49	0.38	1.78	1.6
1897	2.15	1.62	2.03	1.48	1.87	1.95	1.26	1.81	1.12	0.62	0.61	0.67	0.93	0.41	0.96	1.2	0.64	0.55	2.03	2.01
1898	2.13	1.35	1.92	1.49	2.05	2.08	1.58	1.75	1.3	0.54	0.72	0.7	0.97	0.41	0.84	1.04	0.83	0.63	2.23	2.04
1899	1.88	1.2	1.46	1.35	1.77	2.06	0.61	0.65	1.31	0.6	0.68	0.55	0.91	0.44	1.19	0.93	0.82	0.62	2.21	1.99
1900	1.76	1.17	1.52	1.31	1.7	1.8	0.48	0.56	1.18	0.64	0.76	0.58	0.89	0.43	1	0.68	0.9	0.72	1.96	1.68
1901	1.59	0.95	1.38	1.17	1.72	2.08	0.44	0.51	1.14	0.54	0.82	0.53	0.68	0.42	0.93	0.72	0.95	0.68	1.78	1.52
1902	1.56	1.11	1.44	1.19	1.94	1.71	0.56	0.58	1.18	0.68	0.72	0.5	0.76	0.4	1.1	0.89	0.85	0.66	1.87	1.65
1903	1.99	1.29	1.35	1.25	1.88	2	0.73	0.72	1.34	0.8	1.22	0.61	0.97	0.47	1.44	1.07	1.14	0.81	2.08	1.7
1904	2.37	1.8	1.4	1.15	1.85	2.04	0.9	1.04	1.3	0.85	1.26	0.57	0.69	0.44	1.31	1.12	1.1	0.79	2.29	1.63
1905	3.02	1.6	1.19	1.05	2.23	2.86	1.36	1	1.32	0.49	1.19	0.61	0.74	0.42	2.07	0.64	1.04	0.66	2.64	1.39
1906	2.75	1.99	1.23	1.03	3.41	3.19	1.55	1.13	1.45	1.02	1.32	0.58	0.66	0.47	2.19	0.88	1.03	0.87	2.37	1.76
1907	1.59	1.06	0.88	0.75	1.87	1.81	0.5	0.39	0.8	0.72	0.96	0.54	0.48	0.44	0.83	0.52	0.89	0.71	1.4	1.31
1908	1.66	1.21	1.06	0.89	2.19	2.01	0.4	0.34	1.28	0.75	1.08	0.55	0.48	0.34	1.34	0.59	0.81	0.64	1.77	1.49
1909	1.29	0.98	0.97	0.97	1.92	1.99	0.29	0.28	0.99	0.7	1.11	0.64	0.47	0.35	0.9	0.52	0.66	0.55	1.56	1.34
1910	1.58	1.32	1.14	1.03	1.76	2.03	0.4	0.44	1.21	0.63	1.03	0.61	0.44	0.28	0.79	0.54	0.75	0.63	1.7	1.48
1911	1.71	1.32	1.15	0.87	1.79	2.04	0.57	0.47	1.14	0.88	1.21	0.65	0.36	0.33	0.85	0.67	0.68	0.57	1.66	1.79
1912	1.52	1.14	0.98	0.45	1.3	1.88	0.41	0.51	1.21	0.79	1	0.44	0.29	0.26	0.92	0.9	0.65	0.5	1.47	1.52
1913	1.59	1.52	1.42	0.86	1.73	2.16	0.67	0.75	1.23	0.75	1.01	0.6	0.39	0.46	1.01	0.89	0.67	0.53	2.02	1.74
1914	1.87	1.64	1.57	0.96	1.77	2.12	0.65	0.76	1.36	1.31	1.04	0.51	0.37	0.33	1.17	0.73	0.5	0.4	2.1	1.9
1915	1.62	1.36	1.13	0.78	1.93	2.19	0.83	0.92	1.17	1.28	1.28	0.52	0.36	0.34	0.91	0.74	0.55	0.48	1.73	1.69
1916	1.63	1.38	1.19	0.86	1.63	1.9	0.85	0.93	1.23	1.11	1	0.44	0.41	0.38	0.99	0.75	0.63	0.47	1.48	1.37
1917	1.76	1.32	0.99	0.72	1.5	1.84	1.06	0.97	1.02	0.94	0.87	0.51	0.37	0.3	0.79	0.72	0.65	0.5	1.59	1.3
1918	1.64	0.87	1	0.69	0.99	1.28	0.92	0.86	1.15	0.76	0.99	0.42	0.3	0.25	0.93	0.64	0.58	0.4	1.36	0.9
1919	1.74	1.17	1.02	0.68	1.42	1.3	1.32	0.99	1.04	0.73	1.03	0.49	0.33	0.3	0.94	0.68	0.51	0.48	1.57	1.28
1920	1.78	0.98	0.72	0.62	1.27	1.34	1.38	0.94	1.05	0.71	0.86	0.43	0.35	0.3	0.92	1.03	0.54	0.35	1.53	1.35
1921	1.96	1	0.96	0.74	1.25	1.14	1.32	0.96	0.95	0.64	0.89	0.47	0.37	0.27	1.02	0.79	0.51	0.39	1.46	1.17
1922	1.67	0.8	0.68	0.47	1.13	1.02	1	0.84	0.79	0.48	0.82	0.34	0.33	0.24	0.72	0.64	0.47	0.38	1.1	1.15
1923	1.55	0.93	1.03	0.64	1.06	1.12	1.17	0.97	0.75	0.57	0.8	0.34	0.34	0.3	0.86	0.89	0.44	0.4	1.12	1.38
1924	1.8	1.09	0.93	0.61	1.35	1.05	1.05	1.07	0.99	0.51	0.97	0.43	0.37	0.28	1.03	0.93	0.62	0.45	1.14	1.49
1925	2.42	1.53	1.87	0.77	1.58	1.52	1.17	1.37	1.24	0.61	0.82	0.31	0.39	0.28	1.31	1.17	0.65	0.62	1.55	1.76
1926	1.98	1.45	1.8	0.77	1.54	1.34	0.96	1.61	0.99	0.66	0.56	0.31	0.33	0.29	0.92	0.88	0.58	0.61	1.54	1.87
1927	1.9	1.56	1.64	0.8	1.87	1.69	1.05	1.43	1.09	0.71	0.6	0.36	0.34	0.3	0.87	0.78	0.73	0.58	1.24	1.52
1928	1.77	1.67	1.46	0.96	1.85	1.62	0.96	1.69	1.4	0.83	0.58	0.21	0.33	0.3	0.86	0.92	0.63	0.61	1.37	1.55
1929	1.32	0.95	1.18	0.62	1.21	1.28	0.62	1.22	0.79	0.4	0.37	0.23	0.2	0.12	0.47	0.39	0.54	0.58	0.78	0.58
1930	1.29	1.02	1.19	0.59	1.07	1.1	0.72	1.08	0.86	0.56	0.32	0.14	0.23	0.26	0.49	0.46	0.59	0.59	0.8	0.61
1931	1.59	1.02	1.26	0.51	1.12	1.19	1.1	1.35	0.82	0.75	0.33	0.21	0.26	0.3	0.58	0.62	0.81	0.65	0.93	0.69
1932	2.58	1.31	1.46	0.62	1.27	1.24	1.19	1.68	1.29	1.14	0.32	0.26	0.35	0.39	0.73	0.75	0.82	0.76	1.14	0.98
1933	2.15	1.22	1	0.51	0.93	1.04	1.06	1.31	1.25	0.95	0.3	0.25	0.28	0.23	0.63	0.68	0.54	0.68	0.95	0.9
1934	2.02	1.13	0.89	0.42	0.72	0.88	1.03	1.14	1.35	0.95	0.23	0.16	0.23	0.38	0.71	0.5	0.61	0.56	0.87	0.95
1935	2.14	1.3	0.96	0.5	0.86	1.11	1.38	1.25	1.26	1.19	0.28	0.23	0.26	0.37	0.86	0.88	0.85	0.73	0.9	1.07
1936	2.16	1.48	1.05	0.65	0.72	1.12	1.2	1.14	1.15	1.15	0.25	0.23	0.22	0.34	0.73	0.73	0.8	0.77	0.8	0.96
1937	2.61	1.77	1.35	0.91	0.97	1.12	1.61	1.48	0.85	1.21	0.3	0.22	0.26	0.54	1.25	1.33	1.07	1.12	0.86	1.14
1938	1.81	1.15	1.05	0.82	0.8	1.19	1.1	0.92	0.9	1.02	0.26	0.24	0.26	0.4	1.02	1.07	0.78	0.91	0.65	0.97
1939	1.88	0.92	1.04	0.92	0.67	0.89	1.2	1	0.89	1.06	0.24	0.26	0.27	0.3	1.1	1.17	0.69	0.84	0.71	0.93
1940	1.67	0.91	1.07	1.1	0.72	0.94	0.89	0.72	0.58	0.48	0.25	0.21	0.25	0.34	1.05	0.77	0.64	0.77	0.81	0.88
1941	1.64	0.86	1.21	1.24	0.84	1	1.07	0.98	0.75	0.66	0.3	0.28	0.21	0.32	1.2	1.04	0.66	0.71	0.88	0.85
1942	1.74	0.78	1.01	1.27	0.68	0.97	0.86	0.77	1.07	0.8	0.26	0.16	0.32	0.33	1.45	1.51	0.76	0.65	0.9	0.84
1943	1.37	0.58	0.71	0.96	0.53	0.63	0.92	0.86	0.87	0.68	0.23	0.16	0.29	0.26	1.23	1.11	0.44	0.62	0.75	0.68
1944	1.19	0.71	0.7	1.08	0.47	0.68	0.42	0.46	0.97	0.63	0.21	0.24	0.3	0.26	1.14	0.88	0.59	0.64	0.69	0.7
1945	1.43	0.71	0.9	1.18	0.5	0.71	0.61	0.46	1.25	0.68	0.19	0.18	0.35	0.26	1.52	1.34	0.61	0.67	0.79	0.66
1946	1.89	0.97	1.16	1.45	0.58	0.65	0.52	0.57	1.57	1.05	0.26	0.24	0.47	0.27	2.83	3.1	0.82	0.72	1.01	0.77
1947	2.34	1.23	1.59	1.83	0.63	0.72	0.75	0.74	1.45	0.96	0.3	0.25	0.56	0.37	5.81	4.4	0.91	0.61	1.26	0.96
1948	1.26	0.65	0.75	1.16	0.3	0.52	0.65	0.54	1.17	0.87	0.18	0.19	0.44	0.28	3.56	3.6	0.67	0.58	0.73	0.61
1949	1.39	0.76	0.85	1.19	0.34	0.43	0.61	0.49	1.12	0.82	0.27	0.15	0.4	0.27	3.62	3.18	0.73	0.63	1.02	0.68
1950	1.48	0.88	0.74	1.2	0.34	0.51	0.9	0.69	1.16	0.77	0.2	0.19	0.46	0.26	4.05	3.4	0.85	0.75	0.95	0.77
1951	1.81	1	1.12	1.64	0.5	0.73	1.47	1.12	1.57	1.24	0.35	0.25	0.65	0.36	4.7	3.98	1.34	1.17	1.58	1.03
1952	1.42	0.71	0.79	1.2	0.48	0.69	1.18	0.9	1.12	0.92	0.27	0.26	0.65	0.36	4.94	3.79	1.08	0.86	1.36	1.06
1953	1.24	0.72	0.8	1.07	0.47	0.61	1.33	1.21	1.35	1.24	0.3	0.31	0.64	0.34	3.65	2.68	1.04	0.8	1.47	1.36
1954	0.56	0.49	0.7	1	0.36	0.56	1.09	1.08	0.85	0.91	0.28	0.27	0.58	0.26	2.74	2.22	1.11	0.81	0.9	0.79
1955	1.03	0.67	1.05	1.29	0.46	0.64	1.69	1.24	1.2	1.28	0.4	0.21	0.68	0.42	3	2.18	1.53	0.82	1.22	1.26
1956	0.44	0.21	0.51	0.64	0.28	0.34	0.32	0.35	0.3	0.36	0.14	0.2	0.3	0.27	1.07	0.71	0.54	0.4	0.57	0.72
1957	0.64	0.57	1.03	1.5	0.49	0.58	1.07	1.12	0.85	0.64	0.34	0.28	0.6	0.43	3.1	1.56	0.99	0.62	0.82	0.96
1958	0.91	0.52	0.76	1.31	0.58	0.66	1.41	1.08	0.92	0.78	0.4	0.33	0.77	0.51	3.55	2.4	0.96	0.61	0.91	0.96
1959	0.72	0.5	0.51	0.98	0.58	0.46	1.32	0.9	0.65	0.64	0.4	0.3	0.62	0.48	3.63	3.32	0.82	0.42	0.76	0.84
1960	0.43	0.3	0.57	0.85	0.39	0.43	0.86	0.86	0.59	0.55	0.42	0.31	0.46	0.5	1.7	2.03	0.96	0.47	0.74	0.75
1961	0.22	0.19	0.54	0.89	0.4	0.39	0.76	0.87	0.66	0.5	0.37	0.3	0.48	0.45	2.17	3.06	0.91	0.4	0.62	0.77
1962	0.28	0.26	0.45	0.77	0.42	0.45	0.78	0.97	0.58	0.58	0.41	0.37	0.37	0.38	1.34	2.06	0.78	0.4	0.66	0.78
1963	0.29	0.3	0.4	0.65	0.37	0.42	0.9	1	0.51	0.49	0.4	0.35	0.3	0.28	0.98	1.91	0.63	0.39	0.56	0.65
1964	0.34	0.3	0.47	0.79	0.32	0.4	0.75	1.04	0.3	0.44	0.53	0.41	0.37	0.38	0.91	2.32	0.85	0.47	0.62	0.68
1965	0.25	0.23	0.6	0.78	0.33	0.39	0.89	1	0.44	0.45	0.61	0.42	0.46	0.43	1.31	2.63	0.88	0.51	0.61	0.44
1966	0.21	0.29	0.68	0.9	0.32	0.4	0.89	0.95	0.42	0.4	0.53	0.44	1.77	0.64	1.94	2.24	1.02	0.5	0.54	0.6
1967	0.16	0.3	0.81	0.72	0.28	0.3	1.03	0.77	0.27	0.31	0.43	0.44	2.16	0.59	1.69	2.16	0.9	0.44	0.47	0.5
1968	0.26	0.22	0.75	0.61	0.22	0.36	1.08	0.72	0.32	0.2	0.52	0.42	1.82	0.83	1.59	1.8	0.72	0.46	0.41	0.37
1969	0.26	0.24	0.6	0.58	0.22	0.35	0.9	0.79	0.24	0.18	0.4	0.37	2.03	0.58	1.43	1.45	0.65	0.34	0.37	0.28
1970	0.31	0.31	0.64	0.54	0.25	0.38	1.13	0.97	0.31	0.27	0.61	0.47	1.94	0.84	1.61	1.37	0.91	0.58	0.5	0.32
1971	0.3	0.29	0.64	0.49	0.26	0.26	1	0.83	0.28	0.23	0.57	0.4	1.74	0.47	2.02	1.14	0.92	0.53	0.51	0.34
1972	0.26	0.34	0.72	0.51	0.22	0.23	1.12	0.98	0.25	0.23	0.65	0.43	2.04	0.58	1.88	1.32	1.02	0.52	0.54	0.34
1973	0.32	0.4	0.84	0.54	0.28	0.31	1.17	1.07	0.34	0.32	0.82	0.61	1.76	0.58	1.58	1.22	0.88	0.51	0.6	0.47
1974	0.27	0.27	0.74	0.44	0.2	0.23	0.76	0.91	0.29	0.26	0.55	0.38	2.26	0.64	2.42	1.23	0.78	0.45	0.51	0.41
1975	0.31	0.4	0.9	0.59	0.3	0.3	0.88	1.25	0.34	0.35	0.79	0.45	2.55	0.7	1.98	1.18	1.03	0.63	0.63	0.54
1976	0.28	0.24	0.51	0.3	0.26	0.23	0.74	0.89	0.27	0.31	0.55	0.34	1.91	0.5	1.16	0.78	0.68	0.44	0.51	0.47
1977	0.24	0.29	0.55	0.28	0.23	0.22	0.73	0.85	0.29	0.3	0.53	0.31	2.46	0.44	1.43	0.84	0.42	0.37	0.47	0.4
1978	0.28	0.26	0.72	0.42	0.24	0.33	0.87	0.99	0.33	0.37	0.61	0.4	3.5	0.72	1.36	1.02	0.73	0.54	0.59	0.48
1979	0.31	0.28	0.75	0.44	0.3	0.33	0.88	0.96	0.32	0.39	0.64	0.44	2.82	0.59	0.93	0.77	0.9	0.68	0.51	0.55
