# Vitas - Viesvile - QURO - ITRDB LITH011
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5209
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5209.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith011e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith011e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith011e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith011e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2003-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2003-08-25
#--------------------
# Title
#   Study_Name: Vitas - Viesvile - QURO - ITRDB LITH011
#--------------------
# Investigators
#   Investigators: Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Viesvile
#   Location: Taurage
#   Northernmost_Latitude: 55.07
#   Southernmost_Latitude: 55.07
#   Easternmost_Longitude: 22.48
#   Westernmost_Longitude: 22.48
#   Elevation_m: 25
#--------------------
# Data_Collection
#   Collection_Name: LITH011
#   First_Year: 1878
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## viesv-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	viesv-2_raw	viesv-4_raw	viesv-5_raw	viesv-6_raw	viesv-18_raw	viesv-19_raw	viesv-20_raw	viesv-21_raw	viesv-22_raw	viesv-23_raw	viesv-24_raw	viesv-25_raw	viesv-27_raw	viesv-28_raw	viesv-29_raw
1932	0.82	1.31	0.8	0.73	0.97	0.78	0.23	1	0.65	0.61	0.6	NA	1.01	0.98	1.12
1933	0.9	1.17	0.96	0.74	0.71	1	0.49	0.61	0.55	0.49	0.56	NA	0.85	0.63	0.85
1934	0.67	0.91	1.08	0.74	0.91	0.64	0.68	0.73	0.64	0.43	0.47	NA	0.87	0.97	0.84
1935	0.89	0.59	1.08	0.74	0.7	0.77	0.57	0.73	0.49	0.56	0.58	NA	0.8	0.92	0.95
1936	1.16	0.78	0.85	0.74	0.77	0.57	0.44	0.69	0.57	0.51	0.56	NA	0.94	0.82	0.86
1937	0.9	0.96	0.92	0.59	0.72	0.84	0.37	0.72	0.54	0.5	0.37	NA	0.97	0.72	0.84
1938	0.88	0.88	0.83	0.72	0.66	0.81	0.7	0.75	0.76	0.5	0.46	NA	0.97	0.74	0.78
1939	0.69	0.7	0.89	0.63	0.79	0.72	0.5	0.77	0.56	0.53	0.35	NA	0.71	0.62	0.8
1940	0.75	0.69	1.03	0.48	0.76	0.86	0.5	0.56	0.53	0.6	0.39	NA	0.87	0.82	0.75
1941	1	1.04	0.92	0.5	0.91	0.83	0.4	0.82	0.62	0.75	0.63	NA	0.9	0.91	0.98
1942	0.57	0.65	0.67	0.33	0.44	0.88	0.5	0.76	0.34	0.56	0.38	NA	0.74	0.54	0.88
1943	0.99	0.62	0.85	0.59	0.75	0.9	0.75	0.89	0.5	0.58	0.49	NA	0.68	0.82	0.78
1944	0.75	0.58	0.96	0.7	0.85	0.98	0.84	1.05	0.54	0.69	0.62	NA	0.96	0.77	1.13
1945	0.81	0.56	0.89	0.9	0.68	1	0.63	0.72	0.53	0.56	0.68	NA	0.92	0.96	0.88
1946	0.63	0.99	0.75	0.86	0.64	0.81	0.75	0.89	0.51	0.42	0.53	NA	0.73	0.91	0.88
1947	0.51	0.64	0.8	0.6	0.64	0.68	0.52	0.68	0.4	0.6	0.42	NA	0.85	0.73	0.82
1948	0.73	0.86	1	0.77	0.64	0.87	0.83	1.26	0.7	0.72	0.68	NA	0.87	0.87	0.8
1949	0.81	1.06	0.85	0.73	0.8	0.99	0.67	1.25	0.58	0.62	0.55	NA	0.93	0.82	0.73
1950	0.92	0.79	0.72	0.77	0.66	1.25	0.55	0.94	0.74	0.6	0.7	NA	0.87	0.72	0.75
1951	0.96	0.68	0.88	0.83	0.67	0.84	0.8	0.51	0.57	0.69	0.68	NA	0.64	0.78	0.8
1952	0.71	0.75	0.84	0.48	0.66	0.9	0.47	0.53	0.37	0.6	0.68	0.29	0.49	0.61	0.77
1953	0.97	0.84	0.73	0.5	0.57	0.94	0.49	0.49	0.55	0.67	0.67	0.2	0.81	0.7	0.67
1954	0.7	0.75	0.77	0.76	0.68	0.83	0.53	0.9	0.52	0.7	0.75	0.31	0.61	0.76	0.87
1955	0.83	0.67	0.72	0.74	0.6	0.95	0.51	0.44	0.48	0.73	0.73	0.2	0.45	0.68	0.85
1956	0.71	0.69	0.97	0.63	0.58	0.75	0.52	0.77	0.58	0.63	0.87	0.31	0.52	0.72	0.75
1957	1.17	1.19	1.43	0.77	1.32	1.36	0.92	1.23	0.78	0.76	0.83	0.52	0.99	0.94	0.86
1958	0.85	1.07	0.8	0.89	0.99	1.23	0.64	0.96	0.91	0.87	0.63	1.21	0.86	0.91	0.85
1959	0.89	0.74	0.68	0.94	0.94	0.96	0.62	0.81	0.84	0.67	0.63	0.81	0.7	0.82	0.9
1960	0.64	0.89	0.73	0.91	1.13	0.9	0.6	0.58	0.67	0.9	0.6	1.05	0.85	0.84	1.04
1961	0.92	0.76	0.79	0.94	0.98	1.17	0.68	0.67	0.81	0.62	0.68	1.02	0.86	0.75	1.02
1962	0.93	0.92	0.8	1.04	0.89	1.23	0.77	1.04	0.65	0.86	0.59	0.96	1.35	0.78	0.97
1963	0.74	0.84	0.88	1.13	0.91	0.98	0.66	0.88	0.6	0.77	0.53	1.15	0.71	0.75	0.9
1964	0.78	0.84	0.95	1.13	0.74	0.95	0.66	0.84	0.68	0.85	0.63	0.93	0.67	0.68	0.99
1965	0.78	1	0.93	1.11	1	1.06	0.63	1.29	0.84	0.94	0.64	1.1	0.99	0.76	1.23
1966	0.85	0.84	1	0.95	1.21	1.18	0.62	1.04	0.65	0.59	0.71	1.73	0.85	0.69	1.04
1967	0.78	0.85	0.88	0.84	1.1	1.18	0.58	1.44	0.79	0.75	0.6	1.26	0.78	0.61	0.72
1968	0.86	0.89	0.87	0.95	0.99	0.97	0.64	1.05	0.61	0.77	0.56	1.16	0.7	0.7	0.86
1969	0.68	0.95	0.99	0.74	0.81	0.79	0.77	1.14	0.59	0.92	0.33	0.92	0.67	0.6	0.77
1970	0.56	1.01	0.93	0.84	0.86	0.84	0.81	1.28	0.6	0.75	0.58	0.89	0.73	0.72	0.73
1971	0.63	0.98	1.02	0.78	0.71	1.11	0.91	1.25	0.85	0.98	0.49	0.88	0.73	0.82	0.89
1972	0.74	1.22	0.92	0.97	1.16	1.19	0.95	1.4	0.71	0.73	0.63	0.94	0.69	0.89	1.07
1973	0.66	1.1	0.97	0.88	0.67	1.25	0.87	1.02	0.63	0.67	0.73	0.98	0.67	0.82	0.89
1974	0.96	0.77	0.73	0.85	0.69	0.83	0.69	0.97	0.61	0.67	0.64	1.38	0.69	0.59	0.91
1975	0.95	0.8	0.64	0.96	0.59	0.94	0.68	0.85	0.56	0.62	0.59	0.87	0.64	0.81	0.69
1976	0.87	0.78	0.83	0.67	0.53	0.94	0.59	0.84	0.73	0.8	0.34	0.85	0.95	0.69	0.8
1977	0.64	0.74	0.67	0.6	0.6	0.79	0.72	0.81	0.47	0.97	0.36	0.81	0.98	0.78	0.8
1978	0.85	0.61	0.86	0.98	0.77	0.88	0.67	0.78	0.59	0.95	0.57	1.16	1.07	0.72	0.76
1979	1.03	0.97	0.93	0.9	0.7	0.91	0.81	0.51	0.67	1.39	0.58	1.03	1.02	1.22	1.26
1980	1.13	1.15	1.02	0.71	0.67	1.13	0.75	0.89	0.63	0.8	0.77	1.12	0.98	1.16	1.23
1981	1.12	0.96	0.87	0.66	0.64	0.73	0.67	0.86	0.78	0.67	0.8	0.93	0.71	1.02	1.07
1982	1.06	0.83	0.66	0.68	0.58	1.11	0.67	0.86	0.66	0.96	0.68	0.77	0.51	0.9	1.04
1983	0.86	0.63	0.76	0.82	0.53	1.15	0.61	1.13	0.49	0.85	0.61	0.79	0.71	0.86	1.08
1984	0.78	0.78	1.08	1.03	0.5	1.03	0.82	1.4	0.73	1.05	0.61	1.02	0.67	1.03	1.1
1985	0.6	0.95	1.11	0.79	0.57	1.07	0.8	1.3	0.53	1.05	0.66	0.68	0.7	1.12	0.93
1986	0.78	1.05	1.05	0.68	0.53	1.16	0.71	1.48	0.43	0.85	0.61	0.78	1	1.12	0.97
1987	0.76	0.97	0.98	0.7	0.35	1.1	0.67	0.99	0.58	1.06	0.53	0.79	0.91	0.97	0.97
1988	0.79	0.93	0.96	0.86	0.58	1.09	0.92	1.23	0.59	0.92	0.78	0.66	1.26	0.76	0.83
1989	0.8	0.72	0.76	0.8	0.52	0.93	0.83	0.95	0.73	1.19	0.67	0.59	1.23	0.95	0.9
1990	0.75	0.68	0.84	0.94	0.36	0.94	0.51	0.97	0.54	1	0.64	0.62	0.98	0.9	0.68
1991	0.89	0.42	0.89	0.73	0.47	0.83	0.52	0.94	0.67	0.92	0.71	0.52	1.44	1.19	0.61
1992	0.97	0.43	0.87	0.76	0.37	0.85	0.67	1.03	0.48	0.81	0.65	0.63	0.83	1	0.78
1993	0.93	0.74	1.08	0.89	0.41	1	0.78	0.85	0.33	1.05	0.44	0.66	0.81	0.92	0.77
1994	0.84	0.62	0.81	0.96	0.48	0.94	0.7	1.07	0.54	1.26	0.6	0.58	1.07	0.82	0.72
1995	0.93	0.56	0.8	0.76	0.32	0.86	0.57	0.54	0.69	0.76	0.51	0.36	1.4	0.81	0.63
1996	0.72	0.37	0.93	0.76	0.32	0.8	0.67	0.93	0.63	0.84	0.63	0.65	1.17	0.99	0.73
1997	0.75	0.37	0.54	0.66	0.38	0.74	0.53	0.92	0.44	0.76	0.62	0.61	0.93	0.84	0.65
1998	0.74	0.55	0.96	0.61	0.33	0.77	0.49	0.79	0.59	0.73	0.43	0.51	0.71	0.98	0.66
1999	0.99	0.58	0.87	0.72	0.39	0.81	0.63	0.96	0.67	0.7	0.69	0.56	0.94	1.23	0.66
2000	1.25	0.58	0.78	0.57	0.36	0.88	0.41	0.8	0.56	0.77	0.64	0.53	0.79	0.98	0.46
2001	1.13	0.48	1.08	0.91	0.42	0.95	0.5	1.08	0.56	0.94	0.69	0.63	0.98	1.06	0.65
2002	1.01	0.39	0.81	0.62	0.37	0.96	0.48	0.85	0.34	0.77	0.64	0.67	0.88	0.71	0.58
