# Vanoni - Berguen - ABAL - ITRDB SWIT407
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33055
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33055.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit407-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit407-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit407.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit407.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Vanoni - Berguen - ABAL - ITRDB SWIT407
#--------------------
# Investigators
#   Investigators: Vanoni, M.; Frey, H.-U.; Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Vanoni M. 2012. Klimatische Einflusse auf die Wachstumsvariabilitat von Weisstanne und Fichte entlang des Weisstannen-Ausbreitungsgradienten. Master thesis. ETH Zurich, Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berguen
#   Location: Switzerland
#   Northernmost_Latitude: 46.641644
#   Southernmost_Latitude: 46.641644
#   Easternmost_Longitude: 9.724754
#   Westernmost_Longitude: 9.724754
#   Elevation_m: 1280
#--------------------
# Data_Collection
#   Collection_Name: SWIT407
#   First_Year: 1727
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGT01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGT17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGT17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGT01_raw	BGT02_raw	BGT03_raw	BGT04_raw	BGT05_raw	BGT06_raw	BGT07_raw	BGT08_raw	BGT09_raw	BGT10_raw	BGT11_raw	BGT12_raw	BGT13_raw	BGT16_raw	BGT17_raw
1727	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA
1737	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA
1738	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA
1739	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA
1740	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA
1741	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA
1742	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA
1743	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA
1744	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA
1745	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA
1746	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA
1747	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA
1748	NA	NA	NA	0.92	NA	NA	NA	NA	1.71	NA	0.16	NA	NA	NA	NA
1749	NA	NA	NA	0.92	NA	NA	NA	NA	1.5	NA	0.14	NA	NA	NA	NA
1750	NA	NA	NA	1.09	NA	NA	NA	NA	1.58	NA	0.23	NA	NA	NA	NA
1751	NA	NA	NA	1.17	NA	NA	NA	NA	1.34	NA	0.21	NA	NA	NA	NA
1752	NA	NA	NA	0.92	NA	NA	NA	NA	1.16	NA	0.11	NA	NA	NA	NA
1753	NA	NA	NA	0.85	NA	NA	NA	NA	1.13	NA	0.08	NA	NA	NA	NA
1754	NA	NA	NA	0.92	NA	NA	NA	NA	0.98	NA	0.11	NA	NA	NA	NA
1755	NA	NA	NA	0.68	NA	NA	NA	NA	0.85	NA	0.09	NA	NA	NA	NA
1756	NA	NA	NA	0.91	NA	NA	NA	NA	0.99	NA	0.12	NA	NA	NA	NA
1757	NA	NA	NA	0.88	NA	NA	NA	NA	1.06	NA	0.11	NA	NA	NA	NA
1758	NA	NA	NA	0.89	NA	NA	NA	NA	0.95	NA	0.09	NA	NA	NA	NA
1759	NA	NA	NA	1.17	NA	NA	NA	NA	1.41	NA	0.09	NA	NA	NA	NA
1760	NA	NA	NA	0.87	NA	NA	NA	NA	0.92	NA	0.05	NA	NA	NA	NA
1761	NA	NA	NA	0.94	NA	NA	NA	NA	1.05	NA	0.07	NA	NA	NA	NA
1762	NA	NA	NA	0.71	NA	NA	NA	NA	0.95	NA	0.08	NA	NA	NA	NA
1763	NA	NA	NA	0.75	NA	NA	NA	NA	1.09	NA	0.1	NA	NA	NA	NA
1764	NA	NA	NA	0.64	NA	NA	NA	NA	0.89	NA	0.08	NA	NA	NA	NA
1765	NA	NA	NA	0.79	NA	NA	NA	NA	0.86	NA	0.09	NA	NA	NA	NA
1766	NA	NA	NA	0.75	NA	NA	NA	NA	0.79	NA	0.06	NA	NA	NA	NA
1767	NA	NA	NA	0.85	NA	NA	NA	NA	0.84	NA	0.05	NA	NA	NA	NA
1768	NA	NA	NA	0.69	NA	NA	NA	NA	0.79	NA	0.05	NA	NA	NA	NA
1769	NA	NA	NA	0.77	NA	NA	NA	NA	0.76	NA	0.06	NA	NA	NA	NA
1770	NA	NA	NA	0.69	NA	NA	NA	NA	0.59	NA	0.06	NA	NA	NA	NA
1771	NA	NA	NA	0.65	NA	NA	NA	NA	0.48	NA	0.07	NA	NA	NA	NA
1772	NA	NA	NA	0.71	NA	NA	NA	NA	0.32	NA	0.07	NA	NA	NA	NA
1773	NA	NA	NA	0.7	NA	NA	NA	NA	0.47	NA	0.08	NA	NA	NA	NA
1774	NA	NA	NA	0.78	NA	NA	NA	NA	0.49	NA	0.07	NA	NA	NA	NA
1775	NA	NA	NA	0.73	NA	NA	NA	NA	0.69	NA	0.16	NA	NA	NA	NA
1776	NA	NA	NA	0.89	NA	NA	NA	NA	0.88	NA	0.19	NA	NA	NA	NA
1777	NA	NA	NA	0.73	NA	NA	NA	NA	1.17	NA	0.19	NA	NA	NA	NA
1778	NA	NA	NA	0.45	NA	NA	NA	NA	1.11	NA	0.15	NA	NA	NA	NA
1779	NA	NA	NA	0.51	NA	NA	NA	NA	1.38	NA	0.19	NA	NA	NA	NA
1780	NA	NA	NA	0.55	NA	NA	NA	NA	1.1	NA	0.24	NA	NA	NA	NA
1781	NA	NA	NA	0.5	NA	NA	NA	NA	0.97	NA	0.27	NA	NA	NA	NA
1782	NA	NA	NA	0.59	NA	NA	NA	NA	1.23	NA	0.27	NA	NA	NA	NA
1783	NA	NA	NA	0.59	NA	NA	NA	NA	1.25	NA	0.21	NA	NA	NA	2.92
1784	NA	NA	NA	0.61	NA	NA	NA	NA	1.05	NA	0.17	NA	NA	NA	3.09
1785	NA	NA	NA	0.57	NA	NA	NA	NA	1.08	NA	0.18	NA	NA	NA	2.71
1786	NA	NA	NA	0.57	NA	NA	NA	NA	1.24	NA	0.14	NA	NA	NA	2.74
1787	NA	NA	NA	0.66	NA	NA	NA	NA	1.46	1.25	0.26	NA	NA	NA	2.57
1788	NA	NA	NA	0.63	NA	NA	NA	NA	1.5	1.14	0.23	NA	NA	NA	2.7
