# Touchan - Bayat Bademleri Update - PIBR - ITRDB TUR061
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39341
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39341.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tur061-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tur061.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tur061.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-04-08
#--------------------
# File_Last_Modified_Date
#   Date: 2024-04-08
#--------------------
# Title
#   Study_Name: Touchan - Bayat Bademleri Update - PIBR - ITRDB TUR061
#--------------------
# Investigators
#   Investigators: Touchan, Ramzi
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Touchan, Ramzi; Kevin J Anchukaitis; Vladimir V Shishov; Fatih Sivrikaya; Jihad Attieh; Muzaffer Ketmen; Jean Stephan; Ioannis Mitsopoulos; Andreas Christou; David M Meko
#   Published_Date_or_Year: 2014
#   Published_Title: Spatial patterns of eastern Mediterranean climate influence on tree growth
#   Journal_Name: The Holocene
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1177/0959683613518594
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Bayat Bademleri
#   Location: Turkey
#   Northernmost_Latitude: 37.03
#   Southernmost_Latitude: 37.03
#   Easternmost_Longitude: 30.47
#   Westernmost_Longitude: 30.47
#   Elevation_m: 700
#--------------------
# Data_Collection
#   Collection_Name: TUR061
#   First_Year: 1738
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus brutia Ten.
#   Common_Name: Calabrian pine
#   Tree_Species_Code: PIBR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAB01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAB15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAB15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAB01_raw	BAB02_raw	BAB03_raw	BAB04_raw	BAB05_raw	BAB06_raw	BAB07_raw	BAB08_raw	BAB09_raw	BAB10_raw	BAB11_raw	BAB12_raw	BAB13_raw	BAB14_raw	BAB15_raw
1738	NA	NA	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	2.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA
1748	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	NA	NA
1749	NA	NA	2.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	NA	NA
1750	NA	NA	1.99	NA	NA	NA	5.56	NA	NA	NA	NA	NA	2.71	NA	NA
1751	NA	NA	2.12	NA	NA	NA	3.91	NA	NA	NA	NA	NA	1.92	NA	NA
1752	NA	NA	2.38	NA	NA	NA	4.4	NA	NA	NA	NA	6.46	2.24	NA	NA
1753	NA	NA	2.28	NA	NA	NA	4.62	NA	NA	NA	NA	5.52	2.02	NA	NA
1754	NA	NA	2.67	NA	NA	NA	3.66	NA	NA	NA	NA	4.91	2.14	NA	NA
1755	NA	NA	2.02	NA	NA	NA	2.32	NA	NA	NA	NA	5.02	1.79	NA	NA
1756	NA	NA	1.9	NA	NA	NA	1.66	NA	NA	NA	NA	3.09	1.88	NA	NA
1757	NA	NA	1.37	NA	NA	NA	1.35	NA	NA	NA	NA	3.54	1.34	NA	NA
1758	NA	NA	1.77	NA	NA	NA	2.01	NA	NA	NA	NA	3.26	0.95	NA	NA
1759	NA	NA	1.62	NA	NA	NA	2.07	NA	NA	NA	NA	2.9	1.63	NA	NA
1760	NA	NA	2.11	NA	NA	NA	2.68	NA	NA	NA	NA	2.77	1.93	NA	NA
1761	NA	NA	1.84	NA	NA	NA	2.74	NA	NA	NA	NA	2.91	2.12	NA	NA
1762	NA	NA	1.97	NA	NA	NA	2.65	NA	NA	NA	NA	2.77	2.41	NA	NA
1763	NA	NA	2.22	NA	NA	NA	2.5	NA	NA	NA	NA	3.16	1.98	NA	NA
1764	NA	NA	2.5	NA	NA	NA	2.07	NA	NA	NA	NA	3.15	2.13	NA	NA
1765	NA	NA	2.01	NA	NA	NA	1.81	NA	NA	NA	NA	2.64	1.48	NA	NA
1766	NA	NA	2.76	NA	NA	1.99	2	NA	NA	NA	NA	3	1.42	NA	NA
1767	NA	NA	2.19	NA	NA	2.72	1.94	NA	NA	NA	NA	4.01	1.87	NA	NA
1768	NA	NA	2.21	NA	NA	2.67	2.28	NA	NA	NA	NA	2.99	2.05	NA	NA
1769	NA	NA	2.95	NA	NA	3.24	2.96	NA	NA	NA	NA	3.61	2.02	NA	NA
1770	NA	NA	2.27	NA	NA	3.43	2.81	NA	NA	NA	NA	2.85	2.61	NA	NA
1771	NA	NA	2.56	NA	NA	3.05	2.13	NA	NA	NA	NA	4.2	1.97	NA	NA
1772	NA	NA	2.24	NA	NA	1.96	2.05	NA	NA	NA	NA	2.32	1.99	NA	NA
1773	NA	NA	2.32	NA	NA	1.53	1.95	NA	NA	NA	NA	3.04	1.3	NA	NA
1774	NA	NA	2.11	NA	NA	3.13	2.76	NA	NA	NA	NA	2.25	1.21	NA	NA
1775	NA	NA	1.75	NA	NA	2.87	1.83	NA	NA	NA	NA	2.61	2.23	NA	NA
1776	NA	NA	2.44	NA	NA	3.07	2.91	NA	NA	NA	NA	2.12	1.8	NA	NA
1777	NA	NA	2.05	NA	NA	2.44	2.06	NA	NA	NA	NA	2.42	2.14	NA	NA
1778	NA	NA	2.55	NA	NA	3.11	2.95	NA	NA	NA	NA	2.38	2.24	NA	NA
1779	NA	NA	0.89	NA	NA	2.02	1.16	NA	NA	NA	NA	1.6	1.53	NA	NA
1780	NA	NA	1.35	NA	NA	1.44	1.79	NA	NA	NA	NA	1.61	1.86	NA	NA
1781	NA	NA	1.44	NA	NA	1.29	1.66	NA	NA	NA	NA	1.88	1.71	NA	NA
1782	NA	NA	1.48	NA	NA	1.41	1.86	NA	NA	NA	NA	1.34	1.46	NA	NA
1783	NA	NA	1.97	NA	NA	2.14	3.06	NA	NA	NA	NA	2.52	2.52	NA	NA
1784	NA	NA	1.86	NA	NA	2.1	2.59	NA	NA	NA	NA	1.25	1.9	NA	NA
1785	NA	NA	1.84	NA	NA	2.56	2.39	NA	NA	NA	NA	1.99	1.99	NA	NA
1786	NA	NA	1.99	NA	NA	2.41	2.98	NA	NA	NA	NA	1.79	2.58	NA	NA
1787	NA	NA	1.63	NA	NA	2.31	2.16	NA	NA	NA	NA	1.93	1.94	NA	NA
1788	NA	NA	1.73	NA	NA	1.81	1.52	NA	NA	NA	NA	1.37	1.62	NA	NA
1789	NA	NA	1.74	NA	NA	3.07	2.47	NA	NA	NA	NA	1.45	2.05	NA	NA
1790	NA	NA	1.71	NA	NA	2.48	2.62	NA	NA	NA	NA	1.35	1.61	NA	NA
1791	NA	3.11	2.19	NA	NA	2.98	3.43	NA	NA	NA	NA	2.32	2.65	NA	NA
1792	NA	2.51	1.96	NA	NA	2.42	1.72	NA	NA	NA	NA	1.78	2.61	NA	NA
1793	NA	2.42	1.47	NA	NA	2.09	1.12	NA	NA	NA	NA	1.23	1.69	NA	NA
1794	NA	2.53	1.38	NA	NA	1.99	1.13	NA	NA	NA	NA	1.6	2.28	NA	NA
1795	NA	4.33	1.67	NA	NA	3.5	2.08	NA	NA	NA	NA	1.78	2.34	NA	NA
1796	NA	2.4	1.55	NA	2.99	3.53	1.92	NA	NA	NA	NA	1.09	1.84	NA	NA
1797	NA	2.66	1.81	NA	3.72	3.36	2.26	NA	NA	NA	NA	2.08	2.47	NA	NA
