# Alla - Arguis - QUFG - ITRDB SPAI065
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10473
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10473.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai065-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai065-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai065.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai065.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-03-01
#--------------------
# File_Last_Modified_Date
#   Date: 2010-03-01
#--------------------
# Title
#   Study_Name: Alla - Arguis - QUFG - ITRDB SPAI065
#--------------------
# Investigators
#   Investigators: Alla, A.; Camarero, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Arguis
#   Location: Spain
#   Northernmost_Latitude: 42.3167
#   Southernmost_Latitude: 42.3167
#   Easternmost_Longitude: -0.4167
#   Westernmost_Longitude: -0.4167
#   Elevation_m: 1135
#--------------------
# Data_Collection
#   Collection_Name: SPAI065
#   First_Year: 1966
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus faginea Lam.
#   Common_Name: Portuguese oak
#   Tree_Species_Code: QUFG
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AF02EEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF02EEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF02WWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF02WWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF07NEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF07NEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF07SWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF07SWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF08EEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF08EEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF08WWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF08WWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF09NEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF09NEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF09SWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF09SWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF13NEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF13NEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF13SWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF13SWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF14EEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF14EEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF14WWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF14WWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF15EEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF15EEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF15WWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF15WWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF17NWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF17NWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF17SEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF17SEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF18NWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF18NWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF18SEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF18SEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF19EEXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF19EEXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AF19WWXX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AF19WWXX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AF02EEXX_raw	AF02WWXX_raw	AF07NEXX_raw	AF07SWXX_raw	AF08EEXX_raw	AF08WWXX_raw	AF09NEXX_raw	AF09SWXX_raw	AF13NEXX_raw	AF13SWXX_raw	AF14EEXX_raw	AF14WWXX_raw	AF15EEXX_raw	AF15WWXX_raw	AF17NWXX_raw	AF17SEXX_raw	AF18NWXX_raw	AF18SEXX_raw	AF19EEXX_raw	AF19WWXX_raw
1966	NA	NA	NA	NA	NA	NA	NA	NA	1.67	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1967	NA	NA	NA	NA	1.92	1.94	NA	NA	1.48	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1968	NA	NA	NA	NA	2.09	1.64	NA	NA	1.39	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1969	NA	NA	NA	NA	2.73	2.38	NA	NA	2.16	2.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1970	NA	NA	NA	NA	2.98	2.81	NA	NA	1.5	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1971	NA	NA	NA	NA	2.31	2.62	NA	NA	1.7	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1972	2.55	2.67	NA	NA	1.64	1.61	1.75	0.94	2	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1973	2.72	2.53	NA	NA	1.96	1.41	1.52	1.2	2.09	1.85	1.58	1.75	NA	NA	2.39	2.47	NA	NA	NA	NA
1974	3.36	2.98	NA	NA	2.77	1.54	1.3	1.46	1.57	1.69	2.14	2.15	NA	NA	4.37	3.71	NA	NA	NA	NA
1975	3.1	3.24	NA	NA	2.43	1.63	1.53	2.19	1.07	1.56	1.56	1.96	NA	NA	1.73	1.81	NA	NA	NA	NA
1976	4.68	3.35	1.71	1.89	2.2	2.28	1.61	2.24	1.83	2.64	1.82	2.5	NA	NA	3.13	3.47	NA	NA	NA	NA
1977	4.99	4.16	3.34	2.92	2.26	2.58	1.74	1.75	1.5	2.52	2.21	2.8	NA	NA	2.82	3.09	NA	NA	NA	NA
1978	3.28	2.87	1.46	1.45	2.66	2.51	2.29	1.7	0.98	1.86	1.48	1.9	NA	NA	2.25	2.24	NA	NA	NA	NA
1979	1.77	1.33	0.23	0.48	2.68	2.56	2.11	1.36	0.74	1.39	1.31	1.67	NA	NA	2.18	2.52	NA	NA	NA	NA
1980	1.71	1.35	0.75	0.73	2.16	2.58	2.03	1.47	0.8	1.58	1.35	1.71	NA	NA	2.49	2.76	NA	NA	NA	NA
1981	1.88	1.54	1.41	1.44	1.99	2.1	1.8	1.22	0.87	1.49	1.09	1.33	NA	NA	2.43	1.65	NA	NA	NA	NA
1982	1.98	1.75	1.71	1.73	2.21	2.74	1.56	1.47	2.07	2.12	1.33	1.77	2.05	1.75	2.88	2.34	NA	NA	NA	NA
1983	1.87	1.73	1.21	1.28	2.16	2.32	1.99	1.74	1.71	2.27	1.39	1.72	1.74	1.16	2.5	2.34	2.12	2.09	1.1	0.69
1984	1.51	1.22	0.94	1.25	2	1.99	1.62	1.72	2.03	1.93	1.16	1.55	1.43	1.25	2.37	2.1	1.85	1.9	0.87	0.61
1985	1.84	1.54	1.2	1.61	2.13	2.11	2.35	2.04	1.62	2.33	1.49	1.79	2.28	2.12	3.56	2.71	2.86	2.69	1.55	1.23
1986	1.2	1.1	1.64	0.75	2.51	2.19	2.15	1.83	1.46	2.11	0.8	0.96	1.68	1.59	2.38	2.08	2.52	1.96	0.7	0.8
1987	1.08	0.95	1.36	0.67	1.24	1.45	2.55	1.74	1.14	1.32	0.72	0.96	1.87	1.44	2.16	1.45	1.95	1.3	0.96	0.9
1988	1.81	1.44	1.89	1.84	1.34	1.62	2.34	1.39	1.96	2.19	1.05	1.12	1.52	1.75	2.29	1.99	2.03	1.61	2.21	1.14
1989	1.2	0.81	0.77	1.16	1.08	1.38	2.26	1.28	1.59	1.53	0.6	0.73	1.16	1.22	1.56	1.39	1.89	1.37	1.04	0.63
1990	2.06	1.65	2.23	2.39	1.69	2.24	2.68	1.9	2.71	2.18	1.15	1.42	1.98	2.17	3.14	2.78	3.26	2.29	2.19	1.63
1991	1.42	1.07	1.31	1.5	1.49	1.88	2.3	1.69	1.81	1.52	0.94	0.85	1.43	1.33	2.04	1.7	2.17	1.42	1.29	0.86
1992	1.32	0.98	3.55	1.58	1.21	2.46	2.49	2.62	1.98	2.54	1.38	1	3.98	3.16	3.47	3.35	4.28	2.97	2.62	1.68
1993	1.58	1.38	1.91	1.54	1.93	2.46	1.91	2.13	1.7	1.98	1.15	1.13	2.45	1.75	1.84	1.73	2.82	2.17	1.61	1.04
1994	1.38	1.23	1.37	2.17	1.96	2.55	2.12	2.44	1.51	1.76	0.82	0.84	2.81	1.36	1.47	1.46	2.44	1.9	1.27	0.92
1995	0.86	0.74	0.54	1.2	1.52	1.76	1.71	2.5	0.95	1.56	0.6	0.65	2.33	1.29	1.54	1.21	2.05	1.72	0.96	0.67
1996	1.46	1.2	0.78	1.84	1.88	1.88	1.77	2.48	0.94	1.7	0.95	0.89	2.73	1.34	2.62	1.56	3.01	2.59	1.75	0.95
1997	1.61	1.65	0.83	2.51	0.93	1.34	1.4	1.82	0.72	3.22	0.85	1	2.4	1.45	2.55	1.83	3.11	1.91	1.96	1.29
1998	1.81	1.39	1.39	2.51	2.29	1.71	1.62	2	1.32	3.72	0.93	0.89	1.55	1.11	1.79	1.42	2.21	1.65	1.37	1.02
1999	2.12	1.39	1.9	3.36	2.27	2.27	1.93	2.53	1.29	4.2	0.93	0.92	3.16	1.83	2.75	2.36	2.74	2.53	2.07	1.33
2000	2.91	1.94	NA	3.4	2.48	2.29	1.77	2.6	1.25	3.65	0.93	1.3	2.68	1.59	2.79	1.86	2.34	1.79	1.98	1.49
2001	1.23	0.99	NA	1.33	1.37	1.33	1.25	1.82	0.67	1.62	0.78	0.71	1.25	0.6	1.4	0.94	2.03	1.52	0.99	0.74
2002	1.31	1.02	NA	0.94	1.17	1.32	1.45	2.08	0.96	1.87	0.77	0.72	2.08	0.84	1.45	1.15	2.17	1.76	0.91	0.48
2003	1.61	1.49	NA	1.43	2.19	2.14	1.76	2.38	1.02	1.89	0.68	0.84	2.42	0.89	1.55	1.14	2.46	1.66	1.17	0.6
2004	0.92	1.03	NA	1.23	1.78	1.8	1.63	2.03	0.81	1.58	1.02	0.79	2.18	0.89	1.43	0.9	1.83	1.72	1.47	0.81
2005	0.75	0.74	NA	1.02	1.18	1.19	1.19	1.32	0.48	0.75	0.37	0.46	1.2	0.47	0.7	0.65	1.14	1.01	0.75	0.43
2006	0.51	0.5	NA	0.55	1.46	1.26	1.18	1.45	0.56	1.01	0.33	0.52	1.59	0.68	1.27	0.49	1.11	0.88	0.76	0.43
2007	0.84	0.8	NA	0.91	1.86	1.26	2.14	2.17	0.65	1.26	0.57	0.62	3.05	1.53	1.53	0.84	2.02	1.05	1.44	0.92
