# Vitas - Viesvile - QURO - ITRDB LITH011
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5209
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5209.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith011-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith011-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith011.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith011.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2003-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2003-08-25
#--------------------
# Title
#   Study_Name: Vitas - Viesvile - QURO - ITRDB LITH011
#--------------------
# Investigators
#   Investigators: Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Viesvile
#   Location: Taurage
#   Northernmost_Latitude: 55.07
#   Southernmost_Latitude: 55.07
#   Easternmost_Longitude: 22.48
#   Westernmost_Longitude: 22.48
#   Elevation_m: 25
#--------------------
# Data_Collection
#   Collection_Name: LITH011
#   First_Year: 1878
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## viesv-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-6_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-6; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## viesv-29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: viesv-29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	viesv-1_raw	viesv-2_raw	viesv-3_raw	viesv-4_raw	viesv-5_raw	viesv-6_raw	viesv-16_raw	viesv-17_raw	viesv-18_raw	viesv-19_raw	viesv-20_raw	viesv-21_raw	viesv-22_raw	viesv-23_raw	viesv-24_raw	viesv-25_raw	viesv-26_raw	viesv-27_raw	viesv-28_raw	viesv-29_raw
1926	4.26	2.74	4.15	2.7	2.78	1.51	2.47	1.36	2.21	2.54	1.8	3.56	2.3	2.95	1.41	NA	1	5.08	3.15	2.48
1927	4.22	2.87	2.94	1.9	2.34	1.52	2.47	1.86	2.97	2.72	1.61	3.35	2.04	2.14	1.94	NA	1.65	5.21	3.1	2.14
1928	3.27	2.23	2.17	1.54	1.95	0.94	1.49	1.71	1.93	2.25	1.18	2.66	1.52	1.56	1.22	NA	1.25	3.54	2.18	1.42
1929	4.22	2.25	2.57	2.14	2.64	1.17	3.7	2.37	2.74	2.61	1.99	2.48	2.03	2.55	1.49	NA	1.67	4.25	3.11	2.65
1930	4.23	2.4	4.05	2.82	3.05	2.02	3.86	1.68	2.71	2.54	1.92	2.86	2.01	2.26	2.03	NA	2.31	4.63	3.37	3.27
1931	4.13	3.41	4.56	4.39	3.26	2.02	4.17	2.36	3	3.44	2.29	3.85	2.04	2.45	2.07	NA	2.98	4.62	3.52	4.44
1932	3.74	2.52	3.46	3.23	2.88	2.32	4.45	1.82	3.27	3.12	1.83	1.93	1.85	2.51	1.85	NA	2.64	3.73	3.24	3.17
1933	3.17	2.78	3.31	4.04	3.95	2.62	3.86	1.96	2.67	3.13	1.96	1.77	1.73	2.07	1.68	NA	2.96	3.39	2.61	2.45
1934	3.65	3.04	4.46	3.1	3.48	2.8	3.85	2.34	2.56	3.04	3.52	2.01	2.26	2.41	2.28	NA	2.69	4.81	3.36	2.22
1935	3.27	4.05	3.88	2.71	4.37	2.58	4.02	2.13	2.1	2.63	2.33	1.94	1.98	2.54	1.73	NA	2.37	4.49	3.18	2.58
1936	2.82	4.02	2.96	2.92	3.88	2.5	4.42	1.69	1.93	1.72	2.33	1.55	1.99	2.17	1.77	NA	2.5	4.64	2.27	2.6
1937	3.24	3.7	2.64	2.77	3.5	2.84	4.13	1.57	1.78	1.64	2.3	1.87	1.51	1.62	1.48	NA	1.86	4.28	2.18	2.37
1938	3.01	4.32	2.47	2.28	3.05	2.82	3.56	1.69	2.09	2.11	3.14	2.19	2.23	1.82	1.74	NA	2.16	3.87	2.35	2.03
1939	3.08	3.62	2.66	1.73	3.54	2.47	3.41	1.25	2.54	2.8	3.31	3.13	1.83	1.97	1.43	NA	2.08	4.69	2.87	2
1940	1.85	2.45	2.05	1.56	2.76	1.14	3.53	1.23	1.42	2.27	2.1	1.68	1.48	1.61	0.96	NA	1.2	2.59	1.44	2.12
1941	2.19	2.53	2.26	1.92	2.39	1.4	3.18	1.47	1.51	2.65	2.24	2.32	1.25	2.46	1.25	NA	1.68	2.24	2.09	2.84
1942	2.15	3.1	2.25	1.1	2.01	0.98	2.83	1.3	0.89	2.15	2.88	2.64	1.25	1.91	1.18	NA	2.06	2.7	1.84	3.09
1943	2.59	3.35	3.13	1.37	2.89	1.57	2.91	1.59	1.31	3.04	3.1	2.56	1.33	1.71	1.42	NA	2.6	2.76	1.84	3.77
1944	1.95	2.94	3.07	1.65	2.62	1.9	2.38	1.26	1.78	3.24	2.71	3.21	1.75	1.86	1.7	NA	2.01	2.78	2.1	3.76
1945	2.2	2.66	4.06	2.39	3.09	2.59	3.06	0.98	1.76	4.02	3.49	3.9	2.17	2.31	1.91	NA	2.44	4.3	2.96	3.01
1946	2.11	2.1	4.14	2.36	3.54	2.36	2.82	1.54	1.76	3.44	2.93	2.94	2.64	2.68	1.8	NA	2.43	4.36	2.91	3.09
1947	2.41	1.61	2.6	1.95	3.31	1.74	3.3	1.45	1.38	2.32	2.14	2.62	1.67	2.65	1.69	NA	2.27	3.17	2.35	2.41
1948	2.6	2.13	2.87	2.2	3.25	1.94	3.5	1.48	1.46	2.97	2.08	2.86	2.15	2.71	1.72	NA	2.83	4.56	2.72	2.37
1949	2.75	2.55	3.19	2.65	4.08	2.32	3.65	2.11	1.96	3.91	2.77	3.27	2.42	2.89	2.5	NA	3.16	4.7	2.35	3.19
1950	2.52	3.15	2.85	2.03	2.65	2.13	2.92	1.91	1.37	4.38	3.58	1.24	2.52	2.9	2.03	NA	3.23	3.36	1.97	3
1951	1.73	2.62	2.93	2.62	3.06	1.9	2	1.74	1.13	2.82	3.51	0.99	1.53	2.82	2.38	NA	2.46	2.5	1.84	2.14
1952	1.15	2.2	2.63	1.88	2.31	1.32	1.18	1.62	1.23	2.46	1.01	0.79	1.06	1.98	1.63	0.79	1.94	2.18	1.7	1.52
1953	1.23	3.01	3.18	2.16	3.35	1.76	1.58	1.79	1.65	3.33	1.62	1.31	1.64	3.19	2.05	2.75	2.46	3.21	2.06	1.75
1954	1.29	2.39	2.27	1.86	2.34	1.74	1.78	1.72	1.14	2.41	1.37	1.47	1.78	3.22	1.84	2.52	2.88	2.34	2.18	1.82
1955	1.54	2.26	2.49	2.04	2.16	2.01	1.57	1.52	1.38	2.51	1.44	1.1	1.39	2.16	1.96	1.8	2.24	4.14	2.26	2.82
1956	1.16	1.94	2.94	3.08	3.78	2.1	2.02	1.56	1.87	2.74	1.49	2.71	1.65	3.41	2.43	2.11	2.53	3.33	1.62	1.9
1957	1.87	3.83	4.6	4.53	3.89	2.68	2.32	2.39	2.59	4.18	2.93	3.34	2.52	3.24	2.83	4.08	3.63	4.19	2.21	1.66
1958	2.7	3.4	4.72	3.6	3.93	3.22	1.8	3.3	2.69	4.25	3.08	2.48	3.91	3.62	2.3	7.02	3.53	4.43	2.15	2.43
1959	2.8	3.23	3.79	2.73	2.46	2.6	1.25	2.19	2.35	3.53	2.24	1.84	2.32	3.02	1.57	5.69	3.57	4.53	1.96	2.59
1960	1.56	3.05	4.74	2.9	2.34	3.4	0.92	2.4	2.31	3.77	2.67	1.6	2.54	3.53	1.67	5.48	3.14	4.63	2	2.96
1961	1.78	3.03	3.81	2.44	2.61	3.55	1.23	2.52	2.13	3.27	2.64	1.56	2.11	2.87	1.61	5.44	3.44	4.05	1.75	3.14
1962	2.59	2.81	3.8	2.87	2.94	4.17	1.32	3.09	2.01	4.3	2.17	1.62	2.2	3.35	1.88	5.77	3.21	4.35	1.96	3.3
1963	3.28	2.49	3.36	3.05	3.01	4.93	1.29	2.37	2.04	3.56	2.11	2.1	2.22	3.22	1.72	5.45	3.46	3.39	1.77	2.94
1964	2.55	2.28	2.27	2.22	2.44	3.77	1.19	1.12	1.81	2.75	2.28	2.37	1.84	2.58	0.97	4.44	3.03	2.39	1.65	2.56
1965	1.84	2.21	3.05	2.21	1.88	3.21	1.38	1.86	1.94	2.9	1.49	2	1.64	2.67	1.35	4.45	2.79	2.75	1.55	2.95
1966	2.9	2.33	3.38	2.79	2.84	3.05	1.43	2.06	2.34	3.4	2.58	3.26	2.17	4.45	1.99	6.41	3.57	2.31	2.18	2.48
1967	3.06	2.35	3.28	2.35	2.04	3.3	0.98	1.59	1.96	3.44	1.74	2.9	2.24	4.26	1.61	4.11	1.87	2.42	1.59	1.91
1968	3.45	1.98	2.77	2.33	2.59	2.96	1.15	1.58	2.16	2.71	2.19	2.3	1.38	2.65	1.24	2.4	1.5	2.47	1.65	2
1969	3.33	1.64	2.9	2.7	2.46	2.5	1.06	1.03	1.67	2.51	2.47	2.41	1.46	2.95	0.71	3.12	1.7	2.3	1.7	1.82
1970	3.48	1.59	3.35	3.36	3.39	2.85	1.17	1.72	1.64	2.89	2.62	3.21	1.95	3.66	1.24	3.93	2.43	2.69	1.97	2.09
1971	4.27	2.29	4.37	3.34	3.98	3.45	1.26	1.4	1.46	3.31	3.6	3.89	2.08	3.98	0.98	3.1	2.35	2.94	2.28	3
1972	5.19	2.57	4.74	4.61	4.43	3.83	1.44	2.15	2.18	4.29	4.13	4.27	2.38	4.82	1.68	4.81	3.48	3.06	2.92	3.67
1973	4.19	2.64	3.63	3.08	3.51	3.17	1.3	1.76	1.6	2.7	2.9	2.4	2.12	3.16	1.63	3.89	2.65	2.68	2.47	2.9
1974	3.31	2.64	4.57	2.96	2.76	2.14	1.4	1.92	1.12	2.13	2.2	1.8	1.69	2.89	1.56	3.34	2.65	2.91	2.43	2.42
1975	3.3	2.78	3.51	3.08	3.44	2.48	1.38	1.84	1.21	2.53	3.19	1.46	1.68	2.6	1.56	2.77	2.25	3.61	2.03	2.47
1976	2.81	1.74	3.35	2.61	2.7	2.43	1.07	1.59	1.3	2.34	2.04	1.46	1.66	3.45	0.87	2.63	2.03	3.76	2.18	1.88
1977	3.69	1.98	3.53	2.14	2.31	2.41	1.21	1.66	1.23	2.02	2.21	1.49	1.46	4.46	1.34	4	1.8	4.63	2.29	2.11
1978	3.03	2.09	3.63	1.86	2.15	3.39	1.06	1.7	1.13	2.39	2.6	1.18	2.26	5.63	1.41	4.33	1.56	3.78	2.51	2.38
1979	2.64	2.48	3.3	1.96	2.62	3.12	1.38	1.74	1	2.38	3.75	1.22	1.76	5.47	1.58	4.15	1.55	3.24	2.77	3.26
1980	2.33	2.43	1.96	1.99	1.99	2.16	1.33	1.7	0.92	2.93	3.03	2.8	1.54	4.16	1.55	3.21	1.8	2.14	2.46	3
1981	1.72	2.95	2.59	2.02	2.72	1.88	1.3	2.18	1.09	3.93	2.65	2.69	1.77	3.26	1.56	3.51	1.19	1.64	2.49	2.68
1982	2.22	2.42	1.72	1.63	2.17	2.2	0.8	1.74	0.83	2.96	1.51	2.54	1.57	3.11	1.45	3.22	1.32	1.33	2.14	1.81
1983	2.78	2.61	2.01	1.24	2.75	2.92	0.81	1.59	1.01	3.79	2.35	3.05	1.26	3.54	1.56	2.97	1.39	1.47	2.1	3.15
1984	2.71	2.17	1.71	1.39	2.07	2.56	0.76	1.28	0.88	3.34	3.04	3.26	1.53	4.07	1.2	2.93	1.43	1.73	2.03	2.09
1985	2.73	2.01	2.05	1.95	2.5	2.73	0.77	1.88	0.92	3.68	2.41	3.72	1.67	4.87	1.37	2.91	1.43	2.02	3	2.62
1986	2.74	2.37	1.72	1.84	2.78	2.18	0.75	1.68	0.84	3.05	1.92	2.93	1.06	4.54	1.52	3.15	1.26	2.15	2.37	2.37
1987	2.14	1.57	1.5	1.74	2	1.93	0.55	1.86	0.75	2.54	1.58	1.77	0.93	2.33	1.04	1.46	0.99	2.28	2	1.66
1988	2.89	2.03	1.79	1.8	2.67	3.11	0.65	1.85	1.04	2.95	3.57	3.79	2.14	5.02	1.79	2.08	1.35	4.77	2.88	2.92
1989	2.55	2.21	1.69	1.27	2.09	2.69	0.61	1.66	0.81	2.82	3.32	2.67	1.38	3.49	1.54	2.24	1.01	5.75	2.42	2.23
1990	2.21	2.04	1.66	1.2	2.45	3.03	0.59	1.64	0.62	2.52	1.92	2.29	0.99	3.08	1.4	1.51	1.17	5.45	2.39	1.91
1991	2.57	2.21	1.47	1.17	2.9	2.92	0.7	1.96	0.88	2.89	1.69	2.41	1.14	2.98	1.47	1.47	0.99	3.96	2.69	1.72
1992	2.48	3.1	1.71	1.14	2.56	2.46	0.51	1.2	0.71	1.66	1.43	1.47	0.77	2.76	1.06	1.42	0.88	3.99	2.24	1.74
1993	2.77	2.97	1.49	1.32	3.39	2.26	0.61	1.34	0.74	1.9	1.61	1.42	0.86	3.76	0.83	1.68	0.71	4.03	2.38	1.82
1994	2.83	3.26	1.61	1.23	2.45	2.57	0.6	1.66	0.83	2.59	1.55	1.67	0.91	4.04	1.01	1.28	0.73	3.76	2.51	2
1995	2.41	2.92	1.34	0.97	1.96	1.87	0.58	1.5	0.6	2.36	1.33	1.34	1.18	3.4	0.94	1.15	0.78	5.05	2.16	1.38
1996	1.85	2.1	1.26	0.76	1.77	1.65	0.56	1.6	0.66	1.71	1.49	1.89	1.13	3.44	1.03	1.51	0.88	4.76	2.3	1.45
1997	3.23	2.13	1.07	0.96	2.24	1.59	0.64	1.33	0.68	2.11	1.41	1.84	1.28	3.48	1.07	1.58	0.74	4.13	2.3	1.55
1998	2.35	2.53	0.84	1.31	2.78	1.82	0.58	1.62	0.66	1.79	1.51	2.54	1.38	2.82	1.09	1.2	0.98	3.92	2.26	1.57
1999	2.1	3.13	0.83	1.19	2.47	2.07	0.57	1.5	0.74	2.62	1.81	2.45	1.56	3.29	1.41	1.52	1.04	3.25	2.95	1.72
2000	1.87	3.28	0.84	1	2.78	1.99	0.54	1.31	0.72	2.4	1.53	2.25	1.24	2.19	1.34	0.96	0.94	2.82	1.88	1.06
2001	2.61	3.13	0.64	0.88	2.61	2.39	0.52	1.7	0.84	3.42	2.16	3.19	1.38	3.82	1.8	3.02	0.96	4.34	2.59	1.67
2002	2.1	2.71	0.89	0.63	2.55	1.76	0.4	1.22	0.61	2.76	1.4	1.89	0.74	3.15	1.53	2.27	0.95	3.46	1.92	1.09
