# Bräker - Eichbühl - FASY - ITRDB SWIT363
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16937
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16937.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit363-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit363-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit363.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit363.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Bräker - Eichbühl - FASY - ITRDB SWIT363
#--------------------
# Investigators
#   Investigators: Bräker, O.U.; Zingg, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # Growth and Yield
# # 
# # Cores are stored at: 
# # disposed
# # 
# # Notes: 
# # plain, slope 0
# # Formerly Winterthur_Eichbuehl_Eiche_n13_1991.fh
# # 
# # References:
# # Schmid, S.; Zingg, A.; Biber, P.; Bugmann, H., (2006): 
# # Evaluation of the forest growth model SILVA along an elevational gradient in Switzerland. 
# # Eur. J. For. Res. 125: 43-55. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Eichbühl
#   Location: Switzerland
#   Northernmost_Latitude: 47.5119
#   Southernmost_Latitude: 47.5119
#   Easternmost_Longitude: 8.7392
#   Westernmost_Longitude: 8.7392
#   Elevation_m: 505
#--------------------
# Data_Collection
#   Collection_Name: SWIT363
#   First_Year: 1890
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EIB00041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00471_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00471; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00551_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00551; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00741_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00741; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB01481_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB01481; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB02051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB02051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB02361_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB02361; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB02621_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB02621; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB02951_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB02951; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB04061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB04061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB04671_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB04671; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB05361_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB05361; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB07701_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB07701; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB08411_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB08411; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB10251_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB10251; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB10951_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB10951; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EIB00041_raw	EIB00211_raw	EIB00221_raw	EIB00471_raw	EIB00551_raw	EIB00741_raw	EIB01481_raw	EIB02051_raw	EIB02361_raw	EIB02621_raw	EIB02951_raw	EIB04061_raw	EIB04671_raw	EIB05361_raw	EIB07701_raw	EIB08411_raw	EIB10251_raw	EIB10951_raw
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	1.65	0.94	NA	NA
1894	NA	NA	0.78	NA	NA	NA	NA	NA	2.76	NA	NA	1.18	1.69	0.31	3.72	2.21	NA	1.01
1895	0.45	NA	1.7	NA	NA	1.08	NA	0.69	2.77	NA	1.02	1.96	2.15	0.31	2	1.41	1.82	1.5
1896	1.49	NA	0.55	1.33	NA	1.93	NA	2.22	1.21	NA	2.69	1.88	1.93	0.36	1.62	0.6	1.73	0.85
1897	1.54	NA	1.81	2.9	NA	2.21	NA	2.6	0.89	1.35	1.82	1.94	1.35	0.41	1.47	0.6	1.22	0.6
1898	2.25	0.76	1.93	2.01	NA	1.13	NA	2.03	1.04	1.61	1.8	2.1	1.24	0.41	1.01	0.97	1.46	0.7
1899	2.38	0.86	2.24	1.99	0.38	1.28	NA	1.74	1.05	0.57	1.71	1.76	0.76	0.37	0.98	0.41	0.91	1.4
1900	2.33	2.04	1.92	2.83	0.39	1.7	0.91	0.97	1.44	0.95	1.09	1.53	0.58	0.56	0.58	0.4	0.83	0.76
1901	2.37	1.91	1.54	2.23	1.5	1.59	1.15	0.86	0.89	0.8	0.62	1.3	0.45	0.71	0.56	0.34	0.78	0.84
1902	1.75	1.22	0.8	2.01	1.62	1.44	1.37	0.31	0.66	0.92	0.86	1.57	0.44	0.57	0.56	0.57	0.89	0.74
1903	1.22	0.61	0.83	2.01	1.02	0.82	0.9	0.39	0.53	0.55	0.65	0.8	0.24	0.5	0.6	0.23	0.5	1.14
1904	1.69	1.27	0.84	1.92	1.08	1.16	1.27	0.79	0.37	1.31	1.32	1.69	0.7	0.71	0.61	1.03	1.09	1.09
1905	1.2	0.85	1.05	1.78	0.88	1.34	0.9	1.24	0.93	1.35	1.44	1.74	0.72	1.11	1.04	0.62	1.33	0.73
1906	1.21	0.87	0.63	1.55	0.99	1.26	1.25	0.92	1.58	1.56	1.75	2.11	1	1.11	0.72	0.98	1.28	0.95
1907	1.67	0.85	0.66	1.48	0.84	0.81	1.14	1.04	2.23	1.47	1.8	1.59	1.22	0.97	0.68	0.68	1.29	0.78
1908	1.04	1.25	0.59	1.97	0.8	1.23	1.27	1.33	1.24	1.54	1.52	1.95	1.56	0.95	0.55	0.81	1.45	0.93
1909	0.99	0.71	0.78	1.92	0.32	1.18	0.94	1.13	2.1	1.2	1.43	1.85	1.48	0.77	0.6	0.72	1.39	0.99
1910	1.58	1.27	1.33	2.4	0.4	1.72	1.77	1.72	2.2	1.31	1.97	2.41	1.83	1.34	0.97	0.76	1.66	1.38
1911	1.76	0.69	0.93	1.22	0.26	1.12	0.87	0.72	1.18	1.12	1.47	1.85	0.95	0.77	1.07	0.8	1.16	0.78
1912	1.83	0.4	0.93	1.19	0.2	0.36	0.78	0.41	1.12	0.98	1.35	0.91	1.29	1.01	0.79	0.67	0.82	0.66
1913	1	0.36	0.63	0.83	0.27	0.47	0.59	0.47	1.16	0.91	1.15	0.74	0.96	0.72	0.52	0.65	0.77	0.46
1914	1.21	0.35	0.82	1.23	0.25	0.37	0.82	0.58	1.05	0.9	1.34	0.82	0.81	0.52	0.3	0.42	0.61	0.56
1915	1.23	0.5	0.94	1.81	0.35	0.41	1.45	0.67	1.35	1.07	1.09	0.74	0.72	0.96	0.32	0.61	0.74	0.6
1916	1.13	0.85	0.83	1.84	0.16	0.69	0.92	0.6	1.07	0.88	1.13	0.81	0.73	0.96	0.42	0.51	1.1	0.85
1917	0.54	0.55	0.22	1.14	0.55	0.41	0.56	0.3	0.84	0.56	0.61	0.4	0.35	0.45	0.17	0.33	0.44	0.59
1918	0.46	0.42	0.18	1.5	0.3	0.34	0.77	0.26	1.83	0.27	0.33	0.41	0.31	0.42	0.09	0.28	0.46	0.59
1919	0.61	0.84	0.29	1.75	0.9	0.39	1.01	0.63	1.22	0.42	0.71	0.57	0.74	0.33	0.22	0.36	0.42	0.48
1920	0.55	0.75	0.24	1.16	0.5	0.35	0.82	0.33	0.7	0.48	0.69	0.55	0.58	0.39	0.18	0.43	0.52	0.35
1921	0.33	0.29	0.24	1.07	0.37	0.21	0.44	0.25	0.54	0.32	0.52	0.56	0.53	0.15	0.21	0.3	0.35	0.62
1922	0.63	0.53	0.86	1.13	0.66	0.4	0.96	0.46	1.1	0.61	0.88	0.67	0.53	0.66	0.74	0.56	0.82	0.51
1923	0.81	0.47	0.89	1.72	0.7	0.54	1.29	0.99	0.82	0.88	1.05	0.94	0.75	0.75	1.4	0.58	0.92	0.71
1924	0.98	0.66	0.92	1.29	0.78	0.65	0.86	0.64	0.85	0.84	0.69	0.63	0.52	0.67	1.23	0.67	0.62	0.78
1925	0.47	0.5	0.78	1.12	0.78	0.65	0.75	0.85	0.85	0.85	0.66	0.46	0.36	0.53	1.29	0.28	0.43	0.43
1926	0.73	0.68	1.01	1.22	0.88	1.07	0.84	0.76	0.75	0.7	0.87	0.41	0.36	0.66	0.98	0.39	0.53	0.77
1927	0.91	1.1	1.52	1.37	1.09	1.39	1.08	0.94	0.84	1.05	0.82	0.63	0.56	0.9	1.14	0.83	0.65	0.83
1928	0.73	0.72	0.94	1.12	0.82	0.86	0.51	0.72	0.62	0.65	0.65	0.52	0.41	0.49	0.97	0.59	0.58	0.61
1929	0.4	0.55	0.84	1.06	0.62	1.16	0.42	0.77	0.55	0.52	0.59	0.67	0.48	0.49	0.44	0.47	0.52	0.31
1930	0.99	1.01	1.25	1.56	0.84	1.15	0.69	0.85	0.9	0.71	0.94	0.65	0.94	0.85	0.52	0.94	0.55	0.54
1931	0.59	0.58	1.2	0.77	0.62	1.11	0.65	0.84	0.56	0.55	0.66	0.54	0.69	0.48	0.72	0.73	0.3	0.3
1932	0.72	0.88	0.93	0.95	0.68	1.04	0.58	0.88	0.51	0.62	0.82	0.6	0.8	0.55	0.68	0.6	0.32	0.39
1933	0.97	0.66	1.02	1.1	0.76	1.2	0.92	0.92	0.5	0.8	1.07	0.76	0.83	0.65	0.72	0.78	0.61	0.48
1934	0.39	0.21	0.43	0.65	0.36	0.51	0.51	0.61	0.47	0.63	1.24	0.41	0.62	0.75	0.27	0.29	0.61	0.5
1935	0.67	0.31	0.76	1.24	0.71	1.16	0.96	0.85	0.81	0.74	1.67	0.71	1.03	1	0.43	0.67	1.02	0.88
1936	1.06	0.5	0.72	1.65	1.11	1.54	1.37	1.07	1.07	0.93	1.8	0.87	1.26	1.42	0.96	1.03	0.99	0.95
1937	0.63	0.43	0.55	0.76	0.72	0.83	1.06	0.81	0.89	0.54	1.18	0.39	1.17	0.66	1.1	0.59	0.64	0.58
1938	0.66	0.35	0.5	0.6	0.91	1.13	1.12	0.6	1.17	0.67	1.02	0.24	0.92	0.63	1.05	0.56	1.03	0.51
