# Vitas - Sventoji-2 - PCAB - ITRDB LITH010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5207
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5207.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith010-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith010-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Vitas - Sventoji-2 - PCAB - ITRDB LITH010
#--------------------
# Investigators
#   Investigators: Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sventoji-2
#   Location: Lithuania
#   Northernmost_Latitude: 56.07
#   Southernmost_Latitude: 56.07
#   Easternmost_Longitude: 21.15
#   Westernmost_Longitude: 21.15
#   Elevation_m: 12
#--------------------
# Data_Collection
#   Collection_Name: LITH010
#   First_Year: 1836
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## S2EM01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EM25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EM25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EMBB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EMBB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EMCC_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EMCC; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EMEE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EMEE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EMGG_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EMGG; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EMHH_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EMHH; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EMII_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EMII; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EMJJ_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EMJJ; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## S2EMKK_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: S2EMKK; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	S2EM01_raw	S2EM02_raw	S2EM03_raw	S2EM08_raw	S2EM10_raw	S2EM11_raw	S2EM12_raw	S2EM13_raw	S2EM14_raw	S2EM17_raw	S2EM18_raw	S2EM19_raw	S2EM20_raw	S2EM21_raw	S2EM22_raw	S2EM23_raw	S2EM25_raw	S2EMBB_raw	S2EMCC_raw	S2EMEE_raw	S2EMGG_raw	S2EMHH_raw	S2EMII_raw	S2EMJJ_raw	S2EMKK_raw
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1
1865	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5
1866	NA	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1867	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9
1868	NA	0.8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1869	NA	0.7	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1
1870	NA	0.7	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3
1871	2.8	0.55	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3
1872	2.1	0.5	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9	0.9
1873	3	0.6	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	2.1	NA	NA	NA	NA	NA	NA	1.6	1.1
1874	2.2	0.8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	3	NA	NA	NA	NA	NA	1.7	2	1
1875	2	0.6	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	1.2	NA	NA	NA	NA	NA	1.5	1.6	0.8
1876	2	0.7	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	3.6	NA	NA	NA	NA	NA	1.3	2	1.2
1877	2.3	0.8	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	1.9	NA	NA	NA	NA	NA	1.6	1.5	1
1878	1.7	0.9	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	2.4	NA	NA	NA	NA	NA	1.5	1.2	1.1
1879	2.5	0.8	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	2.5	NA	NA	NA	NA	NA	1.3	0.7	1.2
1880	1.9	0.6	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	2.2	NA	NA	NA	NA	NA	1.4	0.7	0.9
1881	1.2	0.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	1.6	NA	NA	NA	NA	NA	1	0.7	0.7
1882	1.3	0.4	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	1.4	NA	NA	NA	NA	NA	1	0.8	0.6
1883	1.2	0.5	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	1.3	NA	NA	NA	NA	NA	0.9	0.9	0.5
1884	1.3	0.6	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	1	NA	NA	NA	NA	NA	0.9	0.8	0.4
1885	1	0.6	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	1.1	NA	NA	NA	NA	NA	1.1	0.6	0.4
