# Vitas - Kajackai-p - PCAB - ITRDB LITH006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5202
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5202.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith006-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith006-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Vitas - Kajackai-p - PCAB - ITRDB LITH006
#--------------------
# Investigators
#   Investigators: Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kajackai-p
#   Location: Lithuania
#   Northernmost_Latitude: 54.8
#   Southernmost_Latitude: 54.8
#   Easternmost_Longitude: 23.6
#   Westernmost_Longitude: 23.6
#   Elevation_m: 75
#--------------------
# Data_Collection
#   Collection_Name: LITH006
#   First_Year: 1876
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KPEM02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KPEM30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KPEM30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KPEM02_raw	KPEM03_raw	KPEM04_raw	KPEM05_raw	KPEM06_raw	KPEM07_raw	KPEM08_raw	KPEM09_raw	KPEM10_raw	KPEM11_raw	KPEM12_raw	KPEM13_raw	KPEM14_raw	KPEM16_raw	KPEM17_raw	KPEM18_raw	KPEM19_raw	KPEM20_raw	KPEM21_raw	KPEM22_raw	KPEM23_raw	KPEM24_raw	KPEM25_raw	KPEM26_raw	KPEM27_raw	KPEM28_raw	KPEM29_raw	KPEM30_raw
1876	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	NA	NA	NA	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	NA	2.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	NA	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	NA	NA	2.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	3.21	NA	NA	NA	NA	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	5.76	NA	NA	NA	NA	5.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	5.25	NA	NA	7.53	NA	7.48	NA	NA	NA	NA	8.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	3.65	NA	NA	5.31	NA	0.72	NA	1.92	NA	NA	4.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	4.32	NA	NA	4.66	NA	2.01	NA	2.52	NA	NA	4.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	6	NA	NA	5.35	NA	3.32	NA	3.71	NA	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	3.99	NA	NA	5.33	NA	3.82	NA	6.98	NA	NA	5.78	NA	NA	NA	NA	3.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	2.39	NA	NA	5.3	NA	1.86	NA	4.71	3.32	NA	3.25	NA	NA	NA	NA	3.95	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	3.07	NA	1.42	NA	1.58	3.16	NA	4.32	NA	2.24	2.64	NA	2.43	NA	NA	NA	NA	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	1.48	NA	0.68	NA	1.55	2.77	NA	4.55	NA	3.16	2.55	NA	2.39	NA	NA	NA	NA	3.06	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	2.85	NA	0.93	1.23	2.69	2	1.95	2.95	NA	2.72	2.86	4.64	2.11	NA	NA	NA	NA	4.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	3.99	NA	0.89	1.25	1.78	3.35	1.97	3.7	NA	2.96	2.9	4.39	1.99	NA	NA	NA	NA	3.97	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	4.47	NA	0.84	1.49	2.33	3.86	1.29	4.03	NA	2.14	2.71	3.11	1.72	NA	NA	NA	NA	3.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	2.89	NA	0.62	1.51	1.82	3.74	0.99	3.26	1.87	2.2	1.82	3.2	1.41	NA	NA	NA	NA	3.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	2.52	NA	0.54	1.43	1.5	1.97	0.93	2.82	3.14	2.12	1.47	2.61	1.48	NA	NA	NA	NA	2.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	2.52	NA	0.58	1.29	1.35	1.92	0.97	3	2.2	2.17	1.27	2.35	1.44	NA	NA	NA	NA	2.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	2.92	NA	0.72	1.41	1.46	0.99	1.4	2.74	1.81	2.61	1.38	1.57	1.74	NA	NA	NA	NA	3.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	2.34	NA	0.98	1.36	2.23	1.33	1.47	2.88	2.76	4.07	1.13	2.21	1.63	NA	NA	NA	NA	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	2.51	NA	0.99	1.33	2.22	2.57	1.51	1.18	2.94	2.97	1.47	2.2	1.52	NA	NA	NA	NA	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	3.39	NA	4.88	1.25	2.73	1.87	1.42	0.32	2.99	5.57	2.08	2.61	3.73	NA	NA	NA	NA	4.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	4.74	4.67	3.53	2.36	3.73	3.67	1.49	0.5	4.35	5.34	2.13	2.63	4.44	NA	NA	NA	NA	3.2	NA	NA	NA	NA	NA	NA	NA	NA	4.1
1905	NA	3.71	3.18	2.78	1.99	3.86	3.42	1.87	1.37	5.74	6.33	2.93	3.68	4.87	NA	NA	NA	NA	4.09	NA	NA	NA	2.46	NA	NA	NA	NA	3.8
1906	NA	2.96	2.58	2.28	1.51	4.14	3.56	1.18	1.13	6.45	4.72	2.44	3.51	3.61	NA	NA	NA	NA	3.33	NA	NA	NA	1.94	NA	NA	NA	NA	3.61
1907	NA	2.1	3.28	2.17	2.21	4.12	4.1	1.62	1.19	5.07	3.37	1.82	2.56	2.6	NA	NA	NA	NA	2.99	NA	NA	NA	1.68	NA	NA	NA	NA	3.13
1908	NA	2.03	2.49	2.01	1.76	3	3.44	1.25	1.62	5.45	3.43	1.39	1.85	2.23	NA	NA	NA	NA	2.8	NA	NA	NA	1.54	NA	NA	NA	NA	2.93
1909	NA	2.47	3.01	2.29	2.03	3.19	2.95	1.57	1.96	4.31	3.78	1.7	2.16	3.07	NA	NA	NA	NA	3.32	NA	NA	NA	1.57	2.99	NA	NA	NA	3.65
1910	NA	2.94	4.05	2.39	2.31	3.65	4	1.56	2.06	4.49	3.88	1.98	2.08	3.77	NA	NA	NA	NA	3.65	NA	NA	NA	1.79	2.73	NA	NA	NA	2.88
1911	NA	1.89	3.22	2.57	2.1	3	3.62	1.39	1.57	5.14	3.31	1.95	2.52	2.77	NA	NA	NA	NA	3.03	NA	NA	NA	2.51	2.08	NA	NA	NA	2.69
1912	NA	1.72	3.27	2.44	1.67	4.4	3.15	1.3	1.93	4.18	2.59	1.5	2.79	2.09	NA	NA	NA	NA	3.11	NA	NA	NA	2.33	2.33	NA	NA	NA	2.65
1913	NA	2.11	2.54	2.15	1.64	3.54	2.65	1.11	1.19	3.57	2.58	1.33	2.36	2.74	NA	NA	NA	NA	2.29	NA	NA	NA	2.09	2.02	NA	NA	2.36	2.88
1914	NA	1.98	3.06	2.26	1.38	3.13	2.26	1.01	1.2	3.3	3.23	0.93	1.93	2.02	NA	2.73	NA	NA	3.18	NA	NA	NA	1.61	1.85	NA	NA	1.6	2.72
1915	NA	1.72	1.95	2.12	0.93	2.08	2.14	1.04	1.14	3.47	2.36	1.23	1.66	2.29	3.46	2.42	NA	NA	2.46	NA	NA	NA	1.34	1.49	NA	NA	1.24	2.26
1916	NA	2.21	3.16	0.54	3.4	0.63	1.7	1.73	1.17	2.81	4.04	2.08	2.16	0.32	2.9	2.64	NA	NA	2.97	NA	NA	NA	2.18	2.38	NA	NA	1.87	2.63
1917	NA	2	2.44	0.17	5.18	0.05	0.33	1.42	1.33	0.54	3.66	2.04	2.42	0.18	2.15	2.11	NA	NA	2.77	NA	NA	NA	1.7	2.92	NA	NA	1.76	2.77
1918	NA	1.96	2.49	0.18	8.48	0.23	0.26	2.2	1.05	0.37	4.66	2.04	2.15	0.43	2.17	2.34	2.9	NA	2.13	NA	NA	NA	1.9	2.82	NA	NA	1.5	3.56
1919	NA	2.37	2.42	0.42	4.69	0.36	0.38	2.29	1.41	0.29	4.05	1.88	2.15	0.56	0.95	2.29	2.9	NA	0.7	NA	NA	NA	1.99	2.08	NA	NA	2.43	3.31
