# Strumia - Kammersteinhuette - PINI - ITRDB AUST110
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5057
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5057.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust110-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; aust110-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust110.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aust110.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Strumia - Kammersteinhuette - PINI - ITRDB AUST110
#--------------------
# Investigators
#   Investigators: Strumia, G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kammersteinhuette
#   Location: Austria
#   Northernmost_Latitude: 48.12
#   Southernmost_Latitude: 48.12
#   Easternmost_Longitude: 16.25
#   Westernmost_Longitude: 16.25
#   Elevation_m: 582
#--------------------
# Data_Collection
#   Collection_Name: AUST110
#   First_Year: 1804
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KamPN01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KamPN01a_raw	KamPN01b_raw	KamPN02a_raw	KamPN02b_raw	KamPN03a_raw	KamPN03b_raw	KamPN04a_raw	KamPN04b_raw	KamPN05a_raw	KamPN05b_raw	KamPN06a_raw	KamPN06b_raw	KamPN07a_raw	KamPN07b_raw	KamPN09a_raw	KamPN09b_raw	KamPN10a_raw	KamPN10b_raw	KamPN11a_raw	KamPN11b_raw
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.04	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	2.71	NA	NA	3.12	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	3.5	NA	NA	3.25	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	3.11	NA	NA	2.77	NA	NA	NA	NA	NA	2.54	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	2.26	1.4	NA	2.9	NA	NA	NA	NA	NA	4.17	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	2.94	1.9	NA	2.33	NA	NA	NA	NA	NA	4.14	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	3.57	2.6	NA	2.6	NA	NA	NA	NA	NA	4.27	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	2.01	2.01	NA	2.22	NA	NA	NA	NA	3.52	3.38	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	3.41	3.39	NA	1.79	NA	NA	NA	NA	4.11	4.14	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	3.9	4.18	NA	2.28	NA	NA	NA	NA	4.79	4.17	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	5.12	5.8	NA	1.81	NA	NA	NA	NA	4.16	3.73	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	4.71	4.84	NA	1.98	NA	NA	NA	NA	3.46	3.01	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	4.21	4.9	NA	2.44	NA	NA	NA	NA	3.36	3.47	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	3.74	5.49	NA	1.97	NA	NA	NA	NA	3.43	2.58	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	3.66	4.46	NA	1.93	NA	4.36	NA	NA	3.28	2.63	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	2.14	3.82	2.06	1.15	NA	3.39	NA	NA	2.5	3.57	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	1.65	1.32	1.54	0.9	NA	3.37	NA	NA	2.19	3.19	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	1.75	0.54	1.59	0.98	NA	2.93	NA	NA	1.62	2.54	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	1.51	0.73	1.08	1.09	NA	1.59	NA	NA	1.28	1.27	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.76	1.22	0.85	NA	2.53	NA	NA	1.08	1.9	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	1.59	1.11	1.47	1.6	4.48	4.13	NA	NA	1.67	2.41	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	1.28	1.76	1.48	1.53	2.91	3.26	NA	NA	1.42	2.94	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	2.32	2.25	1.65	1.88	2.18	2.91	NA	NA	1.92	2.06	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	1.09	1	1.21	0.62	0.95	0.64	NA	NA	0.82	1.86	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	1.7	1.78	1.42	0.91	1.52	1.38	NA	NA	2.11	2.88	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	2.03	2.99	2.07	1.48	2.08	3.36	NA	NA	3.04	3.45	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	1.46	2.23	1.73	1.29	1.05	2	NA	NA	1.25	1.7	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.67	1.75	1.14	1.7	2.73	NA	NA	1.99	3.4	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	1.42	1.8	1.41	0.67	1.52	2.25	NA	NA	1.83	1.56	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	0.65	1.41	1.16	0.65	1.27	1.79	NA	NA	1.51	1.72	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1.41	1.12	0.85	1.29	1.46	NA	NA	1.63	1.44	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.92	1.1	1.03	1.32	1.44	NA	NA	1.01	0.9	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.79	0.87	0.72	0.96	1.46	NA	NA	1.3	0.94	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	0.92	1.71	1.63	1.24	1.23	1.57	NA	NA	1.59	1.74	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.9	1.16	0.76	0.47	1.56	NA	NA	0.98	1.05	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	0.66	1.3	0.78	0.58	0.83	1.77	NA	NA	0.97	0.99	NA	NA
1840	NA	NA	NA	NA	NA	NA	3.22	NA	1.32	2.45	3.02	1.07	1.59	1.69	NA	NA	2.31	2.34	NA	NA
1841	NA	NA	NA	NA	NA	NA	2.72	NA	0.86	1.43	1.89	1.06	1.6	2.14	NA	NA	0.74	1.16	NA	NA
1842	NA	NA	NA	NA	NA	NA	2.38	NA	1.24	2.2	2.03	1.25	1.69	1.81	NA	NA	1.32	1.59	NA	NA
1843	NA	NA	NA	NA	NA	NA	4.09	NA	1.46	2.25	2.31	1.65	1.87	2.61	NA	NA	1.75	2.43	NA	NA
1844	NA	NA	NA	NA	NA	2.35	4.6	NA	1.36	2.15	1.57	1.34	1.57	1.92	NA	NA	1.67	1.71	NA	NA
1845	3.52	NA	NA	NA	NA	2.68	3.75	NA	1.21	1.34	1.38	1.24	1.54	2.22	NA	NA	1.44	1.99	NA	NA
1846	2.91	NA	NA	NA	NA	1.89	3.81	NA	1.11	1.72	1.31	0.97	1.78	1.87	NA	NA	1.86	2.29	NA	NA
1847	2.58	NA	NA	NA	NA	1.68	2.74	NA	1.35	1.59	1.23	0.63	1.41	1.71	NA	NA	1.58	1.95	NA	NA
1848	1.53	NA	NA	NA	NA	2.76	3.1	NA	1.07	1.07	1.11	0.46	1.42	1.92	NA	NA	1.14	1.12	NA	NA
1849	1.2	NA	NA	NA	NA	2.34	1.8	NA	0.88	1.11	0.49	0.37	0.98	1.37	NA	NA	0.55	0.75	NA	NA
1850	1.85	NA	NA	NA	NA	2.84	2.04	NA	1.07	1.23	0.78	0.35	1.07	1.47	NA	NA	0.68	0.99	NA	NA
1851	1.35	NA	NA	NA	NA	2.78	2.38	NA	1.2	1.59	1.04	0.34	1.46	1.8	NA	NA	1.38	1.56	NA	NA
1852	0.8	NA	2.25	2.26	NA	1.39	1.92	NA	1.28	1.79	0.75	0.37	0.85	1.21	NA	NA	0.98	0.91	NA	NA
1853	1.12	NA	3.36	3.04	NA	2.38	2.19	NA	1.35	1.65	1.09	0.59	1.2	1.79	NA	NA	1.55	1.44	NA	NA
1854	0.81	NA	3.67	3.59	NA	1.68	2.94	NA	1.24	1.85	0.89	0.61	0.98	1.92	NA	NA	1.25	1.77	NA	NA
