# Kuniholm - Salamut Forest - CDLI - ITRDB TURK012
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3811
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3811.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk012-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; turk012-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/turk012.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/turk012.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Kuniholm - Salamut Forest - CDLI - ITRDB TURK012
#--------------------
# Investigators
#   Investigators: Kuniholm, P.I.; Groneman, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Salamut Forest
#   Location: Turkey
#   Northernmost_Latitude: 38.03
#   Southernmost_Latitude: 38.03
#   Easternmost_Longitude: 31.8
#   Westernmost_Longitude: 31.8
#   Elevation_m: 1400
#--------------------
# Data_Collection
#   Collection_Name: TURK012
#   First_Year: 1551
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Cedrus libani A. Rich.
#   Common_Name: Cedar of Lebanon
#   Tree_Species_Code: CDLI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 707010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707405_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707405; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 707110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 707110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	707010_raw	707021_raw	707030_raw	707405_raw	707006_raw	707080_raw	707091_raw	707100_raw	707110_raw
1551	NA	NA	NA	NA	NA	NA	NA	1.05	NA
1552	NA	NA	NA	NA	NA	NA	NA	1.26	NA
1553	NA	NA	NA	NA	NA	NA	NA	4.25	NA
1554	NA	NA	NA	NA	NA	NA	NA	2.13	NA
1555	NA	NA	NA	NA	NA	NA	NA	1.87	NA
1556	NA	NA	NA	NA	NA	NA	NA	1.31	NA
1557	NA	NA	NA	NA	NA	NA	NA	1.36	NA
1558	NA	NA	NA	NA	NA	NA	NA	1.79	NA
1559	NA	NA	NA	NA	NA	NA	NA	2.03	NA
1560	NA	NA	NA	NA	NA	NA	NA	1.69	NA
1561	NA	NA	NA	NA	NA	NA	NA	1.84	NA
1562	NA	NA	NA	NA	NA	NA	NA	2.66	NA
1563	NA	NA	NA	NA	NA	NA	NA	2.21	NA
1564	NA	NA	NA	NA	NA	NA	NA	1.99	NA
1565	NA	NA	NA	NA	NA	NA	NA	2.83	NA
1566	NA	NA	NA	NA	NA	NA	NA	2.26	NA
1567	NA	NA	0.72	NA	NA	NA	NA	1.59	NA
1568	NA	NA	0.87	NA	NA	NA	NA	2.03	NA
1569	NA	NA	1.99	NA	NA	NA	NA	2.58	NA
1570	NA	NA	0.66	NA	NA	NA	NA	1.4	NA
1571	NA	NA	0.69	NA	NA	NA	NA	1.9	NA
1572	NA	NA	1.42	NA	NA	NA	NA	2.93	NA
1573	NA	NA	1.29	NA	NA	NA	NA	2.88	NA
1574	NA	NA	1.88	NA	NA	NA	NA	3.05	NA
1575	NA	NA	1.37	NA	NA	NA	NA	2.58	NA
1576	NA	NA	1.75	NA	NA	NA	NA	3.19	NA
1577	NA	NA	1.68	NA	NA	NA	NA	0.87	NA
1578	NA	NA	1.12	NA	NA	NA	NA	1.15	NA
1579	NA	NA	0.86	NA	NA	NA	NA	1.54	NA
1580	NA	NA	1.53	NA	NA	NA	NA	1.3	NA
1581	NA	NA	1.77	NA	NA	NA	NA	1.84	NA
1582	NA	NA	1.88	NA	NA	NA	NA	1.86	NA
1583	NA	NA	3	NA	NA	NA	NA	2.51	NA
1584	NA	NA	2.09	NA	NA	NA	NA	2.8	NA
1585	NA	NA	1.68	NA	NA	NA	NA	2.31	NA
1586	NA	NA	2.49	NA	NA	NA	NA	3.56	NA
1587	NA	NA	2.18	NA	NA	NA	NA	3.72	NA
1588	NA	NA	2.18	NA	NA	NA	NA	3.47	NA
1589	NA	NA	3.22	NA	NA	NA	NA	4.28	NA
1590	NA	NA	2.91	NA	NA	NA	NA	3.83	NA
1591	NA	NA	1.7	NA	NA	NA	NA	0.96	NA
1592	NA	NA	2.49	NA	NA	NA	NA	0.91	NA
1593	NA	NA	2.04	NA	NA	NA	NA	1.4	NA
1594	NA	NA	1.51	NA	NA	NA	NA	1.26	NA
1595	NA	NA	2.05	NA	NA	NA	NA	1.82	NA
1596	NA	NA	2.65	NA	NA	NA	NA	2.08	NA
1597	NA	NA	2.37	NA	NA	NA	NA	2.13	NA
1598	NA	NA	2.13	NA	NA	NA	NA	1.59	NA
1599	NA	NA	2.46	NA	NA	NA	NA	1.55	NA
1600	NA	NA	1.62	NA	NA	NA	NA	1.7	NA
1601	NA	NA	2.38	NA	NA	NA	NA	2.15	NA
1602	NA	NA	2.98	NA	NA	NA	NA	1.96	NA
1603	NA	NA	2.54	NA	NA	NA	NA	1.97	NA
1604	NA	NA	2.67	NA	NA	NA	NA	2.21	NA
1605	NA	NA	2.27	NA	NA	NA	NA	2.24	NA
1606	NA	NA	2.82	NA	NA	NA	NA	2.57	NA
1607	NA	NA	1.45	NA	NA	NA	NA	1.47	NA
1608	NA	NA	1.21	NA	NA	NA	NA	2.2	NA
1609	NA	NA	1.37	NA	NA	NA	NA	2.18	NA
1610	NA	NA	1.73	NA	NA	NA	NA	2.92	NA
1611	NA	NA	1.79	NA	NA	NA	NA	2.19	NA
1612	NA	NA	1.47	NA	NA	NA	NA	2.79	NA
1613	NA	NA	1.26	NA	NA	NA	NA	2.14	NA
1614	NA	NA	1.37	NA	NA	NA	NA	2.44	NA
1615	NA	NA	1.72	NA	NA	NA	NA	3.24	NA
1616	NA	NA	1.37	NA	NA	NA	NA	3.05	NA
1617	NA	NA	1.55	NA	NA	NA	NA	2.84	NA
1618	NA	NA	0.99	NA	NA	NA	NA	2.22	NA
1619	NA	NA	1.1	NA	NA	NA	NA	2.14	NA
1620	NA	NA	1.55	NA	NA	NA	NA	2.85	NA
1621	NA	NA	1.89	NA	NA	NA	NA	3.13	NA
1622	NA	NA	1.87	NA	NA	NA	NA	3.01	NA
1623	NA	NA	1.27	NA	NA	NA	NA	2.6	NA
1624	NA	NA	0.7	NA	NA	NA	NA	2.36	NA
1625	NA	NA	1.19	NA	NA	NA	NA	2.71	NA
1626	NA	NA	1.52	NA	NA	NA	NA	3.13	NA
1627	NA	NA	1.04	NA	NA	NA	NA	2.73	NA
1628	NA	NA	1.29	NA	NA	NA	NA	2.52	NA
1629	NA	NA	1.68	NA	NA	NA	NA	3.94	NA
1630	NA	1.86	1.36	NA	NA	NA	NA	3.84	NA
1631	NA	1.75	1.63	NA	NA	NA	NA	4.14	NA
1632	NA	2.38	1.31	NA	NA	NA	NA	3.24	NA
1633	NA	1.89	1.19	NA	NA	NA	NA	3.61	NA
1634	NA	1.32	1.4	NA	NA	NA	NA	3.14	NA
1635	NA	0.39	0.25	NA	NA	NA	NA	1.52	NA
1636	NA	0.09	0.74	NA	NA	NA	NA	2.63	NA
1637	NA	0.15	0.87	NA	NA	NA	NA	2.9	NA
1638	NA	0.28	1.11	NA	NA	NA	NA	3.53	NA
1639	NA	0.24	0.76	NA	NA	NA	NA	2.44	NA
1640	NA	0.77	1.23	NA	NA	NA	NA	3.86	NA
1641	NA	1.11	1.16	NA	NA	NA	NA	2.95	NA
1642	NA	1.21	0.87	NA	NA	NA	NA	3.51	NA
1643	NA	1.06	0.89	NA	NA	NA	NA	2.39	NA
