# Kairaitis - Gelvonai - QURO - ITRDB LITH030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22292
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22292.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith030-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith030-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith030.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith030.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-02-13
#--------------------
# File_Last_Modified_Date
#   Date: 2017-02-13
#--------------------
# Title
#   Study_Name: Kairaitis - Gelvonai - QURO - ITRDB LITH030
#--------------------
# Investigators
#   Investigators: Kairaitis, J.; Sohar, K.; Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Kristina Sohar, Adomas Vitas, Alar Läänelaid
#   Journal_Name: Dendrochronologia
#   Published_Title: Sapwood estimates of pedunculate oak (Quercus robur L.) in eastern Baltic
#   Published_Date_or_Year: 2012
#   Volume: 30
#   Pages: 49-56
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2011.08.001
#   Full_Citation: None
#   Abstract: Pedunculate oak (Quercus robur L.) is one of the widely used and dendrochronologically investigated species in Europe. Still, it is a problematical dating object if its outermost section is missing partly or totally. Thus, we need sapwood estimation of living trees. As sapwood amount varies geographically, numbers of sapwood rings have been published for different regions in Europe but no such estimation has been done for the Baltic States yet. Therefore, this paper deals with the estimation of pedunculate oak sapwood growing in the eastern Baltic region, i.e. in Finland, Estonia, Latvia, and Lithuania.# # In total, 668 oak core samples of living trees from 43 stands were investigated. Ring widths were measured and the number of sapwood rings was determined according to two criteria: difference of colour and absence of tyloses in earlywood vessels. The samples were divided into two sets, according to the tH-values between site chronologies and the major geobotanical sub-provinces. Thus, the nine Finnish and western Estonian sites were attributed to the western region and the 34 eastern Estonian, Latvian and Lithuanian sites to the eastern region.# # As the result of a statistical analysis, we explain that the number of oak sapwood rings ranges from 4.09 to 20.85 and 6.45 to 18.02 within 95% confidence limits in the western and eastern regions, respectively. For the three Baltic countries and southern Finland in general, we recommend to consider a sapwood estimate of 6.18-18.71 rings. Regarding earlier studies, the general European trend of decreasing sapwood ring number towards the east was confirmed. A geographical pattern of eastward decrease of the median sapwood ring number was noticed in the Baltics as well. The chronology based upon 668 samples of living oak trees from all sites covered the period of 1631-2008.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gelvonai
#   Location: Lithuania
#   Northernmost_Latitude: 55.05
#   Southernmost_Latitude: 55.05
#   Easternmost_Longitude: 24.745
#   Westernmost_Longitude: 24.745
#   Elevation_m: 115
#--------------------
# Data_Collection
#   Collection_Name: LITH030
#   First_Year: 1800
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GELVON02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GELVON22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GELVON22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GELVON02_raw	GELVON03_raw	GELVON05_raw	GELVON07_raw	GELVON09_raw	GELVON10_raw	GELVON11_raw	GELVON12_raw	GELVON14_raw	GELVON16_raw	GELVON17_raw	GELVON18_raw	GELVON19_raw	GELVON21_raw	GELVON22_raw
1868	2.94	2.48	0.82	1.04	1.87	2.17	1.51	1.25	1.08	0.73	1.46	1.55	2.6	1.62	1.58
1869	1.48	2.38	1.22	0.96	0.95	1.3	2.21	1.15	1.53	0.85	1.11	1.15	2.35	1.26	1.22
1870	2.03	1.69	1.54	2.16	1.73	2.03	1.68	0.79	1.19	0.96	0.95	1.15	2.08	1.03	1.88
1871	1.8	1.76	0.87	1.36	1.14	1.61	1.45	0.59	0.79	0.62	0.91	1.14	2.32	0.93	1.07
1872	1.09	1.65	0.48	1.22	0.76	0.84	1.03	0.49	0.51	0.54	0.68	0.92	1.59	0.76	0.64
1873	1.68	2.05	0.66	1.36	0.82	1.1	1.72	0.57	1.34	0.61	0.9	1	2.11	1.49	1.1
1874	1.47	1.43	0.75	1.67	0.89	1.06	1.35	0.82	1.21	0.58	0.83	0.7	1.65	1.67	1.22
1875	1.72	1.65	0.8	2.07	0.87	1.81	2.15	0.88	1.2	0.8	0.97	0.96	1.78	1.92	1.72
1876	1.42	2.62	1.32	1.53	0.65	2.03	2.11	0.82	1.32	0.98	1.23	1.76	1.62	2.05	1.76
1877	1.57	2.73	1.62	1.99	1.06	1.93	2.1	1.12	1.24	1.4	1.12	2.24	1.87	1.62	2.12
1878	1.27	2.62	1.2	1.15	0.9	1.45	2.17	1.03	0.9	1.11	1.49	2.21	1.57	1.72	1.19
1879	1.73	2.42	1.53	1.6	1.07	1.75	2.88	1.07	1.16	1.2	1.3	1.78	1.73	1.98	1.62
1880	1.98	2.91	2.14	3.02	1.42	2.43	3.15	1.44	1.39	1.51	1.48	2.45	2.51	1.85	2.01
1881	1.39	1.63	1.46	1.2	1.16	1.36	1.32	0.78	0.68	0.98	0.5	1.14	1.72	1	1.33
1882	1.49	1.3	1.1	0.8	0.79	1.35	1.12	0.55	0.54	0.71	0.58	0.91	1.3	1.13	0.99
1883	0.95	1.32	1.5	1.9	0.94	1.55	1.18	0.66	0.77	0.76	0.43	1.41	1.76	0.91	0.99
1884	1.88	1.85	1.67	2.04	1.51	1.81	2.02	0.8	0.85	0.87	1.08	2.51	2.36	1.31	1.82
1885	1.64	2.14	2.1	2.61	1.74	1.69	2.21	0.88	0.94	1.02	1.5	2.56	2.13	1.41	1.58
1886	1.93	1.91	1.38	1.8	1.79	1.64	3.03	1.09	0.83	1.22	2.38	2.84	2.37	1.29	1.7
1887	0.91	1.46	1.08	1.44	1.73	1.32	1.25	1.02	0.62	0.84	1.41	1.75	2.22	0.73	1.55
1888	1.44	1.35	1.22	1.19	1.4	1.56	1.21	0.76	0.45	0.88	1.67	1.67	2.13	0.95	1.4
1889	0.83	0.93	1.29	1.12	1.03	0.46	0.96	0.44	0.47	0.7	1.03	1	1.24	0.62	1.21
1890	2.5	2.29	3.41	4.04	2.65	1.83	2.51	0.75	0.72	1.47	1.7	2.53	2.31	1.29	2.31
1891	1.83	1.8	2.43	1.89	2.44	1.98	1.85	0.98	0.52	1.79	2.01	1.98	1.91	0.97	2.29
1892	1.88	2.25	1.93	2.49	2.36	1.87	2.7	1.13	0.85	1.64	2.44	2.88	2.19	1.36	1.93
1893	1	1.11	0.98	1.52	2.42	1.18	0.86	0.86	0.45	1.39	2.13	1.52	1.2	0.84	1.65
1894	2.49	2	1.18	2.64	2.66	1.8	1.76	1.37	0.83	1.78	2.75	2.64	2.14	1.43	1.88
1895	1.1	1.45	0.89	2.22	1.93	1.18	1.25	0.97	0.67	1.26	2.5	2.14	1.39	0.94	1.66
1896	1.91	1.62	1.13	1.85	1.68	1.27	1.49	1	0.78	1.35	1.64	1.93	2.17	0.84	1.76
1897	1.72	1.41	1.05	1.19	1.22	1.1	1.19	1.07	0.43	1.12	1.82	1.25	2.24	0.89	1.14
1898	1.68	1.26	1.27	1.55	1.68	0.68	1.89	1.02	0.81	1.06	1.77	1.67	2.31	0.91	1.43
1899	1.05	0.89	0.8	1.18	1.48	0.62	1.01	0.97	0.57	0.89	1.2	1.3	1.83	0.68	1.2
1900	0.95	0.57	1	0.86	1.06	0.54	0.93	0.65	0.45	0.69	1.54	0.76	1.35	0.57	0.89
1901	1.56	0.72	1.46	1.3	1.44	0.78	1.7	0.78	0.41	0.87	1.53	1.49	1.03	0.61	0.95
1902	1.1	0.7	1.28	1.1	1.46	0.62	1.58	1.08	0.56	1	1.46	1.21	1.42	0.47	1.04
1903	1.76	0.79	1.81	2.34	1.71	1.01	2.6	1.11	0.54	1.5	1.84	1.51	1.65	0.9	1.12
1904	1.21	0.85	1.52	1.98	1.91	0.64	1.59	1.39	0.67	1.39	2.11	1.63	2.19	0.74	1.34
1905	2.11	0.85	1.92	1.75	1.7	1.21	2.48	0.75	0.56	1.17	2.18	1.32	2.12	0.84	0.9
1906	1.65	0.68	1.94	1.68	1.82	0.75	2.43	0.76	0.5	0.94	1.57	1.87	2.46	0.62	1.26
1907	1.72	0.79	1.23	1.2	1.55	0.64	1.62	0.68	0.58	0.79	1.3	1.67	1.7	0.53	1.04
1908	1.47	0.55	0.99	0.94	1.06	0.53	0.91	0.54	0.36	0.59	0.99	1.08	1.6	0.48	0.67
1909	1.39	0.51	0.77	0.87	1.07	0.42	1.06	0.72	0.44	0.65	1.4	1.21	1.66	0.57	0.57
1910	1.52	0.42	1.33	0.84	1.28	0.48	1.66	1.09	0.48	1.05	1.63	1.68	2.14	0.66	0.49
1911	1.41	0.73	1.31	0.93	1.74	0.6	1.74	1.31	0.61	1.24	1.73	2.37	2.49	0.54	0.72
1912	2.46	0.93	2.34	1.15	2.3	0.82	2.4	1.67	1.12	1.7	1.94	2.63	2.59	1.04	1.13
1913	1.71	0.83	2.48	1.02	2.03	0.64	1.84	2.26	0.77	1.8	2.55	3.01	2.33	0.86	0.8
1914	1.78	0.89	1.5	0.79	2	0.7	2.07	1.47	1.13	1.28	1.64	2.45	2.12	0.8	0.96
1915	1.24	0.71	1.26	0.7	1.74	0.49	1.35	1.18	0.85	1.06	1.34	2.02	2.05	0.6	0.82
1916	1.38	0.84	1.18	0.82	1.67	0.65	1.06	1.12	0.89	0.98	1.04	1.68	1.84	0.52	0.84
1917	1.79	0.82	1.15	0.79	1.79	0.64	1.66	1.37	0.83	1.46	1.37	2.39	2.21	0.68	0.7
1918	1.1	0.82	1.5	0.58	1.61	0.4	0.68	1.24	0.54	1.36	1.02	2.18	2.66	0.41	0.7
1919	1.6	1.07	1.76	0.82	2.22	0.67	1.41	1.85	0.95	2.37	1.87	2.96	2.19	0.9	0.87
1920	1.61	1.3	1.83	0.82	2.26	0.7	1.21	1.77	0.88	2.24	1.69	2.99	2.33	0.59	0.51
1921	1.33	1.05	1.64	0.88	2.63	0.88	2.52	1.73	0.7	2.12	1.33	2.68	2.53	0.64	0.64
1922	2.2	1.64	1.85	1.89	2.8	1.11	2.63	2.13	1.03	3	1.96	3.43	2.61	1.08	1.12
1923	1.59	1.01	1.48	1.58	1.97	0.86	0.74	1.52	0.87	1.65	1.03	2.65	1.95	0.74	0.64
1924	2.43	1.11	1.5	1.48	2.08	0.93	0.56	1	0.84	1.7	1.11	2.93	1.97	2.57	0.73
1925	1.82	1.21	1.52	1.3	2.01	0.95	0.77	1.44	1.16	2.46	2.29	2.96	2.37	1.2	0.86
1926	1.89	0.86	1.39	1.16	1.38	1.01	0.69	1.2	0.55	2.29	1.64	2.48	2	1.31	0.87
1927	2.21	0.89	1.49	1.19	1.97	0.96	1.22	1.23	0.84	2.04	1.81	2.5	2.08	1.4	1.05
1928	1.55	0.75	1.15	1.29	1.48	1.06	1.19	0.88	0.7	1.54	1.11	1.78	1.96	0.91	0.91
1929	2.11	0.76	1.51	1.23	1.89	1.51	1.35	1.11	1.53	1.5	1.89	2.78	2.3	1.39	1.1
1930	1.54	0.8	0.89	1.45	1.8	1.3	2.26	1.1	1.99	1.19	1.45	2.19	3.65	1.17	1.11
1931	1.79	1.11	1.12	1.72	1.93	1.82	3.56	1.16	3.97	1.18	1.66	2.49	3.08	1.86	0.97
1932	1.52	1.89	0.95	2.8	1.72	1.69	3.66	1.27	3.25	1.56	1.74	2.66	2.9	1.75	1.26
1933	1.47	1.7	1.11	2.24	1.63	1.07	2.44	1.32	3.53	1.26	1.18	1.84	3.07	1.17	1.11
1934	1.6	2.88	0.91	3.66	2.28	1.91	3.12	0.89	2.78	1.54	2.36	2.41	3.96	1.49	1.04
1935	1.68	3.56	1.2	2.92	1.97	2.82	3.99	1.36	4.45	1.94	1.56	2.45	3.3	1.34	1.57
1936	1.48	4.83	1.32	4.56	2.22	3.62	4.65	1.39	4.3	1.23	2.17	3.6	3.65	2.92	1.88
1937	1.48	3.7	0.7	4.04	1.98	2.57	4.92	1.1	3.65	1.17	1.6	3.21	3.2	1.66	1.56
1938	1.8	4.29	1.11	4.13	2.38	2.69	4.66	1.48	4.57	1.72	1.69	2.71	3.75	3.26	1.67
1939	1.5	4.15	1.4	3.3	2.89	3.64	5.13	1.39	3.92	1.93	1.5	3.12	3.41	2.32	1.62
1940	1.15	2.8	1	2.05	1.97	2.71	3.17	0.93	2.61	1.33	0.57	1.6	1.81	1.56	0.63
1941	1.57	4.39	1.23	2.44	3.03	3.45	3.39	1.11	3.88	2.11	1.3	2.26	2.57	2.11	1.11
1942	1.91	4.01	1.28	3	2.61	4.24	4.26	1.13	3.16	2.02	1.56	2.84	2.21	2.15	1.19
1943	1.56	4.57	1.67	3.48	2.59	5.46	5.01	1.44	3.18	2.46	2.23	3.27	3.01	2.27	1.61
1944	2.02	4.45	1.72	3.27	2.77	4.37	4.18	1.93	4.23	2.61	2.66	3.4	2.91	2.96	1.96
1945	2.68	4.42	2.15	4.58	2.93	5.09	4.82	1.99	3.62	2.97	2.41	4	2.68	2.92	1.82
1946	2.28	4.52	2.15	4	2.88	6.02	4	1.8	3.42	2.76	3.55	4.79	3.03	2.77	2.22
1947	2.25	4.43	1.43	2.94	2.86	3.52	2.62	1.57	2.87	2.78	2.61	3.96	2.75	1.99	2.35
1948	1.58	3.2	1.87	3.07	2.47	3.36	3.02	1.82	2.72	1.9	2.32	4.21	2.37	1.85	2.15
1949	2.67	3.43	2.13	3.38	2.83	4.65	4.15	2.43	3.64	2.79	2.31	4.67	2.83	2.13	3.01
1950	2.11	2.81	2.23	3.08	2.52	4.31	3.35	2.26	4.3	3	1.84	2.96	2.29	2.28	2.41
1951	1.72	1.9	2.08	1.99	2.78	3.16	3.83	1.45	3.18	2.51	1.52	3.01	2.59	2.55	2.17
1952	1.16	1.01	1.88	1.1	1.69	1.5	1.21	1.51	2	1.23	1.01	1.74	2.14	1.29	0.78
1953	1.14	1.64	1.7	1.48	1.82	1.86	2.41	1.28	2.84	1.15	1.13	1.51	2.27	1.84	0.95
1954	1.65	1.81	2.07	3.53	2.06	4.06	1.95	1.12	2.21	1.75	1.14	2.48	2.13	1.5	0.82
1955	1.34	1.58	1.49	1.76	1.86	2.97	1.84	1.12	1.48	1.11	1.14	1.78	2.37	1.43	0.99
1956	1.5	2.11	1.88	3.9	1.82	3.26	2.98	1.45	2.21	2.02	1.63	2.35	1.81	2.47	0.9
1957	1.71	2.57	1.62	3.61	2.75	4.29	2.81	1.99	3.32	2.04	2	2.74	2.26	2.22	1.3
1958	1.39	2.82	1.27	3.71	2.54	4.57	3.52	2.25	3.38	2.03	1.92	3.07	2.01	1.6	1.14
1959	1.72	2.61	1.87	2.29	2.99	2.46	3.25	2.84	3.63	2.43	2.39	3.06	2.85	2.33	1.28
1960	1.87	2.6	1.59	3.17	3.35	2.74	3.06	2.67	1.96	2.69	2.93	2.92	1.76	1.24	1.51
1961	1.39	2.2	1.49	1.79	2.32	2.05	2.06	2.48	3.14	1.59	2.18	2.59	1.93	1.73	1.45
1962	1.67	2.1	1.3	1.78	2.6	1.9	1.97	1.87	2.93	1.71	2.06	2.03	2.25	1.77	1.61
1963	2.57	2.39	1.39	2.11	2.89	2.66	2.43	2.04	3.37	1.65	2.36	2.23	3.3	1.86	2.27
1964	1.28	1.2	1.28	1.39	2.39	1.22	1.51	1.11	1.41	1.4	1.41	1.64	1.9	0.96	1.74
1965	0.97	0.85	0.8	0.84	1.64	0.99	1.01	0.72	1.1	1.04	0.87	0.8	1.74	0.74	1.1
1966	1.73	1.24	1.15	1.33	2.36	1.71	1.27	1.45	2.06	1.22	1.99	1.54	2.03	1.76	0.79
1967	1.56	1.3	1.16	1.53	2.49	1.64	1.6	1.33	1.19	1.41	1.87	2.29	1.85	1.12	1.3
1968	1.31	0.94	0.76	1.26	1.94	1.34	1.71	0.79	1.14	1.18	1.06	2.1	1.55	1.23	1.3
1969	1.1	0.79	1.01	1.37	1.97	1.05	1.37	0.74	1.46	0.93	0.8	1.9	1.29	1.71	1.38
1970	1.7	1.24	1.36	1.26	2.22	1.79	1.88	1.46	2.29	1.17	1.38	2.79	1.8	1.37	1.97
1971	1.67	1.3	1.48	1.53	2.38	1.71	1.63	1.53	2.34	1.38	1.75	2.3	2.17	1.46	1.93
