XML_FileName,Altitude,altAltitude,geometry
noaa-tree-4011.xml,NA,108,"c(28.82, 61.87)"
noaa-tree-4012.xml,NA,100,"c(28.38, 61.6)"
noaa-tree-4013.xml,NA,186,"c(26.6, 67.4)"
noaa-tree-4016.xml,NA,102,"c(28.87, 61.97)"
noaa-tree-4017.xml,NA,99,"c(29.17, 62.03)"
noaa-tree-4018.xml,NA,99,"c(29.17, 62.03)"
noaa-tree-4019.xml,NA,141,"c(30.2, 64.95)"
noaa-tree-4020.xml,NA,70,"c(31.67, 68.65)"
noaa-tree-4021.xml,NA,261,"c(27.2, 68.07)"
noaa-tree-4036.xml,NA,22,"c(-0.17, 51.42)"
noaa-tree-4449.xml,NA,1035,"c(153.97, 61.17)"
noaa-tree-4450.xml,NA,1035,"c(153.97, 61.17)"
noaa-tree-4526.xml,NA,304,"c(169, 64.83)"
noaa-tree-4527.xml,NA,304,"c(169, 64.83)"
noaa-tree-4568.xml,NA,28,"c(14.07, 56.15)"
noaa-tree-4689.xml,NA,1720,"c(32.87, 34.93)"
noaa-tree-4765.xml,NA,333,"c(60.58, 54.23)"
noaa-tree-4867.xml,NA,359,"c(-93.22, 35.97)"
noaa-tree-4914.xml,NA,639,"c(-94, 35.83)"
noaa-tree-4933.xml,NA,80,"c(-96.07, 31.97)"
noaa-tree-9911.xml,NA,136,"c(129.0844, 61.3401)"
noaa-tree-9918.xml,NA,70,"c(123.3498, 66.7618)"
noaa-tree-9931.xml,NA,206,"c(-116.95, 61.7)"
noaa-tree-9934.xml,NA,613,"c(-119.05, 60.0333)"
noaa-tree-9974.xml,NA,734,"c(6, 46.75)"
noaa-tree-9975.xml,NA,2017,"c(9, 47)"
noaa-tree-10671.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10672.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10673.xml,NA,375,"c(12.0333, 48.9333)"
noaa-tree-10674.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10676.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10677.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10678.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10679.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10680.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10681.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10682.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-10683.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-10684.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-10685.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-10687.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10688.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10689.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10690.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10691.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10692.xml,NA,414,"c(12.6833, 48.9667)"
noaa-tree-10693.xml,NA,414,"c(12.6833, 48.9667)"
noaa-tree-10694.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10695.xml,NA,423,"c(12.15, 48.5333)"
noaa-tree-10696.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10697.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10698.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10699.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-10700.xml,NA,360,"c(12.4, 48.85)"
noaa-tree-10701.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10702.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-10703.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-10704.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-10705.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10706.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10707.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10708.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-10709.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12484.xml,NA,3199,"c(90.65, 27.5833)"
noaa-tree-12485.xml,NA,3106,"c(90.7333, 27.6667)"
noaa-tree-12486.xml,NA,3726,"c(90.7667, 27.7)"
noaa-tree-12487.xml,NA,3750,"c(90.6833, 27.7)"
noaa-tree-12488.xml,NA,3478,"c(90.15, 27.45)"
noaa-tree-12546.xml,NA,3033,"c(89.5167, 27.4667)"
noaa-tree-12547.xml,NA,3199,"c(90.65, 27.5833)"
noaa-tree-12548.xml,NA,3734,"c(90.9667, 27.4167)"
noaa-tree-12549.xml,NA,2845,"c(89.3833, 27.25)"
noaa-tree-12550.xml,NA,3478,"c(90.15, 27.45)"
noaa-tree-12551.xml,NA,3782,"c(90.7, 27.45)"
noaa-tree-12552.xml,NA,2845,"c(89.3833, 27.25)"
noaa-tree-12553.xml,NA,1161,"c(91.2, 27.1833)"
noaa-tree-12554.xml,NA,1497,"c(91.1833, 27.4833)"
noaa-tree-12555.xml,NA,3672,"c(89.75, 27.9833)"
noaa-tree-12556.xml,NA,3337,"c(89.3167, 27.3833)"
noaa-tree-12558.xml,NA,3247,"c(89.75, 27.9167)"
noaa-tree-12559.xml,NA,3478,"c(90.15, 27.45)"
noaa-tree-12570.xml,NA,1065,"c(-142.35, 68.7833)"
noaa-tree-12575.xml,NA,114,"c(-127.8333, 69.5)"
noaa-tree-12576.xml,NA,114,"c(-127.8333, 69.5)"
noaa-tree-12577.xml,NA,114,"c(-127.8333, 69.5)"
noaa-tree-12625.xml,NA,114,"c(111.3667, -7.1167)"
noaa-tree-12626.xml,NA,541,"c(111.2, -7.8667)"
noaa-tree-12627.xml,NA,293,"c(111.7833, -7.5)"
noaa-tree-12628.xml,NA,91,"c(122.7095, -4.8686)"
noaa-tree-12629.xml,NA,169,"c(110.2667, -7.0333)"
noaa-tree-12630.xml,NA,115,"c(111.7167, -7.5)"
noaa-tree-12631.xml,NA,114,"c(115.3833, -6.8667)"
noaa-tree-12632.xml,NA,172,"c(102.8, 18.1667)"
noaa-tree-12633.xml,NA,220,"c(103.1333, 18.3333)"
noaa-tree-12634.xml,NA,1898,"c(121.3833, 24.5333)"
noaa-tree-12643.xml,NA,1516,"c(120.7167, 16.7833)"
noaa-tree-12644.xml,NA,677,"c(98.9333, 19.2833)"
noaa-tree-12645.xml,NA,881,"c(101.5667, 16.7333)"
noaa-tree-12646.xml,NA,234,"c(101.8833, 16.9)"
noaa-tree-12647.xml,NA,545,"c(99.4333, 14.9833)"
noaa-tree-12648.xml,NA,744,"c(100.8167, 16.6)"
noaa-tree-12649.xml,NA,1167,"c(98.2333, 19.0167)"
noaa-tree-12651.xml,NA,2146,"c(88.3667, 48.6)"
noaa-tree-12652.xml,NA,2214,"c(91, 49.9667)"
noaa-tree-12653.xml,NA,2421,"c(90.9833, 49.9667)"
noaa-tree-12654.xml,NA,2418,"c(90.9667, 47.1)"
noaa-tree-12655.xml,NA,2395,"c(88.8667, 48.2667)"
noaa-tree-12656.xml,NA,2076,"c(107.4667, 48.35)"
noaa-tree-12657.xml,NA,989,"c(111.6667, 48.8333)"
noaa-tree-12658.xml,NA,1452,"c(94.5833, 49.5)"
noaa-tree-12659.xml,NA,2127,"c(88.5, 48.5)"
noaa-tree-12660.xml,NA,2212,"c(88.8, 48.7)"
noaa-tree-12661.xml,NA,2355,"c(100.1167, 46.8167)"
noaa-tree-12662.xml,NA,2642,"c(101.3167, 46.3167)"
noaa-tree-12663.xml,NA,1019,"c(111.6833, 48.8333)"
noaa-tree-12664.xml,NA,2284,"c(91.4333, 49.8667)"
noaa-tree-12665.xml,NA,2237,"c(94.8833, 49.3833)"
noaa-tree-12666.xml,NA,2082,"c(97.4, 48.25)"
noaa-tree-12667.xml,NA,2580,"c(100.95, 46.5167)"
noaa-tree-12669.xml,NA,786,"c(145.0133, 43.9933)"
noaa-tree-12683.xml,NA,723,"c(160.5, 55)"
noaa-tree-12684.xml,NA,497,"c(158.8, 56)"
noaa-tree-12685.xml,NA,1157,"c(158.8, 55.9)"
noaa-tree-12686.xml,NA,101,"c(159.1167, 55.1333)"
noaa-tree-12687.xml,NA,725,"c(160.1667, 55.8167)"
noaa-tree-12688.xml,NA,101,"c(159.1167, 55.1333)"
noaa-tree-12690.xml,NA,44,"c(101.9, 72.45)"
noaa-tree-12691.xml,NA,281,"c(103.2667, 70.3667)"
noaa-tree-12692.xml,NA,582,"c(109.4667, 70.65)"
noaa-tree-12693.xml,NA,35,"c(145.6, 43.8833)"
noaa-tree-12694.xml,NA,945,"c(65.6, 66.9)"
noaa-tree-12795.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12796.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12797.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12798.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12799.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12800.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12801.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12802.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12803.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12804.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12805.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12806.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12807.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12808.xml,NA,372,"c(12.3333, 48.8333)"
noaa-tree-12809.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12810.xml,NA,423,"c(12.15, 48.5333)"
noaa-tree-12811.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12824.xml,NA,320,"c(12.8, 48.8167)"
noaa-tree-12825.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12826.xml,NA,414,"c(12.6833, 48.9667)"
noaa-tree-12827.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12828.xml,NA,339,"c(12.6667, 48.9167)"
noaa-tree-12829.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12844.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12845.xml,NA,459,"c(12.0167, 48.7)"
noaa-tree-12846.xml,NA,360,"c(12.4, 48.85)"
noaa-tree-12847.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12848.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12849.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12850.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12851.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12852.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12853.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12854.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12855.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12856.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12857.xml,NA,323,"c(12.5667, 48.8833)"
noaa-tree-12858.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12859.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-12860.xml,NA,350,"c(10.4167, 49.8833)"
noaa-tree-12861.xml,NA,347,"c(12.1, 49.0167)"
noaa-tree-13754.xml,NA,157,"c(-120, 66)"
noaa-tree-13755.xml,NA,-35,"c(-60, 56)"
noaa-tree-13756.xml,NA,64,"c(-94, 58)"
noaa-tree-13757.xml,NA,463,"c(-66.9167, 48.5)"
noaa-tree-13758.xml,NA,510,"c(-139, 67)"
noaa-tree-13779.xml,NA,1231,"c(-115.62, 54.75)"
noaa-tree-13780.xml,NA,1231,"c(-115.62, 54.75)"
noaa-tree-13881.xml,NA,40,"c(22.25, 57.2167)"
noaa-tree-13882.xml,NA,363,"c(-72.94, 42.64)"
noaa-tree-13883.xml,NA,383,"c(-73.505, 42.087)"
noaa-tree-13951.xml,NA,27,"c(-74.5, 40.5)"
noaa-tree-13952.xml,NA,293,"c(-74.5, 41)"
noaa-tree-13981.xml,NA,218,"c(-74, 42.9)"
noaa-tree-13982.xml,NA,167,"c(-74, 41.65)"
noaa-tree-13984.xml,NA,624,"c(-74, 43.4)"
noaa-tree-13991.xml,NA,259,"c(-72.6244, 42.7923)"
noaa-tree-13992.xml,NA,179,"c(-72.6013, 42.8552)"
noaa-tree-13993.xml,NA,258,"c(-72.6129, 42.9366)"
noaa-tree-13994.xml,NA,240,"c(-72.5987, 42.7996)"
noaa-tree-13995.xml,NA,319,"c(-72.6666, 42.7755)"
noaa-tree-13996.xml,NA,145,"c(-72.386, 43.4808)"
noaa-tree-14006.xml,NA,25,"c(102, 72)"
noaa-tree-14928.xml,NA,4493,"c(98.8667, 31.95)"
noaa-tree-14929.xml,NA,4247,"c(91.9667, 29.3)"
noaa-tree-14948.xml,NA,4733,"c(93.95, 29.0667)"
noaa-tree-15048.xml,NA,4558,"c(94.6667, 29.6167)"
noaa-tree-15128.xml,NA,4317,"c(97.0333, 31.1167)"
noaa-tree-15129.xml,NA,4317,"c(97.0333, 31.1167)"
noaa-tree-15130.xml,NA,4423,"c(91.5167, 30.3)"
noaa-tree-15131.xml,NA,4136,"c(96.4833, 31.2333)"
noaa-tree-15171.xml,NA,515,"c(76.8667, 10.1833)"
noaa-tree-15214.xml,NA,1229,"c(133.1167, 33.7333)"
noaa-tree-15215.xml,NA,1455,"c(130.5, 30.3333)"
noaa-tree-15230.xml,NA,1213,"c(77.35, 43.35)"
noaa-tree-15232.xml,NA,2123,"c(72.5833, 40.2)"
noaa-tree-15234.xml,NA,2561,"c(71.4667, 39.9167)"
noaa-tree-15235.xml,NA,2134,"c(72.6167, 40.1667)"
noaa-tree-15236.xml,NA,3555,"c(71.5, 39.8333)"
noaa-tree-15312.xml,NA,3652,"c(74.8, 35.3333)"
noaa-tree-15313.xml,NA,3652,"c(74.8, 35.3333)"
noaa-tree-15315.xml,NA,2816,"c(71.6333, 35.6833)"
noaa-tree-15316.xml,NA,2816,"c(71.6333, 35.6833)"
noaa-tree-15317.xml,NA,2828,"c(71.7333, 35.9)"
noaa-tree-15318.xml,NA,2828,"c(71.7333, 35.9)"
noaa-tree-15319.xml,NA,4411,"c(74.5833, 35.0333)"
noaa-tree-15322.xml,NA,2391,"c(71.9333, 35.35)"
noaa-tree-15323.xml,NA,1257,"c(74.1167, 35.4)"
noaa-tree-15325.xml,NA,2998,"c(74.1833, 35.8833)"
noaa-tree-15327.xml,NA,2811,"c(74.0833, 35.5)"
noaa-tree-15328.xml,NA,2122,"c(73.3833, 34.0333)"
noaa-tree-15330.xml,NA,2333,"c(74.75, 35.5)"
noaa-tree-15331.xml,NA,2333,"c(74.75, 35.5)"
noaa-tree-15332.xml,NA,3095,"c(74.1833, 36.15)"
noaa-tree-15333.xml,NA,3095,"c(74.1833, 36.15)"
noaa-tree-15338.xml,NA,3281,"c(71.8, 35.35)"
noaa-tree-15342.xml,NA,1842,"c(87.9333, 50.8033)"
noaa-tree-15343.xml,NA,2098,"c(88.1, 49.6167)"
noaa-tree-15344.xml,NA,1469,"c(85.2333, 50.8667)"
noaa-tree-15345.xml,NA,2349,"c(87.8333, 50.3)"
noaa-tree-15346.xml,NA,1628,"c(87.8333, 50.2667)"
noaa-tree-15347.xml,NA,2508,"c(87.2833, 49.1667)"
noaa-tree-15348.xml,NA,1608,"c(87.8333, 50.1667)"
noaa-tree-15349.xml,NA,1813,"c(87.9167, 50.1167)"
noaa-tree-15350.xml,NA,1901,"c(87.4833, 50.4833)"
noaa-tree-15351.xml,NA,1516,"c(87.9667, 50.6833)"
noaa-tree-15352.xml,NA,723,"c(160.5, 55)"
noaa-tree-15362.xml,NA,1805,"c(104.1, 21.6667)"
noaa-tree-16485.xml,NA,1184,"c(-121, 40)"
noaa-tree-16486.xml,NA,1184,"c(-121, 40)"
noaa-tree-16487.xml,NA,1184,"c(-121, 40)"
noaa-tree-16488.xml,NA,1184,"c(-121, 40)"
noaa-tree-16489.xml,NA,1184,"c(-121, 40)"
noaa-tree-16645.xml,NA,3595,"c(97.75, 37.25)"
noaa-tree-16646.xml,NA,3770,"c(98.35, 36.2333)"
noaa-tree-16647.xml,NA,3162,"c(98.55, 36.95)"
noaa-tree-16649.xml,NA,3707,"c(99.3333, 38.5667)"
noaa-tree-16650.xml,NA,4271,"c(99.8667, 38.2)"
noaa-tree-16651.xml,NA,73,"c(31.2, 29.8)"
noaa-tree-16652.xml,NA,41,"c(31.2167, 29.8667)"
noaa-tree-17257.xml,NA,1611,"c(-114.25, 46.8167)"
noaa-tree-19264.xml,NA,33,"c(14.13, 53.223)"
noaa-tree-19265.xml,NA,33,"c(14.13, 53.223)"
noaa-tree-19267.xml,NA,91,"c(13.033, 53.417)"
noaa-tree-19268.xml,NA,91,"c(13.033, 53.417)"
noaa-tree-19269.xml,NA,36,"c(10.915, 53.485)"
noaa-tree-19270.xml,NA,36,"c(10.915, 53.485)"
noaa-tree-19603.xml,NA,1675,"c(-123.59, 50.59)"
noaa-tree-19614.xml,NA,1077,"c(-129.59, 56.2)"
noaa-tree-19615.xml,NA,1491,"c(-126.34, 52.22)"
noaa-tree-19616.xml,NA,814,"c(-125.89, 52.43)"
noaa-tree-19617.xml,NA,6,"c(-130.32, 54.34)"
noaa-tree-19618.xml,NA,607,"c(-129.12, 54.47)"
noaa-tree-19619.xml,NA,1128,"c(-127.56, 54.85)"
noaa-tree-19620.xml,NA,1710,"c(-126.36, 52.58)"
noaa-tree-19621.xml,NA,1780,"c(-123.48, 50.78)"
noaa-tree-19622.xml,NA,1964,"c(-125.19, 51.63)"
noaa-tree-19623.xml,NA,1648,"c(-126.19, 52.1)"
noaa-tree-19624.xml,NA,1408,"c(-126.13, 52.07)"
noaa-tree-19625.xml,NA,2158,"c(-124.83, 51.59)"
noaa-tree-19626.xml,NA,1772,"c(-125.24, 51.48)"
noaa-tree-19627.xml,NA,1953,"c(-125.31, 51.61)"
noaa-tree-19628.xml,NA,1049,"c(-130.04, 56.26)"
noaa-tree-19629.xml,NA,926,"c(-126.9, 52.28)"
noaa-tree-19630.xml,NA,1418,"c(-124.87, 51.24)"
noaa-tree-19631.xml,NA,1418,"c(-124.87, 51.24)"
noaa-tree-19632.xml,NA,1887,"c(-125.12, 51.61)"
noaa-tree-19633.xml,NA,2039,"c(-124.89, 51.52)"
noaa-tree-19634.xml,NA,1680,"c(-123.69, 50.61)"
noaa-tree-19635.xml,NA,1316,"c(-121.69, 49.16)"
noaa-tree-19636.xml,NA,1316,"c(-121.69, 49.16)"
noaa-tree-19638.xml,NA,1772,"c(-125.24, 51.48)"
noaa-tree-19639.xml,NA,1077,"c(-129.59, 56.2)"
noaa-tree-19963.xml,NA,483,"c(87.5, 47.5)"
noaa-tree-19965.xml,NA,1041,"c(14.35, 41.8833)"
noaa-tree-19966.xml,NA,1041,"c(14.35, 41.8833)"
noaa-tree-20003.xml,NA,253,"c(146.42, -41.48)"
noaa-tree-20695.xml,NA,238,"c(146.55, -41.6)"
noaa-tree-20748.xml,NA,356,"c(11.2105, 50.8776)"
noaa-tree-20772.xml,NA,676,"c(35.2076, 31.7043)"
noaa-tree-20773.xml,NA,676,"c(35.2076, 31.7043)"
noaa-tree-20853.xml,NA,2286,"c(-100.876, 25.352)"
noaa-tree-20856.xml,NA,3095,"c(-100.492, 25.275)"
noaa-tree-22071.xml,NA,471,"c(146.73, -43.27)"
noaa-tree-22072.xml,NA,819,"c(145.54, -41.84)"
noaa-tree-22073.xml,NA,584,"c(146.5, -43.48)"
noaa-tree-22112.xml,NA,570,"c(146.75, -43.33)"
noaa-tree-22113.xml,NA,705,"c(146.595, -43.183)"
noaa-tree-22124.xml,NA,2128,"c(-111.583, 35.4)"
noaa-tree-22128.xml,NA,1939,"c(-110.5, 36.1833)"
noaa-tree-22153.xml,NA,2149,"c(-110.5333, 36.6833)"
noaa-tree-22160.xml,NA,447,"c(-91.1667, 49.7833)"
noaa-tree-22170.xml,NA,402,"c(-91.3167, 49.85)"
noaa-tree-22171.xml,NA,420,"c(-91.35, 50.0167)"
noaa-tree-22279.xml,NA,134,"c(25.23, 55.46)"
noaa-tree-22310.xml,NA,12,"c(-68.3147, 44.23139)"
noaa-tree-22311.xml,NA,252,"c(-93.4167, 40)"
noaa-tree-22323.xml,NA,2123,"c(-107.3167, 36.7)"
noaa-tree-22324.xml,NA,1922,"c(-106.1667, 35.5833)"
noaa-tree-22330.xml,NA,2579,"c(-108.2333, 33.3833)"
noaa-tree-22331.xml,NA,2809,"c(-105.5167, 36.25)"
noaa-tree-22333.xml,NA,2590,"c(-107.5, 35.25)"
noaa-tree-22334.xml,NA,2139,"c(-105.7333, 35.45)"
noaa-tree-22337.xml,NA,459,"c(145.775, -41.85)"
noaa-tree-22342.xml,NA,2401,"c(-108.5167, 35.4)"
noaa-tree-22365.xml,NA,1996,"c(-109.9, 37.5333)"
noaa-tree-23810.xml,NA,453,"c(-77.755, 40.6955)"
noaa-tree-27375.xml,NA,110,"c(134.33, -12.71)"
noaa-tree-27376.xml,NA,18,"c(132.76, -11.65)"
noaa-tree-27430.xml,NA,1586,"c(-119.86, 49.427)"
noaa-tree-27431.xml,NA,1586,"c(-119.86, 49.427)"
noaa-tree-27432.xml,NA,1489,"c(-119.46, 49.74)"
noaa-tree-27433.xml,NA,1440,"c(101.95, 26.742)"
noaa-tree-27434.xml,NA,1329,"c(101.933, 26.733)"
noaa-tree-27435.xml,NA,1514,"c(101.67, 26.943)"
noaa-tree-27436.xml,NA,1514,"c(101.667, 26.937)"
noaa-tree-27437.xml,NA,1792,"c(101.663, 26.932)"
noaa-tree-27491.xml,NA,339,"c(7.93, 48.3)"
noaa-tree-27492.xml,NA,157,"c(12.79, 51.43)"
noaa-tree-27500.xml,NA,79,"c(-72.48, 42.1)"
noaa-tree-27501.xml,NA,304,"c(-72.1, 42.3)"
noaa-tree-27502.xml,NA,304,"c(-72.1, 42.3)"
noaa-tree-27594.xml,NA,339,"c(26.34, 47.87)"
noaa-tree-27595.xml,NA,434,"c(23.6, 47.7)"
noaa-tree-28310.xml,NA,173,"c(-1.846758, 51.357224)"
noaa-tree-28311.xml,NA,337,"c(-2.055099, 54.848123)"
noaa-tree-28312.xml,NA,92,"c(-2.029758, 51.455868)"
noaa-tree-28313.xml,NA,139,"c(-1.296931, 53.231389)"
noaa-tree-28314.xml,NA,109,"c(-1.555743, 52.799678)"
noaa-tree-28315.xml,NA,97,"c(-1.354599, 53.044355)"
noaa-tree-28316.xml,NA,22,"c(-2.169385, 52.09958)"
noaa-tree-28317.xml,NA,173,"c(-1.474464, 53.302714)"
noaa-tree-28318.xml,NA,13,"c(0.26275, 52.398868)"
noaa-tree-28319.xml,NA,155,"c(-4.13193, 50.678008)"
noaa-tree-28320.xml,NA,58,"c(-0.469971, 51.595638)"
noaa-tree-28321.xml,NA,22,"c(-0.135802, 51.508606)"
noaa-tree-28322.xml,NA,178,"c(-2.219328, 51.133238)"
noaa-tree-28323.xml,NA,-2,"c(-3.223097, 51.188824)"
noaa-tree-28324.xml,NA,45,"c(-1.341121, 53.754957)"
noaa-tree-28325.xml,NA,94,"c(-0.709261, 52.563881)"
noaa-tree-28326.xml,NA,136,"c(-3.75, 50.85)"
noaa-tree-28327.xml,NA,53,"c(-1.797277, 51.064956)"
noaa-tree-28328.xml,NA,110,"c(-0.34223, 51.75041)"
noaa-tree-28329.xml,NA,72,"c(-2.155242, 53.411228)"
noaa-tree-28330.xml,NA,141,"c(-4.224025, 50.633142)"
noaa-tree-28331.xml,NA,5,"c(-0.192002, 53.101126)"
noaa-tree-28332.xml,NA,18,"c(-0.603024, 51.483628)"
noaa-tree-29553.xml,NA,2327,"c(71.48, 35.36)"
noaa-tree-31415.xml,NA,215,"c(131.53, -13.6)"
noaa-tree-32195.xml,NA,1157,"c(-119.39335, 37.05335)"
noaa-tree-32555.xml,NA,717,"c(106.8, 52.9667)"
noaa-tree-32559.xml,NA,409,"c(103.8167, 52.6333)"
noaa-tree-32560.xml,NA,438,"c(103.85, 53.3833)"
noaa-tree-33798.xml,NA,973,"c(-79.516, 37.5)"
noaa-tree-36274.xml,NA,368,"c(-81.63, 38.25)"
noaa-tree-36315.xml,NA,87,"c(40.4, 64.05)"
noaa-tree-36333.xml,NA,154,"c(34.165, 61.76)"
noaa-tree-36335.xml,NA,118,"c(38.37, 59.86)"
noaa-tree-36337.xml,NA,124,"c(41.05, 57.9)"
noaa-tree-36348.xml,NA,27,"c(31.27, 58.52)"
noaa-tree-36354.xml,NA,219,"c(32.053, 54.778)"
noaa-tree-36355.xml,NA,7,"c(35.825, 65.07)"
noaa-tree-36379.xml,NA,119,"c(39.89, 59.22)"
noaa-tree-36385.xml,NA,196,"c(32.095, 56.225)"
noaa-tree-36386.xml,NA,196,"c(32.095, 56.225)"
noaa-tree-36414.xml,NA,296,"c(-147.74, 65.02)"
noaa-tree-36416.xml,NA,49,"c(13.060278, 52.383333)"
noaa-tree-36417.xml,NA,44,"c(13.627222, 52.419444)"
noaa-tree-36418.xml,NA,44,"c(13.626944, 52.426667)"
noaa-tree-36419.xml,NA,39,"c(13.447778, 52.481944)"
noaa-tree-36420.xml,NA,43,"c(13.442778, 52.441389)"
