# Villalba - Paso del Viento - AUCH - ITRDB ARGE086
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5177
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5177.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, temperature, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge086-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge086.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge086.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Villalba - Paso del Viento - AUCH - ITRDB ARGE086
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Paso del Viento
#   Location: Neuquen
#   Northernmost_Latitude: -40.7
#   Southernmost_Latitude: -40.7
#   Easternmost_Longitude: -71.13
#   Westernmost_Longitude: -71.13
#   Elevation_m: 910
#--------------------
# Data_Collection
#   Collection_Name: ARGE086
#   First_Year: 1679
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## VIE01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE06C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE06C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE06D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE06D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE09C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE09C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE10C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE10X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE10X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VIE13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VIE13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	VIE01B_raw	VIE02A_raw	VIE02B_raw	VIE06C_raw	VIE06D_raw	VIE08B_raw	VIE08C_raw	VIE09A_raw	VIE09B_raw	VIE09C_raw	VIE10A_raw	VIE10B_raw	VIE10C_raw	VIE14A_raw	VIE10X_raw	VIE13B_raw
1739	NA	0.48	0.14	NA	NA	NA	NA	NA	1.09	NA	NA	1.41	1.26	NA	1.03	NA
1740	NA	0.46	0.13	NA	NA	NA	NA	NA	1.06	NA	NA	1.63	1.14	NA	0.95	NA
1741	NA	0.59	0.27	NA	NA	NA	NA	NA	1.22	NA	NA	1.38	1.29	NA	1.03	NA
1742	NA	0.63	0.33	NA	NA	NA	NA	NA	1.15	NA	NA	1.31	1.33	NA	1	NA
1743	NA	0.35	0.26	NA	NA	NA	NA	NA	1.18	NA	NA	1.42	1.28	NA	0.87	NA
1744	NA	0.51	0.29	NA	NA	NA	NA	NA	1.38	NA	NA	1.39	1.31	NA	1.22	NA
1745	NA	0.34	0.23	NA	NA	NA	NA	NA	0.99	NA	NA	1.33	1.17	NA	1.03	NA
1746	NA	0.38	0.19	NA	NA	NA	NA	NA	1.12	NA	NA	1.12	1.11	NA	1.02	NA
1747	NA	0.35	0.23	NA	NA	NA	NA	NA	1.45	NA	NA	0.88	0.72	NA	0.83	NA
1748	NA	0.44	0.24	NA	NA	NA	NA	NA	1.74	NA	NA	0.73	1.08	NA	0.97	NA
1749	NA	0.53	0.28	NA	NA	NA	NA	NA	1.61	NA	NA	0.8	1.49	NA	1.2	NA
1750	NA	0.6	0.32	NA	NA	NA	NA	NA	1.57	NA	NA	0.92	1.56	NA	1.13	NA
1751	NA	0.52	0.33	NA	NA	NA	NA	NA	1.15	NA	NA	1.17	1.16	NA	1	NA
1752	NA	0.44	0.32	NA	NA	NA	NA	NA	1.06	NA	NA	1.07	1.14	NA	1.08	NA
1753	NA	0.5	0.36	NA	NA	NA	NA	NA	1.01	NA	NA	1.19	1.39	NA	1.17	NA
1754	NA	0.46	0.27	NA	NA	NA	NA	NA	0.94	NA	NA	1.08	1.16	NA	0.98	NA
1755	NA	0.5	0.15	NA	NA	NA	NA	NA	0.35	NA	NA	1.24	0.58	NA	1.22	NA
1756	NA	0.46	0.42	NA	NA	NA	NA	NA	0.77	NA	NA	1.3	0.93	NA	1.17	NA
1757	NA	0.42	0.44	NA	NA	NA	NA	NA	0.77	NA	NA	0.9	1.24	NA	1.53	NA
1758	NA	0.31	0.23	NA	NA	NA	NA	NA	0.82	NA	NA	0.91	1.49	NA	1.73	NA
1759	NA	0.38	0.2	NA	NA	NA	NA	NA	0.87	NA	NA	0.64	1.36	NA	1.72	NA
1760	NA	0.56	0.33	NA	NA	NA	NA	NA	1.07	NA	NA	1.12	1.83	NA	1.9	NA
1761	NA	0.61	0.29	NA	NA	NA	NA	NA	1.15	NA	NA	1.02	1.75	NA	1.52	NA
1762	NA	0.27	0.19	NA	NA	NA	NA	NA	0.94	NA	NA	0.92	1.62	NA	0.99	NA
1763	NA	0.2	0.17	NA	NA	NA	NA	NA	1.17	NA	NA	0.73	1.42	NA	1.11	NA
1764	NA	0.29	0.2	NA	NA	NA	NA	NA	1.13	NA	NA	0.67	1.02	NA	1.08	NA
1765	NA	0.32	0.18	NA	NA	NA	NA	NA	1.02	NA	NA	0.75	1.17	NA	1.06	NA
1766	NA	0.33	0.22	NA	NA	NA	NA	NA	1.44	NA	NA	0.58	1.53	NA	1.38	NA
1767	NA	0.29	0.13	NA	NA	NA	NA	NA	0.96	NA	NA	0.24	1.03	NA	0.88	NA
1768	NA	0.37	0.14	NA	NA	NA	NA	NA	1.13	NA	NA	0	1.24	NA	1.33	NA
1769	NA	0.35	0.25	NA	NA	NA	NA	NA	1.11	NA	NA	0.55	0.96	NA	1.08	NA
1770	NA	0.21	0.09	NA	NA	NA	NA	NA	1.24	NA	NA	0.71	1.21	NA	1.42	NA
1771	NA	0.49	0.2	NA	NA	NA	NA	NA	1.08	NA	NA	0.99	1.17	NA	1.46	NA
1772	NA	0.5	0.26	NA	NA	NA	NA	NA	0.97	NA	NA	0.92	1.03	NA	1.47	NA
1773	NA	0.51	0.27	NA	NA	NA	NA	NA	1.08	NA	NA	1.12	1.19	NA	NA	NA
1774	NA	0.17	0.25	NA	NA	NA	NA	NA	1.45	NA	NA	1.12	1.52	NA	NA	NA
1775	NA	0.14	0.5	NA	NA	NA	NA	NA	1.35	NA	NA	1.12	1.44	0.7	NA	NA
1776	NA	0.19	0.44	NA	NA	NA	NA	NA	1.38	NA	NA	1.01	1.26	0.51	NA	NA
1777	NA	0.2	0.43	NA	NA	NA	NA	NA	1.21	NA	NA	0.91	1.11	0.63	NA	NA
1778	NA	0.28	0.32	NA	NA	NA	NA	NA	0.88	NA	NA	0.82	1.1	0.65	NA	NA
1779	1.09	0.14	0.26	NA	NA	NA	NA	NA	0.9	NA	NA	0.81	1.04	0.53	NA	NA
1780	1.3	0.13	0.19	NA	NA	NA	NA	NA	0.93	NA	NA	0.64	1.07	0.62	NA	NA
1781	1.32	0.33	0.25	NA	NA	NA	NA	NA	0.95	NA	NA	0.69	1.24	0.79	NA	NA
1782	1.17	0.32	0.16	NA	NA	NA	NA	NA	0.8	NA	NA	0.53	1.14	0.54	NA	NA
1783	1	0.2	0.17	NA	NA	NA	NA	NA	0.74	NA	NA	0.49	1.33	0.56	NA	NA
1784	1.17	0.29	0.26	NA	NA	NA	NA	NA	0.94	NA	1.25	0.83	1.34	0.68	NA	NA
1785	0.76	0.21	0.19	NA	NA	NA	NA	NA	0.7	NA	0.85	0.65	1.33	0.69	NA	NA
1786	0.84	0.18	0.07	NA	NA	NA	NA	NA	0.63	NA	0.66	0.46	0.85	0.55	NA	NA
1787	0.98	0.25	0.18	NA	NA	NA	NA	NA	0.68	NA	0.93	0.47	0.9	0.55	NA	NA
1788	1.38	0.36	0.36	NA	NA	3.31	NA	NA	1	NA	1.6	0.88	0.88	0.71	NA	NA
1789	1.13	0.36	0.36	NA	NA	3.18	NA	NA	1.03	NA	1.39	1.04	1.29	0.62	NA	NA
1790	0.97	0.45	0.33	1.96	2.49	3.07	NA	NA	1.66	2.08	1.75	0.86	1.56	0.25	NA	NA
1791	0.76	0.46	0.52	1.58	1.96	2.84	NA	NA	1.47	2.26	2.36	1.26	1.6	0.84	NA	NA
1792	0.82	0.23	0.36	1.93	1.1	1.76	NA	NA	0.8	1.64	2.05	1.51	1.71	0.75	NA	NA
1793	0.73	0.16	0.22	1.6	0.69	1.62	NA	1.57	0.86	1.57	2.13	1.2	1.44	0.69	NA	NA
1794	1.03	0.55	0.27	2.1	0.9	2.39	NA	1.46	1.37	1.71	2.08	0.97	1.06	0.66	NA	NA
1795	0.77	0.41	0.34	1.74	1.23	2.02	NA	1.23	1.34	1.28	1.24	0.7	0.86	0.63	NA	NA
1796	0.7	0.4	0.33	1.36	1.65	2.58	NA	1.12	1.24	1.16	1.49	0.74	0.94	0.85	NA	NA
1797	0.83	0.4	0.29	1.44	1.62	2.81	NA	1.03	1.5	1.22	1.47	0.57	0.97	0.94	NA	NA
1798	0.66	0.31	0.3	1.29	1.53	2.22	NA	1.07	1.2	1.42	1.03	0.62	0.76	0.62	NA	NA
1799	0.62	0.24	0.32	1.38	1.56	1.76	NA	1.14	1.21	1.25	0.95	0.57	0.87	0.54	NA	NA
1800	0.76	0.32	0.41	1.81	1.67	2.45	NA	0.9	1	1.06	0.94	0.67	0.81	0.73	NA	NA
1801	0.65	0.37	0.36	2.21	1.67	2.59	3.02	0.9	1.11	1.04	0.81	0.64	0.76	0.64	NA	NA
1802	0.48	0.32	0.35	1.93	1.41	2.25	2.51	0.88	0.89	1.04	0.72	0.52	0.66	0.57	NA	NA
1803	0.53	0.25	0.4	2.16	1.63	2.8	3.3	1.27	0.8	1.33	0.91	0.74	0.81	0.56	NA	NA
1804	0.54	0.25	0.28	1.8	1.49	2.55	3.32	1.26	0.75	1.38	0.98	0.76	0.7	0.45	NA	NA
1805	0.51	0.23	0.25	1.78	1.41	2.62	3.2	1.03	0.74	1.14	0.85	0.66	0.67	0.42	NA	NA
1806	0.48	0.2	0.18	1.31	1.3	2.24	3.11	1.1	0.62	1.13	0.97	0.6	0.64	0.48	NA	NA
1807	0.63	0.12	0.14	1.44	1.85	2.22	2.57	0.69	0.32	1.24	1	0.89	0.54	0.47	NA	NA
1808	0.71	0.22	0.19	1.74	1.66	2.78	3.54	0.93	0.44	1.3	1.48	1.58	1.15	0.63	NA	NA
1809	0.85	0.33	0.33	2.02	1.7	3.08	3.04	1.04	0.66	1.31	1.58	1.34	0.97	0.56	NA	NA
