# Roig - Alto Los Manantiales - ADHO - ITRDB ARGE048
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4268
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4268.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge048-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge048.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge048.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1996-05-08
#--------------------
# File_Last_Modified_Date
#   Date: 1996-05-08
#--------------------
# Title
#   Study_Name: Roig - Alto Los Manantiales - ADHO - ITRDB ARGE048
#--------------------
# Investigators
#   Investigators: Roig, F.A.; Boninsegna, J.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Alto Los Manantiales
#   Location: Argentina
#   Northernmost_Latitude: -32.72
#   Southernmost_Latitude: -32.72
#   Easternmost_Longitude: -69.08
#   Westernmost_Longitude: -69.08
#   Elevation_m: 3100
#--------------------
# Data_Collection
#   Collection_Name: ARGE048
#   First_Year: 1768
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Adesmia horrida Gill.
#   Common_Name: None
#   Tree_Species_Code: ADHO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AMA11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA15C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA15C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA33_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA33; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA41_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA41; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA42_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA42; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA61_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA61; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA71A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA71A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA71B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA71B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AMA81B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AMA81B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AMA11A_raw	AMA11B_raw	AMA13B_raw	AMA14A_raw	AMA14B_raw	AMA15C_raw	AMA16_raw	AMA1A_raw	AMA26_raw	AMA30_raw	AMA31_raw	AMA33_raw	AMA41_raw	AMA42_raw	AMA61_raw	AMA71A_raw	AMA71B_raw	AMA7A_raw	AMA81B_raw
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	0.53	0.23	NA	NA	NA	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	0.73	0.29	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.51	0.11	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	0.27	0.45	NA	NA	0.32	0.16	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	0.28	0.64	NA	NA	0.57	0.13	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	0.2	0.56	NA	NA	0.36	0.19	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	0.6	1.2	NA	NA	0.73	0.39	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	0.18	0.42	NA	NA	0.31	0.17	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	0.38	0.55	NA	NA	0.45	0.42	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	0.31	0.36	NA	NA	0.23	0.18	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	0.47	0.58	NA	NA	0.53	0.22	NA	NA	NA	NA	NA	NA	NA
