# Venegas-González - São Sebastião - CEOD - ITRDB BRA009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36016
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36016.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra009-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bra009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Venegas-González - São Sebastião - CEOD - ITRDB BRA009
#--------------------
# Investigators
#   Investigators: Venegas-González, A.; Roig, F.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: None
#   Published_Title: None
#   Published_Date_or_Year: None
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: http://www.teses.usp.br/teses/disponiveis/11/11150/tde-22032018-154156/en.php
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: São Sebastião
#   Location: Brazil
#   Northernmost_Latitude: -23.73858
#   Southernmost_Latitude: -23.73858
#   Easternmost_Longitude: -45.66807
#   Westernmost_Longitude: -45.66807
#   Elevation_m: 175
#--------------------
# Data_Collection
#   Collection_Name: BRA009
#   First_Year: 1954
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Cedrela odorata L.
#   Common_Name: None
#   Tree_Species_Code: CEOD
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SSB17C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB17C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB09C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB09C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB12C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSB20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSB20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SSB17C_raw	SSB17A_raw	SSB01B_raw	SSB02A_raw	SSB05B_raw	SSB04A_raw	SSB06A_raw	SSB07A_raw	SSB08B_raw	SSB09C_raw	SSB10B_raw	SSB11A_raw	SSB12C_raw	SSB13A_raw	SSB14A_raw	SSB15B_raw	SSB16A_raw	SSB19A_raw	SSB20A_raw
1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.839	NA	NA	NA	NA	NA	NA	NA	NA
1955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.085	NA	NA	NA	NA	NA	NA	NA	NA
1956	NA	NA	NA	3.146	NA	NA	NA	NA	NA	NA	2.373	NA	NA	NA	NA	NA	NA	NA	NA
1957	NA	NA	NA	6.142	NA	NA	NA	NA	NA	NA	4.974	NA	NA	NA	NA	NA	NA	NA	NA
1958	NA	NA	NA	4.643	NA	NA	NA	NA	NA	NA	2.834	NA	NA	NA	NA	NA	NA	NA	NA
1959	NA	NA	NA	4.172	NA	NA	NA	NA	NA	NA	4.047	NA	NA	NA	NA	NA	NA	NA	NA
1960	NA	NA	NA	3.019	NA	NA	NA	NA	NA	NA	4.228	NA	2.742	NA	NA	NA	NA	NA	NA
1961	NA	NA	NA	1.082	NA	NA	NA	NA	NA	NA	2.17	NA	5.56	NA	NA	NA	NA	NA	NA
1962	NA	NA	NA	1.128	NA	NA	NA	NA	NA	NA	2.817	NA	6.135	NA	NA	NA	NA	NA	NA
1963	NA	NA	NA	2.021	NA	NA	NA	NA	NA	NA	1.629	NA	3.236	NA	NA	NA	NA	NA	NA
1964	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	0	NA	0.587	NA	NA	NA	2.356	NA	NA
1965	NA	NA	NA	1.237	NA	NA	NA	NA	NA	NA	1.37	NA	3.501	NA	NA	NA	3.512	NA	NA
1966	NA	NA	NA	2.29	NA	NA	NA	NA	NA	NA	0.376	NA	4.389	NA	NA	NA	2.896	NA	NA
1967	NA	NA	NA	3.944	NA	NA	NA	NA	NA	NA	1.881	NA	6.251	NA	NA	NA	1.336	NA	NA
1968	NA	NA	NA	3.775	NA	NA	NA	NA	NA	NA	1.235	NA	6.633	NA	NA	NA	1.388	NA	NA
1969	NA	NA	NA	4.751	NA	NA	NA	NA	NA	4.844	1.31	4.69	6.434	NA	NA	NA	2.915	NA	NA
1970	NA	NA	NA	1.456	NA	NA	NA	NA	NA	2.426	0.614	2.012	5.051	NA	NA	NA	1.726	NA	NA
1971	NA	NA	NA	3.753	NA	NA	NA	NA	NA	6.305	1.798	2.742	3.915	NA	NA	NA	1.938	NA	NA
1972	NA	NA	NA	3.501	NA	NA	NA	NA	NA	6.013	2.063	3.896	5.6	NA	NA	NA	1.971	NA	NA
1973	NA	NA	NA	1.646	NA	NA	8.671	NA	NA	7.784	4.434	7.051	4.8	NA	NA	NA	3.131	NA	NA
1974	NA	NA	NA	0.319	NA	NA	3.783	NA	NA	7.068	4.054	5.755	6.357	NA	NA	NA	3.012	NA	NA
1975	NA	NA	NA	0.743	NA	NA	2.111	NA	NA	3.083	3.702	4.087	1.922	NA	NA	NA	0.953	NA	NA
1976	NA	NA	NA	2.445	67.58	NA	5.638	2.995	NA	2.308	2.027	1.915	3.035	NA	NA	NA	1.884	NA	NA
1977	NA	NA	NA	2.381	88.16	NA	3.65	3.627	NA	3.37	2.293	3.889	7.385	NA	NA	NA	2.85	NA	NA
1978	NA	NA	NA	0	52.64	NA	2.327	3.626	10.298	5.4	1.763	2.228	2.02	NA	NA	NA	2.189	NA	NA
1979	NA	NA	NA	0.084	46.15	NA	0.538	2.437	12.793	5.643	0.486	2.636	2.031	NA	NA	NA	3.411	NA	NA
1980	6.64	NA	NA	1.05	70.97	NA	1.517	2.35	2.4	5.852	1.726	1.631	3.084	NA	6.696	NA	4.152	NA	NA
1981	5.585	NA	NA	0.382	38.5	NA	1.554	3.249	1.133	4.031	1.711	1.283	4.702	NA	4.367	NA	1.31	NA	NA
1982	2.235	NA	NA	0.383	24.2	NA	0.655	4.445	2.43	3.358	0.962	0.745	0	NA	3.313	NA	3.359	NA	NA
1983	0.957	5.036	NA	0	45.28	3.658	2.876	7.388	7.55	5.443	3.505	1.177	4.32	NA	2.822	NA	8.195	NA	NA
1984	0.404	4.544	4.344	0	63.01	9.217	3.919	5.336	8.4	6.935	3.055	0.532	7.926	NA	6.366	NA	5.506	NA	NA
1985	0	7.273	5.871	0	80.5	3.156	6.121	4.749	7.715	5.842	3.017	1.7	6.92	NA	5.373	NA	6.168	NA	NA
1986	0	5.908	4.929	0	41.75	2.75	1.7	6.136	7.647	5.6	3.853	1.278	4.082	4.179	8.111	NA	6.493	NA	NA
1987	0	4.784	4.878	0	49.4	3.232	6.5	7.039	9.756	10.324	4.04	4.5	7.2	3.297	6.776	NA	7.312	NA	NA
1988	0	1.837	0.698	0	49.6	2.828	1.035	4.072	6.319	NA	4.416	6.172	4.448	4.157	6.088	NA	7.368	NA	NA
1989	0.008	2.262	0.477	0.51	28.44	4.368	2.7	5.489	5	NA	3.875	5.251	5.276	6.254	6.547	NA	5.813	NA	NA
1990	1.586	2.2	1.171	0.956	58.56	2.463	2.524	3.601	8.231	NA	1.844	5.234	2.095	7.839	6.558	NA	6.436	NA	NA
1991	5.733	4.08	1.894	1.741	41.4	4.854	5.091	4.64	6.095	NA	3.452	5.809	2.689	6.621	4.338	2.899	11.855	13.841	NA
1992	3.267	0.34	3.28	0.446	16.3	3.202	0	3.061	2.085	NA	0.626	4.3	0.85	2.809	1.935	3.29	2.6	9	NA
1993	5.177	1.83	4.503	1.89	16.9	2.463	6.682	4.711	6.566	NA	3.113	4.5	1.5	6.505	2.206	4.492	8.6	8	NA
1994	3.455	2.129	7.174	3.653	65	4.121	3.315	6.507	10.364	NA	1.173	4.897	5.272	6.968	2.576	3.025	8.83	12.353	NA
1995	6.558	3.362	7.97	2.762	37.22	1.384	1.993	6.838	6	NA	8.101	3.881	3.736	6.852	2.38	6.003	4.93	10.964	NA
1996	8.07	3.602	6.594	4.846	60.18	2.079	2.275	6.023	3.85	NA	6.705	5.192	2.02	6.412	3.078	10.283	7.852	5.882	8.002
1997	7.613	3.804	11.172	3.302	70	2.857	2.839	7.5	7.745	NA	4.695	3.536	2.859	6.701	2.818	4.748	9.277	7.247	8.23
1998	4.875	6.44	8.629	3.805	64.03	2.222	4.02	8.119	5.245	NA	6.653	3.983	2.246	6.226	3.001	6.338	4.223	10.809	13.936
1999	3.8	2.343	9.038	2.835	50.22	2.385	3.522	5.028	7.467	NA	3.3	5.8	1.123	6.117	2.986	4.546	10.149	8.618	10.447
2000	1.517	1.099	0.28	0.622	16.38	1.125	2.416	4.968	3.713	NA	2.5	2.884	1.277	5.915	1.699	2.155	8.069	4.976	5.546
2001	4.782	1.166	4.9	0.492	16.18	1.754	3.195	3.692	3.619	NA	4.309	2.618	2.634	3.17	2.242	3.687	4.328	10.8	5.671
2002	1.553	0.305	5.453	0	10.46	1.182	3.149	2.513	2.938	NA	0.864	4.138	1.093	1.577	2.032	2.04	2.449	10	5.241
2003	3.013	2.157	5.35	0	16.66	2.885	3.492	2.961	3.56	NA	3.25	2.576	0.752	1.499	1.441	1.144	8.74	8.746	6.274
2004	7.66	1.822	9.023	0	14.52	1.735	3.515	5.183	4.095	NA	2.59	3.067	0.644	2.101	1.344	4.241	13.651	10.005	7.674
2005	6.951	1.536	8.342	0	7.9	2.874	2.767	6.918	3.494	NA	3.4	2.476	0	0.819	3	3.142	9.145	9.397	4.74
2006	7.966	2.198	9.749	1.275	5.18	4.292	3.7	6.365	5.354	NA	2.944	6.766	0	1.798	1.55	4.793	3.7	10.419	2.303
2007	5.941	0.588	10.177	3.971	0	4.439	3.449	8.14	4.491	NA	4.532	6.745	0	1.137	2.218	4.172	8.446	8.975	3.504
2008	6.88	1.574	12.792	1.811	0	1.572	1.493	7.485	3.409	NA	5.301	6.554	0	0.921	1.193	3.362	8.62	11.321	2.73
2009	0.903	0.259	6.617	0	0.03	3.866	0.96	5.8	3.933	NA	0	4.894	0.066	0.745	1.779	1.088	2.894	12.928	1.519
2010	1.518	0.635	10.992	2.891	12.98	5.579	4.37	3.221	3.08	NA	4.277	2.852	NA	0.984	2.773	1.919	10.746	12.529	1.817
2011	1.071	0.743	8.559	2.036	4.34	4.199	2.705	1.494	2.49	NA	3.579	1.917	NA	2.212	NA	1.73	1.31	11.775	2.725
2012	0.66	NA	NA	NA	7.35	3.16	5.031	2.113	5.537	NA	3.984	2.022	NA	3.337	NA	0.896	NA	9.456	4.666
2013	1.018	NA	NA	NA	17.32	4.292	5.731	4.274	4.451	NA	4.682	2.003	NA	2.66	NA	3.196	NA	14.14	6.624
2014	1.299	NA	NA	NA	31.65	6.142	5.32	NA	3.08	NA	3.422	6.157	NA	2.428	NA	0.599	NA	13.107	6.687
2015	1.091	NA	NA	NA	NA	6.273	2.468	NA	NA	NA	2.103	NA	NA	1.35	NA	1.859	NA	NA	7.07
