# Lopez - Makanaté - CEMC - ITRDB BOL010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36006
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36006.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol010-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bol010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Lopez - Makanaté - CEMC - ITRDB BOL010
#--------------------
# Investigators
#   Investigators: Lopez, L.; Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Lidio Lopez, David Stahle, Ricardo Villalba, Max Torbenson, Song Feng, Edward Cook
#   Journal_Name: Geophysical Research Letters
#   Published_Title: Tree ring reconstructed rainfall over the southern Amazon Basin
#   Published_Date_or_Year: 2017
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1002/2017GL073363
#   Full_Citation: None
#   Abstract: Moisture sensitive tree ring chronologies of Centrolobium microchaete have been developed from seasonally dry forests in the southern Amazon Basin and used to reconstruct wet season rainfall totals from 1799 to 2012, adding over 150 years of rainfall estimates to the short instrumental record for the region. The reconstruction is correlated with the same atmospheric variables that influence the instrumental measurements of wet season rainfall. Anticyclonic circulation over midlatitude South America promotes equatorward surges of cold and relatively dry extratropical air that converge with warm moist air to form deep convection and heavy rainfall over this sector of the southern Amazon Basin. Interesting droughts and pluvials are reconstructed during the preinstrumental nineteenth and early twentieth centuries, but the tree ring reconstruction suggests that the strong multidecadal variability in instrumental and reconstructed wet season rainfall after 1950 may have been unmatched since 1799.
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Makanaté
#   Location: Bolivia
#   Northernmost_Latitude: -15.487189
#   Southernmost_Latitude: -15.487189
#   Easternmost_Longitude: -62.294881
#   Westernmost_Longitude: -62.294881
#   Elevation_m: 246
#--------------------
# Data_Collection
#   Collection_Name: BOL010
#   First_Year: 1909
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Centrolobium microchaete (Benth.) H.C. Lima
#   Common_Name: Canary wood
#   Tree_Species_Code: CEMC
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## mk3719b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk3719b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk3719a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk3719a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk3354a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk3354a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2288a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2288a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk3350a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk3350a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk3345_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk3345; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2210a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2210a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2285_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2285; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk3354b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk3354b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2283_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2283; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk4331a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk4331a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk4331b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk4331b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk3350_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk3350; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2335a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2335a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2324b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2324b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2210b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2210b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2340a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2340a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2340b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2340b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2324a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2324a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2329_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2329; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk2288b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk2288b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk413a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk413a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk413b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk413b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk413c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk413c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mk413d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mk413d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	mk3719b_raw	mk3719a_raw	mk3354a_raw	mk2288a_raw	mk3350a_raw	mk3345_raw	mk03_raw	mk2210a_raw	mk2285_raw	mk3354b_raw	mk2283_raw	mk4331a_raw	mk4331b_raw	mk3350_raw	mk2335a_raw	mk2324b_raw	mk2210b_raw	mk2340a_raw	mk2340b_raw	mk2324a_raw	mk2329_raw	mk2288b_raw	mk413a_raw	mk413b_raw	mk413c_raw	mk413d_raw
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.274	4.805	1.841	4.74
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.918	2.585	2.506	2.822
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.689	2.496	1.727	2.057
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.048	2.6	0.979	2.087
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.633	3.736	2.673	3.122
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.257	2.675	2.305	2.727
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.515	1.639	1.65	1.87
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.95	2.552	2.604	2.51
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.911	1.307	1.954	1.22
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.201	0.943	1.071	0.849
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.515	0.968	1.389	1.228
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.869	1.919	2.105	1.517
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.682	1.969	2.955	2.001
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.011	1.507	1.815	1.41
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.172	1.609	2.726	1.684
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.704	2.691	7.702	2.779
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.792	1.924	3.835	1.801
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.406	1.281	2.476	1.792
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.91	1.933	1.829	1.381
1928	3.254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.465	1.618	2.552	1.689
1929	5.123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.237	1.705	3.147	1.501
1930	5.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.669	1.069	2.83	1.416
1931	4.089	3.229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.974	2.902	NA	NA	NA	5.129	2.672	4.384	2.535
1932	1.74	2.874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.612	4.948	NA	NA	NA	1.426	1.318	1.917	1.517
1933	3.461	2.197	NA	NA	NA	NA	NA	NA	5.765	NA	NA	NA	NA	NA	NA	NA	NA	2.362	3.142	NA	NA	NA	1.702	1.484	1.81	1.48
1934	4.063	6.398	NA	NA	NA	NA	NA	NA	5.505	NA	NA	NA	NA	NA	NA	NA	NA	5.856	4.012	NA	NA	NA	2.884	1.956	2.996	1.858
1935	7.495	4.138	NA	NA	NA	NA	NA	NA	4.858	NA	NA	NA	NA	NA	NA	NA	NA	7.422	3.236	NA	NA	NA	1.906	1.814	1.93	1.669
1936	6.582	5.59	NA	NA	NA	NA	NA	NA	8.858	NA	NA	NA	NA	NA	NA	NA	NA	6.632	4.042	NA	NA	NA	1.196	1.12	1.101	1.146
1937	7.7	10.208	NA	NA	NA	NA	NA	NA	8.711	NA	NA	NA	NA	NA	NA	NA	NA	7.262	5.869	NA	NA	NA	1.435	0.957	1.898	1.058
1938	6.286	5.723	NA	NA	NA	5.587	NA	NA	4.034	NA	NA	NA	NA	NA	8.375	2.713	NA	5.106	4.528	NA	NA	NA	3.273	2.901	2.579	2.455
1939	7.897	8.739	NA	7.262	NA	7.375	NA	NA	5.175	NA	NA	NA	NA	NA	10.081	2.587	NA	10.124	9.949	NA	NA	NA	2.594	2.293	2.651	2.637
1940	8.186	7.159	NA	7.22	NA	8.736	1.896	NA	4.34	NA	NA	NA	NA	1.87	4.715	2.492	NA	5.912	4.153	NA	NA	NA	1.995	1.898	1.987	2.137
1941	8.006	8.416	NA	8.788	NA	6.898	2.094	NA	4.489	NA	NA	NA	NA	2.47	6.248	1.932	NA	3.214	2.891	NA	NA	NA	4.139	2.911	4.338	2.716
1942	9.979	7.078	NA	6.117	NA	6.228	1.867	NA	10.036	NA	NA	NA	NA	0.896	5.211	3.061	NA	4.445	5.395	NA	NA	NA	1.906	2.098	2.161	2.01
1943	7.63	5.703	NA	5.677	NA	3.043	1.161	6.811	9.457	NA	NA	NA	NA	0.721	4.507	1.198	NA	5.511	3.558	NA	NA	NA	1.522	1.378	1.336	1.344
1944	9.307	10.241	NA	6.007	NA	3.714	2.296	12.499	6.675	NA	NA	NA	NA	1.956	4.239	2.334	NA	6.084	5.733	NA	NA	NA	3.592	2.814	3.484	2.906
1945	9.126	6.844	NA	7.233	NA	3.51	2.107	6.831	6.569	NA	NA	NA	NA	2.167	4.527	5.692	NA	6.684	5.835	NA	14.455	NA	2.861	2.18	3.07	2.331
1946	6.133	3.683	NA	5.968	1.351	2.487	1.999	10.467	6.448	NA	NA	NA	NA	2.62	4.6	3.861	NA	5.363	6.405	NA	5.968	NA	1.666	1.665	1.687	1.699
1947	7.511	4.359	NA	11.084	4.287	3.919	3.14	6.383	3.145	NA	NA	NA	NA	3.703	4.502	7.483	NA	5.972	4.908	NA	15.227	NA	3.92	4.02	4.052	3.968
1948	5.789	2.905	NA	6.35	2.179	3.875	3.454	5.471	2.835	NA	NA	NA	NA	2.517	3.148	5.972	NA	3.634	3.871	NA	6.292	NA	2.702	2.282	2.407	2.252
1949	5.778	3.729	NA	10.088	5.033	3.205	6.218	7.191	5.169	NA	NA	NA	NA	4.444	5.707	9.707	NA	6.019	5.934	NA	12.135	NA	2.978	1.764	3.214	1.734
1950	4.681	4.115	NA	6.938	8.613	6.173	3.761	5.884	8.762	NA	NA	NA	NA	4.566	4.701	9.869	NA	6.692	6.001	NA	9.374	NA	1.522	1.17	1.606	1.38
1951	6.296	6.184	NA	6.704	9.451	5.875	3.021	5.812	3.52	NA	NA	NA	5.76	3.818	5.004	16.801	NA	6.485	5.476	NA	4.442	NA	1.833	1.659	1.673	1.402
1952	4.937	6.256	NA	4.941	7.674	7.045	2.217	4.533	1.246	NA	NA	8.698	4.655	2.174	4.673	15.883	6.029	3.838	4.942	NA	3.129	NA	1.346	0.923	1.626	1.011
1953	7.115	7.328	NA	7.76	7.514	8.53	4.532	6.02	2.957	NA	NA	7.695	5.792	4.14	4.176	17.328	7.009	8.206	6.686	NA	9.223	NA	1.837	1.389	1.699	1.6
1954	3.86	5.978	6.582	5.918	4.657	6.285	3.143	4.778	2.354	5.725	NA	4.702	3.51	4.715	3.113	9.695	3.958	5.241	4.38	NA	3.968	NA	1.352	1.071	1.36	0.832
1955	6.444	6.719	9.85	7.599	6.883	5.282	6.076	5.556	6.529	7.511	NA	8.089	5.758	5.902	5.216	10.478	6.641	5.578	4.299	NA	6.864	NA	2.705	2.044	2.6	1.891
1956	5	4.295	4.979	5.464	8.893	5.293	6.327	3.993	3.634	5.016	NA	6.485	4.733	6.165	4.274	8.431	10.151	4.027	3.304	NA	1.818	NA	2.51	1.817	2.681	1.845
1957	7.624	7.188	5.066	5.962	8.558	5.126	5.141	4.289	6.834	3.999	NA	3.859	3.016	5.705	5.509	8.299	7.174	4.61	4.88	NA	1.285	6.399	4.923	3.073	4.872	3.191
1958	3.861	3.898	4.443	4.226	5.323	4.666	3.953	2.342	3.891	3.919	NA	1.747	1.831	3.531	5.487	4.862	5.868	3.812	2.364	NA	0.609	5.664	1.29	0.951	1.297	0.957
1959	8.006	5.385	6.966	6.649	8.881	8.571	6.535	4.435	5.495	4.71	NA	4.592	3.534	6.241	5.584	6.602	8.808	3.661	3.189	NA	1.842	6.895	2.364	1.776	2.32	1.839
1960	5.788	5.16	6.345	5.712	6.797	6.685	6.389	3.187	6.502	6.375	NA	3.778	2.32	4.505	3.469	3.971	4.47	3.196	3.67	4.049	1.679	5.702	1.231	1.029	1.121	0.94
1961	5.14	6.413	5.458	7.489	6.768	5.205	5.585	2.611	1.341	5.22	NA	3.943	3.41	5.124	3.407	3.092	5.271	3.369	3.273	3.722	0.973	7.596	1.199	1.039	1.236	1.063
1962	4.144	4.971	6.045	6.143	4.555	3.466	5.759	2.258	1.617	6.776	NA	3.833	4.058	3.84	4.066	1.566	5.377	3.704	2.191	5.131	0.576	6.128	1.167	1.277	1.245	1.278
1963	3.65	3.62	5.055	7.08	4.327	2.77	5.051	2.001	0.949	5.681	7.601	2.348	4.984	3.04	2.559	2.734	3.882	1.929	1.309	6.114	0.495	6.244	0.723	0.523	0.808	0.552
1964	4.676	3.457	7.326	6.259	7.078	3.214	8.254	2.452	1.282	7.068	11.617	3.923	5.124	5.196	2.444	2.957	3.824	1.686	1.473	5.743	0.548	8.779	1.611	1.194	1.465	1.087
1965	5.337	3.141	6.038	8.924	6.232	2.105	7.151	3.522	2.246	4.907	7.653	4.872	4.856	5.205	4.722	3.086	4.774	3.877	3.22	3.348	0.602	7.976	1.649	1.406	1.435	1.411
1966	3.82	3.947	4.764	4.41	3.685	5.485	3.935	2.577	1.661	4.761	10.167	2.61	2.973	2.712	1.606	1.344	6.43	3.206	2.017	1.931	0.83	7.679	2.841	2.231	2.755	2.808
1967	6.229	4.454	5.933	6.001	5.378	3.07	6.287	3.431	2.316	7.064	9.74	3.175	2.563	4.795	2.437	1.858	4.04	2.499	2.964	3.638	1.166	7.793	2.252	2.135	2.386	1.555
1968	4.296	2.667	5.641	3.999	3.344	2.201	4.301	3.829	1.271	6.443	12.629	1.628	3.029	2.989	1.788	2.03	6.839	1.418	1.637	2.217	0.619	4.555	0.934	0.951	0.828	0.97
1969	3.452	3.189	2.224	5.709	6.759	1.794	6.63	3.613	1.631	2.536	9.11	2.936	1.937	4.98	2.3	2.449	4.376	1.688	1.941	4.108	1.307	5.908	1.635	1.921	1.766	1.833
1970	3.238	3.648	3.21	3.731	6.302	2.329	5.883	3.911	2.024	2.482	5.469	3.326	2.869	4.544	2.871	3.725	1.197	1.521	1.158	5.185	0.9	6.962	1.828	2.165	1.649	2.496
1971	4.208	2.435	5.452	3.458	2.904	3.23	2.436	2.662	1.369	5.892	5.962	1.587	1.537	2.384	1.227	0.729	1.575	0.749	0.62	3.288	1.187	4.278	0.628	0.581	0.737	0.465
