# Ferrero - Zapla - ZAA - ALAC - ITRDB ARG145
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35989
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35989.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg145-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg145.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arg145.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Ferrero - Zapla - ZAA - ALAC - ITRDB ARG145
#--------------------
# Investigators
#   Investigators: Ferrero, M.E.; Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Ferrero, María Eugenia; Ricardo Villalba; Mónica De Membiela; Alberto Ripalta; Silvia Delgado; Leonardo Paolini
#   Journal_Name: Plant Ecology
#   Published_Title: Tree-growth responses across environmental gradients in subtropical Argentinean forests
#   Published_Date_or_Year: 2013
#   Volume: 214
#   Pages: 1
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11258-013-0254-2
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Zapla - ZAA
#   Location: Argentina
#   Northernmost_Latitude: -24.216667
#   Southernmost_Latitude: -24.216667
#   Easternmost_Longitude: -65.133333
#   Westernmost_Longitude: -65.133333
#   Elevation_m: 2004
#--------------------
# Data_Collection
#   Collection_Name: ARG145
#   First_Year: 1867
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Alnus acuminata Kunth
#   Common_Name: None
#   Tree_Species_Code: ALAC
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## zapa01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa13b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa13b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa14b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa14b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa16a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa16a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa16b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa16b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa17a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa17a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zapa17b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zapa17b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	zapa01a_raw	zapa01b_raw	zapa02b_raw	zapa03a_raw	zapa03b_raw	zapa04a_raw	zapa04b_raw	zapa05a_raw	zapa05b_raw	zapa06a_raw	zapa06b_raw	zapa07a_raw	zapa07b_raw	zapa08a_raw	zapa08b_raw	zapa10a_raw	zapa10b_raw	zapa11a_raw	zapa11b_raw	zapa12a_raw	zapa12b_raw	zapa13a_raw	zapa13b_raw	zapa14a_raw	zapa14b_raw	zapa15a_raw	zapa15b_raw	zapa16a_raw	zapa16b_raw	zapa17a_raw	zapa17b_raw
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.767	9.753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.816	9.003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.539	10.053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.748	5.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.552	8.286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.368	7.634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.507	5.691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.358	5.497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.313	4.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.463	7.951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.486	7.808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.482	7.319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.401	3.451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.463	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.516	2.784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.232	4.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.144	3.862	1.745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.338	2.787	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.315	4.256	2.064	7.698	NA	8.069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.149	1.625	1.851	6.486	NA	5.345	5.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.078	0.997	1.856	7.272	NA	7.237	8.753	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.242
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.983	2.074	1.964	5.666	NA	7.517	8.564	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.815
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.09	2.719	1.264	3.857	8.222	10.247	7.859	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.345
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.387	2.398	1.286	3.155	3.562	6.18	8.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.536
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.275	1.926	1.427	3.772	3.463	6.576	6.037	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.868
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.244	2.091	1.587	3.535	3.286	5.912	5.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.993
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.861	1.626	1.195	3.483	3.756	4.417	5.26	NA	NA	NA	NA	NA	NA	NA	6.033	NA	6.379
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.497	0.888	1.012	2.778	4.048	3.565	3.062	NA	NA	NA	NA	NA	NA	NA	3.644	NA	5.595
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.916	1.192	2.435	3.937	2.88	4.744	3.408	NA	NA	NA	NA	NA	NA	NA	2.278	NA	3.536
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.047	1.822	1.625	3.469	3.58	4.526	3.742	NA	NA	NA	NA	NA	NA	4.414	3.463	NA	4.287
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.315	2.075	0.887	3	3.208	2.537	2.597	NA	2.484	NA	NA	NA	NA	4.697	2.543	NA	3.659
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.587	1.111	0.929	2.334	2.774	2.505	1.448	NA	4.338	NA	NA	NA	NA	4.52	2.389	NA	3.191
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.558	2.743	0.912	0.165	1.903	2.707	2.179	0.652	NA	2.993	NA	NA	NA	NA	2.446	1.607	NA	0.923
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.113	5.689	0.154	1.129	2.672	2.543	3.003	1.347	NA	4.262	NA	NA	NA	NA	3.51	3.166	NA	2.688
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.821	5.158	0.634	1.584	2.726	2.924	2.386	2.713	NA	4.079	NA	NA	NA	NA	2.832	2.186	NA	2.554
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.392	6.201	0.917	1.878	2.939	2.672	3.342	4.291	NA	2.265	NA	NA	NA	NA	3.872	2.607	NA	3.577
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.195	5.875	1.2	1.352	2.715	3.585	3.699	3.514	NA	3.527	NA	NA	NA	NA	4.531	3.261	NA	3.118
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.481	5.571	1.131	1.108	2.069	2.761	3.229	3.138	NA	0.888	NA	NA	NA	NA	3.207	3.364	NA	3.456
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.329	3.723	0.853	1.66	2.609	2.077	3.27	2.751	NA	1.204	NA	7.048	NA	NA	3.682	5.006	NA	3.351
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.257	4.46	1.589	0.944	2.098	2.179	1.765	1.002	NA	1.127	NA	5.843	NA	NA	2.512	2.389	NA	1.277
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.733	NA	8.087	2.056	0.865	1.968	3.356	1.583	2.703	2.055	NA	0.309	NA	5.618	NA	NA	4.186	3.868	NA	2.104
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.895	NA	7.75	1.921	1.535	0.902	2.406	2.653	0.681	1.339	NA	2.536	NA	7.584	NA	NA	2.788	1.751	NA	1.341
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	8.543	0.628	0.47	0.99	2.33	2.101	2.294	2.025	NA	3.322	NA	6.675	NA	NA	2.107	1.398	4.32	3.25
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.496	NA	6.907	1.963	0.522	0.303	0.744	2.186	0.624	0.535	NA	2.314	NA	6.172	NA	NA	0.665	0.645	2.846	1.658
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.077	0.412	5.828	4.104	0.292	1.152	1.903	2.222	2.57	1.568	NA	0.544	NA	4.99	2.443	NA	2.468	2.001	3.037	2.323
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.924	0.883	8.809	2.338	0.8	0.404	3.742	3.318	4.291	2.451	NA	0.67	NA	8.111	6.006	NA	4.841	3.012	4.5	0.229
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.595	0.345	7.768	2.038	0.289	0.652	1.826	1.377	0.336	0.407	NA	0.629	NA	2.032	2.663	NA	4.421	0.744	4.588	0.229
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.701	0.484	8.164	1.644	0.663	0.639	1.703	1.277	0.896	0.85	NA	1.189	NA	5.545	1.463	NA	2.483	1.631	3.437	1.392
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.826	0.522	7.331	0.643	0.466	0.337	1.524	1.612	1.666	1.272	NA	1.06	NA	6.921	0.762	NA	1.777	2.299	2.123	2.484
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.578	0.513	0.83	0.316	0.154	0.125	1.356	1.962	1.655	0.541	NA	4.08	NA	2.728	1.918	NA	0.996	1.277	3.619	0.245
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.494	0.503	1.246	0.371	0.113	0.097	0.827	1.416	0.613	0.378	NA	0.63	NA	3.927	1.225	NA	2.708	0.832	1.618	0.49
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.868	0.666	4.68	0.208	0.082	0.208	0.991	1.814	1.375	1.138	NA	1.714	NA	1.623	0.183	NA	5.473	2.81	1.024	1.728
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.713	0.712	6.347	0.524	0.217	0.416	1.334	2.221	2.017	1.996	NA	3.326	NA	6.271	0.664	NA	5.809	6.845	1.207	1.187
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.766	0.63	6.385	0.935	0.266	0.678	2.334	2.99	2.873	2.199	5.508	5.546	NA	5.35	1.642	NA	4.152	8.049	1.42	0.738
