# Venegas-González - Bom sucesso2 - CEFI - ITRDB BRA008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36005
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36005.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra008-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra008.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bra008.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Venegas-González - Bom sucesso2 - CEFI - ITRDB BRA008
#--------------------
# Investigators
#   Investigators: Venegas-González, A.; Lisi, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: None
#   Published_Title: None
#   Published_Date_or_Year: None
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: http://www.teses.usp.br/teses/disponiveis/11/11150/tde-22032018-154156/en.php
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bom sucesso2
#   Location: Brazil
#   Northernmost_Latitude: -24.2104
#   Southernmost_Latitude: -24.2104
#   Easternmost_Longitude: -48.7901
#   Westernmost_Longitude: -48.7901
#   Elevation_m: 900
#--------------------
# Data_Collection
#   Collection_Name: BRA008
#   First_Year: 1927
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Cedrela fissilis Vell.
#   Common_Name: Cedro rosa
#   Tree_Species_Code: CEFI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CSJ03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSJ03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSJ34a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ34a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSJ32a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ32a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSJ31a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ31a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSJ11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSJ23a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ23a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSJ24a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ24a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSJ62b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ62b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CSJ64b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CSJ64b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CSJ03a_raw	CSJ03b_raw	CSJ34a_raw	CSJ32a_raw	CSJ31a_raw	CSJ11a_raw	CSJ23a_raw	CSJ24a_raw	CSJ62b_raw	CSJ64b_raw
1927	NA	NA	NA	NA	NA	NA	NA	NA	7.561	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	3.807	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	1.289	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	1.091	NA
1931	NA	NA	NA	NA	NA	NA	NA	NA	0.957	NA
1932	NA	NA	NA	NA	NA	NA	NA	NA	0.931	NA
1933	NA	NA	NA	NA	NA	NA	NA	NA	4.003	NA
1934	NA	NA	NA	NA	NA	NA	NA	NA	0.856	NA
1935	NA	NA	NA	NA	NA	NA	NA	NA	0.791	NA
1936	2.628	2.563	NA	5.536	NA	NA	NA	NA	4.536	NA
1937	3.296	3.086	NA	2.711	NA	NA	NA	NA	3.535	NA
1938	3.721	2.304	2.424	2.641	NA	NA	NA	NA	4.269	NA
1939	4.102	2.167	2.225	2.516	NA	NA	NA	NA	1.574	NA
1940	2.567	2.232	2.21	2.119	NA	NA	NA	NA	3.395	NA
1941	2.963	3.925	3.7	3.293	NA	NA	NA	NA	3.199	NA
1942	0.588	0.599	0.628	0.543	NA	NA	NA	NA	0.938	1.741
1943	0.327	0.214	0.376	0.304	NA	NA	NA	NA	1.659	1.495
1944	0.619	0.476	0.397	0.336	NA	NA	NA	NA	1.69	1.555
1945	0.818	1.094	0.968	0.592	NA	NA	NA	NA	1.601	2.093
1946	1.209	1.132	1.68	1.21	NA	NA	NA	NA	0.827	2.046
1947	1.768	1.879	2.685	2.05	NA	NA	NA	6.117	0.806	1.842
1948	0.777	0.395	0.663	0.789	0.542	NA	NA	9.995	1.974	4.173
1949	0.581	4.097	3.369	6.434	6.611	NA	NA	12.299	5.292	7.397
1950	2.625	1.797	1.539	1.755	2.34	NA	NA	9.626	2.078	2.249
1951	1.436	0.675	0.796	0.738	1.651	NA	NA	1.018	1.401	1.677
1952	0.97	1.185	0.605	0.819	1.749	NA	NA	0.981	1.396	1.257
1953	1.058	1.071	0.879	1.158	2.369	7.478	NA	1.653	0.594	0.527
1954	2.746	3.037	2.623	3.123	4.517	1.915	NA	0.757	0.887	1.135
1955	0.17	0.226	1.518	0.327	0.386	3.982	NA	1.631	0.963	1.359
1956	1.271	1.008	0.679	1.914	2.255	0.948	NA	1.341	0.348	0.497
1957	0.477	0.662	0.679	1.281	2.272	3.687	NA	1.021	2.71	0.332
1958	2.303	2.064	1.737	4.477	4.855	11.354	NA	4.158	3.709	7.207
1959	2.207	2.893	1.569	3.855	3.808	9.786	NA	6.79	3.724	8.629
1960	1.641	4.646	2.79	2.877	5.537	6.407	NA	6.839	4.155	8.188
1961	2.392	3.274	2.2	3.316	4.337	8.779	NA	6.164	3.499	11.659
1962	1.028	2.014	2.043	2.144	1.64	5.753	NA	4.31	3.586	12.253
1963	1.047	1.085	1.515	1.4	1.558	1.07	NA	0.547	1.51	4.66
1964	1.437	1.93	2.312	2.066	2.416	3.499	NA	5.312	2.037	9.039
1965	0.636	2.128	1.492	0.986	1.293	4.014	NA	5.683	2.869	6.687
1966	1.762	2.881	3.033	2.994	4.236	3.201	NA	6.376	5.262	7.729
1967	0.593	1.034	0.789	0.688	0.505	0.598	NA	4.638	2.864	4.214
1968	1.192	1.776	1.854	1.428	1.107	0.83	NA	5.028	0.6	1.232
1969	0.244	0.445	0.676	0.211	0.386	0.251	NA	1.903	0.612	1.86
1970	3.445	3.52	5.44	3.281	3.073	2.968	NA	6.176	2.627	6.215
1971	4.185	3.92	5.181	5.147	3.279	1.024	NA	2.342	2.124	3.599
1972	0.432	1.045	1.362	0.732	0.452	1.018	NA	4.824	0.895	1.412
1973	4.358	4.793	3.557	5.1	3.668	0.726	NA	13.089	3.641	2.739
1974	7.405	5.049	5.151	6.464	5.423	0.327	NA	9.006	5.42	6.143
1975	0.534	0.457	0.996	0.996	0.924	0.32	NA	1.621	0.655	1.336
1976	1.755	1.453	1.236	3.241	2.622	5.912	NA	5.553	2.47	2.435
1977	2.765	3.451	0.726	3.217	4.76	6.647	NA	5.109	4.017	3.9
1978	1.613	1.182	0.218	0.363	1.425	3.823	NA	3.848	3.747	3.549
1979	0.776	0.357	0.232	0.359	0.478	0.997	NA	0.986	1.136	1.759
1980	4.035	1.754	1.031	2.646	1.802	3.014	NA	4.24	1.148	1.708
1981	5.561	1.684	4.577	3.934	5.315	1.545	NA	1.944	1.638	3.76
1982	10.068	7.42	12.359	11.3	10.269	6.454	NA	15.486	5.923	12.079
1983	4.705	7.309	8.879	5.778	4.643	2.424	NA	10.965	8.621	10.866
1984	5.876	1.781	7.767	5.047	4.234	2.386	13.016	6.869	3.204	8.386
1985	5.274	1.231	3.137	1.469	0.813	3.119	15.707	4.971	1.881	2.949
1986	0.585	NA	4.839	4.092	0.774	3.11	12.107	5.958	3.049	7.764
1987	6.259	NA	5.781	5.9	4.652	3.478	9.386	6.094	3.665	6.409
1988	4.095	NA	2.871	4.094	3.597	5.883	12.277	10.652	4.5	5.972
1989	4.724	NA	4.326	5.702	3.948	1.887	5.044	3.037	4.126	4.693
1990	1.169	NA	1.503	2.048	2.911	1.576	1.916	1.01	1.001	1.287
1991	2.999	NA	3.625	4.797	1.935	3.262	9.215	2.457	2.147	2.704
1992	2.24	NA	3.657	5.055	2.435	3.847	10.365	2.737	3.015	3.347
1993	1.596	NA	1.67	2.365	2.027	1.682	9.608	2.685	3.037	3.339
1994	1.867	NA	0.47	1.687	NA	2.517	8.774	3.136	2.375	3.946
1995	1.649	NA	2.026	1.507	NA	1.314	11.734	4.77	2.857	6.756
1996	2.517	NA	3.306	2.312	NA	1.326	3.042	2.518	3.272	7.612
1997	2.442	NA	3.239	3.62	NA	1.88	9.638	4.164	2.938	5.307
1998	1.944	NA	1.372	1.831	NA	NA	6.399	4.54	2.625	9.036
1999	1.918	NA	1.761	1.615	NA	NA	2.832	3.05	3.762	6.075
2000	0.669	NA	1.651	0.582	NA	NA	4.534	1.98	1.443	3.063
2001	2.007	NA	2.258	1.859	NA	NA	5.083	3.956	2.424	5.717
2002	2.022	NA	3.072	2.053	NA	NA	6.538	4.061	1.919	7.519
2003	2.156	NA	4.135	2.485	NA	NA	4.664	3.881	3.055	8.136
