# Villalba - Paso de las Nubes 2 - NOPU - ITRDB ARGE098
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5174
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5174.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge098-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge098.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge098.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Villalba - Paso de las Nubes 2 - NOPU - ITRDB ARGE098
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Paso de las Nubes 2
#   Location: Rio Negro
#   Northernmost_Latitude: -41.12
#   Southernmost_Latitude: -41.12
#   Easternmost_Longitude: -71.8
#   Westernmost_Longitude: -71.8
#   Elevation_m: 1390
#--------------------
# Data_Collection
#   Collection_Name: ARGE098
#   First_Year: 1850
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Nothofagus pumilio (Poepp. & Endl.) Reiche
#   Common_Name: lenga
#   Tree_Species_Code: NOPU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NU209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU209B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU209B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU210B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU210B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU211A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU211A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU211B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU211B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU212A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU212A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU212B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU212B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU214A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU214A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU214B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU214B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU214C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU214C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU216A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU216A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU217A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU217A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU219A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU219A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU219B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU219B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU220A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU220A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU220B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU220B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU220M_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU220M; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU222A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU222A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NU222B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NU222B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NU209A_raw	NU209B_raw	NU210A_raw	NU210B_raw	NU211A_raw	NU211B_raw	NU212A_raw	NU212B_raw	NU214A_raw	NU214B_raw	NU214C_raw	NU216A_raw	NU217A_raw	NU219A_raw	NU219B_raw	NU220A_raw	NU220B_raw	NU220M_raw	NU222A_raw	NU222B_raw
1902	0.29	0.5	0.35	0.28	0.65	0.69	0.8	NA	NA	1.49	1.08	1.08	NA	0.69	0.5	NA	0.39	0.5	0.73	NA
1903	0.35	0.63	0.5	0.44	0.97	1.1	1.33	NA	NA	3.22	2.09	1.43	NA	1.62	1.55	NA	0.44	0.43	0.92	NA
1904	0.34	0.49	0.39	0.31	0.72	0.48	0.57	NA	NA	1.77	0.86	1.32	NA	0.7	0.73	NA	0.32	0.33	0.59	NA
1905	0.43	0.76	0.91	0.65	1.53	1.17	0.89	NA	NA	1.89	2.12	2.74	NA	1.36	2.05	NA	0.35	0.48	1.45	NA
1906	0.42	0.59	0.7	0.41	1.49	1.07	0.72	NA	NA	1.96	1.76	1.5	NA	0.94	1.39	NA	0.44	0.45	1.22	NA
1907	0.2	0.33	0.48	0.52	1.15	0.72	0.75	NA	NA	1.37	1.05	1.18	NA	0.63	0.82	NA	0.43	0.47	1.03	NA
1908	0.39	0.59	0.66	0.42	1.9	1.6	1.51	NA	NA	2.4	1.81	1.38	NA	1.46	1.42	NA	0.58	0.46	1.2	NA
1909	0.31	0.39	0.32	0.28	1.29	1.34	1.07	NA	NA	0.74	0.88	0.98	1.51	0.93	1.19	NA	0.51	0.49	0.71	NA
1910	0.26	0.36	0.42	0.32	0.85	0.9	0.98	NA	NA	1.01	0.66	0.89	1.5	1.08	1.2	NA	0.5	0.59	0.61	0.64
1911	0.27	0.41	0.47	0.3	0.74	0.82	0.99	NA	NA	0.99	0.72	0.91	0.96	0.84	0.87	NA	0.65	0.45	0.71	0.91
1912	0.17	0.32	0.21	0.19	0.54	0.66	1.07	NA	1.08	1.06	0.7	0.81	0.57	0.79	0.77	NA	0.6	0.45	0.3	0.38
1913	0.33	0.66	0.37	0.38	0.87	1.13	1.03	NA	1.47	1.8	1.49	1.61	1.75	1.86	1.75	NA	0.86	0.43	0.69	0.9
1914	0.26	0.32	0.46	0.26	0.81	0.95	0.9	NA	0.51	0.72	0.55	0.67	1.02	0.91	0.66	NA	0.5	0.34	0.58	0.57
1915	0.21	0.22	0.56	0.3	0.82	0.79	1.17	1.67	0.4	0.64	0.53	0.53	1	1.29	1.13	NA	0.61	0.36	0.64	0.69
1916	0.29	0.21	0.52	0.44	0.86	0.94	2.25	3.03	0.99	1.39	1.29	1.33	1.72	1.31	0.86	NA	0.83	0.45	1.08	1.08
1917	0.44	0.31	0.73	0.63	0.56	0.43	1.52	2.73	0.86	1.52	1.2	0.81	0.73	0.94	0.57	NA	0.47	0.36	0.81	0.52
1918	0.31	0.33	0.6	0.67	0.49	0.43	1.58	2.46	0.98	1.69	1.07	0.65	0.63	0.5	0.41	NA	0.39	0.3	0.53	0.77
1919	0.29	0.31	0.29	0.34	0.32	0.39	1.6	2.42	0.69	0.73	0.97	0.19	0.63	0.36	0.35	NA	0.32	0.17	0.46	0.5
1920	0.32	0.3	0.29	0.35	0.85	0.7	1.08	1.86	0.97	0.35	0.98	0.29	1	0.04	0.07	NA	0.09	0.05	0.28	0.2
1921	0.32	0.29	0.43	0.53	1.75	1.93	1.47	2.62	2.23	0.44	1.94	0.77	1.95	0.47	0.69	NA	0.11	0.08	0.39	0.39
1922	0.41	0.57	0.58	0.83	1.04	1.39	1.86	2.16	2.5	0.52	1.57	0.57	1.27	0.93	1.16	NA	0.18	0.14	0.88	0.75
1923	0.36	0.45	0.55	0.5	0.93	1.01	1.28	1.71	1.64	0.85	1.97	0.49	1	1.01	0.86	NA	0.37	0.21	0.74	0.82
1924	0.48	0.59	0.56	0.54	1.22	0.98	1.54	1.83	1.95	0.98	1.88	1.02	1.05	1.48	1.25	NA	0.61	0.39	1.21	0.72
1925	0.31	0.23	0.35	0.26	0.66	0.7	1.64	1.09	1.92	0.84	1.57	0.45	1.15	1.07	0.56	NA	1.14	0.41	0.97	0.93
1926	0.37	0.42	0.74	0.57	1.27	1.45	1.57	1.21	4.12	1.16	1.82	1.09	1.85	1.67	0.89	NA	1.06	0.41	1.25	1.38
1927	0.41	0.38	0.46	0.43	1	1.21	1.21	1.38	1.96	0.8	1.23	0.62	1.36	1.39	0.69	NA	0.84	0.31	1.53	0.86
1928	0.45	0.44	0.56	0.54	1.46	1.61	1.38	2.64	1.6	0.89	1.37	0.58	2.39	1.31	0.48	NA	0.98	0.34	2.11	1.42
1929	0.29	0.33	0.65	0.72	1.46	1.67	0.87	1.88	0.87	0.89	1.15	0.63	1.49	1.36	0.73	NA	1.16	0.5	2	1.62
1930	0.67	0.79	0.91	0.85	1.92	1.99	0.79	2.1	0.66	0.84	1.41	1.26	2.36	1.46	0.76	1.3	1.41	0.67	1.66	1.05
1931	0.37	0.43	0.74	0.8	1.23	1.04	1.47	2.12	0.72	0.59	1.08	0.62	1.06	0.83	0.57	0.63	1.06	0.46	0.98	0.88
1932	0.51	0.58	1.11	1.13	1.41	1.34	1.19	2.1	0.92	0.94	1.19	1.37	2.22	1.02	1.06	1.14	1.12	0.5	1.24	1.29
1933	0.28	0.42	1.09	0.92	0.97	1.05	1.06	1.87	0.59	0.74	0.81	0.69	2.17	0.97	0.57	1.62	0.84	0.4	0.68	0.55
1934	0.15	0.27	0.98	0.82	0.81	0.75	0.59	1.53	1.06	0.73	0.67	1.07	1.76	0.77	0.59	2.52	1.31	0.53	0.53	0.6
1935	0.18	0.29	0.64	0.59	1.15	1	0.6	1.8	1.53	1.08	0.69	0.41	1.87	0.75	0.62	1.63	0.99	0.37	0.36	0.42
1936	0.16	0.19	0.93	0.78	0.91	0.83	0.51	2.21	1.42	0.84	0.84	0.64	1.43	0.91	0.99	1.91	0.87	0.35	0.3	0.26
1937	0.16	0.17	0.6	0.47	0.99	0.74	0.77	2.2	1.64	0.68	0.73	0.59	1.64	1.2	1.09	2.73	1.12	0.54	0.5	0.47
1938	0.16	0.31	0.52	0.5	0.43	0.47	0.65	1.29	1.13	0.58	0.57	1.02	1.4	0.97	0.93	2.15	1.09	0.3	0.31	0.6
1939	0.33	0.47	0.87	0.75	2.02	1.6	1.05	2.31	2.22	0.97	2.13	1.08	4.26	1.52	1.07	3.68	1.83	0.69	0.38	0.52
1940	NA	0.3	0.53	0.56	1.03	0.94	0.72	1.56	1.38	0.95	1.05	0.64	2.08	1.75	1.1	2.33	1.21	0.6	0.46	0.23
1941	NA	0.11	0.14	0.36	0.34	0.56	0.65	1.16	1.33	0.74	0.86	0.39	1.07	0.87	0.72	2.02	0.74	0.46	0.38	0.25
1942	NA	0.22	0.72	0.78	1.27	1.51	1.55	1.96	2.57	1.7	1.55	0.98	3.65	1.84	1.63	3.9	1.87	1.08	0.58	0.43
1943	NA	NA	0.73	0.65	1.84	2.09	0.91	1.93	1.65	1.52	1.32	0.5	3.1	3.34	2.24	3.24	2.37	1.21	0.57	0.54
1944	NA	NA	1.16	1.36	1.4	1.34	0.45	1.29	0.85	0.83	0.5	0.41	1.33	2.17	1.4	2.35	1.13	1.03	0.94	1.37
1945	NA	NA	0.7	0.67	1.21	0.85	0.66	1.55	1.53	0.63	0.81	0	1.16	1.31	0.9	1.7	1.07	0.49	0.93	1.57
1946	NA	NA	1.04	0.94	1.64	1.43	1.23	2.26	2.95	1.36	1.54	1.13	2.53	1.72	1.14	2.86	1.83	0.77	0.85	1.83
1947	NA	NA	1.13	0.95	1.3	1.25	0.57	1.65	1.03	0.59	0.52	0.85	0.93	1.92	1.36	2.26	1.56	0.73	1.01	2
1948	NA	NA	0.2	0.05	0.1	0	0.7	2.51	1.19	0.96	0.75	0.95	0.96	0.74	0.84	0.95	0.66	0.19	1.01	1.29
1949	NA	NA	0.34	0.26	0.48	0.42	0.94	2.68	1.5	1.12	1.3	0.05	0.91	2.12	1.97	2	1.97	0.47	0.86	1.12
1950	NA	NA	0	0	0.34	0.61	0.08	0.39	0.19	0.13	0.19	0.14	0.14	0.1	0.07	0.41	0.16	0.17	0.22	0.33
1951	NA	NA	0.47	0.5	0.81	0.8	1.39	3.49	3.19	1.98	2.45	0.51	1.68	1.25	1.14	1.1	0.59	0.18	1	1.68
1952	NA	NA	0.49	0.43	0.3	0.24	1.22	1.67	0.41	0.25	0.37	0.17	0.66	0	0.06	0.68	0.74	0.11	0.54	0.58
1953	NA	NA	0.05	0.03	0.05	0.05	0.31	0.47	0.67	0.37	0.56	0.2	0.42	0.5	0.3	0.41	0.24	0.09	0.4	0.39
1954	NA	NA	0.49	0.45	0.62	0.68	0.73	1.49	1.37	0.86	1.46	0.27	0.87	0.47	0.23	0.68	0.54	0.12	1.15	0.51
1955	NA	NA	0.4	0.26	0.08	0.06	0.51	1.75	1.46	1.04	1.78	0.22	0.66	0.17	0.09	0.86	0.26	0.16	0.92	0.57
1956	NA	NA	0.32	0.29	0.43	0.71	1.19	2.53	1.88	1.39	2.75	0.25	1.85	0.51	0.26	0.81	0.65	0.28	0.95	0.72
1957	NA	NA	0.53	0.46	0.78	0.56	0.45	1.02	2.1	1.52	2.87	0.2	1.59	0.77	0.59	0.66	0.36	0.37	0.91	0.65
1958	NA	NA	0.56	0.57	0.54	0.31	0.87	1.8	2.83	2.51	3.69	0.5	2.34	0.99	0.63	1.91	0.84	0.57	1.09	0.96
1959	NA	NA	0.59	0.8	0.72	0.79	0.79	1.22	2.07	1.74	3.34	1.08	2.67	1.08	1.21	0.92	0.58	0.76	1.51	1.41
1960	NA	NA	1.07	1.23	0.56	0.45	0.47	0.84	1.67	1.48	2.14	1.13	1.59	1.04	1.02	1	0.52	0.71	1.04	0.63
1961	NA	NA	1.12	0.95	0.88	0.85	0.69	1.98	2.73	1.75	3.09	0.76	2.42	1.63	1.38	1.33	0.92	1.28	1.02	0.84
1962	NA	NA	1.54	1.19	0.95	0.79	0.75	2.16	1.71	1.23	1.98	0.47	2.88	2.42	1.62	1.61	1.06	1.58	0.7	0.88
1963	NA	NA	2.14	2.15	1.13	1.08	0.79	2.1	2.22	1.34	2.19	0.56	3.16	2.71	1.74	2.16	1.08	1.54	0.72	0.79
1964	NA	NA	1.26	0.96	0.93	0.79	1.01	2.43	3.14	1.85	2.91	0.82	2.07	2.73	1.81	2.09	1.28	1.66	0.76	0.72
1965	NA	NA	1.12	0.63	0.64	0.73	0.99	2.06	3.04	1.15	2.51	0.83	2.14	2.29	1.62	1.88	1.67	0.91	0.92	0.86
1966	NA	NA	1.13	0.53	0.56	0.4	0.6	1.91	3.27	1.14	2.96	0.51	1.78	1.48	1.25	2.14	2.12	0.81	1.08	1.06
1967	NA	NA	0.86	0.42	0.8	0.64	0.81	2.24	2.9	1.16	3.1	0.54	1.79	2.19	1.57	2	2.16	1.25	1	0.93
1968	NA	NA	0.99	0.7	0.81	0.68	1.18	2.45	3.58	1.69	3.37	0.45	2.14	2.24	1.7	1.94	1.99	1.48	1.05	1.03
1969	NA	NA	1.08	1.12	0.88	0.74	0.89	1.31	3.07	1.72	2.83	0.39	2.25	2.1	1.59	1.17	0.91	0.6	1.32	1.02
1970	NA	NA	0.65	0.51	0.26	0.28	0.44	0.75	2.41	0.82	2.16	0.36	1.6	1.46	0.69	0.67	0.47	0.49	1.15	1
1971	NA	NA	0.68	0.75	0.06	0.06	1.81	2.59	1.7	0.58	2.08	0.29	1.56	2.16	1.27	1.15	0.67	0.62	1.54	1.2
1972	NA	NA	0.78	0.88	0.87	0.6	0.98	1.97	2.35	1.02	2.2	0.04	1.75	2.23	1.04	1.77	1.04	1.19	1.31	1.03
1973	NA	NA	0	0	0.7	0.38	0.18	0.59	1.58	0.55	0.82	0.26	1.28	1.33	0.62	1.27	0.75	0.64	0.61	0.55
1974	NA	NA	0.52	0.46	1.29	0.78	0.75	2.01	2.34	1.24	2.44	0.1	1.74	2.43	1.24	2.15	2.39	0.85	1.44	1.09
1975	NA	NA	1.09	0.87	0.76	0.62	1.02	2.43	2.61	1.43	2.69	0.14	1.65	2.04	1.09	2.09	2.32	1.16	1.42	0.84
1976	NA	NA	1.31	1.16	0.9	0.91	0.99	2.91	2.74	1.73	3.22	0.22	2.21	2.7	1.27	2.18	2.06	1.67	1.13	1.01
1977	NA	NA	1.85	1.54	1.46	1.92	0.89	2.47	2.81	2.11	3.47	0.65	1.7	2.93	1.68	2.62	2.08	1.79	1.38	1.21
1978	NA	NA	1.24	1.15	1.66	1.83	1.46	3.27	3.52	2.83	3.32	0.83	2.98	2.86	1.42	2.13	1.85	2.19	1.4	1.61
1979	NA	NA	1.5	0.97	1.6	1.79	1.38	3.44	2.69	1.88	2.4	0.97	3.28	2	0.99	1.53	1.83	1.51	1.46	2.58
1980	NA	NA	0.94	0.73	1.38	1.26	0.98	2.5	2.46	1.37	2.38	0.51	2.6	1.25	1.11	1.92	1.34	0.98	1.1	1.82
1981	NA	NA	1.04	0.81	1.15	1.38	1.19	1.94	1.64	1.44	1.88	0.34	2	1.34	1.27	2.48	2.16	0.74	1.41	1.91
1982	NA	NA	1.56	1.78	1.17	1.03	1.22	2.78	2.59	1.55	2.18	0.44	2.53	2.53	2.11	2.44	2.45	1.41	0.77	1.52
1983	NA	NA	1.32	1.36	0.67	0.58	1.5	3.16	2.31	1.38	2.11	0.78	2.01	3.06	2.33	2.39	2.45	1.44	0.91	1.94
1984	NA	NA	1.25	1.34	0.69	0.35	1.28	3.07	2.18	1.3	2.52	0.27	1.66	2.71	2.01	1.67	1.88	1.61	0.94	2.02
1985	NA	NA	1.78	1.66	0.78	0.73	1.91	2.96	2.53	2.32	3.2	0.53	2.82	2.03	2.1	1.98	1.97	1.2	0.77	1.64
1986	NA	NA	1.04	1.07	0.5	0.49	0.97	2.04	1.43	1.22	1.03	0.21	1.79	1.78	1.62	1.31	1.22	0.51	0.36	0.8
1987	NA	NA	1.35	1.31	0.56	0.42	0.94	2.93	1.9	2.21	1.78	0.31	1.75	1.38	1.36	1.03	0.91	0.77	0.66	1.25
1988	NA	NA	2.16	2.21	0.73	0.54	1.43	3.11	NA	2.37	1.94	0.04	2.51	3.36	2.68	1.38	1.3	0.84	0.95	1.35
1989	NA	NA	2.4	2.45	1.09	0.56	2.76	3.77	NA	1.37	NA	0.26	2.95	3.91	3.19	1.75	1.74	1.23	0.92	1.38
1990	NA	NA	2.05	2	1.14	0.87	1.35	2.27	NA	0.77	NA	0.39	1.14	3.49	2.44	1.18	1.14	0.95	1.76	1.55
1991	NA	NA	1.17	1.18	1.81	1.04	0.23	2.77	NA	0.63	NA	0.04	0.81	1.62	1.42	1.13	1	0.67	1.09	2
