# Villalba - La Mesada - LMC - CEAN - ITRDB ARG146
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35999
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35999.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg146-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg146.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arg146.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Villalba - La Mesada - LMC - CEAN - ITRDB ARG146
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310); Ferrero, M.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Ferrero, María Eugenia; Ricardo Villalba; Mónica De Membiela; Alberto Ripalta; Silvia Delgado; Leonardo Paolini
#   Journal_Name: Plant Ecology
#   Published_Title: Tree-growth responses across environmental gradients in subtropical Argentinean forests
#   Published_Date_or_Year: 2013
#   Volume: 214
#   Pages: 1
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11258-013-0254-2
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: La Mesada - LMC
#   Location: Argentina
#   Northernmost_Latitude: -22.316667
#   Southernmost_Latitude: -22.316667
#   Easternmost_Longitude: -64.633333
#   Westernmost_Longitude: -64.633333
#   Elevation_m: 1600
#--------------------
# Data_Collection
#   Collection_Name: ARG146
#   First_Year: 1793
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Cedrela angustifolia Sesse & Mocino ex DC.= Cedrela balansae C. DC.
#   Common_Name: cedro salteno
#   Tree_Species_Code: CEAN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## lmc12c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: lmc12c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC01c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC01c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC04c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC04c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC0?b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC0?b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC11d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC11d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC11c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC11c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMC??_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMC??; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMCTOC_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMCTOC; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	lmc12c_raw	LMC01a_raw	LMC01b_raw	LMC01c_raw	LMC02a_raw	LMC02b_raw	LMC03a_raw	LMC04a_raw	LMC04c_raw	LMC05a_raw	LMC05b_raw	LMC06_raw	LMC07_raw	LMC08a_raw	LMC08b_raw	LMC09_raw	LMC0?b_raw	LMC10a_raw	LMC11a_raw	LMC11b_raw	LMC11d_raw	LMC11c_raw	LMC??_raw	LMCTOC_raw
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.516	NA	NA	NA	NA	5.333	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.817	NA	NA	NA	NA	5.062	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.503	NA	NA	NA	NA	0.597	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.481	NA	NA	NA	NA	1.939	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.864	NA	NA	NA	NA	3.071	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.431	NA	NA	NA	NA	0.954	2.131	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.098	NA	NA	NA	NA	5.884	3.587	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.481	NA	NA	NA	NA	7.048	4.395	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.059	NA	NA	NA	NA	3.559	5.23	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.548	NA	NA	NA	NA	3.91	2.342	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	9.293	NA	NA	1.912	NA	NA	NA	NA	8.005	4.484	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	7.337	NA	NA	3.678	2.19	NA	NA	NA	6.783	4.517	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	5.763	NA	NA	3.576	1.913	NA	NA	NA	5.781	2.969	NA	3.19	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	6.718	NA	NA	3.586	2.771	NA	NA	1.23	7.426	4.333	NA	1.548	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	4.822	NA	NA	2.049	2.776	NA	NA	1.509	6.108	1.784	NA	1.747	NA	NA	NA	NA
1810	NA	NA	NA	2.369	NA	NA	NA	NA	5.111	NA	NA	2.788	1.907	NA	NA	2.623	9.347	5.005	NA	1.868	NA	NA	NA	NA
1811	NA	NA	NA	2.788	NA	NA	NA	NA	8.225	NA	NA	2.029	2.791	NA	NA	2.406	11.613	4.286	NA	2.875	NA	NA	NA	NA
1812	NA	NA	NA	1.835	NA	NA	NA	NA	6.585	NA	NA	1.577	2.051	NA	NA	2.105	8.251	2.569	NA	2.009	NA	NA	NA	NA
1813	NA	NA	2.543	2.928	NA	NA	NA	NA	4.168	NA	NA	0.866	2.35	NA	NA	1.666	3.475	2.712	NA	0.605	NA	NA	NA	NA
1814	NA	NA	2.966	2.796	NA	NA	NA	NA	5.458	NA	NA	1.555	4.607	NA	NA	1.802	5.857	4.427	NA	1.149	NA	NA	NA	NA
1815	NA	NA	4.519	3.656	NA	NA	NA	NA	8.09	NA	NA	1.959	4.148	NA	NA	2.765	9.155	4.298	NA	0.928	NA	NA	NA	NA
1816	NA	NA	4.215	2.383	NA	NA	NA	NA	7.2	NA	NA	2.314	1.382	2.112	NA	3.752	9.252	3.78	NA	1.014	NA	NA	NA	NA
1817	NA	NA	4.782	3.038	NA	NA	NA	NA	8.733	NA	NA	5.658	3.779	2.755	NA	3.806	10.319	6.097	NA	1.711	NA	NA	NA	NA
1818	NA	NA	1.806	0.869	NA	NA	NA	NA	3.708	NA	NA	1.618	1.372	2.594	NA	1.069	4.167	1.254	NA	2.133	NA	NA	NA	NA
1819	NA	NA	1.795	0.713	NA	NA	NA	NA	2.628	NA	NA	1.605	0.856	1.464	NA	1.075	4.915	2.398	NA	3.127	NA	NA	NA	NA
1820	NA	NA	7.835	4.55	NA	NA	NA	NA	5.419	NA	NA	3.046	3.302	1.496	NA	3.645	7.33	6.989	NA	4.435	NA	NA	NA	NA
1821	NA	NA	3.914	2.363	NA	NA	NA	NA	5.566	NA	NA	4.347	3.138	1.72	NA	3.988	7.027	5.894	NA	1.695	NA	NA	NA	NA
1822	NA	NA	3.107	2.131	NA	NA	NA	NA	3.706	NA	NA	1.098	3.249	1.565	2.26	1.918	4.369	1.97	NA	1.118	2.308	NA	NA	NA
1823	NA	NA	4.319	2.858	NA	NA	NA	NA	3.48	NA	NA	0.45	2.033	1.081	1.672	3.048	4.551	0.678	NA	1.659	1.487	NA	NA	NA
1824	NA	NA	3.068	1.39	NA	NA	NA	NA	4.054	NA	NA	0.174	2.237	1.336	1.985	4.614	3.463	0.208	NA	2.02	2.387	NA	NA	NA
1825	NA	NA	4.125	1.642	NA	NA	NA	NA	3.478	NA	NA	1.424	1.406	0.678	1.763	2.34	4.318	0.46	3.262	1.421	2.394	NA	NA	NA
1826	NA	NA	3.868	1.754	NA	NA	NA	NA	4.583	NA	NA	1.907	3.361	0.618	1.921	3.966	5.425	0.505	2.087	0.457	2.154	NA	2.101	NA
1827	NA	NA	4.714	2.624	NA	NA	NA	NA	4.066	NA	NA	2.006	4.074	0.744	1.99	4.958	5.481	1.138	1.888	0.513	1.269	NA	3.275	NA
1828	NA	NA	5.035	4.459	NA	NA	NA	NA	6.594	NA	NA	2.929	3.604	2.038	4.298	7.762	7.664	2.063	3.181	0.725	3.19	NA	7.614	NA
1829	NA	NA	2.063	1.034	NA	NA	NA	NA	2.492	NA	NA	1.562	1.484	1.444	2.468	4.092	1.626	2.565	1.533	0.743	0.656	NA	3.266	NA
1830	NA	NA	3.509	1.541	NA	NA	NA	NA	4.014	NA	NA	3.142	2.875	2.44	2.664	6.361	6.352	1.92	2.436	1.114	1.323	NA	3.939	NA
1831	NA	NA	3.675	2.724	NA	NA	NA	NA	3.912	NA	NA	2.092	3.809	3.779	3.243	6.313	6.609	1.621	2.97	1.443	2.363	NA	4.114	NA
1832	NA	NA	3	1.621	NA	NA	NA	3.269	4.464	NA	NA	3.626	4.326	4.421	3.55	5.679	7.664	3.943	3.153	1.783	1.284	NA	4.568	NA
1833	NA	NA	4.392	1.635	NA	NA	NA	3.138	2.283	NA	NA	3.28	2.762	5.302	4.069	4.703	4.425	1.39	5.951	3.414	3.058	NA	5.266	NA
1834	NA	NA	2.215	0.993	NA	NA	NA	1.854	1.133	NA	NA	2.122	1.242	3.806	3.239	2.339	2.776	2.807	3.479	5.487	2.742	NA	3.279	NA
1835	NA	NA	3.843	0.924	NA	NA	NA	2.427	2.299	NA	NA	2.641	2.87	3.758	3.05	3.042	2.701	2.541	3.945	7.496	2.916	NA	4.658	NA
1836	NA	NA	5.022	1.498	NA	NA	NA	2.614	4.322	NA	NA	3.371	3.837	4.443	4.282	5.762	6.554	3.277	3.882	5.417	2.505	NA	4.67	NA
1837	NA	NA	4.243	1.224	NA	NA	NA	2.609	3.429	NA	NA	3.063	2.58	1.282	1.856	3.916	4.197	1.844	2.774	5.396	1.955	NA	4.522	NA
1838	NA	NA	5.488	1.358	NA	NA	NA	4.541	4.973	NA	NA	4.742	2.984	4.716	4.731	4.473	6.035	4.412	6.21	5.458	5.182	NA	11.104	NA
1839	NA	NA	5.422	1.787	NA	NA	NA	4.871	3.783	NA	NA	4.096	3.142	2.823	2.937	7.862	5.688	3.403	3.389	8.202	2.874	NA	9.636	NA
1840	NA	NA	2.902	0.738	NA	NA	NA	3.601	2.564	NA	NA	2.003	2.513	1.628	1.821	2.342	3.83	2.758	3.098	2.666	2.217	NA	3.927	NA
1841	NA	NA	3.945	1.651	NA	NA	NA	4.566	4.355	NA	NA	3.958	2.879	1.812	2.104	6.289	4.537	4.515	3.787	4.781	2.481	3.607	5.768	NA
1842	NA	NA	3.208	1.459	NA	NA	NA	3.418	2.379	NA	4.447	4.988	3.448	1.217	1.985	7.958	4.684	3.703	6.875	4.105	4.13	5.889	5.72	NA
1843	NA	NA	5.35	1.902	NA	NA	NA	2.966	1.779	NA	3.742	2.649	3.337	1.477	3.282	6.848	5.239	3.406	1.312	2.44	1.181	3.074	6.019	2.98
1844	NA	NA	3.861	1.976	NA	NA	NA	1.378	1.173	NA	2.697	2.086	3.416	4.001	3.85	4.154	2.582	3.299	1.463	1.132	2.06	3.108	5.777	1.817
1845	NA	NA	4.625	1.462	NA	NA	NA	3.297	2.725	NA	3.817	4.945	2.852	5.322	4.631	4.875	5.838	6.272	3.399	2.119	2.256	3.329	5.259	2.682
1846	NA	NA	5.216	1.015	NA	NA	NA	2.011	2.548	NA	4.409	2.887	2.909	3.407	3.401	5.695	4.307	5.807	2.31	3.448	1.49	2.746	3.382	3.33
1847	NA	NA	7.27	2.281	NA	NA	NA	3.654	4.046	NA	4.771	5.567	5.706	6.038	5.819	11.875	7.45	7.898	4.496	4.848	4.238	4.684	5.376	5.495
1848	NA	NA	2.425	1.232	NA	NA	NA	1.256	0.667	NA	1.462	1.58	4.273	0.946	0.884	6.667	1.14	1.246	0.424	1.638	0.374	1.247	0.944	2.602
1849	NA	NA	3.951	1.63	NA	NA	NA	2.673	2.643	2.407	3.437	3.557	6.316	1.01	0.971	8.156	2.544	3.05	2.875	3.261	3.055	3.281	1.029	4.785
1850	NA	NA	3.027	0.845	NA	NA	NA	2.597	2.093	1.653	2.891	3.668	3.921	1.439	1.731	3.927	2.675	2.659	1.347	2.699	1.622	2.837	1.597	3.694
1851	NA	NA	4.832	1.518	NA	NA	NA	2.895	3.225	3.332	2.977	3.561	5.245	1.378	1.57	7.095	5.063	4.907	1.555	2.27	2.949	2.847	2.164	5.458
1852	NA	NA	4.584	2.02	NA	NA	NA	3.835	3.315	2.05	4.081	2.466	5.046	1.462	1.944	5.174	5.199	4.421	2.834	2.786	3.772	4.716	3.143	5.945
1853	NA	NA	3.727	1.262	NA	NA	NA	2	1.466	2.671	2.819	4.46	4.675	1.437	2.221	5.643	1.943	4.128	2.296	2.555	3.684	3.198	2.522	6.297
1854	NA	NA	3.794	1.074	NA	NA	NA	2.398	3.307	4.953	3.709	3.235	3.343	1.618	3.141	3.641	5.385	2.828	2.27	3.124	3.442	4.006	4.176	5.793
1855	NA	NA	3.744	1.562	NA	NA	NA	1.803	2.977	3.239	4.246	3.335	2.696	2.497	4.468	3.669	3.901	2.268	3.331	3.719	3.428	3.189	2.983	5.019
1856	NA	NA	4.994	1.805	NA	NA	NA	2.994	2.539	6.28	4.236	3.966	3.285	2.847	4.866	4.854	3.122	3.908	5.058	3.328	4.523	4.613	2.966	3.68
