# Holmes - El Chacay - AUCH - ITRDB CHIL011
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3520
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3520.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil011-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil011.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chil011.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Holmes - El Chacay - AUCH - ITRDB CHIL011
#--------------------
# Investigators
#   Investigators: Holmes, R.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: El Chacay
#   Location: Biobio
#   Northernmost_Latitude: -37.35
#   Southernmost_Latitude: -37.35
#   Easternmost_Longitude: -71.5
#   Westernmost_Longitude: -71.5
#   Elevation_m: 925
#--------------------
# Data_Collection
#   Collection_Name: CHIL011
#   First_Year: 1641
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CHY011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY024_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY024; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY025_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY025; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY063_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY063; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHY122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHY122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CHY011_raw	CHY012_raw	CHY013_raw	CHY014_raw	CHY015_raw	CHY021_raw	CHY022_raw	CHY023_raw	CHY024_raw	CHY025_raw	CHY031_raw	CHY032_raw	CHY051_raw	CHY052_raw	CHY061_raw	CHY062_raw	CHY063_raw	CHY081_raw	CHY091_raw	CHY092_raw	CHY121_raw	CHY122_raw
1641	NA	NA	NA	NA	NA	NA	NA	2.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643	NA	NA	NA	NA	NA	NA	NA	2.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1644	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1645	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1646	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	NA	NA	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	NA	NA	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	NA	NA	2.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1652	NA	NA	NA	2.93	NA	NA	NA	2.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	NA	NA	3.38	NA	NA	NA	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	NA	NA	2.65	NA	NA	NA	2.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	NA	NA	1.53	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	NA	NA	1.55	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	NA	NA	2.12	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	NA	NA	3.01	NA	NA	NA	2.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	NA	NA	2.45	NA	NA	NA	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	NA	NA	2.17	NA	NA	2.32	2.29	NA	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	NA	NA	1.58	NA	NA	1.87	1.71	NA	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	1.9	NA	NA	2.13	1.96	2.64	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	1.99	NA	3.08	2.89	2.11	2.94	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	1.43	1.79	2.09	2.01	1.41	1.78	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	2.19	2.41	2.09	1.95	1.59	2.05	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	2.79	3.47	2.63	2.25	2.35	2.55	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	2.92	NA	NA	2.28	2.93	2.07	2.34	1.92	2.57	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	2.73	NA	NA	2.42	2.62	1.79	2.19	1.77	2.39	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	1.85	NA	NA	1.52	1.91	1.61	1.36	1.15	1.44	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	2.38	NA	1.95	1.47	2.58	2.26	2.25	1.59	1.98	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	2.34	NA	2.12	1.65	2.83	1.86	2.03	1.62	1.71	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	1.81	NA	1.98	1.32	2.27	1.56	1.56	1.17	1.49	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	2.17	NA	2.26	1.35	2.95	1.41	1.51	0.82	1.59	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	3.26	NA	2.69	2.6	4.18	1.63	2.16	1.34	2.26	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	3.37	NA	2.95	2.35	3.78	1.27	2.14	1.23	1.47	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	3.61	NA	3.26	2.48	3.58	1.85	2.33	1.83	2.35	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	3.03	NA	2.62	2.19	3.02	1.4	1.61	1.22	1.84	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	2.6	NA	1.96	1.93	2.82	1.51	1.69	1.23	1.77	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	1.8	NA	1.6	1.55	2.08	1.07	1.14	1.11	1.49	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	1	NA	1.11	1.12	1.35	0.73	0.84	0.78	0.84	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	1.36	NA	1.39	1.34	1.57	0.8	0.89	0.76	1.13	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	0.92	NA	1.25	0.95	0.99	0.84	0.86	0.75	1.04	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	1.66	NA	1.94	2.13	1.69	1.15	1.26	1.08	1.3	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	1.76	NA	1.92	1.96	2.26	1.37	1.27	1.1	1.36	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1685	1.72	NA	1.56	1.74	1.86	0.95	0.96	1.15	1.3	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1686	1.19	NA	1.3	1.38	1.23	0.94	0.87	0.89	1.21	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1687	1.48	NA	1.48	1.73	1.5	1.03	1.01	1.07	1.08	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1688	1.46	NA	1.6	1.65	1.45	1.26	1.14	1.23	1.27	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1689	1.91	NA	2.92	2.08	2.49	1.84	1.78	1.25	2.08	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	1.99	NA	2.27	2.19	2.32	1.64	1.63	1.37	1.83	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
