# Lara - Los Petronquines - NOPU - ITRDB CHIL023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16640
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16640.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil023-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chil023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-11-14
#--------------------
# File_Last_Modified_Date
#   Date: 2013-11-14
#--------------------
# Title
#   Study_Name: Lara - Los Petronquines - NOPU - ITRDB CHIL023
#--------------------
# Investigators
#   Investigators: Lara, A.(https://orcid.org/0000-0003-4998-4584); Aravena, J.C.; Villalba, R.(https://orcid.org/0000-0001-8183-0310); Wolodarsky-Franke, A.; Luckman, B.H.(https://orcid.org/0000-0003-0365-6059); Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # Climatology
# # 
# # Cores are stored at:
# # University of Western Ontario NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: Antonio Lara, Juan Carlos Aravena, Ricardo Villalba, Alexia Wolodarsky-Franke, Brian Luckman, Rob Wilson
#   Journal_Name: Canadian Journal of Forest Research
#   Published_Title: Dendroclimatology of high-elevation Nothofagus pumilio forests at their northern distribution limit in the central Andes of Chile
#   Published_Date_or_Year: 2001
#   Volume: 31
#   Pages: 925-936
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1139/x00-208
#   Full_Citation: None
#   Abstract: Nothofagus pumilio (Poepp et Endl.) Krasser, is a deciduous tree species that grows in Chile and adjacent Argentina between 36 and 56°S, often forming the Andean tree line. This paper presents the first eight tree-ring chronologies from N. pumilio at its northern range limit in the central Andes of Chile (36-39°S) and the first precipitation reconstruction for this region. Samples were taken from upper tree-line stands (1500-1700 m elevation) in three study areas: Vilches, Laguna del Laja, and Conguillío. Results indicate that, at the northern sites (Vilches and Laguna del Laja), the tree-ring growth of N. pumilio is positively correlated with late-spring and early summer precipitation and that higher temperatures reduce radial growth, probably because of an increase in evapotranspiration and decrease in water availability. At the southern Conguillío study area, radial growth was negatively correlated with late-spring and early summer precipitation. The presence of volcanic activity in this latter study area, which might have masked the climate signal, did not seem to have a significant influence on radial growth. A reconstruction of November-December (summer) precipitation for the period 1837-1996 from N. pumilio tree-ring chronologies accounted for 37% of instrumentally recorded precipitation variance. This is the first precipitation reconstruction from N. pumilio chronologies. Only temperature and snow cover have previously been reconstructed using this species. The reconstruction indicates that the driest and wettest 25-year periods within the past 160 years are 1890-1914 and 1917-1941, respectively.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Los Petronquines
#   Location: Chile
#   Northernmost_Latitude: -37.4833
#   Southernmost_Latitude: -37.4833
#   Easternmost_Longitude: -71.3167
#   Westernmost_Longitude: -71.3167
#   Elevation_m: 1690
#--------------------
# Data_Collection
#   Collection_Name: CHIL023
#   First_Year: 1770
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Nothofagus pumilio (Poepp. & Endl.) Reiche
#   Common_Name: lenga
#   Tree_Species_Code: NOPU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ALP17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP39_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP39; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP40_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP40; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP35_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP35; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP38_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP38; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP33_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP33; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ALP17B_raw	ALP16B_raw	ALP34_raw	ALP32_raw	ALP24A_raw	ALP12A_raw	ALP15A_raw	ALP39_raw	ALP18A_raw	ALP20A_raw	ALP5_raw	ALP40_raw	ALP16A_raw	ALP35_raw	ALP38_raw	ALP13B_raw	ALP33_raw	ALP29A_raw	ALP24B_raw	ALP23B_raw	ALP26A_raw	ALP26B_raw	ALP20B_raw	ALP29B_raw
1828	NA	NA	1.598	0.646	NA	NA	NA	0.962	NA	NA	1.568	0.844	2.632	1.2	0.868	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	1.04	0.272	NA	NA	NA	0.354	NA	NA	2.422	0.588	1.612	0.652	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	1.02	1.304	NA	NA	NA	0.6	NA	NA	1.642	0.914	1.352	1.72	0.632	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	0.412	1.974	NA	NA	NA	0.56	NA	NA	1.952	0.79	1.666	2.204	0.418	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	1.046	1.956	NA	NA	NA	0.904	NA	NA	2.214	0.484	1.62	2.45	0.874	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	1.332	1.116	NA	NA	NA	0.646	NA	NA	1.892	0.576	1.876	1.796	1.212	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	NA	1.83	0.968	NA	NA	NA	0.428	NA	NA	1.95	0.748	2.14	1.73	1.008	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	NA	2.08	1.268	NA	NA	NA	0.402	NA	NA	1.664	0.558	2.136	1.368	1.066	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	3.042	1.33	NA	NA	NA	0.786	NA	NA	1.242	0.716	2.228	2.532	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	1.472	1.098	NA	NA	NA	0.9	NA	NA	1.57	0.808	2.082	2.59	1.844	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	0.68	2.014	NA	NA	NA	1.178	NA	NA	1.392	0.772	1.224	2.222	1.392	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	NA	NA	1.158	2.252	NA	NA	NA	1.276	NA	NA	1.1	0.706	1.734	1.14	2.036	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	NA	NA	1.54	3.148	NA	NA	NA	0.956	NA	NA	0.746	0.71	1.326	0.996	1.628	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	NA	NA	1.3	3.032	NA	NA	NA	1.034	NA	NA	0.82	0.454	1.666	1.21	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	NA	NA	1.642	2.378	NA	NA	NA	1.16	NA	NA	0.748	0.396	1.12	1.548	1.296	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	NA	NA	1.336	2.352	NA	NA	NA	0.9	NA	NA	0.804	0.772	0.86	1.744	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	1.464	3.414	NA	NA	NA	1.478	NA	NA	0.626	0.702	NA	1.788	1.216	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	NA	NA	1.262	1.864	NA	NA	NA	1.628	NA	NA	0.84	0.374	NA	1.488	1.308	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	NA	1.106	1.594	NA	NA	NA	1.512	NA	NA	1.196	0.654	NA	1.324	1.696	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	NA	1.38	1.7	NA	NA	NA	1.256	NA	NA	1.366	0.522	NA	1.318	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	NA	2.514	1.55	NA	NA	NA	1.72	NA	NA	1.278	0.374	NA	1.218	1.696	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	NA	2.116	0.852	NA	NA	NA	1.63	NA	NA	1.18	0.2	NA	0.758	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	NA	2.052	1.534	NA	NA	NA	1.354	NA	NA	NA	0.15	NA	0.912	1.596	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	NA	2.912	1.722	NA	NA	NA	1.796	NA	NA	NA	0.096	NA	0.582	1.394	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	NA	2.44	1.998	NA	NA	NA	1.558	NA	NA	NA	0.16	NA	0.896	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	1.994	1.728	NA	NA	NA	1.272	NA	NA	NA	0.194	NA	0.744	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	NA	2.664	1.824	NA	NA	NA	1.644	NA	NA	NA	0.082	NA	1.196	2.116	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	3.846	1.556	NA	NA	NA	2.208	NA	NA	NA	0.462	NA	1.692	2.156	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	NA	NA	3.856	2.07	NA	NA	NA	2.37	NA	NA	NA	0.32	NA	2.368	2.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	NA	NA	2.45	3.172	NA	NA	NA	2.184	NA	NA	NA	0.436	NA	2.252	3.064	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	NA	NA	1.64	1.802	NA	NA	NA	2.494	NA	NA	NA	0.238	NA	1.826	2.028	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	NA	NA	1.466	1.376	NA	NA	NA	1.22	NA	NA	NA	0.254	NA	1.512	1.166	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	NA	1.094	1.534	NA	NA	NA	0.916	NA	NA	NA	0.264	NA	1.426	1.248	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	0.88	2.194	NA	NA	NA	0.822	NA	NA	NA	0.128	NA	1.412	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	NA	1.106	1.102	NA	NA	NA	1.074	NA	NA	NA	0.096	NA	1.252	1.892	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	4.86	2.048	NA	NA	NA	0.96	NA	NA	NA	0.282	NA	2.098	3.084	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	2.558	0.502	NA	NA	NA	0.4	NA	NA	NA	0.098	NA	1.006	1.062	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	1.724	0.678	NA	NA	NA	0.838	NA	NA	NA	0.304	NA	1.424	1.128	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	0.95	0.982	NA	NA	NA	0.436	NA	NA	NA	0.308	NA	1.37	0.724	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	1.368	0.984	NA	NA	NA	0.634	NA	NA	NA	0.366	NA	1.63	2.148	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	1.424	0.97	NA	NA	NA	0.508	NA	NA	NA	0.574	NA	1.42	2.586	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	1.078	0.87	NA	NA	NA	0.626	NA	NA	NA	0.638	NA	1.248	1.642	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	1.252	0.946	NA	NA	NA	0.7	NA	NA	NA	NA	NA	1.718	1.474	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	0.586	0.378	NA	NA	NA	0.374	NA	NA	NA	NA	NA	0.598	0.916	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	0.966	0.722	NA	NA	NA	0.444	NA	NA	NA	NA	NA	0.808	1.466	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	0.896	0.646	NA	NA	NA	0.616	NA	NA	NA	NA	NA	1.036	0.822	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	0.79	0.976	NA	NA	NA	1.452	NA	NA	NA	NA	NA	1.038	1.644	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	0.624	0.362	NA	NA	NA	0.444	NA	NA	NA	NA	NA	0.432	0.608	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	0.342	0.586	NA	NA	NA	0.212	NA	NA	NA	NA	NA	0.62	0.812	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	0.996	1.016	NA	NA	NA	0.172	NA	NA	NA	NA	NA	1.05	1.564	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	0.874	1.238	NA	NA	NA	0.472	NA	NA	NA	NA	NA	1.344	1.662	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	0.578	0.34	NA	NA	NA	0.418	NA	NA	NA	NA	NA	0.822	1.048	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	0.578	0.23	NA	NA	NA	0.538	NA	NA	NA	NA	NA	0.872	1.104	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	0.472	0.23	NA	NA	NA	0.25	NA	NA	NA	NA	NA	0.566	0.808	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	0.98	0.57	NA	NA	NA	0.584	NA	NA	NA	NA	NA	1.102	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	0.552	0.834	NA	NA	NA	0.582	NA	NA	NA	NA	NA	1.478	1.406	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	0.742	0.87	NA	NA	NA	0.546	NA	NA	NA	NA	NA	1.038	2.182	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	0.686	0.556	NA	NA	NA	0.63	NA	NA	NA	NA	NA	0.82	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	0.704	0.756	NA	NA	NA	1.058	NA	NA	NA	NA	NA	1.188	1.562	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	0.562	0.434	NA	NA	NA	0.746	NA	NA	NA	NA	NA	1.072	1.108	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	0.122	0.542	NA	NA	NA	0.56	NA	NA	NA	NA	NA	1.164	1.496	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	0.712	0.616	NA	NA	NA	0.574	NA	NA	NA	NA	NA	0.892	1.434	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	0.772	1.426	NA	NA	NA	0.764	NA	NA	NA	NA	NA	1.316	2.686	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	1.412	1.108	NA	NA	NA	0.852	NA	NA	NA	NA	NA	1.492	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	0.874	0.922	NA	NA	NA	0.794	NA	NA	NA	NA	NA	1.536	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	1.556	0.55	NA	NA	NA	1	NA	NA	NA	NA	NA	1.128	2.652	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	1.232	0.51	NA	NA	NA	1.244	NA	NA	NA	NA	NA	0.882	2.078	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	0.986	0.528	NA	NA	NA	1.654	NA	NA	NA	NA	NA	1.172	2.588	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	1.3	0.554	NA	NA	NA	1.238	NA	NA	NA	NA	NA	0.726	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	0.87	0.78	NA	NA	NA	1.406	NA	NA	NA	NA	NA	1.078	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	0.728	0.884	NA	NA	NA	2.142	NA	NA	NA	NA	NA	1.368	1.562	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	1.128	0.868	NA	NA	2.082	1.61	NA	NA	NA	NA	NA	1.104	1.552	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	0.936	1.57	NA	NA	0.672	1.346	NA	NA	NA	NA	NA	1.458	1.596	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	1.37	1.67	NA	NA	1.186	1.492	NA	NA	NA	NA	NA	1.86	1.722	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	1.376	1.38	NA	NA	1.724	1.502	NA	NA	NA	NA	NA	1.076	2.458	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	1.388	1.876	NA	NA	3.28	3.552	NA	NA	NA	NA	NA	1.35	2.836	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	1.206	1.364	NA	NA	3.246	1.9	NA	NA	NA	NA	NA	1.324	2.062	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	1.682	1.568	NA	NA	5.382	3.606	NA	NA	NA	NA	NA	1.27	1.658	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	1.118	1.44	NA	NA	2.646	2.632	NA	NA	NA	NA	NA	1.44	1.128	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	0.724	0.986	NA	NA	1.974	1.976	NA	NA	NA	NA	NA	1.148	1.496	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	1.004	1.23	NA	NA	2.176	2.25	NA	NA	NA	NA	NA	1.086	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	0.648	1.248	NA	NA	3.112	0.86	NA	NA	NA	NA	NA	0.834	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	0.856	1.492	NA	NA	1.432	1.924	NA	NA	NA	NA	NA	0.88	1.342	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	0.946	1.476	NA	NA	2.254	1.512	NA	NA	NA	NA	NA	0.89	1.064	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	1.2	1.412	NA	NA	2.344	2.196	NA	NA	NA	NA	NA	1.336	1.062	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	0.952	1.462	NA	NA	2.976	1.036	NA	NA	NA	NA	NA	1.318	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	0.66	1.038	NA	NA	2.522	1.45	NA	NA	NA	NA	NA	1.712	1.118	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	1.334	1.636	NA	NA	4.28	3.168	NA	NA	NA	NA	NA	1.306	1.346	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	NA	1.908	1.002	1.692	NA	NA	4.446	3.7	NA	NA	NA	NA	NA	1.486	2.394	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	NA	2.692	0.802	1.82	NA	NA	3.48	2.66	NA	NA	NA	NA	NA	1.358	1.738	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	NA	2.114	0.928	1.554	NA	NA	3.804	1.224	NA	NA	NA	NA	NA	1.248	1.452	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	NA	1.312	0.724	1.622	NA	NA	3.254	1.824	NA	NA	NA	NA	NA	1.314	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	NA	1.09	0.846	1.162	NA	NA	1.516	2.596	NA	NA	NA	NA	NA	1.066	0.672	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	NA	1.674	1.462	1.658	NA	NA	3.588	3.288	3.236	NA	NA	NA	NA	2.448	2.218	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	NA	1.416	1.218	2.01	NA	NA	2.86	1.646	3.982	0.462	NA	NA	NA	1.892	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	3.506	1.794	0.942	1.764	NA	NA	3.362	1.51	4.07	2.432	NA	NA	NA	1.416	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	2.702	1.506	1.31	1.62	NA	NA	4.85	1.364	3.932	2.956	NA	NA	NA	1.406	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	4.194	2.478	1.198	1.818	NA	NA	2.718	1.07	4.58	4.122	NA	NA	NA	1.37	1.668	NA	NA	NA	NA	NA	7.09	NA	2.52	NA
1926	2.94	2.398	0.886	1.674	NA	NA	4.176	1.67	4.668	4.886	NA	NA	NA	1.964	1.492	NA	NA	NA	NA	NA	7.03	NA	2.07	NA
1927	3.562	2.384	1.09	1.9	NA	NA	3.372	1.65	5.284	2.728	NA	NA	NA	2.698	1.708	NA	NA	NA	NA	NA	8.56	NA	2.4	NA
1928	4.65	2.466	1.006	2.88	NA	NA	4.786	2.562	6.056	2.406	NA	NA	NA	3.078	1.046	NA	NA	NA	NA	NA	10.58	NA	2.952	NA
1929	3.668	2.444	0.984	3.224	NA	NA	4.672	3.386	3.564	1.65	NA	NA	NA	2.942	1.088	NA	NA	NA	NA	NA	6.69	NA	3.362	NA
1930	3.824	2.226	0.838	2.63	NA	NA	3.726	3.496	4.532	2.164	NA	NA	NA	3.136	0.752	NA	NA	NA	NA	NA	8.05	NA	2.928	NA
1931	2.424	1.82	0.58	1.722	NA	NA	2.132	3.272	3.094	1.906	NA	NA	NA	1.824	0.67	NA	NA	NA	NA	NA	5.71	NA	2.256	NA
1932	3.82	1.55	0.968	1.534	NA	NA	2.422	2.076	4.844	1.166	NA	NA	NA	1.774	1.04	NA	NA	NA	NA	NA	7.88	NA	1.218	NA
1933	3.034	1.694	1.004	1.558	NA	NA	2.256	2.37	4.308	1.08	NA	NA	NA	1.618	0.848	NA	NA	NA	NA	1.096	7.31	NA	1.296	NA
1934	2.292	3.176	1.352	1.518	NA	NA	2.878	2.578	4.33	1.692	NA	NA	NA	1.93	1.358	NA	NA	NA	5.308	2.268	7.22	8.142	2.26	3.412
1935	2.372	1.928	1.16	2.008	4.462	NA	2.642	2.42	4.806	1.566	NA	NA	NA	2.158	1.434	NA	NA	NA	5.354	2.454	4.7	5.948	3.804	2.92
1936	3.274	2.156	1.466	2.13	4.814	NA	2.71	2.232	5.622	1.518	NA	NA	NA	1.882	1.56	NA	NA	NA	5.746	2.062	6.83	7.716	2.942	4.486
1937	3.518	1.114	1.722	1.84	3.906	NA	2.516	1.76	3.776	1.216	NA	NA	NA	1.784	1.632	NA	NA	NA	4.44	1.794	4.79	5.84	3.034	2.598
1938	3.124	1.81	0.922	1.468	4.408	NA	1.51	1.384	4.696	1.408	NA	NA	NA	1.95	1.22	NA	NA	NA	5.022	2.542	6.08	7.212	3.23	7.994
1939	2.936	1.808	0.918	1.422	3.604	NA	1.792	1.098	2.674	1.138	NA	NA	NA	1.562	1.428	NA	NA	NA	3.822	1.954	5.28	5.932	2.328	4.504
