# Holmes - Cerro Los Leones - AUCH - ITRDB ARGE007
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3514
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3514.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge007-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge007.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge007.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Holmes - Cerro Los Leones - AUCH - ITRDB ARGE007
#--------------------
# Investigators
#   Investigators: Holmes, R.L.; Ambrose, J.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cerro Los Leones
#   Location: Rio Negro
#   Northernmost_Latitude: -41.08
#   Southernmost_Latitude: -41.08
#   Easternmost_Longitude: -71.15
#   Westernmost_Longitude: -71.15
#   Elevation_m: 1020
#--------------------
# Data_Collection
#   Collection_Name: ARGE007
#   First_Year: 1539
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CL0891_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0891; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0892_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0892; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0893_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0893; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0901_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0901; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0902_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0902; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0921_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0921; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0922_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0922; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0923_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0923; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0931_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0931; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0932_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0932; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0941_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0941; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0951_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0951; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0952_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0952; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0953_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0953; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0961_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0961; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0962_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0962; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0963_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0963; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0971_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0971; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0972_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0972; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0973_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0973; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0974_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0974; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CL0975_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CL0975; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CL0891_raw	CL0892_raw	CL0893_raw	CL0901_raw	CL0902_raw	CL0921_raw	CL0922_raw	CL0923_raw	CL0931_raw	CL0932_raw	CL0941_raw	CL0951_raw	CL0952_raw	CL0953_raw	CL0961_raw	CL0962_raw	CL0963_raw	CL0971_raw	CL0972_raw	CL0973_raw	CL0974_raw	CL0975_raw
1539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA
1540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.8	NA	NA	NA	NA	NA	NA
1541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.85	NA	NA	NA	NA	NA	NA
1542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	1	NA	NA	NA	NA	NA	NA
1543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.05	NA	NA	NA	NA	NA	NA
1544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	0.93	NA	NA	NA	NA	NA	NA
1545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	1.14	NA	NA	NA	NA	NA	NA
1546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	1.34	NA	NA	NA	NA	NA	NA
1547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	1.36	NA	NA	NA	NA	NA	NA
1548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.52	NA	NA	NA	NA	NA	NA
1549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	1.44	NA	NA	NA	NA	NA	NA
1550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.88	NA	NA	NA	NA	NA	NA
1551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46	NA	NA	1.41	1.57	NA	NA	NA	NA	NA	NA
1552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.75	NA	NA	1.63	1.68	NA	NA	NA	NA	NA	NA
1553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.48	NA	2.43	1.59	1.79	NA	NA	NA	NA	NA	NA
1554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA	1.49	1.17	1.19	NA	NA	NA	NA	NA	NA
1555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	1.39	1.69	1.52	NA	NA	NA	NA	NA	NA
1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	1.48	1.81	1.58	1.31	NA	NA	NA	NA	NA
1557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	1.42	1.56	1.78	1.29	NA	NA	NA	NA	NA
1558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	1.23	1.45	1.67	1.51	NA	NA	NA	NA	NA
1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	1.65	1.54	1.52	1.56	NA	NA	NA	NA	NA
1560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	1.43	1.15	1.25	1.25	NA	NA	NA	NA	NA
1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59	NA	1.89	1.25	1.41	1.53	NA	NA	NA	NA	NA
1562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	1.74	1.78	1.29	1.54	1.69	NA	NA	NA	NA	NA
1563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	1.8	2.07	1.4	1.48	1.46	NA	NA	NA	NA	NA
1564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	1.36	1.79	1.84	1.59	1.87	NA	NA	NA	NA	NA
1565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	1.29	1.69	1.26	1.05	1.43	NA	NA	NA	NA	NA
1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	1.32	2.44	1.67	1.52	1.46	NA	NA	NA	NA	NA
1567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	1.59	2.56	1.84	1.84	1.77	NA	NA	NA	NA	NA
1568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85	1.71	2.3	1.98	1.88	1.72	NA	NA	NA	NA	NA
1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	1.38	1.77	1.79	1.83	1.72	NA	NA	NA	NA	NA
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	1.39	1.71	1.5	1.45	1.28	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.82	3.16	3.93	2.2	1.97	1.69	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	0.96	1.36	1.88	1.42	1.3	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.66	1.08	1.79	1.29	1.42	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	0.84	1.38	2.15	1.98	1.77	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.75	0.84	1.98	1.64	1.66	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	1.25	1.61	2.2	0.94	1.97	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	0.98	1.5	1.64	1.76	1.48	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.68	0.83	1.03	0.87	0.88	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.83	0.45	1	0.77	0.93	NA	1.14	0.94	1.19	0.92
1580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.96	0.71	0.93	0.89	0.84	NA	0.96	1.01	1.38	1.15
1581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.89	0.69	0.85	0.96	0.86	NA	1.01	0.9	1.07	0.97
1582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.63	0.51	0.69	0.85	0.78	NA	0.87	0.68	0.78	0.86
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.92	0.8	0.82	1.13	0.88	NA	1.18	1.02	1.07	0.97
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	1.72	1.56	1.63	1.54	1.58	NA	1.57	1.12	1.04	1.18
1585	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	NA	0.82	0.94	0.87	1.48	1.87	1.47	NA	1.3	0.89	0.86	1.09
1586	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	1.13	1.23	1.29	1.45	1.79	1.63	NA	1.39	0.99	1.07	1.32
1587	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	1.24	1.32	1.49	1.43	1.74	1.76	NA	1.34	1.07	0.96	0.99
1588	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA	0.94	0.98	1.32	1.1	1.3	1.39	NA	1.1	0.92	0.94	0.87
