# Holmes - Alto de las Mesas - AUCH - ITRDB CHIL001
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3504
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3504.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil001-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil001.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chil001.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Holmes - Alto de las Mesas - AUCH - ITRDB CHIL001
#--------------------
# Investigators
#   Investigators: Holmes, R.L.; Gallinato, J.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Alto de las Mesas
#   Location: Chile
#   Northernmost_Latitude: -34.92
#   Southernmost_Latitude: -34.92
#   Easternmost_Longitude: -70.7
#   Westernmost_Longitude: -70.7
#   Elevation_m: 1020
#--------------------
# Data_Collection
#   Collection_Name: CHIL001
#   First_Year: 1796
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MES812_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES812; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES813_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES813; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES814_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES814; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES821_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES821; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES822_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES822; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES823_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES823; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES824_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES824; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES825_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES825; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES826_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES826; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES827_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES827; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES861_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES861; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES871_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES871; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES872_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES872; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES873_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES873; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES874_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES874; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES881_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES881; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES882_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES882; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES883_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES883; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MES884_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MES884; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MES812_raw	MES813_raw	MES814_raw	MES821_raw	MES822_raw	MES823_raw	MES824_raw	MES825_raw	MES826_raw	MES827_raw	MES861_raw	MES871_raw	MES872_raw	MES873_raw	MES874_raw	MES881_raw	MES882_raw	MES883_raw	MES884_raw
1899	NA	1.88	NA	2.73	NA	1.46	1.78	1.89	NA	0.97	1.39	0.47	0.81	1.36	NA	1.62	1.87	1.99	1.63
1900	NA	1.79	NA	2.34	NA	1.16	1.5	1.97	NA	0.93	0.96	0.29	0.44	0.94	NA	2.3	1.88	1.72	1.68
1901	NA	1.37	NA	2.53	NA	1.16	1.86	2.53	NA	1.13	1.23	0.2	0.29	0.63	NA	2.56	1.6	1.92	1.88
1902	NA	1.87	NA	2.51	NA	0.94	1.66	2.21	NA	0.87	0.69	0.37	0.41	0.66	NA	2.5	1.8	2.15	1.7
1903	NA	1.35	NA	2.62	NA	1	1.87	1.93	NA	0.91	0.91	0.45	0.64	1.03	NA	2.14	2.08	2.6	2.11
1904	NA	1.88	NA	3.63	NA	1.19	2.58	2.5	NA	1.86	1.01	0.57	1.18	1.8	NA	2.2	2.52	2.18	2.21
1905	NA	3.16	NA	4.44	NA	1.32	3.17	2.5	NA	1.82	1.17	0.64	1.05	1.9	NA	1.97	2.25	1.86	2.31
1906	NA	3.03	NA	3.25	NA	0.8	2.05	1.76	NA	1.26	0.89	0.38	0.71	1.16	NA	1.63	2.06	1.68	2.01
1907	NA	2.07	NA	3.6	NA	0.86	2.48	2.03	NA	1.14	0.75	0.2	0.64	0.88	NA	1.62	2.05	1.37	2.03
1908	NA	2.13	NA	2.15	NA	0.58	1.85	1.57	NA	0.9	0.59	0.24	0.66	1.19	NA	1.36	1.69	1.43	1.72
1909	NA	1.57	NA	1.88	NA	0.5	1.66	1.64	NA	0.61	0.54	0.37	0.68	1.13	NA	1.45	1.81	1.42	1.74
1910	NA	1.87	NA	2.57	NA	0.68	2.11	NA	NA	0.72	0.53	0.47	0.7	1.48	NA	1.59	1.69	1.48	1.5
1911	NA	1.77	NA	1.81	NA	0.31	1.92	NA	NA	0.41	0.39	0.34	0.96	1.34	NA	1.46	2.05	1.78	1.59
1912	NA	2	NA	2.51	NA	0.51	2.03	NA	NA	0.62	0.57	0.45	1.03	1.45	NA	1.44	1.73	1.81	1.57
1913	NA	2.21	NA	1.97	NA	0.39	1.9	NA	NA	0.65	0.49	0.27	0.57	1.19	NA	1.51	1.6	1.79	1.66
1914	NA	1.83	NA	2.81	NA	0.35	2.95	NA	NA	0.91	0.43	0.31	0.69	1.8	NA	1.69	1.54	1.77	2.04
1915	NA	1.96	NA	3.09	NA	0.57	3.02	NA	NA	1.08	0.91	0.43	0.7	1.9	NA	1.82	1.55	1.81	1.83
1916	NA	1.71	NA	3.7	NA	0.41	3.07	NA	NA	1.23	0.48	0.25	0.57	1.76	NA	1.83	1.91	1.88	1.81
1917	NA	1.97	NA	3.72	NA	0.29	3.18	NA	NA	1.01	0.63	0.18	0.44	1.5	NA	1.75	1.59	1.29	1.64
1918	NA	1.9	NA	3.13	NA	0.51	3.26	NA	NA	1.07	0.48	0.38	0.94	1.66	NA	1.76	1.63	1.73	1.9
1919	NA	1.46	NA	3.65	NA	0.7	3.7	NA	NA	1.32	0.47	0.39	0.95	1.69	NA	1.73	1.61	1.78	1.75
1920	NA	2.72	NA	4.39	NA	1.1	4.94	NA	NA	1.64	0.51	0.48	1.03	1.72	NA	2.14	1.91	1.98	1.96
1921	NA	1.86	NA	4.37	NA	0.98	4.29	NA	NA	1.08	0.47	0.36	0.77	1.2	NA	1.94	1.48	1.65	1.57
1922	NA	1.67	NA	2.52	NA	0.89	2.5	NA	NA	0.76	0.39	0.46	0.68	1.13	NA	2.02	1.71	1.51	1.51
1923	NA	1.6	NA	2.29	NA	0.46	2.74	NA	NA	0.65	0.35	0.61	0.73	1.3	NA	2	1.83	1.52	1.71
1924	NA	1.01	NA	2.17	NA	0.49	2.12	NA	NA	0.7	0.2	0.22	0.4	0.6	NA	1.06	1.13	1.07	1.03
1925	NA	1.81	NA	1.75	NA	0.31	1.93	NA	NA	0.48	0.16	0.12	0.3	0.56	NA	1.89	1.57	1.62	1.48
1926	NA	2.25	NA	1.63	NA	0.28	1.94	NA	NA	0.52	0.26	0.23	0.3	0.78	NA	NA	1.7	1.58	1.49
1927	NA	3.06	NA	2.83	NA	0.43	3.26	NA	NA	0.72	0.37	0.23	0.41	1.1	NA	NA	1.61	1.68	1.38
1928	NA	3.86	NA	1.26	NA	0.46	2.27	NA	NA	0.71	0.64	0.46	0.57	1.1	NA	NA	1.6	1.68	1.25
1929	NA	4.28	NA	0.66	NA	0.1	1.17	NA	NA	0.21	0.73	0.36	0.7	0.97	NA	NA	1.74	1.68	1.55
1930	4.75	3.69	NA	0.93	NA	0.3	1.96	NA	NA	0.28	0.63	0.23	0.65	0.84	NA	NA	2.32	2.63	2.44
1931	5.32	4.64	NA	1.15	NA	0.17	1.93	NA	NA	0.22	0.63	0.28	0.81	1.07	NA	NA	1.81	2.09	1.59
1932	5.1	4.51	NA	0.77	NA	0.18	1.29	NA	NA	0.1	0.54	0.44	0.86	1.07	NA	NA	2.23	2.86	1.71
1933	1.97	1.66	NA	0.6	NA	0.17	0.87	NA	NA	0.18	0.57	0.2	0.61	0.71	NA	NA	1.89	1.82	1.43
1934	2.36	1.83	NA	0.51	NA	0.11	0.49	NA	NA	0.13	0.52	0.15	0.45	0.53	NA	NA	1.8	1.4	1.39
1935	3.26	2.81	2.82	0.33	NA	0.13	0.4	NA	NA	0.2	0.2	0.18	0.42	0.45	NA	NA	1.45	1.32	1.19
1936	2.71	3.19	2.47	0.46	NA	0.11	0.64	NA	NA	0.12	0.33	0.3	0.5	0.75	NA	NA	1.61	1.37	1.41
1937	1.68	2.45	1.89	0.41	NA	0.24	0.55	NA	NA	0.27	0.46	0.25	0.52	0.65	NA	NA	1.68	1.52	1.42
1938	1.8	2.17	1.75	0.57	NA	0.66	0.94	NA	NA	0.57	0.51	0.28	0.58	0.59	NA	NA	2.13	2.39	1.67
1939	1.66	2.79	1.25	0.77	NA	1.15	1.13	NA	NA	0.66	0.47	0.19	0.39	0.56	NA	NA	2.1	2.5	1.9
1940	1.89	3.43	1.69	1.54	NA	1.66	1.77	NA	NA	0.44	0.57	0.24	0.41	0.5	NA	NA	2.1	2.47	2.01
1941	1.9	2.75	1.33	1.39	NA	1.85	1.33	NA	NA	NA	0.49	0.25	0.57	0.49	NA	NA	2.44	2.45	2.24
1942	2.18	3.73	2.81	2.07	NA	1.18	1.79	NA	NA	NA	0.6	0.3	0.5	0.57	NA	NA	2.62	2.36	2.88
1943	1.74	2.73	2.69	1.43	NA	0.93	1.56	NA	NA	NA	0.49	0.26	0.5	0.5	NA	NA	2.21	2.13	2.05
1944	1.44	2.24	2.54	1.3	NA	NA	1.47	NA	NA	NA	0.5	0.27	0.57	0.8	NA	NA	2.23	1.82	2.37
1945	0.79	2.08	2	0.96	NA	NA	1.02	NA	NA	NA	0.83	0.2	0.5	0.68	NA	NA	2.55	2.2	2.11
1946	0.78	1.93	1.8	0.49	NA	NA	0.86	NA	NA	NA	0.72	0.29	0.45	0.63	NA	NA	2.46	1.63	1.81
1947	0.72	1.49	1.45	0.46	NA	NA	1.02	NA	NA	NA	0.48	0.22	0.48	0.83	NA	NA	3.36	2.43	2.12
1948	0.83	1.66	1.25	0.42	NA	NA	0.73	NA	NA	NA	0.47	0.24	0.48	1.02	NA	NA	3.91	2.89	2.79
1949	0.54	1.21	0.8	0.53	NA	NA	1.27	NA	NA	NA	0.73	0.16	0.49	0.83	NA	NA	2.99	2.27	2.28
1950	0.74	1.39	0.99	0.72	NA	NA	0.96	NA	NA	NA	0.66	0.27	0.8	1.15	NA	NA	4.52	2.01	3.91
1951	0.79	1.31	0.82	0.44	NA	NA	0.51	NA	NA	NA	0.89	0.29	0.82	1.04	NA	NA	3.23	1.7	3.26
1952	0.68	1.1	0.76	0.18	NA	NA	0.19	NA	NA	NA	0.58	0.33	0.76	0.85	NA	NA	3.41	1.38	3.42
1953	0.98	1.48	1.58	0.31	NA	NA	0.48	NA	NA	NA	0.36	0.29	0.59	0.82	NA	NA	3.17	0.96	NA
1954	1.12	1.54	1.06	0.56	NA	NA	0.57	NA	NA	NA	0.59	0.24	0.85	0.72	NA	NA	3.28	1.76	NA
1955	0.98	1.93	1.53	0.27	NA	NA	0.4	NA	NA	NA	0.88	0.79	0.9	0.86	NA	NA	3.7	1.8	NA
1956	1.1	1.37	1.22	0.32	NA	NA	0.33	NA	NA	NA	0.71	0.54	0.95	0.77	NA	NA	2.15	1.46	NA
1957	0.52	1.21	0.64	0.15	NA	NA	0.16	NA	NA	NA	0.7	0.42	0.81	0.7	NA	NA	1.06	0.83	NA
1958	1	1.7	1.47	0.16	NA	NA	0.11	NA	NA	NA	0.59	0.26	0.52	0.48	NA	NA	1.53	1.26	NA
1959	0.66	1.04	0.87	0.34	NA	NA	0.26	NA	NA	NA	1.06	0.25	0.84	0.58	NA	NA	1.58	1.51	NA
1960	0.39	0.67	0.49	0.31	NA	NA	0.2	NA	NA	NA	0.7	0.3	0.82	0.67	NA	NA	1.85	1.47	NA
1961	0.9	1.16	0.73	0.24	NA	NA	0.16	NA	NA	NA	0.59	0.24	0.82	0.56	NA	NA	2.19	2.39	NA
1962	0.75	1.1	0.35	0.15	NA	NA	0.12	NA	NA	NA	0.51	0.1	0.64	0.54	NA	NA	1.43	1.79	NA
1963	0.7	1.06	0.97	0.34	NA	NA	0.24	NA	NA	NA	0.71	0.48	0.83	0.77	NA	NA	1.68	2.29	NA
1964	0.79	1.13	0.78	0.33	NA	NA	0.3	NA	NA	NA	0.88	0.22	0.77	0.61	NA	NA	2.02	2.76	NA
1965	0.84	1.27	1.23	0.79	NA	NA	0.51	NA	NA	NA	0.69	0.28	0.74	0.55	NA	NA	2.45	2.36	NA
1966	0.74	1.69	1.5	2.4	NA	NA	0.84	NA	NA	NA	0.91	0.41	0.76	0.63	NA	NA	2.59	2.44	NA
1967	0.51	1.16	1.13	1.54	NA	NA	0.66	NA	NA	NA	0.42	0.28	0.66	0.48	NA	NA	2.4	1.9	NA
1968	0.2	0.33	0.25	0.52	NA	NA	0.23	NA	NA	NA	0.11	0.1	0.29	0.2	NA	NA	1.26	1.04	NA
1969	0.57	0.71	1.26	0.92	NA	NA	0.48	NA	NA	NA	0.17	0.03	0.66	0.43	NA	NA	2.12	1.99	NA
1970	0.81	0.68	0.57	0.71	NA	NA	0.3	NA	NA	NA	0.26	0.15	0.33	0.34	NA	NA	1.23	2.11	NA
1971	0.82	1.21	1.15	0.66	NA	NA	0.32	NA	NA	NA	0.5	0.2	0.52	0.43	NA	NA	2.25	3.04	NA
1972	0.38	0.76	0.47	0.53	NA	NA	0.29	NA	NA	NA	0.47	0.26	0.57	0.43	NA	NA	1.67	2.6	NA
1973	1.03	1.79	0.79	0.51	NA	NA	0.17	NA	NA	NA	0.64	0.33	0.46	0.29	NA	NA	2.3	2.64	NA
1974	0.92	1.89	0.6	0.58	NA	NA	0.29	NA	NA	NA	0.47	0.13	0.43	0.28	NA	NA	2.53	2.91	NA
1975	0.81	1.59	0.79	0.53	NA	NA	0.25	NA	NA	NA	0.6	0.11	0.45	0.39	NA	NA	2.28	2.22	NA
