# Venegas-González - Juquitiba - CEOD - ITRDB BRA010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36017
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36017.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra010-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bra010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Venegas-González - Juquitiba - CEOD - ITRDB BRA010
#--------------------
# Investigators
#   Investigators: Venegas-González, A.; Roig, F.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: None
#   Published_Title: None
#   Published_Date_or_Year: None
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: http://www.teses.usp.br/teses/disponiveis/11/11150/tde-22032018-154156/en.php
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Juquitiba
#   Location: Brazil
#   Northernmost_Latitude: -23.95673
#   Southernmost_Latitude: -23.95673
#   Easternmost_Longitude: -47.04081
#   Westernmost_Longitude: -47.04081
#   Elevation_m: 680
#--------------------
# Data_Collection
#   Collection_Name: BRA010
#   First_Year: 1946
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Cedrela odorata L.
#   Common_Name: None
#   Tree_Species_Code: CEOD
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JUQ03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ03C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ03C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ13C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ13C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JU019B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JU019B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JU021B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JU021B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUQ26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUQ26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JUQ03A_raw	JUQ03B_raw	JUQ05A_raw	JUQ05B_raw	JUQ05C_raw	JUQ03C_raw	JUQ04A_raw	JUQ02A_raw	JUQ02B_raw	JUQ06B_raw	JUQ08A_raw	JUQ10A_raw	JUQ11A_raw	JUQ12B_raw	JUQ13C_raw	JUQ13B_raw	JUQ14A_raw	JUQ15B_raw	JUQ16A_raw	JUQ16B_raw	JUQ17A_raw	JUQ18A_raw	JU019B_raw	JU021B_raw	JUQ22A_raw	JUQ23B_raw	JUQ24B_raw	JUQ25A_raw	JUQ26B_raw
1946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.341	NA	NA
1947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.204	NA	NA
1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.739	NA	NA
1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.976	NA	NA
1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.757	NA	NA
1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.197	NA	NA
1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA
1953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.828	NA	NA
1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1955	3.34	NA	NA	NA	NA	3.246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1956	2.645	NA	NA	NA	NA	3.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1957	1.642	NA	NA	NA	NA	2.309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1958	2.068	NA	NA	NA	NA	2.326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.912	NA	NA	NA	NA	NA	NA	0	NA	NA
1959	1.894	NA	NA	NA	NA	2.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.303	NA	NA	NA	NA	NA	NA	0.224	NA	NA
1960	2.317	NA	NA	NA	NA	2.438	NA	NA	NA	NA	NA	NA	NA	2.337	NA	NA	NA	NA	3.266	3.485	NA	NA	5.431	NA	NA	NA	1.756	NA	NA
1961	1.104	NA	NA	NA	NA	1.578	NA	NA	NA	NA	NA	NA	NA	2.718	NA	NA	NA	NA	2.263	2.317	NA	NA	2.891	NA	NA	NA	1.519	NA	NA
1962	1.453	2.462	NA	NA	NA	1.785	2.636	NA	NA	NA	NA	NA	NA	3.797	NA	NA	NA	NA	3.529	3.374	NA	NA	3.127	NA	NA	NA	1.645	17	NA
1963	0.47	1.359	NA	NA	NA	0.336	0.514	NA	NA	NA	NA	NA	NA	1.397	NA	NA	NA	NA	1.767	0.912	NA	NA	0	NA	NA	NA	0.45	12	NA
1964	1.605	1.596	NA	NA	NA	1.37	0.647	NA	NA	NA	NA	NA	NA	3.739	NA	NA	NA	NA	3.513	0.706	NA	NA	1.014	NA	NA	NA	1.721	11.5	NA
1965	2.64	1.549	NA	NA	NA	2.303	0	NA	NA	NA	NA	NA	4.475	2.8	NA	NA	NA	NA	1.842	0.933	NA	NA	0.773	NA	0.881	NA	3.061	33.62	NA
1966	2.456	2.547	NA	NA	NA	2.216	0	NA	NA	NA	NA	NA	10.884	3.986	NA	NA	NA	NA	2.346	0.611	4.608	NA	1.854	NA	0.907	NA	3.8	22.09	NA
1967	2.37	2.349	NA	2.163	NA	2.048	0	NA	NA	NA	NA	NA	12.633	3.848	NA	NA	NA	NA	0.589	0.304	2.732	NA	2.205	NA	1.463	NA	2.486	51.14	NA
1968	1.685	3.049	NA	2.314	NA	2.024	0	NA	NA	NA	NA	NA	5.363	4.359	NA	NA	NA	NA	0.659	0.309	1.517	NA	3.135	NA	0	NA	2.168	21.33	NA
1969	2.412	1.792	NA	1.088	NA	2.57	0.001	NA	NA	NA	NA	NA	2.946	3.668	3.369	NA	NA	NA	0.544	0.443	1.337	NA	3.334	NA	0.017	NA	3.13	4.89	NA
1970	0	2.159	NA	0.616	NA	1.969	1.071	NA	NA	NA	NA	NA	2.088	2.036	4.399	NA	NA	NA	0.51	0.45	0.518	NA	1.8	NA	0.276	NA	0.762	10.48	NA
1971	1.645	1.338	NA	1.684	NA	1.64	0.871	NA	NA	NA	NA	NA	1.319	2.465	3.342	NA	NA	NA	0.343	1.027	0.691	NA	2	NA	0.801	NA	1.327	15.53	NA
1972	1.464	1.274	NA	1.675	NA	2.4	0.99	NA	NA	NA	NA	NA	1.751	2.386	1.278	NA	NA	NA	0.604	1.969	1.307	2.06	3.095	NA	1.078	NA	0.646	18.23	NA
1973	2.209	1.914	NA	1.444	NA	2.278	1.463	NA	NA	NA	2.328	NA	4.457	5.834	0.663	NA	NA	NA	1.231	1.156	3.003	0.367	2.501	NA	0	NA	1.459	13.96	NA
1974	2.001	1.755	NA	1.767	NA	1.17	1.048	NA	NA	NA	2.484	NA	9.167	6.59	3.681	NA	NA	NA	0.814	1.585	5.289	2.834	4.012	NA	0	NA	2.54	54.94	NA
1975	1.143	0.955	NA	2	NA	1	0	NA	NA	NA	1.203	NA	4.2	5.771	2.407	NA	NA	NA	0.94	2.298	3.42	2.234	5.902	NA	0	3.958	1.112	29.46	NA
1976	1.344	1.237	2.756	4.754	3.348	1.2	0	NA	NA	NA	4.953	5.502	9.579	4.185	1.843	NA	NA	NA	1.108	2.109	2.07	1.058	2.319	NA	0	2.37	0	5.62	NA
1977	0.746	0.395	1.665	2.811	2.172	0.675	0	NA	NA	NA	2.473	11.831	10.078	4.685	1.804	NA	NA	NA	1.121	0.367	1.852	0.376	4.767	NA	0	3.916	0	21.28	NA
1978	0	0	0.256	0.4	0.25	0	0	NA	NA	2.413	1.747	6.593	5.266	5.229	3.99	NA	NA	NA	0.471	0.484	1.258	1.488	1.803	NA	0	1.879	0	2.79	NA
1979	0.013	0.095	3.983	4.2	8.337	0.47	0.072	NA	NA	4.749	1.085	6.748	6	1.677	5.113	NA	NA	NA	1.77	1.766	2	1.969	0.793	NA	0.081	3.642	0.003	28.45	NA
1980	0.7	0.561	2.71	3.574	2.688	0.58	1.81	NA	NA	2.48	2.328	5.534	7.221	2.405	3.454	NA	NA	NA	1.896	2.425	4	1.412	0.342	NA	1.458	2.32	1.424	23.95	NA
1981	0.475	0.342	2.2	2.837	3	0.5	0	NA	NA	2	2.945	4	4.5	0	2.168	NA	NA	NA	1.7	2	0	2.311	0.304	1.545	1.336	2.059	2.307	28.99	NA
1982	0	0	3.178	2.231	3.371	0	0.728	NA	NA	1.6	1.655	3.115	4.518	1.914	1.053	NA	NA	NA	1.403	1.823	2.451	1.291	0.229	3.405	2.121	2	1.102	10.54	NA
1983	0	0	1.832	1.375	2.498	0	1.085	NA	NA	1.591	1.749	4.939	5.564	1.212	3.773	NA	NA	0.873	1.48	2.505	4.46	2.674	0.5	2.507	1.675	2.88	1.566	11.69	NA
1984	0.043	0	0.25	0.3	0.485	0	0	NA	NA	1.739	0.943	0.985	0	1.135	0.974	NA	NA	0	0.562	0	0.659	0.896	0.237	1.162	0.811	2	0.604	11.38	NA
1985	0	0	0.5	0.7	0.9	0.541	0	NA	NA	2.611	0.9	1.4	1.5	1.2	1.5	NA	NA	0.263	2.082	1.293	0	3.135	0.201	0.849	1.037	3.3	0	41.26	NA
1986	0.525	0	1.542	1.736	2.887	1.258	0	NA	NA	2.157	1.163	0.655	2.325	1.246	1.3	NA	NA	0.613	2.349	2.874	0	2.214	0.237	2.004	0.514	1.685	1.269	21.97	NA
1987	0.654	0	1.414	1.757	1.976	1.117	0	NA	NA	1.757	2.79	3.102	2.858	1.449	0.75	NA	NA	0.5	1.309	2.278	0	2.346	0.217	0.324	2.119	2.065	1.695	17.6	NA
1988	1.004	0	1.444	1.995	2.917	0.887	0	NA	NA	2.117	3.3	3.524	1	1.219	1.014	26.63	1.444	0.43	3.012	0.9	0.739	2.141	0.201	1.847	2.612	1.972	2.001	26.84	NA
1989	0	0.046	1.337	0	2.481	0	0.022	NA	NA	1.66	0.8	5.341	2	0.616	0	14.04	1.125	0.2	0	0.7	0	3.878	0.289	0.518	4.226	0.399	1.978	9.19	NA
1990	0.834	1.104	1.775	2.528	2.281	1.517	1.761	NA	NA	1.116	2.245	8.689	1.63	0.535	1.316	31.93	1.571	0.485	4.237	4.144	2.237	1.976	0.363	0.306	3.458	2.165	1.222	12.83	NA
1991	1.561	5.315	0.583	2.06	0.798	4.606	4.061	NA	NA	1.23	1.648	6.803	1.844	0.808	2.58	57.86	3.951	1.473	1.92	5.057	2.284	2.895	0.86	1.162	2.478	2.735	1.421	18.55	NA
1992	5.422	4.774	2.658	1.191	3.46	3.024	2.938	NA	NA	1.101	1.092	4.607	2.325	1.004	3.087	65.03	2.104	1.316	1.466	2.478	0.617	2.594	1.369	2.11	4.295	7	2.273	13.39	NA
1993	3.944	5.473	2.086	4.74	4.947	4.31	2.838	NA	NA	1.7	2.828	7.108	6.804	2.282	1.417	40.05	7.39	1.135	2.724	1.824	0.9	3.707	0.631	1.944	3.865	4.614	1.771	34.69	NA
1994	5.804	9.75	1.149	2.86	4.401	6.125	4.774	NA	NA	2.354	1.358	5.296	2.876	3.165	1.972	52.74	6.158	5.87	3.543	2.344	0	5.949	0.49	4.475	4.023	3.127	4.22	41.03	NA
1995	8.91	9.315	1.378	1.428	2.165	4.863	5.93	NA	NA	1.179	1.38	4.609	3.281	4.042	1.191	51.7	8.665	2.852	2.803	4.063	0	3.586	0.517	2.55	4.283	3.381	6.242	8.92	NA
1996	7.374	4.033	0.438	3.504	1.916	2.34	3.556	NA	NA	0.721	1.619	4.927	4.114	2.987	0.745	28.49	4.077	2.397	2.706	3.055	0	4.075	0.578	2.434	8.698	3.003	3.024	5.75	NA
1997	4.488	5.364	0	1.778	1.724	3.079	1.197	NA	7.299	0.625	0.5	2.415	3.162	2.374	0.798	31.5	5.483	3.206	3.132	0.4	2.908	3.988	0.51	3.941	4.603	2.674	1.847	0	NA
1998	5.256	9.455	0	1.477	3.206	4.147	3.146	NA	12.301	0	1.483	6.329	2.237	2.271	1.934	20.11	8.941	3.264	1.823	1.666	4.905	4.633	0.659	1.967	5.89	4.157	2.36	0	NA
1999	8.839	10.181	0.022	2.86	2.004	5.875	2.32	9.927	7.787	0.087	1.613	6.221	2.566	2.456	1.067	50.8	4.442	3.371	2.811	2.15	0	4.825	0.903	3.89	7.264	1.971	1.732	5.09	NA
2000	7	4.06	0.323	0.7	0.525	1.873	1.678	5.866	2.057	0	0.624	2.357	1.175	1.774	0.991	22.56	1.278	2.667	1.155	0.773	0.371	0	0	0	4.399	1.071	0.891	0	NA
2001	4.66	4.523	1.057	0.412	1.241	4.162	4.226	8.389	1.97	0.751	0.68	2.042	5.009	1.37	1.002	20.68	2.403	4.149	2.156	1.813	2.469	2.471	0.438	4.056	4.235	1.964	0.85	14.02	NA
2002	6.344	3.936	0.856	2.144	1.509	4.31	5.22	11.478	6.511	1.05	1.463	6	4.479	1.083	NA	27.91	2.169	2.972	2.117	1.999	1.682	2.243	1.007	3.213	6.01	2.706	1.501	18.36	NA
2003	5.417	5.753	1.885	4.497	1.269	3.761	5.016	6.868	6.168	1.449	2.091	2.692	3.605	2.398	NA	20.84	4.078	3.906	3.24	1.82	0.7	2.946	1.256	3.067	6.914	2.046	1.541	25.06	6.665
