# Bogino - Las Isletas - PROS - ITRDB ARGE110
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/9964
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-9964.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge110-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge110.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge110.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-07-14
#--------------------
# File_Last_Modified_Date
#   Date: 2010-07-14
#--------------------
# Title
#   Study_Name: Bogino - Las Isletas - PROS - ITRDB ARGE110
#--------------------
# Investigators
#   Investigators: Bogino, S.; Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Journal of Arid Environments
#   Published_Title: Radial growth and biological rotation age of  Prosopis caldenia Burkart in Central Argentina
#   Published_Date_or_Year: 2008
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.jaridenv.2007.04.008
#   Full_Citation: Bogino, S. and Villalba, R. 2008. 
Radial growth and biological rotation age of 
Prosopis caldenia Burkart in Central Argentina. 
Journal of arid environments 72, 16-23. 
doi:10.1016/j.jaridenv.2007.04.008
#   Abstract: Prosopis caldenia Burkart (caldén) is the most important woody species in the caldenales, the open xerophytic woodlands covering approximately 33 000 km2 in the semiarid central region of Argentina. Dendrochronological techniques were used to estimate mean radial growth and the biological rotation age of P. caldenia in San Luis, Central Argentina. Inter-annual variations in ring widths were measured on cross-sections from dominant and co-dominant trees at four sampling sites from across the natural distribution of P. caldenia in the province of San Luis. For a period of 65 years, the mean cumulative radial growth between these four stands varied from 174.9 to 246.09 mm, whereas the mean annual radial growth ranged from 2.7 to 4.0 mm yr−1. Biological rotation ages were estimated based on the temporal evolution of the annual basal area mean and current increments. At the four stands, the biological rotation age occurs at ages equal to or greater than 66 years. In comparison with the introduced species presently used for commercial reforestation in the region, P. caldenia shows similar rates of radial growth, is better-adapted to the extreme climatic variability of semiarid Central Argentina, and its wood largely exceeds in quality the wood of those species used for commercial reforestation.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Las Isletas
#   Location: Argentina
#   Northernmost_Latitude: -33.73
#   Southernmost_Latitude: -33.73
#   Easternmost_Longitude: -65.52
#   Westernmost_Longitude: -65.52
#   Elevation_m: 513
#--------------------
# Data_Collection
#   Collection_Name: ARGE110
#   First_Year: 1907
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Prosopis spp. L.
#   Common_Name: mesquite
#   Tree_Species_Code: PROS
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ser92b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser92b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se109a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se109a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se109b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se109b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se111a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se111a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se111b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se111b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser93a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser93a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser93b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser93b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser95a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser95a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser95b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser95b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser97b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser97b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser98b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser98b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser99a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser99a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser99b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser99b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se103a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se103a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se103b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se103b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se112a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se112a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se112b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se112b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser97a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser97a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ser98a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ser98a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se100a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se100a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## se100b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: se100b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ser92b_raw	se109a_raw	se109b_raw	se111a_raw	se111b_raw	ser93a_raw	ser93b_raw	ser95a_raw	ser95b_raw	ser97b_raw	ser98b_raw	ser99a_raw	ser99b_raw	se103a_raw	se103b_raw	se112a_raw	se112b_raw	ser97a_raw	ser98a_raw	se100a_raw	se100b_raw
1907	NA	NA	NA	1.631	1.794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	2.697	1.504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.753	2.398
1909	2.174	NA	NA	2.399	1.787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.286	1.388
1910	1.827	NA	NA	1.924	1.939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.651	1.598
1911	1.425	1.468	1.557	2.678	2.534	NA	NA	NA	NA	5.198	NA	NA	NA	NA	NA	NA	NA	5.311	NA	5.007	5.859
1912	0.741	0.906	0.897	1.111	0.751	NA	NA	NA	NA	3.698	NA	NA	NA	NA	NA	NA	NA	3.969	NA	1.708	2.592
1913	1.603	1.702	1.651	1.501	1.91	NA	NA	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	1.979	NA	1.083	1.308
1914	1.464	1.811	1.9	2.433	3.006	NA	NA	NA	NA	2.585	1.161	NA	NA	NA	NA	NA	NA	2.749	1.088	1.492	1.241
1915	1.614	6.054	6.156	1.95	1.965	NA	NA	NA	NA	2.123	0.777	NA	NA	NA	NA	NA	NA	2.353	0.792	2.338	3.819
1916	1.434	3.182	4.323	3.383	2.279	NA	NA	NA	NA	3.254	1.4	NA	NA	NA	NA	NA	NA	3.258	0.47	3.747	3.266
1917	1.256	3.505	3.527	1.896	3.664	NA	NA	NA	NA	5.103	1.652	NA	NA	NA	NA	NA	NA	5.434	1.27	3.859	3.252
1918	0.993	2.131	2.06	1.812	1.115	NA	NA	NA	NA	2.364	0.657	NA	NA	NA	NA	NA	NA	2.558	0.625	2.451	1.806
1919	1.32	5.225	4.756	3.046	1.795	NA	NA	NA	NA	4.381	1.182	NA	NA	NA	NA	NA	NA	4.481	1.054	2.128	1.145
1920	1.515	10.487	7.589	5.082	2.759	NA	NA	NA	NA	5.168	1.741	NA	NA	NA	NA	NA	NA	5.237	2.142	6.328	4.256
1921	1.586	3.826	3.402	3.417	1.895	NA	NA	NA	NA	2.75	1.18	NA	NA	NA	NA	NA	NA	2.77	1.431	4.414	3.552
1922	1.465	4.343	4.982	2.215	2.224	3.753	3.401	NA	NA	4.518	1.972	NA	NA	NA	NA	NA	NA	4.962	1.951	5.983	4.645
1923	2.253	5.565	8.355	4.013	4.095	2.741	1.774	NA	NA	2.351	2.607	NA	NA	NA	NA	NA	NA	2.022	3.064	5.666	6.793
1924	3.179	5.413	7.534	3.136	3.692	2.743	1.269	NA	NA	3.852	3.68	NA	NA	NA	NA	NA	NA	3.482	3.208	3.654	4.95
1925	1.273	2.718	2.081	1.181	1.337	1.187	1.055	NA	NA	1.661	1.29	NA	NA	NA	NA	NA	NA	1.582	1.302	1.344	1.433
1926	4.552	7.855	8.547	4.206	3.328	3.413	2.019	NA	NA	2.655	1.998	NA	NA	NA	NA	NA	NA	2.873	2.427	5.215	5.572
1927	1.326	2.965	2.502	1.702	1.694	0.618	0.562	NA	NA	1.622	1.468	NA	NA	NA	NA	NA	NA	1.328	1.42	0.766	0.513
1928	3.957	3.365	8.691	3.764	6.075	5.048	3.203	NA	NA	3.319	2.75	NA	NA	NA	NA	NA	NA	3.368	3.831	1.881	1.091
1929	1.914	1.358	4.013	1.876	2.844	1.902	2.328	NA	NA	2.216	1.774	NA	NA	NA	NA	NA	NA	2.047	4.456	1.345	1.472
1930	3.169	3.836	5.905	3.835	2.876	1.374	1.878	NA	NA	2.965	1.38	NA	NA	NA	NA	NA	NA	2.744	3.384	1.94	1.912
1931	0.526	1.014	1.344	0.496	0.741	0.539	0.443	NA	NA	0.698	0.197	NA	NA	1.258	1.177	1.366	1.565	0.646	0.659	0.426	0.539
1932	0.679	2.054	3.936	1.03	1.702	0.782	0.871	NA	NA	1.797	0.706	NA	NA	2.125	2.121	2.104	2.197	1.651	1.091	0.676	0.586
1933	0.645	1.075	4.069	1.199	1.518	0.612	0.831	NA	NA	1.722	0.877	NA	NA	1.374	1.457	3.847	4.032	2.009	1.158	0.933	0.888
1934	1.25	2.305	5.28	1.792	2.395	1.44	3.336	NA	NA	2.562	2.106	NA	NA	1.996	2.102	3.152	2.964	2.837	3.917	1.91	3.021
1935	0.896	1.476	3.289	1.487	1.192	1.829	2.361	1.399	1.182	2.951	2.173	NA	NA	1.642	1.811	3.504	3.251	1.862	3.58	2.473	3.304
1936	1.923	1.794	2.54	2.37	1.62	5.055	5.35	3.032	3.246	1.886	1.989	NA	NA	2.597	2.765	2.945	2.924	1.514	3.835	2.251	6.759
1937	2.035	3.223	5.5	3.013	1.872	7.955	4.131	3.647	3.627	1.552	1.892	NA	NA	3.484	3.708	4.238	3.976	1.074	2.495	4.841	8.703
1938	1.219	2.531	3.319	2.505	2.567	3.951	3.937	2.815	2.779	1.642	2.946	NA	NA	3.947	3.946	1.774	1.51	1.55	4.465	3.348	5.116
1939	2.791	6.684	4.146	4.44	3.249	4.053	2.812	2.65	2.764	2.564	2.55	NA	NA	5.046	4.656	0.798	0.69	2.548	2.86	5.66	7.83
1940	3.42	4.332	3.175	3.928	4.246	2.8	2.776	2.965	2.909	1.478	1.806	NA	NA	5.868	5.172	2.348	1.885	1.605	2.751	6.37	8.016
1941	6.539	9.954	3.949	5.861	3.219	1.679	2.696	2.845	3.858	2.032	1.867	1.748	1.919	6.73	5.779	0.61	0.947	2.948	2.183	6.249	8.325
1942	4.196	5.659	2.923	3.432	2.257	1.943	1.473	4.118	2.856	1.541	1.445	1.882	2.041	4.145	3.176	3.375	3.326	2.329	2.245	3.366	5.15
1943	5.174	6.295	2.347	3.561	2.996	2.129	2.238	3.079	3.777	1.414	1.695	1.967	2.235	2.988	3.351	1.048	1.031	2.851	1.479	2.295	4.293
1944	3.154	1.823	0.745	2.918	1.767	1.592	0.983	3.993	4.992	0.601	0.721	3.037	3.661	6.81	6.939	3.656	3.37	0.831	0.87	1.18	1.99
1945	4.062	2.429	1.414	3.257	2.124	1.508	1.415	5.365	1.063	1.283	1.319	2.295	2.578	3.944	2.729	3.055	2.93	1.793	2.754	1.798	2.656
1946	6.612	2.394	0.938	3.522	2.916	1.995	2.763	1.216	2.628	1.339	2.833	3.737	4.255	3.731	2.806	1.055	1.168	2.026	5.521	2.324	1.764
1947	7.388	4.296	1.162	5.603	4.596	2.3	2.833	2.635	4.477	2.292	2.972	6.309	7.072	4.575	4.224	0.582	0.588	2.541	5.531	5.7	4.05
1948	6.611	2.264	1.419	5.649	4.189	2.625	3.18	5.013	3.041	1.777	1.243	2.944	3.142	5.323	5.171	1.633	1.508	1.419	3.771	4.553	2.209
1949	5.435	3.671	2.472	4.662	5.625	2.75	2.612	2.957	3.717	1.819	1.615	2.194	2.043	4.358	4.487	1.249	0.975	2.287	4.156	3.32	2.562
1950	7.791	3.408	2.949	6.97	2.426	2.68	2.005	4.943	4.765	2.637	1.228	5.317	5.055	4.213	4.055	3.59	3.55	2.403	3.677	4.996	3.699
1951	6.162	3.197	2.895	5.738	2.481	2.202	1.858	1.354	1.5	1.381	1.283	3.412	3.677	1.526	1.484	1.309	1.047	1.607	2.22	2.733	2.515
1952	6.005	3.507	3.349	5.388	2.083	2.304	1.603	2.956	2.567	1.578	1.494	3.057	3.755	2.611	2.469	1.712	2.068	1.645	1.738	2.744	2.855
1953	6.331	3.936	3.657	5.96	3.03	1.763	1.402	3.523	3.629	1.798	2.069	4.986	5.777	2.967	2.963	3.11	3.345	1.903	2.606	2.695	3.679
1954	3.815	2.988	1.493	3.888	1.764	1.545	1.59	2.787	2.873	2.04	1.88	2.833	2.77	2.302	2.222	2.881	2.782	1.29	1.828	2.225	2.927
1955	2.307	1.692	1.019	2.137	1.056	1.75	1.295	1.462	1.519	1.548	2.555	3.78	4.102	2.131	2.033	1.188	1.141	1.4	1.674	1.71	1.194
1956	6.636	3.775	2.773	6.49	1.455	1.83	1.569	4.872	4.639	2.642	3.79	5.069	5.875	3.987	3.694	3.987	3.898	1.96	4.033	2.544	3.6
1957	4.447	2.792	1.818	4.385	1.928	1.855	1.354	3.021	3.099	1.245	1.957	3.278	3.313	2.892	3.075	2.834	2.852	1.095	1.627	1.849	3.277
