# Chaparro - INPA Parket ltda. Concession - ADCO - ITRDB BOL007
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35992
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35992.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol007-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol007.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bol007.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Chaparro - INPA Parket ltda. Concession - ADCO - ITRDB BOL007
#--------------------
# Investigators
#   Investigators: Chaparro, H.A.; Camarero, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: None
#   Published_Title: None
#   Published_Date_or_Year: None
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0073855#pone-0073855-t001
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: INPA Parket ltda. Concession
#   Location: Bolivia
#   Northernmost_Latitude: -16.12
#   Southernmost_Latitude: -16.12
#   Easternmost_Longitude: -61.72
#   Westernmost_Longitude: -61.72
#   Elevation_m: 380
#--------------------
# Data_Collection
#   Collection_Name: BOL007
#   First_Year: 1854
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Anadenanthera colubrina var. cebil (Griseb.) Altschul = Anadenanthera macrocarpa (Benth.) Brenan
#   Common_Name: None
#   Tree_Species_Code: ADCO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## INAM001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM001C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM001C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM002C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM002C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM005C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM005C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM010C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM010C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM011A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM011A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM011B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM011B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM011C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM011C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM017A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM017A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM017B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM017B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM017C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM017C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM019A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM019A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM019B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM019B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM019C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM019C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM022A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM022A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM022B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM022B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INAM022C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INAM022C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	INAM001A_raw	INAM001B_raw	INAM001C_raw	INAM002A_raw	INAM002B_raw	INAM002C_raw	INAM005A_raw	INAM005B_raw	INAM005C_raw	INAM010A_raw	INAM010B_raw	INAM010C_raw	INAM011A_raw	INAM011B_raw	INAM011C_raw	INAM017A_raw	INAM017B_raw	INAM017C_raw	INAM019A_raw	INAM019B_raw	INAM019C_raw	INAM022A_raw	INAM022B_raw	INAM022C_raw
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	1.58	1.61	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.43	0.46	NA	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.76	0.6	NA	NA	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.64	0.94	NA	NA	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	1.2	0.76	NA	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	1.98	1.5	NA	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.83	1.42	NA	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.36	0.38	NA	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.69	1.69	NA	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.45	0.62	NA	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.22	0.39	NA	NA	NA
1865	NA	NA	NA	2.09	1.59	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.29	0.29	NA	NA	NA
1866	NA	NA	NA	1.02	0.97	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.62	1.12	NA	NA	NA
1867	NA	NA	NA	2.98	2.47	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65	2.12	2.65	NA	NA	NA
1868	NA	NA	NA	1.09	0.99	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.01	0.01	NA	NA	NA
1869	NA	NA	NA	2.07	2.09	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.87	2.68	3.09	NA	NA	NA
1870	NA	NA	NA	2.19	1.7	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.63	0.46	NA	NA	NA
1871	NA	NA	NA	0.74	0.4	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	2.6	2.9	NA	NA	NA
1872	NA	NA	NA	1.72	1.02	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	1.49	1.75	NA	NA	NA
1873	NA	NA	NA	0.44	0.68	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.91	0.89	NA	NA	NA
1874	NA	NA	NA	2.02	2.84	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.98	0.87	NA	NA	NA
1875	NA	NA	NA	2.07	2.37	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	0.85	0.83	NA	NA	NA
1876	NA	NA	NA	0.59	0.79	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.8	0.59	NA	NA	NA
1877	NA	NA	NA	0.37	0.67	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.63	0.5	NA	NA	NA
1878	NA	NA	NA	1.03	1.48	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	2.46	2.25	NA	NA	NA
1879	NA	NA	NA	2.33	3.85	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	3.86	3.12	NA	NA	NA
1880	NA	NA	NA	1.76	2.67	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1.58	1.24	NA	NA	NA
1881	NA	NA	NA	1.88	2.17	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.13	3.27	3.58	NA	NA	NA
1882	NA	NA	NA	2.8	1.13	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.83	0.39	NA	NA	NA
1883	NA	NA	NA	0.01	3.73	2.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	2.58	2.24	NA	NA	NA
1884	NA	NA	NA	2.21	3.58	3.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.65	0.78	NA	NA	NA
1885	NA	NA	NA	1.47	2.75	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	1.05	1.63	NA	NA	NA
1886	NA	NA	NA	2.38	2.56	2.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.97	1.42	NA	NA	NA
1887	NA	NA	NA	2.88	3.55	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.86	0.86	NA	NA	NA
1888	NA	NA	NA	3.12	3.98	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.66	2.3	3.04	NA	NA	NA
1889	NA	NA	NA	2.8	4.21	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	2.12	1.33	NA	NA	NA
1890	NA	NA	NA	2.07	2.05	1.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.08	1.74	NA	NA	NA
1891	NA	NA	NA	1.84	2.84	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.52	0.4	NA	NA	NA
1892	NA	NA	NA	2.19	1.81	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	2.47	1.88	NA	NA	NA
1893	NA	NA	NA	1.67	1.88	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.01	0.39	NA	NA	NA
1894	NA	NA	NA	1.74	3.07	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	1.67	1.39	NA	NA	NA
1895	NA	NA	NA	1.25	1.49	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	1.22	0.83	NA	NA	NA
1896	NA	NA	NA	2.03	1.55	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.01	0.37	NA	NA	NA
1897	NA	NA	NA	1.65	1.73	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.9	0.62	NA	NA	NA
1898	NA	NA	NA	2.18	1.52	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1.37	1.45	NA	NA	NA
1899	NA	NA	NA	1.09	1.06	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89	2.2	1.95	NA	NA	NA
1900	NA	NA	NA	0.95	0.95	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.89	1.67	NA	NA	NA
1901	NA	NA	NA	0.81	0.97	0.92	1.4	1.47	1.25	NA	NA	NA	NA	NA	NA	0.84	0.72	0.81	0.2	0.21	0.24	NA	NA	NA
1902	NA	NA	NA	0.01	1.14	0.55	3.03	2.01	0.96	NA	NA	NA	NA	NA	NA	0.48	0.7	0.56	0.24	0.34	0.49	NA	NA	NA
1903	NA	NA	NA	1.68	4.44	3.62	1.91	1.57	1.79	NA	NA	NA	NA	NA	NA	0.72	0.86	0.95	0.43	1.02	0.53	NA	NA	NA
1904	NA	NA	NA	1.77	1.84	1.08	1.08	2.97	1.87	NA	NA	NA	NA	NA	NA	0.64	0.66	0.55	0.43	0.72	0.52	NA	NA	NA
1905	NA	NA	NA	1.62	1.72	2.14	1.29	1.62	0.8	NA	NA	NA	NA	NA	NA	0.98	0.79	0.67	0.56	1.41	1.96	NA	NA	NA
1906	NA	NA	NA	1.75	2.9	2.11	1.23	4.35	2.3	NA	NA	NA	NA	NA	NA	0.9	0.94	0.9	0.6	1.07	1.64	NA	NA	NA
1907	NA	NA	NA	0.01	0.83	0.49	1.2	0.81	0.73	0.9	1.24	1.2	NA	NA	NA	0.63	0.52	0.74	0.45	1.5	0.95	NA	NA	NA
1908	NA	NA	NA	1.8	2.65	1.42	1.71	2.58	1.51	1.63	1.79	1.66	NA	NA	NA	0.35	0.5	0.39	1.21	2.22	1.76	NA	NA	NA
1909	NA	NA	NA	1.35	1.17	1.08	2.35	2.18	2.24	2.7	2.79	2.3	NA	NA	NA	0.47	0.63	0.39	0.75	2.24	1.04	NA	NA	NA
1910	NA	NA	NA	1.54	3.93	2.17	3.31	5.78	3.5	3.45	1.95	1.15	NA	NA	NA	0.45	0.3	0.48	0.86	1.86	1.2	2.28	NA	1.13
1911	NA	NA	NA	1.45	2.26	1.23	0.66	0.58	0.49	0.81	1.17	1.63	NA	NA	NA	0.32	0.37	0.47	1.01	1.61	1.34	0.99	0.5	0.72
1912	NA	NA	NA	1.69	4.51	2.15	1.29	2.22	1.18	1.31	1.71	2.85	NA	NA	NA	0.48	0.48	0.4	0.46	0.99	0.88	3.15	2.19	2.45
1913	1.6	0.98	1.03	2.07	2.32	1.47	1.3	1.22	1.2	0.87	2.21	1.31	NA	NA	NA	0.21	0.24	0.23	2.22	2.68	1.88	0.48	0.94	1.2
1914	0.82	0.82	1.22	2.35	2.33	1.64	1.1	1.55	1.97	0.92	1.41	1.95	NA	NA	NA	0.32	0.31	0.34	1.44	1.88	2.21	0.01	0.01	0.01
1915	1.48	0.74	1.05	1.99	2.35	1.21	1.9	1.38	1.83	1.65	1.15	0.94	NA	NA	NA	0.77	0.4	0.47	0.57	0.29	0.5	0.6	1.51	0.82
1916	1.44	1.67	2.2	1.27	1.56	1.03	4.57	4.14	3.89	1.92	1.79	3.52	NA	NA	NA	0.28	0.4	0.31	1.53	2.13	1.93	0.34	0.65	0.68
1917	1.13	1.45	1.21	1.09	1.16	1.08	1.18	0.66	0.52	1.75	1.16	2.16	NA	NA	NA	0.26	0.15	0.32	1.01	1.35	1.8	1.89	2.04	1.06
1918	1.14	1.56	1.2	1.28	1.05	0.91	0.82	1.2	0.94	1.24	0.84	1.66	NA	NA	NA	0.35	0.44	0.4	0.01	0.91	0.43	2.97	3.32	2.31
1919	2.39	2.2	1.97	5.42	3.52	2.97	0.99	1.17	1.3	1.44	1.01	2.56	NA	NA	NA	1.19	0.74	0.87	1.74	1.68	2.18	3.96	3.85	2.84
