# Holmes - Cuyin Manzano - AUCH - ITRDB ARGE008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3516
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3516.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge008-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge008.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge008.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Holmes - Cuyin Manzano - AUCH - ITRDB ARGE008
#--------------------
# Investigators
#   Investigators: Holmes, R.L.; Ambrose, J.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cuyin Manzano
#   Location: Neuquen
#   Northernmost_Latitude: -40.72
#   Southernmost_Latitude: -40.72
#   Easternmost_Longitude: -71.13
#   Westernmost_Longitude: -71.13
#   Elevation_m: 880
#--------------------
# Data_Collection
#   Collection_Name: ARGE008
#   First_Year: 1543
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CM0981_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM0981; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM0991_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM0991; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM0992_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM0992; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM0993_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM0993; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CM1051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CM1051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CM0981_raw	CM0991_raw	CM0992_raw	CM0993_raw	CM1001_raw	CM1002_raw	CM1003_raw	CM1004_raw	CM1011_raw	CM1012_raw	CM1021_raw	CM1022_raw	CM1031_raw	CM1041_raw	CM1051_raw
1543	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA
1544	NA	NA	NA	NA	NA	0.29	1.43	2.24	NA	NA	NA	NA	NA	NA	NA
1545	NA	NA	NA	NA	NA	1.45	1.84	2.01	NA	NA	NA	NA	NA	NA	NA
1546	NA	NA	NA	NA	NA	1.87	2.06	2.2	NA	NA	NA	NA	NA	NA	NA
1547	NA	NA	NA	NA	NA	1.71	1.61	1.83	NA	NA	NA	NA	NA	NA	NA
1548	NA	NA	NA	NA	NA	1.69	2.08	2.19	NA	NA	NA	NA	NA	NA	NA
1549	NA	NA	NA	NA	NA	1.91	1.87	2.2	NA	NA	NA	NA	NA	NA	NA
1550	NA	NA	NA	NA	NA	1.92	1.94	2.65	NA	NA	NA	NA	NA	NA	NA
1551	NA	NA	NA	NA	NA	1.59	1.53	2.41	NA	NA	NA	NA	NA	NA	NA
1552	NA	NA	NA	NA	NA	1.69	1.47	2.76	NA	NA	NA	NA	NA	NA	NA
1553	NA	NA	NA	NA	NA	1.85	1.84	2.14	NA	NA	NA	NA	NA	NA	NA
1554	NA	NA	NA	NA	NA	1.43	1.29	1.82	NA	NA	NA	NA	NA	NA	NA
1555	NA	NA	NA	NA	NA	1.19	1.35	1.85	NA	NA	NA	NA	NA	NA	NA
1556	NA	NA	NA	NA	NA	0.97	1.3	1.47	NA	NA	NA	NA	NA	NA	NA
1557	NA	NA	NA	NA	NA	0.84	1.11	1.43	NA	NA	NA	NA	NA	NA	NA
1558	NA	NA	NA	NA	NA	0.68	0.9	1.2	NA	NA	NA	NA	NA	NA	NA
1559	NA	NA	NA	NA	NA	0.37	0.68	0.61	NA	NA	NA	NA	NA	NA	NA
1560	NA	NA	NA	NA	NA	0.45	0.79	0.66	NA	NA	NA	NA	NA	NA	NA
1561	NA	NA	NA	NA	NA	0.63	1	0.84	NA	NA	NA	NA	NA	NA	NA
1562	NA	NA	NA	NA	NA	0.76	1	0.95	NA	NA	NA	NA	NA	NA	NA
1563	NA	NA	NA	NA	NA	0.72	1.08	1.05	NA	NA	NA	NA	NA	NA	NA
1564	NA	NA	NA	NA	NA	0.96	0.92	0.7	NA	NA	NA	NA	NA	NA	NA
1565	NA	NA	NA	NA	NA	1.29	1.45	1.03	NA	NA	NA	NA	NA	NA	NA
1566	NA	NA	NA	NA	NA	1.13	1.3	1.01	NA	NA	NA	NA	NA	NA	NA
1567	NA	NA	NA	NA	NA	1.38	1.55	1.37	NA	NA	NA	NA	NA	NA	NA
1568	NA	NA	NA	NA	NA	1.19	1.85	1.81	NA	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	NA	NA	1.02	1.53	1.46	NA	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	NA	NA	1.1	1.52	1.45	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	1.48	1.68	1.83	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	1.21	1.32	1.68	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	1.4	1.21	1.58	1.61	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	1.53	1.08	1.34	1.52	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	1.05	0.81	0.97	1.1	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	0.41	0.5	0.41	0.55	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	0.67	0.55	0.69	0.7	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	1.05	0.58	0.8	0.89	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	0.65	0.43	0.53	0.59	NA	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	0.58	0.56	0.59	0.75	NA	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	0.81	0.63	0.7	0.95	NA	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	0.52	0.43	0.65	0.57	NA	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	0.92	0.75	1.11	0.96	NA	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	1.12	0.97	1.53	1.31	NA	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	1.19	0.95	1.32	1.14	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	1.15	0.79	1.3	1.09	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	1.25	1.02	1.56	1.35	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	1.25	0.88	1.48	1.32	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	NA	1.66	1.45	1.84	1.76	NA	NA	NA	NA	NA	NA	NA
1590	NA	NA	NA	NA	1.68	1.31	1.73	1.86	NA	NA	NA	NA	NA	NA	NA
1591	NA	NA	NA	NA	1.83	1.26	1.49	1.59	NA	NA	NA	NA	NA	NA	NA
1592	NA	NA	NA	NA	0.89	0.57	0.74	0.86	NA	NA	NA	NA	NA	NA	NA
1593	NA	NA	NA	NA	0.63	0.43	0.64	0.61	NA	NA	NA	NA	NA	NA	NA
1594	NA	NA	NA	NA	0.81	0.63	0.84	0.96	NA	NA	NA	NA	NA	NA	NA
1595	NA	NA	NA	NA	0.56	0.57	0.55	0.56	NA	NA	NA	NA	NA	NA	NA
1596	NA	NA	NA	NA	0.49	0.67	0.72	0.72	NA	NA	NA	NA	NA	NA	NA
1597	NA	NA	NA	NA	0.94	0.86	1.03	1.03	NA	NA	NA	NA	NA	NA	NA
1598	NA	NA	NA	NA	0.74	0.75	0.88	0.99	NA	NA	NA	NA	NA	NA	NA
1599	NA	NA	NA	NA	0.36	0.27	0.6	0.49	NA	NA	NA	NA	NA	NA	NA
1600	NA	NA	NA	NA	0.89	0.93	1.38	1.17	NA	NA	NA	NA	NA	NA	NA
1601	NA	NA	NA	NA	1.17	0.92	1.25	1.04	NA	NA	NA	NA	NA	NA	NA
1602	NA	NA	NA	NA	0.68	0.48	0.75	0.59	NA	NA	NA	NA	NA	NA	NA
