# Villalba - El Mirador Traful - AUCH - ITRDB ARGE077
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5159
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5159.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge077-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge077.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge077.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Villalba - El Mirador Traful - AUCH - ITRDB ARGE077
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: El Mirador  Traful
#   Location: Neuquen
#   Northernmost_Latitude: -40.65
#   Southernmost_Latitude: -40.65
#   Easternmost_Longitude: -71.4
#   Westernmost_Longitude: -71.4
#   Elevation_m: 1050
#--------------------
# Data_Collection
#   Collection_Name: ARGE077
#   First_Year: 1635
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MIR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR10C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR11D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR11D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR15C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR15C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR15D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR15D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MIR17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MIR17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MIR02A_raw	MIR03A_raw	MIR03B_raw	MIR04A_raw	MIR04B_raw	MIR05A_raw	MIR05B_raw	MIR07B_raw	MIR07C_raw	MIR08A_raw	MIR10A_raw	MIR10C_raw	MIR11A_raw	MIR11B_raw	MIR11D_raw	MIR15A_raw	MIR15B_raw	MIR15C_raw	MIR15D_raw	MIR16B_raw	MIR17A_raw	MIR17B_raw
1635	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1637	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1639	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1641	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1644	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1645	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1652	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	1.27	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	1.21	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	1.15	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	1.31	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	1.37	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	1.27	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	1.1	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	1.06	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	0.9	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	0.77	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	1.13	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	0.9	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	1.15	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	0.87	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	0.26	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA
1672	0.78	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.27	NA	NA	NA	1.23	1.05	NA	2.92	NA	NA	NA
1673	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	0.32	NA	NA	NA	1.05	1.32	NA	3.64	NA	NA	NA
1674	1.01	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	0.4	NA	NA	NA	1.24	1.45	NA	5.51	NA	NA	NA
1675	1.15	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	0.25	NA	NA	NA	0.84	1.09	NA	4.62	NA	NA	NA
1676	1.14	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	0.23	NA	NA	NA	1.06	1.11	NA	5.53	NA	NA	NA
1677	1.26	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	0.19	NA	NA	NA	1.1	1.19	NA	4.52	NA	NA	NA
1678	1.25	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	0.19	0.14	NA	NA	1.03	1.11	NA	4.23	NA	NA	NA
1679	1.41	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	0.23	0.23	NA	NA	1.17	1.54	NA	4.84	NA	NA	NA
1680	1.22	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.21	0.37	NA	NA	1.18	1.26	NA	3.92	NA	NA	NA
1681	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	0.12	0.09	NA	NA	0.79	0.8	NA	2.75	NA	NA	NA
1682	0.48	NA	NA	NA	NA	NA	NA	NA	NA	0.11	NA	0.11	0.05	NA	NA	0.46	0.39	NA	1.69	NA	NA	NA
1683	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	0.13	0.1	NA	NA	0.71	0.61	NA	2.73	NA	NA	NA
1684	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	0.05	0.08	NA	NA	0.78	0.7	NA	2.48	NA	NA	NA
1685	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	0.05	0.04	NA	NA	0.87	0.8	NA	2.14	NA	NA	NA
1686	0.82	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	0.07	0.04	NA	NA	0.62	0.53	NA	1.28	2.05	NA	NA
