# Venegas-González - Campos de Jodão - CEFI - ITRDB BRA006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36003
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36003.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra006-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bra006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Venegas-González - Campos de Jodão - CEFI - ITRDB BRA006
#--------------------
# Investigators
#   Investigators: Venegas-González, A.; Lisi, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: None
#   Published_Title: None
#   Published_Date_or_Year: None
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: http://www.teses.usp.br/teses/disponiveis/11/11150/tde-22032018-154156/en.php
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Campos de Jodão
#   Location: Brazil
#   Northernmost_Latitude: -22.79865
#   Southernmost_Latitude: -22.79865
#   Easternmost_Longitude: -45.58187
#   Westernmost_Longitude: -45.58187
#   Elevation_m: 1500
#--------------------
# Data_Collection
#   Collection_Name: BRA006
#   First_Year: 1896
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Cedrela fissilis Vell.
#   Common_Name: Cedro rosa
#   Tree_Species_Code: CEFI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AAC02D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC02D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC03C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC03C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC09C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC09C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC10D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC10D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC11D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC11D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AAC12D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AAC12D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AAC02D_raw	AAC02A_raw	AAC02B_raw	AAC03C_raw	AAC03A_raw	AAC01B_raw	AAC01A_raw	AAC05B_raw	AAC07A_raw	AAC08C_raw	AAC09C_raw	AAC09B_raw	AAC10D_raw	AAC10B_raw	AAC11D_raw	AAC12D_raw
1896	NA	NA	NA	NA	NA	2.103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	2.278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	0.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	1.555	0.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	1.099	1.109	NA	0.958	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	0.963	3.062	NA	2.07	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	0.875	1.011	NA	0.491	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	0.576	1.994	NA	2.179	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	0.768	0.563	NA	1.208	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	0.962	1.425	NA	1.968	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	1.066	1.39	NA	1.132	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	1.386	2.179	NA	4.311	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	1.074	1.237	1.996	NA	3.78	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	1.025	1.558	1.562	NA	2.472	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	0.654	1.195	1.638	NA	1.627	NA	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	1.573	2.051	0.926	NA	2.483	NA	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	0.63	0.405	0.607	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	1.137	1.218	1.836	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	0.861	1.199	1.982	NA	2.119	NA	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	0.829	1.088	1.314	NA	1.698	NA	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	0.332	0.556	1.531	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	NA	1.719	1.196	3.559	NA	2.024	NA	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	0.803	1.345	1.932	NA	0.736	NA	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	1.662	1.919	1.104	NA	3.01	NA	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	1.485	1.727	2.214	NA	3.744	NA	NA	NA	NA	NA	NA	NA	NA
1921	NA	NA	NA	1.118	1.263	1.267	NA	2.733	NA	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	NA	1.307	1.5	0.841	NA	1.726	NA	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	1.964	1.455	2.61	NA	2.036	NA	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	NA	1.059	1.076	2.308	NA	2.583	NA	NA	NA	NA	NA	NA	NA	NA
1925	NA	3.198	NA	1.13	1.185	2.644	NA	0.809	NA	NA	NA	NA	NA	NA	NA	NA
1926	2.671	3.343	NA	1.156	1.303	2.047	NA	1.138	NA	NA	NA	NA	NA	NA	NA	NA
1927	2.311	3.041	NA	1.605	1.411	3.348	NA	2.467	NA	NA	NA	3.244	NA	NA	NA	NA
1928	2.905	4.056	NA	1.549	1.326	2.026	NA	0.337	NA	NA	NA	0.742	NA	NA	NA	NA
1929	2.641	3.93	NA	1.987	1.258	1.514	NA	2.928	NA	NA	NA	1.815	NA	NA	NA	NA
1930	2.154	3.995	NA	1.087	0.884	0.661	NA	0.858	NA	NA	NA	1.874	NA	NA	NA	NA
1931	1.847	3.339	NA	1.47	1.093	2.668	NA	1.096	NA	NA	NA	2.408	NA	NA	NA	NA
1932	1.697	2.518	NA	1.287	1.091	2.346	NA	0.507	NA	NA	NA	2.36	NA	NA	NA	NA
1933	2.194	2.091	NA	0.984	0.79	3.244	NA	1.92	NA	NA	NA	3.685	NA	NA	NA	NA
1934	2.407	1.984	NA	0.725	0.778	2.969	NA	1.402	NA	NA	NA	2.978	NA	NA	NA	NA
1935	2.051	2.454	NA	0.572	0.561	2.601	NA	0.958	1.707	NA	NA	1.244	NA	NA	1.412	NA
1936	2.204	1.308	NA	0.544	0.526	1.835	NA	1.189	0.879	NA	NA	3.131	NA	NA	1.239	NA
1937	1.742	0.681	NA	0.582	0.54	1.282	NA	0.983	0.402	NA	NA	0.453	NA	NA	0.606	NA
1938	1.269	1.228	NA	0.458	0.43	1.856	NA	1.629	0.8	NA	NA	1.487	NA	NA	1.789	NA
1939	0.448	0.425	NA	0.286	0.35	0.832	NA	0.631	0.6	NA	NA	0.273	NA	NA	0.589	NA
1940	1.403	0.828	NA	0.582	0.82	2.473	NA	2.367	1.261	NA	NA	1.063	NA	NA	0.527	NA
1941	1.683	0.554	NA	0.982	2.828	1.45	NA	0.585	0.678	NA	NA	1.261	NA	NA	1.72	NA
1942	2.111	1.277	NA	2.73	2.162	1.94	NA	0.853	1.378	NA	NA	1.022	NA	NA	1.736	NA
1943	2.185	1.984	NA	2.46	2.534	2.884	NA	2.566	1.066	NA	NA	1.932	NA	NA	1.384	NA
1944	1.477	1.066	1.334	1.47	1.521	2.97	NA	2.364	1.3	NA	NA	1.533	NA	NA	1.055	NA
1945	3.656	1.861	3.028	2.416	1.505	2.41	NA	1.019	0.754	NA	NA	1.141	NA	NA	2.615	NA
1946	2.677	3.046	2.041	1.137	2.149	1.812	NA	1.081	0.544	NA	NA	1.086	NA	NA	0.697	NA
1947	3.157	1.612	2.366	2.301	0.736	3.839	NA	2.452	0.297	NA	NA	0.644	NA	NA	1.583	NA
1948	2.36	1.713	2.095	0.887	1.047	2.05	NA	0.864	1.546	NA	NA	0.941	NA	NA	1.39	NA
1949	2.522	2.5	2.38	0.811	0.305	2.773	NA	0.776	1.396	NA	NA	3.25	NA	NA	1.755	NA
1950	2.671	1.903	2.449	0.63	1.185	1.365	NA	3.668	2.023	5	NA	0.927	NA	6.858	1.591	NA
1951	2.421	2.208	2.382	0.468	0.54	2.004	NA	0.419	2.363	3.987	NA	0.412	3.157	4.417	0.931	NA
1952	2.882	2.114	2.609	0.696	0.757	8.529	NA	0.797	2.022	2.857	NA	1.322	3.8	3.022	0.587	NA
1953	3.844	2.78	3.754	0.317	0.435	4.116	NA	0.729	4.199	3.882	NA	2.118	4.286	3.702	1.011	NA
1954	3.987	3.422	3.213	0.315	1.562	8.228	NA	0.527	4.858	2.457	NA	1.211	4.499	3.432	1.187	NA
1955	4.133	3.391	2.695	0.24	0.775	2.4	NA	1.619	2.277	1.94	NA	0.484	3.479	3.574	0.744	NA
1956	3.848	3.208	4.073	0.3	0.535	4.06	NA	1.05	3.219	2.218	NA	1.43	4.841	5.226	1.679	NA
1957	1.453	1.656	2.009	0.25	0.7	1.719	NA	0.495	0.53	1.792	NA	0.308	0.841	0.654	0.384	NA
1958	4.272	3.113	4.799	0.964	0.912	9.555	NA	1.648	1.598	2.965	NA	1.213	3.095	1.571	0.851	NA
1959	2.808	2.132	2.508	0.659	0.495	5.885	NA	1.406	1.523	2.345	NA	1.234	0.666	0.6	0.752	NA
1960	5.432	3.549	6.316	1.355	1.246	4.077	NA	2.405	3.591	1.557	NA	1.246	3.259	1.861	0	NA
1961	5.172	3.348	5.397	2.162	0.473	6.283	NA	2.1	1.493	0.853	NA	0.964	1.645	1.025	0.539	NA
1962	5.833	4.594	5.915	0.709	3.417	6.952	NA	1	3.979	1.429	NA	0.377	2.964	1.349	0.412	NA
1963	6.037	5.504	5.343	1.62	4.185	6.323	NA	0.862	1.327	2.367	NA	0.53	1.578	1.992	0.452	NA
1964	8.273	6.824	6.419	2.421	5.618	1.877	NA	4.231	5.015	4.009	NA	1.092	1.667	0.519	0.44	NA
1965	5.136	4.625	5.658	8.181	5.657	4.522	6.996	3.064	2.566	4.42	NA	0.249	2.412	0.37	0.301	NA
1966	4.658	5.081	5.255	3.915	3.8	NA	1.409	7.225	1.112	5.931	NA	0.261	0.554	0.36	0.381	NA
1967	3.99	3.676	5.296	1.794	2.605	NA	5.026	2.714	1.203	3.221	NA	0.489	0.682	0.689	0.256	4.225
1968	3.052	3.447	3.826	3.928	0.585	NA	1.957	0.645	0.468	1.258	NA	0.216	1.279	0	0.462	1.955
1969	6.887	6.467	6.961	1.562	4.924	NA	6.705	3.933	3.366	1.4	NA	0.443	1.536	0.641	2.928	5.169
1970	5.09	4.739	5.278	0.347	2.367	NA	5.996	0.815	2.298	5.788	0.715	0.61	1.152	2.926	2.823	5.255
1971	6.958	8.34	3	4.552	0.85	NA	5.445	3.435	0.697	7.371	0.489	NA	3.305	2.974	2.876	4.664
1972	3.407	4.736	2.5	3.291	0.85	NA	4.151	2.291	0.906	7.288	0.736	NA	3.159	8.652	0.364	4.39
1973	3.56	2.915	2.4	2.007	0.983	NA	3.124	2.018	1.783	1.034	0.511	NA	0.6	1.412	0.803	2.194
1974	5.124	4.335	4.605	1.966	3.191	NA	4.175	2.523	3.385	1.844	0.982	NA	0.44	1.227	1.031	3.752
1975	5.529	4.312	5.984	3.015	2.405	NA	5.039	0.662	0.4	0.921	0.578	NA	0.448	0.6	1.865	2.308
