# Boninsegna - Puerto Parry - NOBE - ITRDB ARGE051
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2781
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2781.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge051-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge051.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge051.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Boninsegna - Puerto Parry - NOBE - ITRDB ARGE051
#--------------------
# Investigators
#   Investigators: Boninsegna, J.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Puerto Parry
#   Location: Tierra del Fuego
#   Northernmost_Latitude: -54.83
#   Southernmost_Latitude: -54.83
#   Easternmost_Longitude: -64.37
#   Westernmost_Longitude: -64.37
#   Elevation_m: 20
#--------------------
# Data_Collection
#   Collection_Name: ARGE051
#   First_Year: 1726
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Nothofagus betuloides (Mirb.) Blume
#   Common_Name: coihue de Magallanes
#   Tree_Species_Code: NOBE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PAR02C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR02C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR12C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR12E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR12E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAR19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAR19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PAR02C_raw	PAR05A_raw	PAR05B_raw	PAR08B_raw	PAR09A_raw	PAR09B_raw	PAR10A_raw	PAR10B_raw	PAR11A_raw	PAR11B_raw	PAR12A_raw	PAR12B_raw	PAR12C_raw	PAR12E_raw	PAR13B_raw	PAR14A_raw	PAR14B_raw	PAR15A_raw	PAR16A_raw	PAR16B_raw	PAR17A_raw	PAR17B_raw	PAR18B_raw	PAR19A_raw	PAR19B_raw
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	NA	NA	NA	0.51	NA	NA	NA	NA	1.29	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	NA	NA	NA	NA	0.49	NA	NA	NA	NA	1.49	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	0.56	NA	NA	NA	NA	1.46	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	0.59	NA	NA	NA	NA	1.95	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	0.66	NA	NA	NA	NA	1.74	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	NA	NA	NA	NA	0.34	NA	NA	NA	NA	1.39	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	NA	NA	NA	NA	0.16	NA	NA	NA	0.93	2.58	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94
1761	NA	NA	NA	NA	0.39	NA	NA	NA	0.73	1.94	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88
1762	NA	NA	NA	NA	0.21	NA	NA	NA	0.66	1.95	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4
1763	NA	NA	NA	NA	0.24	NA	NA	NA	0.94	1.94	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41
1764	NA	NA	NA	NA	0.28	NA	NA	NA	0.89	1.52	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34
1765	NA	NA	NA	NA	0.37	NA	NA	NA	1.33	1.67	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4
1766	NA	NA	NA	NA	0.2	NA	NA	NA	1.02	1.08	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25
1767	NA	NA	NA	NA	0.23	NA	NA	NA	0.81	1.48	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37
1768	NA	NA	NA	NA	0.23	NA	NA	NA	0.72	0.82	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26
1769	NA	NA	NA	NA	0.4	NA	NA	NA	0.88	1.33	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56
1770	NA	NA	NA	NA	0.09	NA	NA	NA	0.68	0.74	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33
1771	NA	NA	NA	NA	0.21	NA	NA	NA	0.85	1.19	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55
1772	NA	NA	NA	NA	0.1	NA	NA	NA	0.47	0.81	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37
1773	NA	NA	NA	NA	0.22	NA	NA	NA	0.67	1.19	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79
1774	NA	NA	NA	NA	0.19	NA	NA	NA	0.5	0.89	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52
1775	NA	NA	NA	NA	0.37	NA	NA	NA	0.82	1.25	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7
