# Villalba - Pampa del Toro - AUCH - ITRDB ARGE080
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5172
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5172.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge080-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge080.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge080.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Villalba - Pampa del Toro - AUCH - ITRDB ARGE080
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pampa del Toro
#   Location: Rio Negro
#   Northernmost_Latitude: -41.53
#   Southernmost_Latitude: -41.53
#   Easternmost_Longitude: -71.48
#   Westernmost_Longitude: -71.48
#   Elevation_m: 1160
#--------------------
# Data_Collection
#   Collection_Name: ARGE080
#   First_Year: 1736
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PTO801_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO801; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO805_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO805; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO808_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO808; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO809_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO809; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO810_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO810; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO812_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO812; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO813_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO813; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO830_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO830; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO841_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO841; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO844_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO844; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO845_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO845; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO871_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO871; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO875_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO875; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO92A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO92A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO93A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO93A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO93X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO93X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PTO94A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PTO94A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PTO801_raw	PTO805_raw	PTO808_raw	PTO809_raw	PTO810_raw	PTO812_raw	PTO813_raw	PTO830_raw	PTO841_raw	PTO844_raw	PTO845_raw	PTO871_raw	PTO875_raw	PTO92A_raw	PTO93A_raw	PTO93X_raw	PTO94A_raw
1741	NA	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	2.5	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	3.03	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	3.62	NA	2.21	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	2.88	NA	2.57	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	2.66	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA
1752	1.8	NA	NA	NA	NA	NA	2.53	NA	1.88	NA	NA	NA	NA	NA	NA	NA	NA
1753	2.27	NA	NA	NA	NA	2.29	2.28	NA	2.16	NA	NA	NA	1.91	NA	NA	NA	NA
1754	2.1	NA	NA	2.79	NA	2.32	1.4	NA	1.81	4.09	NA	NA	2.02	NA	NA	NA	NA
1755	2.01	NA	NA	1.97	NA	2.17	2.4	NA	2.52	3.08	NA	NA	1.76	NA	NA	NA	NA
1756	2.27	NA	NA	1.7	1.39	2.08	2.6	NA	2.93	2.24	NA	NA	1.49	NA	NA	NA	NA
1757	2.65	3.04	NA	1.95	1.77	1.94	2.48	NA	3.4	2.32	NA	NA	1.64	NA	NA	NA	NA
1758	2.94	2.73	NA	2	1.89	1.81	2.11	NA	2.5	2.47	NA	NA	2.02	NA	NA	NA	NA
1759	3.2	2.81	NA	2.16	1.88	2.22	2.1	NA	2.03	2.46	NA	NA	2.14	NA	NA	NA	NA
1760	4.2	3.38	NA	2.83	2.97	2.71	2.57	NA	3.01	2.98	NA	NA	3.02	NA	NA	NA	NA
1761	3.4	3.02	NA	2.73	2.74	2.8	2.18	NA	2.62	2.83	1.67	NA	2.73	NA	NA	NA	NA
1762	2.51	2.3	1.61	1.85	1.65	2.12	1.66	NA	1.68	2.2	1.74	NA	2.12	NA	NA	NA	NA
1763	3.22	3.19	2.42	2.64	2.23	2.77	2.21	NA	2.24	2.9	1.82	NA	2.86	NA	NA	NA	NA
1764	3.01	2.85	2.67	2.87	2.01	3.09	2.17	3.7	2.1	3.08	1.57	NA	2.73	NA	NA	NA	NA
1765	2.5	2.59	2.11	1.9	1.53	2.86	1.62	2.74	2	2.31	1.43	NA	2.13	NA	NA	NA	NA
1766	3.1	2.51	2.83	2.42	1.63	2.92	1.9	3.11	2.39	3.05	1.75	2.14	2.98	NA	NA	NA	NA
1767	3.02	2.08	2.59	2.4	2.28	2.85	1.63	2.8	2.15	2.44	1.6	1.66	2.2	NA	NA	NA	NA
1768	2.86	2.21	2.66	2.19	2.61	3	1.29	2.36	2.51	2.4	1.64	1.95	2.34	NA	NA	NA	NA
1769	2.62	1.62	2.08	1.95	1.97	2.53	0.86	1.72	2.15	1.62	1.47	1.54	2.21	NA	NA	NA	NA
1770	2.6	1.82	1.8	1.99	2.17	2.7	0.98	2.5	1.78	1.88	1.55	2.24	1.94	NA	NA	NA	NA
1771	2.49	1.73	1.57	1.85	2.17	2.63	0.8	2.78	1.88	1.85	2.15	1.76	1.79	NA	NA	NA	NA
1772	2.32	1.62	1.55	1.93	1.74	2.4	0.84	2.55	1.78	1.77	2.23	1.53	1.73	NA	NA	NA	NA
1773	2.38	1.49	1.61	2.09	1.78	2.56	0.81	2.75	1.81	1.73	1.92	1.3	1.67	NA	NA	NA	NA
1774	2.84	1.57	1.54	2.25	1.73	2.98	1.15	3.23	1.98	1.98	2.23	1.64	1.69	NA	NA	3.37	3.87
1775	2.4	1.73	1.78	2.08	1.96	2.59	1.33	2.55	1.82	1.86	2.19	1.53	1.99	NA	NA	2.44	4.09
1776	1.83	1.62	1.5	1.87	1.72	2.39	1.07	1.62	1.56	1.66	1.96	1.64	2.03	NA	NA	3.2	4.24
1777	1.78	1.52	1.47	1.71	1.87	2.09	1.03	1.73	1.45	1.61	1.7	1.15	1.74	NA	NA	2.85	3.89
1778	1.76	1.36	1.46	1.68	1.32	2.09	1.03	2.14	1.18	1.49	1.77	0.95	1.42	NA	NA	2.84	3.52
1779	2.02	1.52	1.62	2	1.15	2.01	1.09	1.63	1.05	1.7	1.61	0.85	1.36	NA	NA	3.22	3.96
1780	2.08	1.77	1.62	1.81	1.14	1.81	1.1	1.37	1.12	1.71	1.61	0.89	1.39	NA	NA	3.7	3.39
1781	1.94	1.79	1.75	1.74	1.33	1.55	1.26	1.69	1.48	1.69	1.86	1.59	1.54	NA	NA	3.5	4.07
1782	1.65	1.35	1.34	1.54	1.06	1.75	1.05	1.43	1.23	1.49	1.46	1.12	1.17	NA	NA	2.96	3.08
1783	1.04	0.76	0.92	1.24	0.92	1.3	0.81	1.05	0.73	1.09	1.34	0.76	0.97	NA	NA	3.12	3.56
1784	1.43	0.88	1.24	1.3	1.39	1.22	0.75	1.1	1	1.26	1.49	1.14	1.15	NA	NA	3.52	3.63
1785	1.38	1.02	1.4	1.23	1.37	1.21	0.65	1.06	0.9	1.34	1.5	1.26	1.18	NA	NA	2.83	3.65
1786	1	0.75	1.05	1.15	1.08	1.01	0.57	1.02	0.77	1.06	1.07	1.01	1.06	NA	NA	3.57	3.35
1787	1.2	0.71	1.02	1.14	1.15	1.28	0.48	0.96	0.84	0.9	1.07	1.01	1.07	NA	NA	2.65	2.89
1788	1.57	0.93	1.25	1.28	1.39	1.56	0.77	1.02	0.94	1.26	1.34	0.93	1.23	NA	NA	2.83	3.64
1789	1.31	0.74	1.09	1.22	1.18	1.32	0.64	1.02	0.81	1.21	1.25	1.12	1.26	NA	NA	3.45	4.05
1790	1.37	1.08	1.47	1.22	1.07	1.36	0.53	0.92	0.88	1.04	1.15	1.55	1.24	NA	NA	4.4	4.4
1791	1.43	0.99	1.62	1.28	0.92	1.59	0.43	0.95	1.09	1	1.34	1.77	1.18	NA	NA	4.38	3.85
1792	1.25	0.93	1.33	0.95	0.72	1.36	0.39	0.84	0.97	0.86	1.11	1.23	1.07	NA	NA	3.47	3.22
