# Lopez - Zapocó - CEMC - ITRDB BOL016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36012
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36012.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol016-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bol016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Lopez - Zapocó - CEMC - ITRDB BOL016
#--------------------
# Investigators
#   Investigators: Lopez, L.; Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: None
#   Published_Title: None
#   Published_Date_or_Year: None
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: https://www.sciencedirect.com/science/article/pii/S0378112712007347
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Zapocó
#   Location: Bolivia
#   Northernmost_Latitude: -16.451739
#   Southernmost_Latitude: -16.451739
#   Easternmost_Longitude: -61.7397
#   Westernmost_Longitude: -61.7397
#   Elevation_m: 464
#--------------------
# Data_Collection
#   Collection_Name: BOL016
#   First_Year: 1882
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Centrolobium microchaete (Benth.) H.C. Lima
#   Common_Name: Canary wood
#   Tree_Species_Code: CEMC
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## za313a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za313a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za313b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za313b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za336a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za336a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za347a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za347a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za96b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za96b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za347b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za347b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za96a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za96a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za351a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za351a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za93_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za93; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za336b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za336b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za93a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za93a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za287b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za287b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za116a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za116a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za287a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za287a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za119a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za119a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za180c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za180c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za232b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za232b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za116_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za116; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za119b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za119b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za353_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za353; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## za693_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: za693; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	za313a_raw	za313b_raw	za336a_raw	za347a_raw	za96b_raw	za347b_raw	za96a_raw	za351a_raw	za221_raw	za93_raw	za336b_raw	za93a_raw	za287b_raw	za01_raw	za116a_raw	za287a_raw	za119a_raw	za180c_raw	za232b_raw	za116_raw	za119b_raw	za353_raw	za693_raw
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.968	NA
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.082	NA
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.808	NA
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.73	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.573	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.165	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.912	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.099	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	3.525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.48	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	3.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.118	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	5.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.655	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	3.865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.774	NA
1894	NA	NA	NA	NA	NA	NA	3.603	NA	6.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.771	NA
1895	NA	NA	NA	NA	NA	NA	2.189	NA	3.171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.887	NA
1896	NA	NA	NA	NA	NA	NA	2.432	NA	4.337	2.192	NA	3.568	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.895	NA
1897	NA	NA	NA	NA	NA	NA	2.016	NA	3.263	1.731	NA	2.046	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.393	NA
1898	NA	NA	NA	NA	NA	NA	1.453	NA	3.406	1.422	NA	2.261	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.613	NA
1899	NA	NA	NA	NA	NA	NA	1.006	NA	2.172	1.727	NA	2.088	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.161	NA
1900	NA	NA	NA	NA	2.212	NA	1.802	1.451	3.483	2.019	NA	2.629	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.767	NA
1901	NA	NA	NA	NA	1.6	NA	1.663	1.498	2.151	1.57	NA	1.677	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.957	NA
1902	NA	NA	NA	NA	1.619	NA	2.093	1.684	2.111	2.147	NA	2.539	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.794	NA
1903	NA	NA	NA	NA	1.485	NA	1.955	1.987	1.9	1.541	NA	1.692	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.497	3.499
1904	NA	NA	NA	NA	1.122	NA	1.36	2.579	3.085	0.961	NA	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.225	2.275
1905	NA	NA	NA	NA	0.436	NA	0.862	0.823	2.391	1.072	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.437	0.948
1906	NA	NA	NA	NA	0.986	NA	1.852	2.448	2.927	1.012	NA	2.655	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.747	3.165
1907	NA	NA	NA	NA	1.061	NA	2.182	2.018	3.04	2.033	NA	4.176	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.816	1.954
1908	NA	NA	NA	NA	1.326	NA	2.071	1.459	3.485	2.028	NA	3.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.116	0
1909	NA	NA	NA	NA	2.957	NA	2.72	1.363	3.889	2.316	NA	3.022	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.461	2.131
1910	NA	NA	NA	NA	2.461	NA	2.475	2.184	2.879	2.07	NA	3.281	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	3.644
1911	NA	NA	NA	NA	1.729	NA	1.493	1.339	1.972	1.741	NA	1.66	NA	NA	NA	NA	NA	NA	1.681	NA	NA	1.593	2.762
1912	NA	NA	NA	NA	1.766	NA	1.569	0.684	2.641	1.47	NA	1.243	NA	NA	NA	NA	NA	NA	1.56	NA	NA	1.131	1.741
1913	NA	NA	NA	4.477	2.425	NA	2.344	1.128	3.584	1.713	NA	1.793	NA	NA	NA	NA	NA	NA	4.422	NA	NA	2.477	2.048
1914	NA	NA	NA	5.343	2.096	NA	2.383	2.233	3.022	1.502	NA	3.614	NA	NA	NA	NA	NA	NA	2.938	NA	NA	2.271	1.888
1915	NA	NA	NA	3.807	0.713	NA	2.95	1.959	2.563	1.447	NA	2.074	NA	NA	NA	NA	NA	NA	1.442	NA	NA	1.255	2.28
1916	NA	NA	NA	4.627	1.118	NA	3.133	2.167	3.036	2.4	NA	2.282	NA	NA	NA	NA	NA	NA	2.215	NA	NA	1.477	2.806
1917	NA	NA	NA	6.315	1.735	NA	2.611	1.104	2.477	1.994	NA	2.937	NA	NA	NA	NA	NA	NA	3.407	NA	NA	1.968	1.958
1918	NA	NA	NA	2.836	1.033	NA	2.092	0.799	1.104	1.234	NA	1.993	NA	NA	NA	NA	NA	NA	1.676	NA	3.189	0.74	2.441
1919	NA	NA	NA	3.252	2.542	NA	2.956	2.24	2.096	1.813	NA	3.142	NA	5.089	NA	NA	NA	NA	5.148	NA	3.914	1.683	1.519
1920	NA	NA	NA	1.128	1.622	NA	0.925	1.699	1.821	2.034	NA	2.125	NA	0.994	NA	NA	3.679	2.087	2.854	NA	0.922	1.76	1.765
1921	NA	NA	NA	1.459	1.109	NA	0.766	2.695	1.086	2.019	NA	3.986	3.245	2.481	NA	NA	3.807	3.979	2.738	NA	0.998	1.671	1.178
1922	NA	NA	NA	1.316	2.105	NA	2.062	2.487	1.234	1.552	NA	4.04	3.069	2.02	NA	NA	4.276	2.161	2.148	NA	1.386	1.062	1.064
1923	NA	NA	NA	2.503	2.162	NA	1.456	2.183	1.417	2.867	NA	1.597	8.035	1.567	NA	NA	3.229	2.511	3.205	NA	1.406	1.073	2.13
1924	NA	NA	NA	2.906	1.106	NA	1.241	3.349	1.207	1.889	NA	1.948	5.814	1.878	NA	NA	3.381	3.453	4.004	NA	2.89	0.905	1.946
1925	NA	NA	NA	1.6	0.416	NA	0.831	1.721	0.592	0.869	NA	1.717	2.633	1.096	NA	NA	2.241	1.618	2.618	NA	0.724	1.053	0.877
1926	NA	NA	NA	2.441	1.756	NA	1.072	2.223	0.959	2.203	NA	2.963	5.124	1.546	NA	NA	4.346	0.896	3.209	NA	2.862	1.238	1.556
1927	NA	NA	NA	4.89	1.998	NA	1.879	1.973	1.008	1.508	NA	2.26	5.605	2.01	NA	NA	2.99	0.751	1.659	NA	3.598	1.028	1.658
1928	NA	NA	NA	1.79	1.055	NA	1.074	1.424	1.339	1.636	NA	2.668	5.298	1.798	NA	NA	1.923	0.964	1.011	NA	2.018	1.331	1.924
1929	NA	NA	NA	2.207	1.116	NA	0.878	1.224	1.051	1.402	NA	1.78	3.148	1.261	NA	NA	1.817	1.034	0.844	NA	1.978	1.571	1.193
1930	NA	NA	4.995	3.565	1.676	NA	1.155	2.226	1.843	2.782	NA	3.227	5.157	1.672	NA	2.203	2.257	2.811	2.2	NA	3.558	1.991	2.768
1931	NA	NA	3.764	4.664	1.465	NA	0.669	2.31	1.195	1.568	4.454	4.453	3.607	1.261	4.388	2.658	1.94	2.096	1.227	NA	1.821	1.492	2.234
1932	NA	NA	4.282	2.454	1.474	NA	0.492	1.243	1.669	2.771	3.856	2.147	3.248	1.093	3.237	1.884	1.38	1.948	0.992	NA	2.918	2.146	3.408
1933	NA	NA	4.067	2.791	1.01	NA	0.42	0.476	1.432	3.105	4.487	0.819	2.567	1.418	2.153	1.751	1.843	2.707	0.657	NA	1.534	1.615	2.426
1934	NA	NA	5.754	1.33	1.023	NA	0.646	0.436	1.329	2.167	1.413	0.833	2.64	1.677	2.495	2.934	4.163	1.452	0.889	NA	3.383	1.359	0.882
1935	NA	NA	2.734	3.32	1.573	NA	0.73	0.43	1.004	0.914	3	1.041	3.675	1.489	2.655	2.268	0.899	2.181	2.788	NA	1.762	0.708	1.824
1936	NA	NA	4.025	1.649	1.481	NA	0.542	1.105	1.888	0.816	3.346	2.625	2.788	1.142	1.745	0.771	0.883	1.888	3.702	NA	1.283	0.849	1.958
1937	NA	NA	5.364	2.062	1.311	NA	1.025	1.993	1.868	1.063	2.971	2.362	2.542	2.755	1.502	2.039	1.719	2.469	1.725	NA	1.857	0.97	3.338
1938	NA	NA	1.895	1.736	0.948	NA	0.513	1.004	1.328	2.148	1.206	1.824	1.852	2.015	2.298	2.156	1.972	1.673	0.738	NA	4.55	0.724	2.207
1939	NA	NA	2.098	1.762	1.009	NA	1.893	0.606	2.23	1.682	1.184	2.401	2.415	1.789	1.603	1.975	3.628	2.853	0.94	NA	1.278	0.749	2.314
1940	NA	NA	1.722	2.305	1.129	NA	0.545	0.434	1.805	1.51	1.207	1.496	1.926	1.454	1.214	1.475	1.917	1.469	0.486	0.586	1.377	0.843	1.455
1941	NA	NA	2.306	3.451	1.285	NA	1.559	0.587	2.62	2.711	2.033	2.031	3.263	1.642	3.475	2.683	2.535	2.469	1.169	2.262	3.284	0.569	2.431
1942	NA	NA	2.771	1.311	0.669	NA	0.934	1.069	1.584	0.77	1.316	1.604	1.842	1.253	1.949	1.384	2.006	1.47	0.572	1.189	2.148	0.937	1.77
1943	NA	NA	1.789	2.136	1.902	NA	0.938	1.446	1.27	1.437	1.472	2.495	2.712	1.971	1.709	2.116	1.233	1.917	0.914	3.471	3.291	0.998	3.412
1944	NA	NA	1.534	2.939	3.136	3.056	0.82	1.63	1.435	1.197	0.924	1.856	3.173	1.121	1.671	2.628	1.535	1.54	3.842	1.854	2.678	1.499	2.691
