# Villalba - Los Toldos - TOJ - JGAU - ITRDB ARG153
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36028
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36028.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg153-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg153.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arg153.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Villalba - Los Toldos - TOJ - JGAU - ITRDB ARG153
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310); Ferrero, M.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Ferrero, María Eugenia; Ricardo Villalba; Mónica De Membiela; Alberto Ripalta; Silvia Delgado; Leonardo Paolini
#   Journal_Name: Plant Ecology
#   Published_Title: Tree-growth responses across environmental gradients in subtropical Argentinean forests
#   Published_Date_or_Year: 2013
#   Volume: 214
#   Pages: 1
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11258-013-0254-2
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Los Toldos - TOJ
#   Location: Argentina
#   Northernmost_Latitude: -22.316667
#   Southernmost_Latitude: -22.316667
#   Easternmost_Longitude: -64.666667
#   Westernmost_Longitude: -64.666667
#   Elevation_m: 1875
#--------------------
# Data_Collection
#   Collection_Name: ARG153
#   First_Year: 1814
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Juglans australis Griseb.
#   Common_Name: Argentine walnut
#   Tree_Species_Code: JGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TOL21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL21X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL21X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL28B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL28B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL30B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL30B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL33A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL33A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL34A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL34A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL34B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL50A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL50A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL51A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL51A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL52A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL52A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL53A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL53A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL54A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL54A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TOL55A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TOL55A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TOL21A_raw	TOL21B_raw	TOL21X_raw	TOL23A_raw	TOL27A_raw	TOL27B_raw	TOL28B_raw	TOL29A_raw	TOL30B_raw	TOL33A_raw	TOL33B_raw	TOL34A_raw	TOL34B_raw	TOL50A_raw	TOL51A_raw	TOL52A_raw	TOL53A_raw	TOL54A_raw	TOL55A_raw
1814	NA	NA	NA	NA	NA	NA	NA	NA	6.456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	5.093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	5.684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	6.275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	5.603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	2.829	NA	NA	NA	4.443	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	4.996	NA	NA	NA	4.455	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	6.193	NA	NA	NA	4.444	NA	NA	NA	NA	NA	NA
1822	NA	NA	2.18	NA	NA	NA	NA	NA	3.751	NA	NA	NA	2.846	NA	NA	NA	NA	6.427	NA
1823	NA	NA	1.937	NA	NA	NA	NA	NA	4.718	NA	NA	NA	2.677	NA	NA	NA	NA	4.867	NA
1824	NA	NA	2.306	NA	NA	NA	NA	NA	4.777	NA	NA	NA	2.995	NA	NA	NA	NA	8.211	NA
1825	NA	NA	1.557	NA	NA	NA	NA	NA	5.172	NA	NA	NA	4.177	6.186	NA	NA	NA	6.514	6.532
1826	NA	NA	2.864	NA	NA	NA	NA	NA	7.589	NA	NA	NA	5.229	8.245	NA	6.817	NA	7.273	6.788
1827	NA	NA	2.333	NA	NA	NA	NA	NA	6.524	NA	NA	NA	7.127	6.029	NA	7.64	NA	5.04	4.802
1828	NA	NA	3.766	NA	NA	NA	NA	NA	8.74	NA	NA	NA	6.884	7.146	NA	7.863	NA	8.736	8.361
1829	NA	NA	3.246	NA	NA	NA	NA	NA	2.012	NA	NA	NA	3.565	3.016	NA	2.404	NA	4.251	3.833
1830	NA	NA	3.649	NA	NA	NA	NA	NA	2.838	NA	NA	4.508	4.473	7.186	NA	8.294	NA	8.098	7.539
1831	NA	NA	3.122	NA	NA	NA	NA	NA	3.436	5.298	NA	5.291	6.05	3.584	NA	4.734	NA	3.66	3.557
1832	NA	NA	3.345	NA	NA	NA	NA	NA	4.123	5.112	NA	4.151	5.606	3.8	NA	5.093	NA	5.555	5.638
1833	NA	NA	3.672	NA	NA	NA	NA	NA	5.756	6.318	NA	4.854	6.4	5.718	NA	7.345	NA	6.248	6.028
1834	NA	NA	1.995	NA	NA	NA	NA	NA	4.777	3.522	NA	3.34	2.971	3.522	NA	5.79	NA	5.541	5.339
1835	NA	NA	2.256	NA	NA	NA	NA	NA	2.879	4.893	NA	2.638	3.266	3.451	NA	5.76	NA	4.475	4.334
1836	NA	NA	1.146	NA	NA	NA	NA	NA	1.625	2.343	NA	1.35	2.583	2.667	NA	5.29	NA	3.519	3.333
1837	NA	NA	2.645	NA	NA	NA	NA	NA	4.268	4.15	NA	4.025	5.329	3.96	NA	4.937	NA	4.54	4.384
1838	NA	NA	3.53	NA	NA	NA	NA	NA	3.984	5.536	5.221	5.517	6.121	5.046	NA	6.087	NA	5.356	5.088
1839	NA	NA	3.886	NA	NA	NA	NA	NA	3.523	4.221	3.817	5.029	4.536	4.338	NA	3.854	NA	2.147	3.71
1840	NA	NA	4.192	NA	NA	NA	NA	NA	2.907	3.814	3.556	4.965	3.411	3.031	NA	4.575	NA	3.931	3.917
1841	NA	NA	3.533	NA	NA	NA	NA	NA	2.67	4.344	6.071	7.144	4.642	3.788	NA	4.985	NA	4.657	4.874
1842	NA	NA	5.683	NA	NA	NA	NA	13.131	6.378	5.493	6.02	6.794	6.491	5.579	NA	6.738	NA	4.223	5.264
1843	NA	NA	1.829	NA	NA	NA	NA	8.777	1.944	5.176	4.275	2.326	1.718	3.12	NA	3.521	NA	3.367	3.307
1844	NA	NA	3.019	NA	NA	NA	NA	8.218	3.152	5.257	4.567	4.522	2.904	5.221	NA	5.023	NA	4.222	4.495
1845	NA	NA	3.993	NA	NA	NA	NA	7.187	5.641	5.92	4.52	3.791	3.378	5.182	NA	5.858	NA	3.503	4.251
1846	NA	NA	2.903	NA	NA	NA	NA	5.299	2.354	3.51	4.68	4	4.039	4.049	NA	4.481	NA	1.774	2.435
1847	NA	NA	3.547	NA	NA	NA	NA	3.238	3.681	5.324	6.343	3.767	4.373	4.297	NA	4.997	NA	3.468	3.166
1848	NA	NA	1.135	NA	NA	NA	NA	4.029	3.736	3.2	4.441	2.978	2.762	2.995	NA	3.583	NA	2.317	2.157
1849	NA	NA	2.58	NA	NA	NA	NA	4.348	5.132	3.361	5.281	3.399	2.583	3.209	NA	3.278	NA	4.113	3.846
1850	NA	NA	2.163	NA	NA	1.771	NA	4.194	5.505	3.821	4.618	3.331	3.169	4.66	NA	5.707	NA	5.026	5.119
1851	NA	NA	0.707	NA	NA	3.499	NA	3.208	1.955	4.529	4.06	1.219	1.951	2.736	NA	3.619	NA	2.738	2.98
1852	NA	NA	2.75	NA	NA	3.065	NA	5.944	4.77	4.567	6.223	2.965	3.876	2.149	NA	4.912	NA	2.66	2.869
1853	NA	NA	3.42	NA	NA	4.258	NA	5.353	4.706	5.185	7.745	2.472	2.218	3.372	NA	5.603	NA	3.962	4.06
1854	NA	NA	3.661	NA	NA	4.427	NA	6.47	5.565	4.43	5.691	3.335	3.156	3.889	NA	5.736	NA	4.763	4.93
1855	NA	NA	1.255	NA	NA	2.166	NA	4.411	2.537	3.472	4.07	1.981	1.983	1.272	NA	3.656	NA	2.212	2.847
1856	NA	NA	2.889	NA	NA	2.899	NA	3.45	3.517	3.97	2.809	1.53	2.531	1.389	NA	2.964	NA	1.453	2.02
1857	NA	NA	2.584	NA	NA	2.979	NA	5.315	4.141	4.063	4.759	1.745	3.279	1.433	NA	3.474	NA	2.481	3.009
1858	NA	NA	2.122	NA	NA	3.037	NA	3.942	1.923	2.469	5.01	2.459	3.49	1.275	NA	3.013	NA	1.66	1.936
1859	NA	NA	1.993	NA	NA	5	NA	3.236	1.697	2.987	5.547	1.972	2.08	1.383	NA	2	NA	1.602	1.707
1860	NA	NA	0.405	NA	NA	1.81	NA	2.574	0.451	1.498	1.263	0.178	0.626	0.833	NA	0.69	NA	1.261	1.236
1861	NA	NA	1.698	NA	NA	3.267	NA	3.659	1.355	2.616	2.905	0.089	2.977	1.8	NA	2.128	NA	2.264	2.792
1862	NA	NA	2.631	NA	NA	6.087	NA	3.322	3.162	3.71	3.838	1.667	1.576	2.162	NA	2.21	NA	1.36	1.882
1863	NA	NA	0.877	NA	NA	3.583	NA	2.369	0.99	2.509	3.287	2.523	1.346	0.753	NA	1.276	NA	1.033	1.11
1864	NA	NA	0.816	NA	NA	2.686	NA	4.516	1.751	2.854	2.769	1.149	1.514	1.6	NA	1.761	NA	1.869	2.208
1865	NA	NA	2.136	NA	NA	4.168	NA	5.74	3.567	2.985	3.593	2.155	1.337	2.177	NA	2.643	NA	2.082	2.046
1866	NA	NA	3.093	NA	NA	6.559	NA	5.565	2.313	2.271	4.092	2.406	1.347	2.784	NA	3.093	NA	2.333	2.776
1867	NA	NA	2.958	NA	NA	4.742	NA	2.92	1.948	2.506	4.7	2.802	1.05	2.342	NA	3.095	NA	2.065	2.555
1868	NA	NA	3.427	NA	NA	4.439	NA	5.037	2.956	1.439	3.766	0.672	2.255	2.175	NA	3.266	NA	2.572	2.841
1869	NA	NA	2.899	NA	NA	3.227	NA	2.766	1.171	1.804	2.807	2.055	1.376	0.837	NA	0.776	NA	0.891	1.14
1870	NA	NA	2.361	NA	NA	4.587	NA	3.347	1.488	3.389	2.662	1.31	2.138	1.452	NA	2.006	NA	0.343	0.631
1871	NA	NA	2.018	1.416	NA	4.124	NA	3.673	2.443	3.923	3.921	1.863	2.315	2.396	NA	2.833	NA	2.024	2.87
1872	NA	NA	1.304	1.839	NA	5.24	NA	5.009	1.449	4.55	4.361	2.777	2.022	3.379	NA	2.703	NA	2.3	3.574
1873	NA	NA	1.954	0.184	NA	3.098	NA	3.345	1.903	1.332	2.266	2.933	0.868	2.18	NA	2.141	NA	2.014	3.091
1874	NA	NA	1.924	0.664	NA	2.632	NA	3.789	1.935	1.414	2.165	1.092	0.779	1.738	NA	2.182	NA	1.658	2.156
1875	NA	NA	1.095	0.822	NA	3.922	NA	3.449	0.472	1.796	1.268	1.412	0.705	1.083	NA	1.65	NA	1.232	1.49
1876	NA	NA	0.823	0.189	NA	2.109	NA	2.57	0.158	1.166	1.662	1.934	0.629	1.031	NA	1.341	NA	1.192	1.372
1877	NA	NA	0.947	0.289	NA	1.771	NA	1.408	1.323	1.397	0.788	1.583	0.687	1.307	NA	1.898	NA	0.611	0.768
1878	NA	NA	1.841	0.881	NA	4.422	NA	2.405	1.124	1.019	1.014	1.508	1.07	1.486	NA	0.858	NA	0.738	0.694
1879	NA	NA	2.63	2.711	NA	3.43	NA	1.866	1.287	0.593	1.244	1.052	1.083	1.3	NA	0.916	NA	0.387	0.572
1880	NA	NA	2.1	3.646	NA	4.193	NA	1.309	1.344	0.71	1.442	0.333	1.22	1.416	NA	0.766	NA	0.472	0.478
1881	NA	NA	3.072	3.394	NA	4.238	NA	1.542	0.819	1.21	1.613	0.325	1.22	0.966	NA	0.755	NA	0.624	0.575
1882	NA	NA	2.754	4.048	NA	5.23	NA	2.408	1.97	1.229	1.811	0.486	2.017	1.549	NA	1.24	NA	0.677	0.726
1883	NA	NA	2.255	5.197	10.949	8.186	NA	2.427	2.856	2.074	1.996	1.292	2.195	1.382	NA	1.762	NA	1.408	1.275
1884	NA	NA	NA	5.791	13.414	5.733	NA	3.106	2.35	1.634	2.001	2.089	1.054	1.08	6.507	1.835	NA	1.011	1.125
1885	NA	NA	NA	2.669	10.399	6.358	NA	3.035	1.389	1.481	1.957	1.567	0.617	0.96	3.809	1.541	NA	1.194	1.103
1886	NA	NA	NA	1.447	7.268	3.338	NA	3.484	1.597	1.809	1.524	1.423	0.653	1.001	1.563	0.945	NA	0.937	1.131
