# Villalba - Los Laureles Salta - JGAU - ITRDB ARGE045
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5169
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5169.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge045-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge045.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge045.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Villalba - Los Laureles Salta - JGAU - ITRDB ARGE045
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Los Laureles Salta
#   Location: Argentina
#   Northernmost_Latitude: -25.12
#   Southernmost_Latitude: -25.12
#   Easternmost_Longitude: -65.55
#   Westernmost_Longitude: -65.55
#   Elevation_m: 1650
#--------------------
# Data_Collection
#   Collection_Name: ARGE045
#   First_Year: 1826
#   Last_Year: 1979
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Juglans australis Griseb.
#   Common_Name: Argentine walnut
#   Tree_Species_Code: JGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LLL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LLL09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LLL09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LLL04A_raw	LLL04C_raw	LLL05A_raw	LLL05B_raw	LLL05C_raw	LLL06A_raw	LLL06B_raw	LLL07A_raw	LLL08A_raw	LLL08B_raw	LLL09A_raw	LLL09B_raw
1826	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	0.87
1830	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	0.64
1831	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	0.69
1832	NA	NA	NA	NA	NA	NA	NA	NA	2.62	NA	NA	0.91
1833	NA	NA	NA	NA	NA	NA	NA	NA	2.6	NA	NA	0.49
1834	NA	NA	NA	NA	NA	NA	NA	NA	2.71	NA	NA	1.04
1835	NA	NA	NA	NA	NA	NA	NA	NA	2.47	NA	NA	1.28
1836	NA	NA	NA	NA	NA	NA	NA	NA	2.7	NA	NA	2.14
1837	NA	NA	NA	NA	NA	NA	NA	NA	3.52	NA	NA	1.69
1838	NA	NA	NA	NA	NA	NA	NA	NA	2.03	5.05	NA	2.34
1839	NA	NA	NA	NA	NA	NA	NA	NA	3.29	4.13	NA	2.2
1840	NA	NA	NA	NA	NA	NA	NA	NA	1.24	2.78	NA	2.3
1841	NA	NA	NA	NA	NA	NA	NA	NA	1.88	4.29	NA	2.32
1842	NA	NA	NA	NA	NA	NA	NA	NA	1.06	2.63	NA	0.8
1843	NA	NA	NA	NA	NA	NA	NA	NA	1.89	2.47	NA	0.91
1844	NA	NA	NA	NA	NA	NA	NA	NA	0.71	1.57	NA	1.71
1845	NA	NA	NA	NA	NA	NA	NA	NA	1.01	2.09	NA	1.42
1846	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.96	NA	0.72
1847	NA	NA	NA	2.97	NA	NA	NA	NA	0.67	1.03	NA	1.58
1848	NA	NA	NA	3.85	NA	NA	NA	NA	0.58	0.54	NA	2.36
1849	NA	NA	NA	2.7	NA	NA	NA	NA	0.16	0.98	NA	1.21
1850	NA	NA	NA	1.32	NA	NA	NA	NA	0.32	0.74	NA	0.92
1851	NA	NA	NA	0.53	NA	NA	NA	NA	0.5	0.84	NA	0.55
1852	NA	NA	NA	4.06	NA	NA	NA	NA	0.52	0.45	NA	0.7
1853	NA	NA	NA	3.54	NA	NA	NA	NA	0.49	0.66	NA	0.85
1854	NA	NA	NA	3.15	NA	NA	NA	3.51	0.37	0.72	NA	0.91
1855	NA	NA	NA	1.67	NA	NA	2.27	2.76	0.72	0.93	NA	0.73
1856	NA	NA	NA	1.75	NA	NA	2.16	3.79	2.14	2.41	NA	0.4
1857	NA	NA	NA	2.7	NA	NA	2.48	3.01	1.57	2.59	NA	0.8
1858	NA	NA	NA	3.41	NA	NA	2.41	2.99	0.28	0.38	NA	1.15
1859	NA	NA	NA	1.48	NA	NA	1.1	0.91	0.86	0.13	NA	0.66
1860	NA	NA	NA	2.34	NA	NA	2.77	1.14	0.81	1.61	NA	1.48
1861	NA	NA	NA	0.4	NA	NA	0.59	1.24	0.58	0.91	NA	1.04
1862	NA	NA	NA	2.94	NA	NA	0.8	1.77	1.04	1.96	NA	1.65
1863	NA	NA	NA	2.71	NA	1.31	0.56	3.17	0.76	1.47	NA	1.91
1864	NA	NA	6.36	5.11	NA	3.88	1.23	3.24	2.94	4.02	NA	2.34
1865	NA	NA	3.01	3.6	NA	2.71	1.25	2.74	1.67	2.63	NA	1.79
1866	NA	NA	1.39	1.45	NA	1.2	0.93	2.02	1.15	2.03	NA	1.42
1867	NA	NA	3.67	3.51	NA	5.97	5.52	3.87	2.16	4.36	NA	2.93
1868	NA	NA	1.02	0.94	NA	2.97	4.16	1.57	1.24	2.99	NA	1
1869	NA	NA	1.77	1.56	NA	2.34	3.96	1.14	1.8	2.86	NA	1.23
1870	NA	NA	2.98	2.69	NA	4.37	5.06	2.62	2.66	3.96	NA	1.53
1871	NA	NA	0.61	1.12	NA	2.26	1.25	1.42	1.83	3.57	NA	0.87
1872	NA	NA	1.07	1.74	NA	2.58	1.68	1.76	2.79	4.09	NA	1.25
1873	NA	NA	1.3	5.41	NA	5.95	2.83	5.1	3.84	6.12	NA	2
1874	NA	NA	0.95	3.34	NA	4.41	2.81	3.71	2.25	4.79	NA	0.89
1875	NA	NA	0.48	1.01	NA	2.36	0.97	1.96	1.14	2.26	NA	0.54
1876	NA	NA	1.54	2.85	NA	3.94	1.25	3.69	1.84	2.8	NA	1.29
1877	NA	NA	0.29	0.45	NA	2.05	0.45	0.97	0.98	1.36	NA	0.23
1878	NA	NA	0.71	1.25	NA	3.4	0.74	2.08	2.11	2.87	NA	1.39
1879	NA	NA	1.9	4.37	NA	4.22	0.85	3.67	2.79	3.53	NA	3.47
1880	NA	NA	1.46	2.5	NA	4.25	2.04	3.31	2.23	3.31	NA	1.34
1881	NA	NA	0.27	2.5	NA	2.45	3.08	2.14	1.97	2.16	NA	0.77
1882	NA	NA	1.13	2.54	NA	2.56	3.65	2.55	2.22	2.34	NA	1.08
1883	NA	NA	2.44	1.16	NA	1.58	1.82	1.5	1.56	2.02	NA	1.27
1884	NA	NA	2.33	1.37	NA	2.59	2.3	1.11	1.26	1.32	NA	1.61
1885	NA	NA	1.56	1.57	NA	2.79	2.17	1.95	1.43	1.43	NA	1.26
1886	NA	NA	1.14	1.68	NA	4.16	1.9	2.61	0.61	0.92	NA	0.92
1887	NA	NA	1.35	3.65	NA	3.91	2.47	3.13	1.7	2.19	NA	0.65
1888	NA	NA	1.3	4.46	NA	3.64	4.08	3.38	1.35	2.2	NA	2.27
1889	NA	NA	1.26	3.73	NA	2.74	2.55	2.64	1.3	2.04	NA	2.4
