# Chaparro - INPA Parket ltda. Concession - ZETU - ITRDB BOL021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36084
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36084.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol021-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bol021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bol021.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Chaparro - INPA Parket ltda. Concession - ZETU - ITRDB BOL021
#--------------------
# Investigators
#   Investigators: Chaparro, H.A.; Camarero, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: None
#   Published_Title: None
#   Published_Date_or_Year: None
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0073855#pone-0073855-t001
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: INPA Parket ltda. Concession
#   Location: Bolivia
#   Northernmost_Latitude: -16.12
#   Southernmost_Latitude: -16.12
#   Easternmost_Longitude: -61.72
#   Westernmost_Longitude: -61.72
#   Elevation_m: 380
#--------------------
# Data_Collection
#   Collection_Name: BOL021
#   First_Year: 1872
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Zeyheria tuberculosa (Vell.) Bureau ex Verl.
#   Common_Name: None
#   Tree_Species_Code: ZETU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## INZT001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT001C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT001C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT002C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT002C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT005C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT005C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT008A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT008A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT008C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT008C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT009A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT009C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT009C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INZT010C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INZT010C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	INZT001A_raw	INZT001B_raw	INZT001C_raw	INZT002A_raw	INZT002B_raw	INZT002C_raw	INZT004A_raw	INZT004B_raw	INZT005A_raw	INZT005B_raw	INZT005C_raw	INZT008A_raw	INZT008B_raw	INZT008C_raw	INZT009A_raw	INZT009B_raw	INZT009C_raw	INZT010A_raw	INZT010B_raw	INZT010C_raw
1872	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	NA	NA	0.69	1.02	NA	NA	NA	2.13	2.14	2.07	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	NA	0.39	0.67	NA	NA	NA	1.75	3.02	3.28	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	NA	NA	0.64	0.78	NA	NA	NA	2.7	3.42	3.18	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	NA	0.24	0.49	NA	NA	NA	1.61	2.27	2.17	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	NA	0.46	0.58	NA	NA	NA	1.26	2.75	1.27	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	0.96	0.88	NA	NA	NA	1.64	1.75	2.67	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	0.01	0.01	NA	NA	NA	0.74	1.2	0.86	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	0.68	0.77	NA	NA	NA	1.64	3.37	3.83	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	0.46	0.66	NA	NA	NA	0.83	1.51	2.59	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	0.66	0.77	NA	NA	NA	0.28	0.96	1.21	NA	NA	NA	1.36	1.47	1.84
1886	NA	NA	NA	NA	NA	NA	0.2	0.62	NA	NA	NA	2.21	2.65	4.25	8.76	4.61	5.98	2.97	3.18	2.48
1887	NA	NA	NA	NA	NA	NA	1.77	1.71	NA	NA	NA	1.14	2.45	2.05	4.01	3.08	3.49	5.76	7.16	2.74
1888	NA	NA	NA	NA	NA	NA	1.34	1.34	1.22	1.32	0.81	2.35	2.83	2.5	1.7	1.53	2.22	3.27	3.64	2.36
1889	NA	NA	NA	NA	NA	NA	3.12	2.89	2.29	1.73	2.13	3.18	4.17	3.63	1.98	0.01	2.02	4.43	2.75	1.31
1890	NA	NA	NA	NA	NA	NA	3.49	2.75	6.28	4.65	4.02	4.28	4.72	4.05	0.01	0.01	0.01	2.41	1.59	1.01
1891	NA	NA	NA	NA	NA	NA	2.98	2.79	1.52	1.87	1.69	3.92	4.52	3.36	0.01	0.01	0.7	1.42	0.79	0.53
1892	NA	NA	NA	NA	NA	NA	2.12	2.63	2.83	2	0.01	3.81	3.55	2.19	0.01	0.01	1.21	0.19	0.55	0.37
1893	NA	NA	NA	NA	NA	NA	0.61	0.88	2.21	2.83	4.08	6.73	5.98	6.17	0.24	0.01	2.63	1.37	1.55	1.19
1894	NA	NA	NA	NA	NA	NA	2.2	1.36	1.29	1.41	2.31	6.88	6.29	4.78	0.25	0.01	1.03	0.25	0.01	0.01
1895	NA	NA	NA	NA	NA	NA	6.7	6.36	1.13	1.59	0.59	5.32	5.27	3.23	1.74	0.01	1.35	0.31	0.01	0.01
1896	NA	NA	NA	NA	NA	NA	0.42	0.01	1.28	0.67	0.29	3.43	6.68	3.08	0.23	0.01	0.01	1.26	2.41	0.62
1897	NA	NA	NA	NA	NA	NA	6.39	4.56	4.67	2.82	0.41	5.99	5.81	3.05	0.66	0.01	0.3	1.74	1.47	0.74
1898	NA	NA	NA	NA	NA	NA	5.96	5.87	3.88	1.18	1.16	5.07	6.79	2.99	2.51	0.01	1.41	1.72	1.2	1.01
1899	NA	NA	NA	NA	NA	NA	3.29	1.86	0.01	0.01	0.47	1.81	1.83	0.46	0.19	0.01	0.01	0.84	0.73	0.5
1900	NA	NA	NA	NA	NA	NA	6.68	4.9	4.08	2.49	0.01	4.79	2.19	3.17	0.01	0.01	0.39	1.94	1.62	1.44
1901	NA	NA	NA	NA	NA	NA	7.16	6.21	1.88	0.77	1.14	5.14	4.4	1.51	1.74	0.01	0.42	1.54	1.6	1.12
1902	NA	NA	NA	NA	NA	NA	1.21	1.61	3.46	0.44	0.01	1.07	2.7	0.27	0.01	0.69	0.01	0.01	1.2	0.68
1903	NA	NA	NA	NA	NA	NA	5.79	5.71	3.54	0.35	0.01	1.31	1.87	0.41	1.33	0.27	1.89	0.47	1.66	1.21
1904	NA	NA	NA	NA	NA	NA	8.3	5.26	1.77	0.31	1.1	0.8	1.36	0.4	0.01	0.51	0.01	0.83	1.07	1.12
1905	NA	NA	NA	NA	NA	NA	4	3.24	2.62	0.5	0.53	0.01	0.49	1.18	0.52	1.63	1.29	1.03	1.1	1.38
1906	NA	NA	NA	NA	NA	NA	4.17	1.34	2.89	0.37	0.68	1.51	0.17	0.4	0.68	0.55	1.21	0.01	1.27	0.01
1907	NA	NA	NA	NA	NA	NA	1.51	0.54	2.38	0.71	0.39	3.22	0.57	0.23	0.53	0.01	0.01	1.44	0.89	0.45
1908	NA	NA	NA	NA	NA	NA	1.78	0.76	0.36	0.01	0.37	0.4	2.4	0.47	0.77	0.81	0.8	0.01	0.01	0.01
1909	NA	NA	NA	NA	NA	NA	1.5	0.36	2.06	2.16	0.37	2.02	1.03	0.65	3.76	2.65	0.41	0.01	0.73	0.01
1910	NA	NA	NA	NA	NA	NA	0.94	0.01	0.01	0.45	0.41	4.17	5.35	3.2	2.86	3.64	4.13	0.01	0.47	0.01
1911	NA	NA	NA	NA	NA	NA	1.58	0.66	4.18	2.28	1.25	8.27	10.72	8.22	0.86	6.11	7.53	0.01	0.01	0.01
1912	NA	NA	NA	NA	NA	NA	0.96	0.2	0.01	0.01	0.01	6.28	7.44	2.67	2.65	3.15	0.01	0.01	0.82	0.27
1913	NA	NA	NA	NA	NA	NA	2.12	1.18	2.69	1.26	2.44	4.12	5.16	1.54	0.01	0.01	0.01	1.39	2.71	1.27
1914	NA	NA	NA	NA	NA	NA	6.62	1.86	4.08	1.79	0.01	4.36	4.06	1.54	1.53	0.78	0.01	1.39	2.23	1.12
1915	NA	NA	NA	NA	NA	NA	3.67	0.98	1.5	0.62	1.14	2.62	1.91	1.39	1.8	1.14	0.01	1.81	2.04	0.77
1916	NA	NA	NA	NA	NA	NA	5.35	1.72	0.58	1.21	0.99	0.44	0.34	0.01	0.52	0.32	0.01	1.96	3	1.31
1917	NA	NA	NA	NA	NA	NA	3.2	0.42	0.53	0.48	1.25	1.59	2.67	1.49	0.5	5.25	0.01	2.47	2.65	1.57
1918	NA	NA	NA	NA	NA	NA	4.12	0.6	3.74	1.59	1.06	0.43	1.77	0.94	0.9	1.42	0.01	1.34	1.43	0.72
1919	NA	NA	NA	NA	NA	NA	1.62	0.47	5.57	5.26	0.35	2.83	3.16	3.22	1.54	8.5	0.01	3.83	4.56	1.99
1920	NA	NA	NA	NA	NA	NA	2.35	0.9	4.76	4.26	1.4	4.17	3.8	3.53	2.45	2.19	0.01	5.29	6	2.51
1921	NA	NA	NA	NA	NA	NA	3.17	2.54	1.9	0.9	1.38	3.2	2.9	2.44	0.36	0.38	0.01	3.74	4.94	3.19
1922	NA	NA	NA	NA	NA	NA	3.12	1.58	4.02	0.86	1.63	1.64	1.66	1.22	1.21	1.5	0.01	0.73	2.6	1.94
1923	NA	NA	NA	NA	NA	NA	1.35	0.56	2.07	0.01	1.06	2.7	2.41	1.31	3.17	0.47	0.01	1.13	2	0.27
1924	NA	NA	NA	NA	NA	NA	0.01	0.01	3.46	0.71	0.55	5.05	4	4.25	1.12	0.85	0.01	0.54	1.37	0.42
1925	NA	NA	NA	NA	NA	NA	0.73	0.28	1.18	1.53	0.01	0.19	0.01	0.01	0.77	1.99	0.01	0.36	1.21	0.01
1926	NA	NA	NA	NA	NA	NA	1.12	0.99	0.01	0.01	1.45	2.63	2.18	1.59	2.54	1.13	0.01	1.37	1.61	0.39
1927	NA	NA	NA	NA	NA	NA	3.32	0.93	6.34	1.97	1.2	3.21	3.24	3.13	1.9	1.22	0.01	2.22	2.73	2.23
1928	NA	NA	NA	NA	NA	NA	1.29	0.67	6.23	1.42	1.28	3.3	2.84	2.4	2.13	1.47	0.01	1.2	2.09	1.49
1929	NA	NA	NA	NA	NA	NA	2.1	0.99	4.78	2.17	1.52	3.88	2.05	2.35	0.95	0.23	0.01	1.32	2	1.43
1930	NA	NA	NA	NA	NA	NA	1.31	0.95	3.71	2.31	0.03	0.54	0.76	0.98	0.95	1.04	0.01	1.82	2.51	2.5
1931	NA	NA	NA	NA	NA	NA	2.98	0.7	4.12	1.4	0.8	3.93	3.49	2.75	2.16	0.69	0.01	1.78	2.66	1.98
1932	NA	NA	NA	NA	NA	NA	0.61	0.58	1.96	0.81	0.77	2.75	1.1	1.24	2.44	0.88	0.01	1.23	1.35	1.43
1933	5.17	4.5	4.63	NA	NA	NA	2.39	1.98	3.43	0.82	0.4	2.1	1.29	0.79	2.11	0.8	0.01	0.64	0.65	0.61
1934	3.67	3.89	4.05	NA	NA	NA	0.58	0.58	2.43	0.7	0.01	2.07	1.57	0.67	2.8	0.8	0.01	0.81	0.87	1.15
1935	4.75	4.09	3.46	NA	NA	NA	1.42	0.95	6.02	3.45	1.6	5.49	3.5	2.63	0.89	0.84	1.19	1.74	2.43	0.98
1936	4.62	3.5	2.56	NA	NA	NA	1.32	1.17	2.82	1.94	0.45	2.13	0.91	1.39	0.71	0.54	1.24	1.15	1.63	1.95
1937	0.79	0.65	0.51	NA	NA	NA	0.96	0.88	2.54	1.08	0.01	0.42	0.19	0.64	0.32	0.01	0.76	0.01	0.01	0.01
1938	0.24	0.15	0.01	NA	NA	NA	0.74	0.01	1.55	0.63	1.5	2.82	1.3	0.01	1.52	0.84	1.73	0.37	0.83	0.37
1939	0.38	0.2	0.01	NA	NA	NA	0.5	0.49	2.58	2.16	1.07	2.48	0.29	0.58	1.52	0.86	1.5	0.35	0.88	1.21
