# Ferrero - Zapla - ZAJ - JGAU - ITRDB ARG156
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36031
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36031.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg156-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg156.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arg156.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Ferrero - Zapla - ZAJ - JGAU - ITRDB ARG156
#--------------------
# Investigators
#   Investigators: Ferrero, M.E.; Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Ferrero, María Eugenia; Ricardo Villalba; Mónica De Membiela; Alberto Ripalta; Silvia Delgado; Leonardo Paolini
#   Journal_Name: Plant Ecology
#   Published_Title: Tree-growth responses across environmental gradients in subtropical Argentinean forests
#   Published_Date_or_Year: 2013
#   Volume: 214
#   Pages: 1
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11258-013-0254-2
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Zapla - ZAJ
#   Location: Argentina
#   Northernmost_Latitude: -24.216667
#   Southernmost_Latitude: -24.216667
#   Easternmost_Longitude: -65.133333
#   Westernmost_Longitude: -65.133333
#   Elevation_m: 1893
#--------------------
# Data_Collection
#   Collection_Name: ARG156
#   First_Year: 1883
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Juglans australis Griseb.
#   Common_Name: Argentine walnut
#   Tree_Species_Code: JGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## zap01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap04b*_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap04b*; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap06c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap06c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## zap13b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: zap13b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	zap01a_raw	zap01b_raw	zap02a_raw	zap02b_raw	zap03a_raw	zap03b_raw	zap04a_raw	zap04b_raw	zap04b*_raw	zap05a_raw	zap05b_raw	zap06a_raw	zap06b_raw	zap06c_raw	zap07a_raw	zap07b_raw	zap08a_raw	zap08b_raw	zap10a_raw	zap10b_raw	zap11a_raw	zap11b_raw	zap12a_raw	zap12b_raw	zap13a_raw	zap13b_raw
1883	NA	NA	NA	NA	NA	NA	NA	NA	1.99	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	1.12	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	1.65	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	1.08	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	1.88	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	2.44	NA	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	0.79	4	NA	1.68	NA	1.1	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	0.98	2.23	NA	1.65	NA	2.36	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	1.67	3.39	NA	1.8	NA	1.39	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	1.94	1.67	NA	0.91	NA	2.89	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	2.59	2.92	NA	2.34	NA	3.07	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	2.09	2	NA	1.2	NA	2.74	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	2.29	4.53	NA	2.97	NA	2.68	3.91	NA	NA	3.67	0.17	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.9	NA	1.57	NA	3.22	2.19	1.18	NA	0.82	0.29	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	1.23	1.86	NA	1.55	NA	2.71	1.84	1.53	NA	0.51	0.82	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	2.14	2.54	NA	1.38	NA	4.13	2.62	2.08	NA	2.78	0.61	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	2	1.75	2.88	0.86	NA	3.73	1.49	1.07	NA	3.36	0.48	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	2.1	3.02	2	1.6	NA	5.58	1.92	2.99	NA	4.32	0.95	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	1.65	2.42	2.94	1.52	NA	3.45	2.04	2.35	NA	4.44	1.49	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	1.36	1.62	2.46	2.63	NA	3.65	3.39	3.09	NA	5.89	2.97	NA	NA	NA	NA	NA	NA	NA
1903	NA	5.86	NA	NA	NA	NA	NA	NA	1.49	1.03	2.11	1.08	NA	5.22	2.55	2.04	NA	2.99	2.59	NA	NA	NA	NA	NA	NA	NA
1904	NA	4.1	NA	NA	NA	NA	NA	NA	0.58	0.37	1.11	0.87	NA	3.19	1.51	1.74	NA	2.16	1.01	NA	NA	NA	NA	NA	NA	NA
1905	NA	3.03	2.85	NA	NA	NA	NA	NA	0.6	0.71	0.81	0.96	NA	5.24	0.93	1.25	NA	0.96	1.77	NA	NA	NA	NA	NA	NA	NA
1906	NA	3.89	4.54	NA	NA	NA	NA	NA	1.13	1.27	1.16	1.86	NA	4.47	2.25	2.02	NA	2.33	2.33	NA	NA	NA	NA	NA	NA	NA
1907	NA	3.31	4.64	4.16	NA	NA	NA	NA	1.85	2.27	1.89	1.74	4.47	5.96	2.75	2.45	2.9	2.93	2.03	NA	NA	NA	NA	NA	NA	NA
1908	NA	3.26	4.36	3.69	NA	NA	NA	NA	2.1	1.93	1.98	1.66	3.95	5.27	2.7	1.54	2.6	2.92	0.79	NA	NA	NA	NA	NA	NA	NA
1909	NA	5.42	4.39	4.04	NA	NA	NA	NA	1.27	1.41	1.68	1.6	2.28	3.18	2.21	1.08	2.7	3.2	1.23	NA	NA	NA	NA	NA	NA	NA
1910	NA	4.54	2.5	2.68	NA	NA	NA	NA	1.02	1.12	1.11	1.33	4.49	4.35	1.24	0.57	3.77	3.98	1.19	NA	NA	NA	NA	NA	NA	NA
1911	NA	5.59	3.21	3.72	NA	NA	NA	NA	0.57	1.38	1.54	1.73	4.5	6.49	1.23	0.7	4.32	4.15	1.38	NA	NA	NA	NA	NA	NA	NA
1912	8.99	4.24	3.11	3.54	NA	NA	NA	NA	NA	1.63	1.63	1.58	4.55	6.62	1.26	0.82	2.83	2.98	1.46	NA	NA	NA	NA	NA	NA	NA
1913	7.29	3.19	3.62	4.54	NA	NA	NA	1.84	NA	1.33	1.3	1.58	4.76	5.58	1.47	1.08	3.15	2.55	1.67	NA	NA	NA	NA	NA	NA	NA
1914	5.97	2.56	2.61	4.05	NA	NA	NA	1.22	NA	1.2	1.07	1.02	3.3	4.35	1.59	0.92	2	1.42	1.27	NA	NA	NA	NA	NA	3.21	NA
1915	5.49	3.39	3.22	2.63	NA	NA	NA	1.24	NA	1.46	1.13	1.38	2.81	4.92	2.03	1.31	2.56	1.73	1.87	NA	NA	NA	NA	NA	3.05	NA
1916	6.53	5.58	3.28	3.24	NA	NA	NA	0.72	NA	0.68	0.74	0.89	1.78	5.22	1.56	0.57	3.47	2.22	1.42	NA	NA	NA	0.86	NA	3.3	2.99
1917	8.75	5.92	3.09	3.96	NA	NA	NA	1.48	NA	2.98	2.91	1.51	4.27	5.05	3.23	2.47	4.63	3.91	2.76	NA	NA	NA	2.83	NA	4.23	3.53
1918	6.88	3.58	2.5	2.49	NA	NA	3.53	1.82	NA	2.15	1.95	1.19	2.64	NA	2.37	1.61	3.94	3.41	1.81	NA	NA	NA	1.11	1.21	2.38	4.33
1919	6.98	3.79	4.8	3.18	NA	NA	2.62	2.33	NA	4.18	3.53	1.6	7.28	NA	3.1	2.83	5.18	3.09	2.74	3.21	NA	NA	2.39	2.54	3.15	3.03
1920	3.68	1.4	2.4	2.27	NA	NA	2.32	2.62	NA	3.72	2.96	0.47	5.02	NA	2.19	2.68	3.99	3.14	2.45	3.08	NA	NA	2.46	2.3	2.9	1.9
1921	3.6	2.77	2.21	2.41	NA	NA	0.88	1.96	NA	2.22	1.9	0.56	3.39	NA	2.36	1.85	2.1	1.79	0.96	2.49	NA	NA	1.44	1.04	1.3	2.16
1922	1.43	0.73	0.99	1.18	NA	NA	2.38	0.48	NA	0.54	0.46	0.12	0.78	NA	0.58	0.34	0.65	0.43	0.2	0.39	NA	NA	1.02	0.72	0.53	0.97
1923	3.55	2.6	2.23	2.28	NA	NA	2.99	1.66	NA	0.84	0.97	0.85	1.61	NA	1	1.11	1.29	1.07	0.56	2.1	NA	NA	2.16	1.65	0.48	0.41
1924	5.55	4.19	3.65	4.24	NA	NA	3.93	3.59	NA	1.58	1.6	1.17	1.18	NA	1.7	1.9	2.64	2.22	1.06	4.24	NA	NA	3.4	2.75	0.92	0.48
1925	5.62	3.83	4.27	3.82	NA	NA	4.11	4.92	NA	3.24	2.71	1.47	2.6	NA	2.8	1.56	4.34	3.25	2	5.04	NA	4.47	3.58	3.79	1.01	1.52
1926	6.43	3.28	5.26	3.63	NA	NA	1.73	2.97	NA	2.59	2.69	1.51	1.16	NA	2.64	1.88	4.01	2.61	2.25	5.95	NA	3.36	2.65	1.98	1.39	2.57
1927	4.43	2.55	2.89	2.57	NA	NA	3.71	1.18	NA	1.62	1.52	1.62	2.04	NA	2.88	1.97	3.06	3.4	2	5.7	3.12	3.49	1.89	1.86	1.76	4.09
1928	4.55	1.33	2.13	1.55	NA	NA	3.18	3.2	NA	1.42	1.35	0.89	2.73	NA	2.24	1.31	1.89	2.74	2.2	4.55	2.89	2.49	2.82	2.26	1.63	2.72
1929	3.62	3.71	2.8	2.68	NA	NA	3.61	3.57	NA	2.07	2.88	0.89	3.49	NA	1.91	2.12	4.23	3	3.08	6.46	2.88	2.3	2.9	1.71	1.88	2.2
1930	3.7	2.66	1.25	1.82	NA	NA	0.99	3.38	NA	2.26	2.5	0.6	3.06	NA	1.86	1.57	3.59	2.35	2.38	5.12	2.9	2.45	2.1	2.64	2.53	1.77
1931	1.53	0.91	0.4	0.55	NA	NA	0.38	1.24	NA	1.14	1.59	0.26	0.95	NA	0.43	0.29	0.98	0.53	0.4	0.88	0.65	0.32	0.59	1.42	0.4	2.08
1932	3.56	2.84	1.7	2.24	NA	NA	2.72	2.59	NA	1.81	1.95	0.5	1.38	NA	1.13	1.19	2.01	1.15	1.54	2.9	0.77	0.91	1.72	2.07	0.52	0.71
1933	3.46	2.59	1.89	2.22	NA	NA	2.53	2.76	NA	2.58	2.58	0.55	1.18	NA	1.28	0.59	2.42	0.96	1.84	2.84	0.8	1.04	2.53	2.83	0.69	0.81
1934	3.76	2.2	2.16	2.49	NA	NA	2.09	2.46	NA	2.56	2.49	0.48	1.57	NA	1.34	0.95	2.94	1.62	2.07	2.75	1.23	1.33	3.01	3.44	1.06	1.28
1935	5.54	2.43	1.74	3.14	NA	NA	1.82	2.01	NA	2.64	2.94	1.02	2.08	NA	2.05	1.59	4.08	2.35	2.49	3.85	1.73	1.46	2.52	2.88	1.93	2.04
1936	3.6	1.84	2.03	3.16	NA	NA	1.76	1.43	NA	1.57	1.63	0.69	1.57	NA	1.33	1.03	3.09	1.56	1.83	3.32	2.29	2.1	2.67	3.31	3.55	2.79
1937	4.58	1.81	1.82	1.99	NA	NA	2.78	2.27	NA	1.18	1.61	1.04	1.68	NA	1.52	1.26	3.43	2.08	1.95	2.85	2.1	2.38	2.16	2.15	3.14	2.79
1938	8.38	3.64	2.99	2.74	NA	6.23	5.27	3.81	NA	2.53	2.65	1.31	2.96	NA	2.62	2.15	4.12	2.79	2.74	5.82	3.41	3.83	3.56	4.63	3.42	3.33
1939	6.83	2.2	2.41	3.13	NA	2.86	4.17	4.1	NA	1.37	1.47	0.42	2.12	NA	2.49	2.26	3.13	2.08	2.54	4.36	2.38	3.08	3.67	4.26	2.11	2.54
1940	7.49	1.67	2.89	3.59	NA	3.75	5.25	4.69	NA	2.34	2.23	1.08	3.08	NA	3.68	2.54	3.71	2.38	3.56	5.54	3.27	4.6	4.86	4.49	2.01	1.81
1941	3.73	0.73	1.74	1.85	NA	1.44	2.45	1.54	NA	1.21	1.11	0.83	1.16	NA	1.94	1.24	2.37	1.39	1.23	2.44	1.88	2.08	2.12	1.67	1.29	1.51
1942	4.38	1.26	2.14	2.1	NA	4.86	3.64	2.2	NA	2.27	1.85	0.79	1.83	NA	1.86	1.04	2.74	1.59	1.24	2.28	2.88	4.04	3.48	3.32	1.69	3
