# Villalba - El Rey - REJ - JGAU - ITRDB ARG152
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36027
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36027.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg152-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg152.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arg152.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Villalba - El Rey - REJ - JGAU - ITRDB ARG152
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310); Ferrero, M.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Ferrero, María Eugenia; Ricardo Villalba; Mónica De Membiela; Alberto Ripalta; Silvia Delgado; Leonardo Paolini
#   Journal_Name: Plant Ecology
#   Published_Title: Tree-growth responses across environmental gradients in subtropical Argentinean forests
#   Published_Date_or_Year: 2013
#   Volume: 214
#   Pages: 1
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11258-013-0254-2
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: El Rey - REJ
#   Location: Argentina
#   Northernmost_Latitude: -24.75
#   Southernmost_Latitude: -24.75
#   Easternmost_Longitude: -64.65
#   Westernmost_Longitude: -64.65
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: ARG152
#   First_Year: 1740
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Juglans australis Griseb.
#   Common_Name: Argentine walnut
#   Tree_Species_Code: JGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CCH02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH28A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH28A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH28AA_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH28AA; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCH28B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCH28B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CCH02A_raw	CCH02B_raw	CCH03A_raw	CCH03B_raw	CCH06A_raw	CCH06B_raw	CCH08A_raw	CCH08B_raw	CCH13A_raw	CCH13B_raw	CCH20B_raw	CCH28A_raw	CCH28AA_raw	CCH28B_raw
1740	NA	NA	NA	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	5.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	4.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	5.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	8.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	7.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	9.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	8.06	9.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	4.05	5.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	7.83	6.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	NA	4.33	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	NA	5.61	5.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	NA	3.99	10.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	NA	NA	7.19	10.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	NA	NA	7.64	9.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1757	NA	NA	2.17	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1758	NA	NA	3.59	5.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	NA	NA	3.23	4.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	NA	NA	5.57	5.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	NA	NA	7.17	8.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1762	NA	NA	3.92	4.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1763	NA	NA	4.21	3.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	NA	NA	3.58	4.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	NA	NA	8.27	7.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	NA	NA	11.22	8.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	NA	NA	15.36	8.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	2.84	NA	8.41	4.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	2.52	4.62	10.55	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	2.97	5.2	6.12	3.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	1.69	4.55	7.81	3.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	2.17	2.43	6.83	7.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	4.13	4.26	12.2	6.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	5.64	5.22	12.74	7.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	8.22	5.9	9.62	6.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	6.21	4.89	17.42	7.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	5.97	4.16	5.86	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	10.62	7.12	8.1	3.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	4.73	4.51	2.82	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	4.95	3.89	11.72	7.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	7.24	6.6	7.25	6.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	0.96	1.04	3.11	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	2.41	2.32	6.28	4.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	3.42	3.72	5.55	7.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	7.83	6.22	5.08	6.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	3.94	4.11	2.71	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	3.48	3.28	3.97	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	3.64	4.18	3.7	7.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	9.19	8.29	12.65	13.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	9.45	8.22	3.53	3.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	6.9	7.69	16.75	12.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	16.5	16.43	12.07	9.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	9.47	11.23	4.36	3.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	9.52	11.66	6.68	5.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	3.75	5.59	13.1	8.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	4.53	5.27	8.25	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	2.47	2.88	1.84	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	5.2	6.53	0.93	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	10.89	11.06	7.75	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	7.17	7.73	11.49	4.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	1.74	5.21	8.81	3.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	3.7	5.26	9.9	6.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	5.4	5.96	4.42	3.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	3.57	3.48	2.26	4.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	8.97	7.4	2.34	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	7.85	4.97	0.82	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	4.59	3.55	4.82	3.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	6.92	6.89	2.24	5.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	7.61	6.36	10.13	8.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	8.83	6.31	5.37	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	6.35	6.18	5.06	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	2.58	2.01	7.8	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	2.38	1.81	8.31	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	3.9	3.74	8.03	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	2.75	2.33	6.42	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	3.39	2.16	6.82	3.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	4.05	2.94	7.43	7.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	3.55	3.01	5.09	4.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	4.49	3.65	13.18	4.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	2.27	1.58	4.82	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	1.78	1.38	5.34	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	2.93	2.27	4.79	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	2.98	2.79	4.33	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	3.2	3.41	7.18	3.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	3.8	3.61	2.98	2.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	0.72	0.52	1.15	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	0.67	0.62	1.08	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	1.26	1.12	0.94	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	2.86	4.29	0.53	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	1.98	2.76	0.63	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	1.31	2.88	2.06	2.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	2.67	4.28	4.63	7.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	3.19	5.82	2.15	5.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	3	5.12	6.47	10.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
