# Granato-Souza - Blumenau - NEOP - ITRDB BRA013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36039
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36039.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra013-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bra013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Granato-Souza - Blumenau - NEOP - ITRDB BRA013
#--------------------
# Investigators
#   Investigators: Granato-Souza, D.; Adenesky-Filho, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Granato-Souza, Daniela; Eduardo Adenesky-Filho; Karin Esemann-Quadros
#   Journal_Name: Journal of Forestry Research
#   Published_Title: Dendrochronology and climatic signals in the wood of Nectandra oppositifolia from a dense rain forest in southern Brazil
#   Published_Date_or_Year: 2019
#   Volume: 30
#   Pages: 5
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11676-018-0687-5
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Blumenau
#   Location: Brazil
#   Northernmost_Latitude: -27.084217
#   Southernmost_Latitude: -27.084217
#   Easternmost_Longitude: -48.883867
#   Westernmost_Longitude: -48.883867
#   Elevation_m: 122
#--------------------
# Data_Collection
#   Collection_Name: BRA013
#   First_Year: 1887
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Nectandra oppositifolia Nees & Mart.
#   Common_Name: None
#   Tree_Species_Code: NEOP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NP1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP2B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP5C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP5C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP5D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP5D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP5E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP5E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP6A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP7C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP7C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP7D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP7D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP8A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP8A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP8B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP8B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP8C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP8C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP9A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP9A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP9B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP9B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP10C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP10D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP10D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NP11C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NP11C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NP1A_raw	NP1B_raw	NP2A_raw	NP2B_raw	NP3A_raw	NP3B_raw	NP4A_raw	NP5A_raw	NP5B_raw	NP5C_raw	NP5D_raw	NP5E_raw	NP6A_raw	NP7A_raw	NP7B_raw	NP7C_raw	NP7D_raw	NP8A_raw	NP8B_raw	NP8C_raw	NP9A_raw	NP9B_raw	NP10A_raw	NP10B_raw	NP10C_raw	NP10D_raw	NP11A_raw	NP11B_raw	NP11C_raw
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	0.2	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	0.73	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	0.52	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.67	NA	0.63	0.47	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.75	NA	1.25	0.88	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	1.61	NA	1.25	0.75	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.41	NA	1.16	0.8	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	0.31	0.97	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.61	NA	0.39	0.45	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	0.52	2.06	NA	NA	NA	NA	NA	NA	NA	NA	0.99	1.43	NA	1.02	0.9	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	0.52	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.81	NA	0.45	0.34	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	0.37	2.32	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.86	0.85	0.55	0.69	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	0.42	1.28	1.5	NA	NA	NA	NA	NA	NA	NA	0.53	0.7	0.38	0.39	0.57	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	0.17	1.2	1.28	NA	NA	0.4	NA	NA	NA	NA	0.58	0.37	0.33	0.59	0.42	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	0.49	1.22	0.87	NA	NA	0.39	NA	NA	NA	NA	0.62	0.32	0.51	0.71	0.58	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA
1921	NA	NA	0.48	1.21	0.74	NA	NA	0.35	NA	NA	NA	NA	0.68	1.5	0.92	0.75	0.61	NA	NA	NA	NA	1.71	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	0.55	0.4	0.41	NA	NA	0.33	NA	NA	NA	NA	0.48	1.56	1.27	0.73	0.51	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	0.81	0.38	1.46	NA	NA	0.44	NA	NA	NA	NA	0.49	1.69	0.78	1.27	0.88	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	0.61	0.29	0.38	NA	NA	0.37	NA	NA	NA	NA	0.42	0.21	0.86	0.81	0.84	NA	NA	NA	NA	0.67	NA	NA	NA	NA	0.72	NA	NA
1925	NA	NA	0.64	0.89	0.86	NA	NA	0.25	NA	NA	NA	NA	0.59	0.85	1.22	0.89	0.66	NA	NA	NA	NA	0.89	NA	NA	NA	NA	0.68	NA	NA
1926	NA	NA	0.45	1.07	0.8	NA	NA	0.44	NA	NA	0.32	0.25	1.11	1.65	0.59	0.67	1.57	NA	NA	NA	NA	0.94	NA	NA	NA	NA	0.74	NA	NA
1927	NA	NA	0.69	0.86	0.39	0.63	NA	0.4	NA	NA	0.41	0.53	0.63	1.16	0.64	0.44	0.37	NA	NA	NA	NA	0.44	NA	NA	NA	NA	0.88	NA	NA
1928	NA	NA	1.24	1.44	0.5	1.48	NA	0.89	NA	NA	0.72	1.19	0.59	1.65	0.88	0.96	0.43	NA	NA	NA	NA	1.35	NA	NA	NA	NA	1.34	NA	NA
1929	NA	NA	0.83	0.63	0.56	0.74	NA	0.28	NA	NA	0.28	0.5	0.6	0.61	0.67	0.63	0.9	NA	NA	0.3	NA	0.64	NA	NA	NA	NA	0.71	NA	NA
1930	NA	NA	1.55	0.77	0.2	0.43	NA	0.3	NA	NA	0.58	0.84	1.13	0.76	0.86	1.01	0.81	NA	NA	0.72	NA	1.75	NA	NA	NA	NA	2.6	NA	NA
1931	NA	NA	0.89	0.59	0.44	0.56	NA	0.27	NA	NA	0.37	0.63	0.66	0.66	0.66	0.33	0.58	NA	NA	0.25	NA	1.25	NA	NA	NA	NA	0.61	NA	NA
1932	NA	NA	1.16	1.28	0.97	0.93	NA	0.49	NA	NA	0.62	0.73	0.67	3.07	0.6	0.33	1.07	NA	NA	0.56	NA	3.03	NA	NA	NA	NA	0.71	NA	NA
1933	NA	NA	0.73	1.58	0.61	0.97	NA	0.38	NA	NA	0.45	0.43	0.44	0.3	0.57	0.33	1.08	NA	NA	0.42	NA	1.5	NA	NA	NA	NA	0.74	NA	NA
1934	NA	NA	0.72	0.93	0.37	0.3	NA	0.6	NA	NA	0.44	0.31	0.89	0.29	0.85	0.6	0.74	NA	NA	0.27	NA	0.92	NA	NA	NA	NA	0.5	NA	NA
1935	NA	NA	0.75	1.55	1.03	1.4	NA	0.57	NA	NA	0.74	0.61	0.89	0.6	1.98	1.17	1.54	NA	NA	0.29	NA	2.73	NA	NA	NA	NA	0.65	NA	NA
1936	NA	NA	0.98	0.93	0.78	0.69	NA	0.46	NA	NA	0.45	0.39	1.04	0.59	0.61	0.55	0.49	NA	NA	0.21	NA	0.93	NA	NA	NA	NA	0.91	1.46	1.38
1937	NA	NA	1.34	0.54	0.49	0.69	NA	0.76	NA	NA	0.31	0.45	0.73	0.67	1.08	0.24	0.57	NA	NA	0.41	NA	0.58	NA	NA	NA	NA	0.88	0.96	0.95
1938	NA	NA	0.84	0.24	0.42	0.53	0.6	0.4	NA	NA	0.48	0.38	0.78	0.36	0.89	0.31	0.54	NA	NA	0.24	NA	0.87	NA	NA	NA	NA	0.41	1.02	1.12
1939	NA	NA	0.92	0.7	0.67	0.91	1.3	0.51	NA	NA	0.47	0.53	1.49	0.33	1.06	0.68	0.62	NA	NA	0.37	NA	2.59	NA	NA	NA	NA	1.06	1.39	1.53
1940	NA	NA	0.52	0.28	0.52	0.41	0.44	0.15	NA	NA	0.4	0.48	0.57	0.42	0.93	0.6	0.99	NA	NA	0.35	NA	1.32	NA	NA	NA	NA	1.08	0.72	0.59
1941	NA	NA	0.74	0.66	0.64	0.55	0.79	0.45	NA	NA	0.63	0.53	0.6	0.61	0.66	0.62	0.91	NA	NA	0.27	NA	1.21	NA	NA	NA	NA	0.75	0.37	0.46
1942	NA	NA	3.09	0.52	0.64	0.51	0.53	0.43	NA	NA	0.53	0.58	1.06	0.74	1.64	0.91	0.83	NA	NA	0.9	NA	1.02	NA	NA	NA	NA	0.84	0.94	0.98
1943	NA	NA	1.51	0.38	0.49	0.26	0.59	0.36	NA	NA	0.32	0.78	0.45	0.84	0.61	0.6	0.83	NA	NA	0.25	NA	0.95	NA	NA	NA	NA	0.56	0.44	0.44
1944	NA	NA	1.5	0.62	0.6	0.7	1.46	0.71	NA	NA	0.35	0.93	1.08	0.97	1.6	0.61	0.9	NA	NA	0.49	NA	2.25	NA	NA	NA	NA	0.92	0.71	0.71
1945	NA	NA	1.62	0.39	0.53	0.86	0.34	0.66	NA	NA	0.41	0.27	0.68	0.77	0.76	0.67	0.45	NA	NA	0.34	NA	1.08	NA	NA	NA	NA	0.55	0.46	0.69
1946	NA	NA	2.15	0.67	0.52	0.56	0.88	0.72	NA	NA	0.65	0.8	1.76	1.06	1.34	0.82	1.9	NA	NA	0.52	NA	1.54	NA	NA	NA	NA	1.7	0.72	1.09
