# Villalba - Rio Sala - RSA - JGAU - ITRDB ARG150
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36025
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36025.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg150-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg150.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arg150.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Villalba - Rio Sala - RSA - JGAU - ITRDB ARG150
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310); Ferrero, M.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Ferrero, María Eugenia; Ricardo Villalba; Mónica De Membiela; Alberto Ripalta; Silvia Delgado; Leonardo Paolini
#   Journal_Name: Plant Ecology
#   Published_Title: Tree-growth responses across environmental gradients in subtropical Argentinean forests
#   Published_Date_or_Year: 2013
#   Volume: 214
#   Pages: 1
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11258-013-0254-2
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rio Sala - RSA
#   Location: Argentina
#   Northernmost_Latitude: -24.716667
#   Southernmost_Latitude: -24.716667
#   Easternmost_Longitude: -64.65
#   Westernmost_Longitude: -64.65
#   Elevation_m: 935
#--------------------
# Data_Collection
#   Collection_Name: ARG150
#   First_Year: 1849
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Juglans australis Griseb.
#   Common_Name: Argentine walnut
#   Tree_Species_Code: JGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RS9A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS9A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS11C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS11C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS15*_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS15*; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS16C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS16C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RS9A_raw	RS10A_raw	RS10B_raw	RS11B_raw	RS11C_raw	RS12A_raw	RS12B_raw	RS13A_raw	RS13B_raw	RS14B_raw	RS15*_raw	RS15B_raw	RS16A_raw	RS16C_raw	RS1B_raw	RS2A_raw	RS3A_raw	RS3B_raw	RS4A_raw	RS5A_raw	RS5B_raw	RS6B_raw	RS7A_raw	RS7B_raw
1849	11.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	13.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	12.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	10.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	8.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	9.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	8.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1856	8.56	7.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1857	7.09	9.02	9.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	5.22	10.71	9.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	5.16	6.7	5.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	4.54	12.61	10.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	7.23	8.59	6.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	8.47	8.46	7.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	6.32	7.09	5.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	4.59	6.4	4.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	4.7	6.37	6.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	4.48	6.01	7.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	4.82	4.93	5.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	6.04	2.96	2.43	NA	12.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	5.33	7.01	4.11	9.35	12.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	6.52	5.05	4.3	6.27	12.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.53
1871	6.58	5.32	4.28	8.01	9.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.72
1872	6.06	6.16	4.84	9.14	9.63	NA	NA	10.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.02
1873	4.46	3.96	4.24	6.95	8.23	NA	NA	10.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.51
1874	1.86	5.65	5.85	1.41	5.08	1.76	NA	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.67
1875	2.6	2.39	3.26	2.27	5.48	0.46	NA	4.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.46
1876	4.05	3.09	4.29	2.5	6.77	3.71	4.09	10.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.16
1877	3.51	5.99	5.28	3.23	5.49	2.64	7.28	7.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.17
1878	3.92	4.95	4.57	2.4	3.78	2.99	5.38	4.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.13
1879	3.08	3.04	3.51	1.8	2.09	0.94	1.65	5.47	6.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.92
1880	3.72	1.32	3.96	0.83	5.11	3.02	3.95	4.58	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.06
1881	5.47	1.27	2.12	5.65	6.59	1.16	2.33	4.93	5.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.91
1882	4.73	1.81	1.63	7.12	3.71	2.92	2.99	6.28	5.45	NA	NA	NA	NA	NA	NA	NA	NA	5.12	4.64	NA	NA	NA	NA	6.44
1883	3.46	2.4	1.72	3.8	3.62	3.34	5.88	0.54	4.1	NA	3.46	NA	NA	NA	NA	3.65	NA	4.92	5.29	NA	4.52	NA	NA	3.79
1884	3.22	3.22	2.58	1.62	3.84	6.1	9.03	4.36	3.79	NA	3.74	NA	NA	NA	NA	5.26	NA	4.65	4.38	NA	1.46	NA	NA	4.72
1885	4.07	3.54	3.83	4.96	3.12	5.11	4.62	4.25	2.57	NA	5.67	6.37	NA	NA	NA	4.82	NA	4.93	6.58	NA	3.97	NA	NA	4.97
1886	4.68	2.55	2.92	3.92	3.1	4.47	6.24	3.93	4.69	NA	4.19	4.99	NA	NA	8.62	4.64	NA	3.93	7.29	NA	6.97	NA	NA	5.92
1887	5.06	4.22	2.59	3.28	1.96	2.03	1.6	3.15	4.49	9.26	4.34	7.18	NA	NA	6.09	4.84	7.57	3.76	5.76	8.72	7.05	NA	10.52	4.34
1888	3.97	4.39	1.58	6.02	1.15	2.08	1.54	0.62	3.16	13.51	5.04	4.04	NA	8.02	3.93	3.34	5.67	3.47	5.51	7.25	4.82	NA	9.18	4.73
1889	3.4	2.55	1.5	5.28	2.19	3.53	2.49	1.15	3.29	8.87	5.97	5.39	NA	8.3	4.81	4.03	6.45	2.18	8.96	9.91	5.18	NA	9.83	5.68
1890	4.87	3.94	2.74	0.25	2.85	3.99	2.26	2.21	3.28	8.38	2.34	6.54	NA	8.41	6.37	5.23	6.87	2.59	6.71	6.76	6.01	NA	9.12	5.1
1891	4.45	2.76	1.98	1.01	1.8	2.05	1.09	1.18	2.53	5.55	4.53	6.3	NA	7.8	5.48	3.82	2.79	0.6	7.25	7.16	4.15	NA	7.42	3.65
1892	2.45	3.29	3.16	1.46	1.98	2.26	1.73	0.58	1.78	7.02	1.58	1.86	NA	3.86	4.01	1.77	0.55	1.11	5.5	4.23	2.52	NA	5.5	3.79
1893	3.89	3.51	2.66	2.86	4.81	2.2	3.27	6.17	1.83	1.77	0.97	3.94	NA	4.65	4.35	3.61	0.66	3.9	4.8	4.41	4.61	NA	8.44	3.42
1894	3.86	2.07	1.42	5.17	8.36	4.89	6.8	6.75	1.1	2.57	6.08	3.21	NA	6.82	3.49	4.19	3.6	3.21	4.91	4.34	4.84	NA	5.41	4.08
1895	3.75	2.41	2.16	2.49	3.17	3.77	3.75	0.93	4.04	6.77	5.55	7.84	NA	10.6	4.73	5.48	4.45	0.14	9.76	6.69	4.64	NA	7.27	2.5
1896	2.01	1.14	1.24	0.44	0.71	2.58	0.37	1.79	2.28	7.07	1	5.25	NA	8.48	2.23	1.98	2.61	0.44	5.16	4.9	3.2	NA	5.31	0.74
1897	1.31	0.43	0.49	0.54	1.48	1.87	0.75	2.47	0.63	2.28	1.19	1.5	NA	3.27	0.52	0.96	1.94	1.03	2.95	1.97	1.72	NA	1.68	0.16
1898	2.79	1.01	0.82	0.88	3.29	1.82	0.71	0.91	1.29	6.38	2.97	5.17	NA	8.52	1.36	1.89	0.62	1.55	2.3	1.57	2.37	NA	2.09	1.99
1899	2.41	0.77	0.71	0.9	2.98	1.74	0.79	2.91	1.66	6.4	3.81	6.18	NA	6.7	1.25	2	2.87	2.38	2.48	1.26	2.54	NA	3.1	2.35
1900	2.36	1.29	1.01	0.88	3.65	1.77	1.76	4.59	3.72	6.77	6.25	5.61	NA	6.52	1.55	2.01	5.05	2.94	3.03	2.42	2.41	NA	5.69	4.26
1901	1.52	1.38	1.14	0.8	1.89	1.87	2.62	3.04	2.57	5.28	4.87	4.39	NA	4.97	0.92	1.6	4.5	2.19	1.58	1.95	2.26	NA	3.4	1.78
1902	2.22	1.57	1.28	1.91	2.87	3.03	3.44	4.28	2.83	7.06	4.93	3.36	NA	4.03	0.73	1.2	1.97	2.5	2.53	2.29	1.59	NA	4.19	3.17
1903	1.63	0.6	0.42	0.76	0.75	0.37	0.09	1.48	1.02	2.39	4.15	1.61	NA	5.2	0.05	0.46	1.02	1.12	1.94	1.03	0.51	NA	1.83	1.63
1904	2.57	1.18	0.98	2.46	1.59	1.59	1.55	3.12	2.54	4.17	2.47	3.64	NA	5.35	0.3	1.1	2.01	1.43	2.47	1.28	1.12	NA	2.71	2.47
1905	2.06	1.09	0.74	1.13	0.45	0.76	0.4	1.88	1.74	2.44	4.61	2.18	NA	4.3	0.22	1.6	1.76	0.78	2.18	0.84	1.31	NA	1.65	1.42
1906	1.83	1.14	0.86	1.4	0.82	1.08	1.02	2.86	2.71	6.69	3.03	4.42	NA	7.71	0.25	1.53	2.98	1.15	2.28	0.98	1.18	NA	2.68	1.48
1907	1.71	0.74	0.37	0.39	0.22	0.2	0.06	0.85	0.7	4.66	5.98	1.26	NA	4.84	0.02	1.41	1.96	0.37	1.46	0.51	0.72	NA	1.1	0.72
1908	1.97	1.3	0.88	1.56	0.51	1.42	1.06	1.31	1.6	5.28	2.45	2.92	NA	5.19	0.25	0.92	1.91	1.82	2.19	1.19	1.41	NA	1.84	1.35
1909	2.04	1.47	1.01	1.26	0.91	1.24	1.6	1.72	2.14	4.53	4.57	2.18	NA	4.4	0.06	0.98	1.54	0.95	1.55	1.44	1.63	3.23	1.4	1.95
1910	0.94	0.93	0.32	0.59	1.16	0.67	0.23	1.32	1.02	1.94	3.81	1.47	NA	4.03	0.09	0.37	0.79	0.54	0.88	0.54	0.54	1.7	1.16	1.09
1911	1.84	1.11	0.53	0.47	0.98	0.68	0.7	0.96	1.23	0.97	1	1.54	NA	3.27	0.09	0.2	1.16	0.48	0.95	0.73	0.74	0.81	0.9	1.26
