# Villalba - Finca del Rey Salta - CEAN - ITRDB ARGE032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5162
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5162.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge032-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge032.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge032.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Villalba - Finca del Rey Salta - CEAN - ITRDB ARGE032
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Finca del Rey Salta
#   Location: Argentina
#   Northernmost_Latitude: -24.6
#   Southernmost_Latitude: -24.6
#   Easternmost_Longitude: -64.58
#   Westernmost_Longitude: -64.58
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: ARGE032
#   First_Year: 1810
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Cedrela angustifolia Sesse & Mocino ex DC.= Cedrela balansae C. DC.
#   Common_Name: cedro salteno
#   Tree_Species_Code: CEAN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CC10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC14C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC14C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC14D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC14D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC15C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC15C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC15D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC15D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC17D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC17D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC18D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC18D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC4B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC4B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC4D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC4D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC5C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC5C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC6A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC6D-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC6D-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC7A-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC7A-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC7A-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC7A-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC7C-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC7C-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC8B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC8B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CC9B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CC9B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CC10A_raw	CC10B_raw	CC13A_raw	CC13B_raw	CC14B_raw	CC14C_raw	CC14D_raw	CC15A_raw	CC15C_raw	CC15D_raw	CC17A_raw	CC17D_raw	CC18D_raw	CC1A_raw	CC4A_raw	CC4B_raw	CC4D_raw	CC5C_raw	CC6A_raw	CC6D-1_raw	CC7A-1_raw	CC7A-2_raw	CC7B_raw	CC7C-2_raw	CC8B_raw	CC9B_raw
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	0.73	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	1.06	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	0.65	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	0.81	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	1.89	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	0.69	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	1.01	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	1.68	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	0.61	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	1.15	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.02	NA	1.65	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	0.7	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93	NA	1.23	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	1.48	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	2.14	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	1.12	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.24	NA	0.9	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	0.53	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	0.6	NA	NA
1847	NA	NA	NA	NA	NA	NA	NA	0.56	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	0.15	NA	NA
1848	NA	NA	NA	0.58	NA	NA	NA	0.79	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.46	NA	NA
1849	NA	NA	NA	0.94	NA	NA	NA	1.12	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	0.73	NA	NA
1850	NA	NA	NA	1.14	NA	NA	NA	1.48	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	1.21	NA	NA
1851	NA	NA	NA	1.2	NA	NA	NA	1.89	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	1.91	NA	NA
1852	1.79	NA	NA	0.91	NA	NA	NA	3.78	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	1.18	NA	NA
1853	0.87	NA	NA	0.84	NA	NA	NA	2.97	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	2.1	NA	NA
1854	0.75	NA	NA	0.74	NA	NA	NA	2.75	NA	2.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	1.33	NA	NA
1855	0.39	NA	NA	1.1	NA	NA	NA	2.6	NA	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	0.73	NA	NA
1856	0.42	NA	NA	1.38	NA	NA	NA	1.1	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	1.27	NA	NA
1857	0.67	NA	NA	1.31	NA	NA	NA	2.04	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	1.9	NA	2.81
1858	0.8	NA	NA	1.66	NA	NA	NA	0.99	NA	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	1.32	NA	2.05
