# Borgaonkar - Ghansali - PIRO - ITRDB INDI020
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2791
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2791.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi020-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; indi020-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi020.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/indi020.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2004-08-31
#--------------------
# File_Last_Modified_Date
#   Date: 2004-08-31
#--------------------
# Title
#   Study_Name: Borgaonkar - Ghansali - PIRO - ITRDB INDI020
#--------------------
# Investigators
#   Investigators: Borgaonkar, H.P.; Pant, G.B.; Rupa Kumar, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ghansali
#   Location: Uttaranchal
#   Northernmost_Latitude: 30.62
#   Southernmost_Latitude: 30.62
#   Easternmost_Longitude: 78.75
#   Westernmost_Longitude: 78.75
#   Elevation_m: 2100
#--------------------
# Data_Collection
#   Collection_Name: INDI020
#   First_Year: 1796
#   Last_Year: 1989
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus roxburghii Sarg. = Pinus longifolia Roxb.
#   Common_Name: chir pine
#   Tree_Species_Code: PIRO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ghapr19a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr19a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr19b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr19b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr20a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr20a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr21a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr21a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr21b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr21b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr22a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr22a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr22b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr22b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr23a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr23a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr23b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr23b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr24a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr24a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr24b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr24b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr25a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr25a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr25b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr25b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr28a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr28a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr29a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr29a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr30a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr30a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr30b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr30b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr32a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr32a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr34a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr34a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr34b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr34b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr36a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr36a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr37a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr37a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr40a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr40a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr40b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr40b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ghapr41a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ghapr41a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ghapr19a_raw	ghapr19b_raw	ghapr20a_raw	ghapr21a_raw	ghapr21b_raw	ghapr22a_raw	ghapr22b_raw	ghapr23a_raw	ghapr23b_raw	ghapr24a_raw	ghapr24b_raw	ghapr25a_raw	ghapr25b_raw	ghapr28a_raw	ghapr29a_raw	ghapr30a_raw	ghapr30b_raw	ghapr32a_raw	ghapr34a_raw	ghapr34b_raw	ghapr36a_raw	ghapr37a_raw	ghapr40a_raw	ghapr40b_raw	ghapr41a_raw
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	6.79	NA	NA	NA	NA	NA	NA	NA	7.11	5.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	6.95	NA	NA	NA	NA	NA	NA	NA	5.41	5.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	6.48	NA	NA	NA	NA	NA	NA	NA	6.58	7.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	5.53	NA	NA	NA	NA	NA	NA	NA	4.87	5.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	6.45	NA	NA	NA	NA	NA	NA	NA	6.46	7.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	6.69	NA	NA	NA	NA	NA	NA	NA	5.92	6.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	7.39	NA	NA	NA	NA	NA	NA	NA	4.85	5.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	4.46	NA	NA	NA	NA	NA	NA	NA	3.8	4.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	8.94	NA	NA	NA	NA	NA	NA	NA	3.88	4.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	7.08	NA	NA	NA	NA	NA	NA	NA	6.16	7.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	3.36	4.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	4.77	NA	NA	NA	NA	NA	NA	NA	3.52	3.82	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	5.43	NA	NA	NA	NA	NA	NA	NA	4.4	4.4	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	6.33	NA	NA	NA	NA	NA	NA	NA	5.04	4.72	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
1811	NA	NA	NA	1.43	NA	NA	7.57	NA	NA	NA	NA	4.47	4.68	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA
1812	NA	NA	NA	6.49	NA	NA	5.67	NA	NA	NA	NA	4.17	3.86	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA
1813	NA	NA	NA	6.23	NA	NA	2.42	NA	NA	NA	NA	3.86	3.83	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA
1814	NA	NA	NA	3.87	NA	NA	4.8	NA	NA	NA	NA	4.16	4.21	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	4.54	NA	NA	1.53	NA	NA	NA	NA	3.7	3.93	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	3.8	NA	NA	3.79	NA	NA	NA	NA	3.65	2.88	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	3.91	NA	NA	4.06	NA	NA	NA	NA	4.77	4.29	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	3.84	NA	NA	3.78	NA	NA	NA	NA	3.98	3.88	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	2.16	NA	NA	4.38	NA	NA	NA	NA	1.86	2.34	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	4.63	NA	NA	3.08	NA	NA	NA	NA	3.54	4.05	NA	NA	NA	NA	1.32	NA	9.85	NA	NA	NA	NA	NA
1821	NA	NA	NA	4.46	NA	NA	4.23	NA	NA	NA	NA	3.96	4.48	NA	NA	NA	NA	0.58	NA	9.94	NA	NA	NA	NA	NA
1822	NA	NA	NA	3.22	NA	NA	2.62	NA	NA	NA	NA	3.38	3.52	NA	NA	NA	NA	1.77	NA	9.02	NA	NA	NA	NA	NA
1823	NA	NA	NA	2.89	NA	NA	2.84	NA	NA	NA	NA	2.48	2.44	NA	NA	NA	NA	1.21	NA	8.16	NA	NA	NA	NA	NA
1824	NA	NA	NA	2.45	NA	NA	1.8	NA	NA	NA	NA	2.52	2.29	NA	NA	NA	NA	0.31	8.93	6.95	NA	NA	NA	NA	NA
1825	NA	NA	NA	2.59	NA	NA	2.72	NA	NA	NA	NA	4.25	3.63	NA	NA	NA	NA	1.01	9.76	9.34	NA	NA	NA	NA	NA
1826	NA	NA	NA	1.56	NA	NA	1.91	NA	NA	NA	NA	3.71	2.72	NA	NA	NA	NA	0.22	7.38	6.8	NA	NA	NA	NA	NA
1827	NA	NA	NA	3.5	NA	NA	2.02	NA	NA	NA	NA	4.14	4.86	NA	NA	NA	NA	1.76	8.43	9.44	NA	NA	NA	NA	NA
1828	NA	NA	NA	3.62	NA	NA	2.41	NA	NA	NA	NA	4.14	4.18	NA	NA	NA	NA	1.84	8.73	8.18	NA	NA	NA	NA	NA
1829	NA	NA	NA	1.99	NA	NA	3.01	NA	NA	NA	NA	2.16	2.09	NA	NA	NA	NA	0.58	6.94	7.14	NA	NA	NA	NA	NA
1830	NA	NA	NA	1.98	NA	NA	3.64	NA	NA	NA	NA	3.79	4.13	NA	NA	NA	NA	1.54	9.48	6.44	NA	NA	NA	NA	NA
1831	NA	NA	NA	2.91	NA	NA	3.48	NA	NA	NA	NA	3.72	4.87	NA	NA	NA	NA	1.22	8.9	7	NA	NA	NA	NA	NA
1832	NA	NA	NA	2.98	NA	NA	3.59	NA	NA	NA	NA	2.83	4.67	NA	NA	NA	NA	2.91	8.14	7.84	NA	NA	NA	NA	NA
1833	NA	NA	NA	2.26	NA	NA	2.72	NA	NA	NA	NA	3.22	4.63	NA	NA	NA	NA	2.6	7.74	7.64	NA	NA	NA	NA	NA
1834	NA	NA	NA	2.3	NA	NA	1.52	NA	NA	NA	NA	2.39	2.56	NA	NA	NA	NA	1.25	8.56	5.28	NA	NA	NA	NA	NA
1835	NA	NA	NA	1.44	NA	NA	1.83	NA	NA	NA	NA	1.66	1.87	NA	NA	NA	NA	0.9	7.23	3.38	NA	NA	NA	NA	NA
1836	NA	NA	NA	1.08	NA	NA	2.24	NA	NA	NA	NA	2.79	3.12	NA	NA	NA	NA	1.22	7.98	8.38	NA	NA	NA	NA	NA
1837	NA	NA	NA	0.2	NA	NA	2.15	NA	NA	NA	NA	2.5	2.75	NA	NA	NA	NA	1.7	7	5.91	NA	NA	NA	NA	NA
1838	NA	NA	NA	0.88	NA	NA	2.03	NA	NA	NA	NA	3.16	3.05	NA	NA	NA	NA	1.31	8.58	6.81	NA	NA	NA	NA	NA
1839	NA	NA	NA	1.28	NA	NA	1.47	NA	NA	NA	NA	2.24	2.2	NA	NA	NA	NA	1.21	7.18	5.02	NA	NA	NA	NA	NA
1840	NA	NA	NA	1.31	NA	NA	1.22	NA	NA	NA	2.83	2.42	2.28	NA	NA	NA	NA	2.77	7.97	5.16	NA	NA	NA	NA	NA
1841	NA	NA	NA	1.96	NA	NA	1.36	NA	1.48	NA	3.35	2.01	1.84	NA	NA	NA	NA	1.94	4.98	5.39	NA	NA	NA	NA	NA
1842	NA	NA	NA	2.46	4.02	NA	1	NA	3.31	NA	3.57	3.04	2.82	NA	NA	NA	NA	3.05	4.75	5.05	NA	NA	NA	NA	NA
1843	NA	NA	NA	1.49	5.78	NA	1.55	NA	2.02	NA	3.82	2.42	2.02	NA	NA	NA	NA	2.28	5.05	5.41	NA	NA	NA	NA	NA
1844	NA	NA	NA	1	4.11	NA	0.77	NA	2.5	NA	2.29	1.81	1.66	NA	NA	NA	NA	2.69	4.76	4.86	NA	NA	NA	NA	NA
1845	NA	NA	NA	1.25	3.71	NA	1.42	NA	3.24	NA	1.78	2.42	1.94	NA	NA	NA	NA	2.6	6.15	3.71	NA	NA	NA	NA	NA
