# Zhang - Xian Yu Mountain - PITW - ITRDB CHIN085
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32773
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32773.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin085l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; chin085l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin085l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chin085l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-02-23
#--------------------
# File_Last_Modified_Date
#   Date: 2021-02-23
#--------------------
# Title
#   Study_Name: Zhang - Xian Yu Mountain - PITW - ITRDB CHIN085
#--------------------
# Investigators
#   Investigators: Zhang, W.; Shi, J.(https://orcid.org/0000-0001-7007-3983); Zhao, Y.; Shi, S.; Ma, X.; Zhu, Y.
#--------------------
# Description_Notes_and_Keywords
#   Description: Keywords: total ring width, earlywood width, latewood width NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: Weijie Zhang, Jiangfeng Shi, Yesi Zhao, Shiyuan Shi, Xiaoqi Ma, Yuxin Zhu
#   Journal_Name: International Journal of Biometeorology
#   Published_Title: December-March temperature reconstruction from tree-ring earlywood width in southeastern China during the period of 1871-2016
#   Published_Date_or_Year: 2021
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s00484-020-02067-9
#   Full_Citation: None
#   Abstract: Extremely cold temperatures are a significant threat to agriculture and transportation in winter in southeastern China. However, due to the shortness of instrumental records and the scarcity of long-term temperature reconstructions, more high-quality temperature reconstructions are still needed to fully examine their spatial-temporal variability over the past several centuries. In this study, we built an earlywood width (EWW) chronology, a latewood width (LWW) chronology, and a tree-ring width (TRW) chronology using tree-ring samples of Pinus taiwanensis Hayata from the western Tianmu Mountains and the Xianyu Mountains in southeastern China. The tree growth-climate relationships were analyzed, and we found the strongest correlation between December and March mean temperature and the EWW chronology. The December-March mean temperature history was then reconstructed over the period of 1871-2016 using a linear regression model, which is the first EWW-based temperature reconstruction in southeastern China. With a higher explained variance (47.0%) than that (31.7%) of a previous reconstruction using a TRW chronology, the quality of the model has largely improved. This reconstruction was also comparable with other nearby records, further demonstrating the reliability of our new model. Furthermore, our reconstruction exhibits a significantly negative relationship with the East Asian winter monsoon index (EAWMI) since the 1920s, which may be attributed to the obviously enhanced EAWMI thereafter.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Xian Yu Mountain
#   Location: China
#   Northernmost_Latitude: 30.2
#   Southernmost_Latitude: 30.2
#   Easternmost_Longitude: 117.6
#   Westernmost_Longitude: 117.6
#   Elevation_m: 1025
#--------------------
# Data_Collection
#   Collection_Name: CHIN085
#   First_Year: 1901
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus taiwanensis Hayata
#   Common_Name: Taiwan pine
#   Tree_Species_Code: PITW
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## XYS0302A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0302A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0302B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0302B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0303A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0303A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0304A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0304A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0304B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0304B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0305A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0305A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0305B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0305B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0306A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0306A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0306B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0306B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0307A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0307A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0309A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0309A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0309B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0309B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0311A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0311A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0311B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0311B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0312A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0312A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0312B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0312B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0313A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0313A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0314B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0314B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0315A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0315A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0315B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0315B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0317A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0317A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0317B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0317B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0318A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0318A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0318B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0318B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0320A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0320A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0320B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0320B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0321A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0321A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0321B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0321B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0322A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0322A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0322B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0322B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0323A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0323A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0323B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0323B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0324A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0324A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0324B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0324B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## XYS0325A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: XYS0325A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	XYS0302A_raw	XYS0302B_raw	XYS0303A_raw	XYS0304A_raw	XYS0304B_raw	XYS0305A_raw	XYS0305B_raw	XYS0306A_raw	XYS0306B_raw	XYS0307A_raw	XYS0309A_raw	XYS0309B_raw	XYS0311A_raw	XYS0311B_raw	XYS0312A_raw	XYS0312B_raw	XYS0313A_raw	XYS0314B_raw	XYS0315A_raw	XYS0315B_raw	XYS0317A_raw	XYS0317B_raw	XYS0318A_raw	XYS0318B_raw	XYS0320A_raw	XYS0320B_raw	XYS0321A_raw	XYS0321B_raw	XYS0322A_raw	XYS0322B_raw	XYS0323A_raw	XYS0323B_raw	XYS0324A_raw	XYS0324B_raw	XYS0325A_raw
1901	NA	NA	4.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	4.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	2.168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	2.978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	2.376	NA	2.782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	1.826	NA	1.917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.466	NA	NA	2.981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	3.041	NA	2.778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.079	NA	NA	1.921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	1.849	1.823	2.405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.417	NA	NA	3.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	2.638	3.508	2.938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.368	NA	NA	2.699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	1.137	1.454	1.35	NA	1.683	2.135	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.393	NA	NA	1.537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	2.754	2.313	1.414	NA	1.593	2.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.657	NA	NA	1.698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	2.515	1.9	0.978	2.044	2.845	2.068	NA	NA	NA	NA	NA	NA	NA	NA	2.321	1.163	NA	1.226	1.171	NA	NA	NA	NA	NA	NA	1.833	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	2.725	0.931	1.376	2.289	3.193	2.464	NA	NA	NA	NA	NA	NA	NA	NA	1.592	1.021	NA	1.47	1.196	NA	NA	NA	NA	NA	NA	2.065	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	2.939	1.283	1.645	1.981	1.746	3.644	NA	NA	1.614	NA	0.904	0.943	NA	NA	1.576	2.017	NA	1.885	2.08	NA	NA	NA	3.356	NA	NA	1.918	NA	NA	NA	NA	NA	2.662	NA	3.09	NA
1915	0.764	0.807	1.858	1.76	2.099	2.542	NA	4.011	1.884	NA	0.995	1.424	2.148	NA	1.776	2.068	NA	0.952	1.862	1.061	2.878	3.035	2.187	NA	NA	3.112	2.704	1.965	2.852	NA	NA	2.975	3.4	2.69	NA
1916	1.78	2.647	1.432	2.155	2.264	3.225	NA	3.841	1.853	NA	1.418	1.22	2.761	NA	1.541	1.117	NA	2.6	1.922	1.095	4.376	3.354	2.474	NA	NA	3.396	2.881	2.577	2.746	3.783	NA	0.774	3.552	2.367	NA
1917	2.331	1.885	1.071	2.58	1.853	2.415	1.159	2.946	1.507	NA	1.253	1.431	1.284	NA	1.726	1.666	NA	1.21	1.616	0.885	2.325	2.857	2.116	NA	2.11	3.045	3.029	1.85	2.528	3.38	NA	1.548	1.847	1.942	NA
1918	2.274	2.206	1.144	0.828	0.793	1.991	1.332	1.337	1.048	NA	0.78	1.659	1.096	NA	1.922	1.216	NA	1.429	1.471	0.789	2.136	2.693	2.167	NA	1.644	2.303	2.106	1.249	2.096	2.698	1.292	1.542	1.406	1.868	NA
1919	2.012	1.411	1.26	1.727	1.349	2.162	1.452	2.309	1.165	NA	0.677	1.841	1.047	NA	2.59	1.308	NA	1.645	1.387	0.926	1.74	2.035	1.464	NA	1.699	2.189	2.531	1.747	2.482	2.348	2.201	1.524	1.353	1.423	NA
1920	1.361	0.454	0.798	1.524	1.308	1.166	1.033	1.55	1.118	1.158	0.741	1.165	0.599	NA	1.794	1.085	NA	1.675	1.222	0.908	1.508	1.472	1.004	NA	1.389	2.307	2.36	1.196	2.636	2.378	1.613	1.072	1.418	1.475	0.569
1921	2.01	1.061	1.317	1.895	1.54	1.734	1.037	1.648	1.072	1.332	0.598	0.955	1.217	NA	1.358	1.113	NA	1.597	1.084	1.108	1.373	1.456	1.405	1.892	1.167	2.589	2.823	1.951	1.529	1.907	0.973	1.275	1.07	1.009	0.723
1922	1.924	1.821	0.645	1.457	2.352	2.085	1.231	1.52	1.771	1.928	0.696	1.12	0.965	1.389	2.799	1.596	0.993	1.564	1.31	0.97	1.738	1.262	2.036	2.402	1.974	1.637	1.736	1.487	1.595	2.365	1.07	2.112	1.369	1.378	1.375
1923	2.061	1.829	1.412	1.546	1.549	2.309	1.762	1.691	1.73	1.876	1.115	1.312	1.115	1.263	1.815	1.384	1.542	1.629	1.073	0.805	1.817	0.92	1.888	1.505	1.602	2.419	1.869	1.613	1.73	2.907	1.437	1.628	1.254	1.379	1.914
1924	3.611	1.376	1.5	1.168	2.383	2.235	2.036	1.659	2.402	2.587	1.423	1.332	1.065	2.069	1.458	1.564	2.114	1.342	1.291	1.038	1.977	1.157	2.542	1.408	1.31	2.234	2.588	1.41	2.863	1.564	0.564	1.529	1.059	1.479	1.253
1925	1.363	1.831	0.82	1.025	1.863	1.791	1.322	1.386	1.984	2.004	1.082	0.968	0.541	1.139	1.592	0.944	1.337	1.395	1.381	0.924	1.625	1.382	1.63	1.606	1.648	2.051	2.209	1.533	1.304	1.549	1.169	0.968	0.983	1.691	1.159
1926	1.778	2.34	1.084	1.101	1.974	1.413	1.363	1.601	2.575	2.251	1.461	0.98	1.123	1.514	2.244	0.977	2.147	1.553	1.451	0.905	1.077	1.122	1.658	1.791	1.458	2.195	2.612	1.854	2.028	1.679	1.985	1.957	1.197	1.306	1.264
1927	0.682	0.842	0.471	1	1.162	0.803	1.133	0.947	1.165	1.763	1.068	0.739	0.525	0.561	1.307	0.704	1.002	0.859	0.67	0.712	0.745	0.887	0.614	1.194	1.149	1.983	1.611	1.227	1.069	1.41	1.705	1.08	0.977	1.27	1.436
1928	1.525	2.207	0.734	1.505	1.207	1.193	1.203	0.868	1.445	1.466	1.113	0.923	0.494	0.918	1.201	0.81	1.128	0.941	0.655	0.674	0.775	0.927	0.931	0.935	1.072	1.629	1.787	1.303	0.882	1.402	1.316	0.956	1.016	1.447	1.518
1929	3.33	2.092	0.677	1.383	1.893	1.15	1.25	1.311	1.968	2.721	1.109	1.097	1.118	1.077	1.713	0.908	1.496	0.71	1.22	0.711	0.585	1.158	0.896	1.431	0.913	1.805	2.537	1.591	1.463	1.464	2.045	1.195	0.921	1.37	1.125
1930	1.161	1.157	0.278	1.055	1.151	0.464	0.921	0.774	1.039	1.116	0.597	0.895	0.773	0.839	0.905	0.404	1.335	0.407	0.746	0.523	0.616	0.998	0.64	1.008	0.894	1.295	1.469	1.167	1.157	1.8	0.986	0.801	0.886	0.997	0.745
1931	0.965	0.881	0.309	0.961	1.845	1.227	1.007	0.717	0.798	1.321	0.057	0.371	0.236	0.568	1.289	0.509	1.566	0.305	0.875	0.528	0.535	0.79	0.738	0.783	0.871	1.551	1.463	0.823	1.32	1.335	0.767	0.673	0.879	1.079	0.635
1932	1.103	0.647	0.115	0.608	0.832	0.896	0.612	0.655	0.617	1.103	0.079	0.371	0.335	0.55	0.759	0.388	0.811	0.396	0.412	0.167	0.602	0.964	0.61	0.896	0.795	1.187	1.329	0.798	1.904	1.018	0.616	1.119	0.829	0.897	0.632
1933	0.813	0.436	0.107	0.811	0.916	1.036	0.556	0.599	0.474	1.238	0.445	0.914	0.347	0.626	0.825	0.421	0.297	0.456	0.459	0.323	0.425	1.275	0.713	0.816	0.89	1.128	1.743	1.37	1.194	1.3	0.594	0.674	0.867	0.98	0.716
1934	0.894	0.588	0.182	1.125	1.074	0.897	0.875	0.648	0.706	1.043	0.546	0.883	0.485	0.796	0.735	0.459	0.217	0.622	0.364	0.278	0.576	1.319	1.015	0.649	1.024	1.232	1.749	1.099	1.248	1.112	0.454	0.738	0.693	1.037	0.505
1935	1.241	0.767	0.394	1.137	1.538	1.663	1.071	0.804	1.007	1.357	0.577	0.99	0.396	1.104	1.631	0.609	0.559	1.153	0.611	0.311	0.849	1.304	0.939	1.034	1.028	1.308	1.526	1.322	0.774	0.712	0.758	0.943	0.801	1.011	0.783
1936	0.865	0.48	0.365	1.002	0.91	0.951	0.934	1.116	0.843	0.928	0.516	0.525	0.521	0.796	1.351	0.655	0.661	0.726	0.712	0.426	0.521	0.849	0.838	0.779	0.685	1.01	1.251	0.957	0.92	0.736	0.597	0.62	0.568	0.941	0.74
1937	0.798	0.619	0.441	0.562	0.717	0.675	0.555	0.646	0.716	1.076	0.369	0.564	0.309	0.487	1.169	0.59	0.723	0.665	0.944	0.573	0.746	0.855	0.635	1.01	0.635	0.818	1.139	0.822	0.803	0.656	0.868	0.603	0.687	0.929	0.81
1938	0.675	0.47	0.539	0.986	1.313	0.632	0.451	0.24	0.454	0.87	0.36	0.409	0.088	0.192	1.171	0.798	0.535	0.918	0.85	0.543	0.595	0.914	0.867	0.831	0.915	1.177	1.069	0.866	0.489	0.425	0.788	0.734	0.691	0.799	1.484
1939	0.776	0.593	0.468	1.236	1.317	0.623	0.548	0.355	0.668	0.972	0.382	0.448	0.32	0.363	1.278	0.731	0.861	0.626	0.572	0.42	0.762	0.714	0.928	0.737	0.814	1.032	0.798	0.788	0.688	0.774	0.788	0.661	0.833	0.9	0.943
1940	1.216	1.1	0.593	1.225	1.715	1.023	0.783	0.606	0.799	1.13	0.298	0.418	0.204	0.635	0.899	0.82	1.126	0.646	0.588	0.399	0.755	0.614	1.164	0.786	0.707	0.926	2.03	0.956	0.815	0.845	0.864	0.661	0.643	0.827	1.336
1941	0.884	0.865	0.532	1.71	1.489	1.115	1.006	0.793	0.973	1.442	0.338	0.346	0.394	0.793	1.054	1.022	1.497	0.705	0.717	0.691	0.713	0.597	0.994	1.067	1.115	1.216	1.794	1.21	1.091	1.256	0.624	0.489	0.652	0.944	1.55
1942	0.874	0.974	0.58	0.898	1.353	1.121	1.167	0.941	1.352	1.199	0.588	0.418	0.219	0.552	1.048	1.154	2.189	0.877	0.889	0.641	0.923	0.785	0.994	1.269	0.912	1.261	1.555	1.068	1.608	1.231	0.817	0.525	0.902	1.676	1.537
1943	0.945	1.113	0.483	0.929	0.737	1.029	0.748	0.788	1.18	1.065	0.499	0.503	0.232	0.455	1.061	0.845	1.822	0.6	0.77	0.561	1.166	0.993	0.991	0.937	1.081	1.415	1.034	1.263	1.748	1.451	0.777	0.766	0.938	1.381	1.181
