# Borgaonkar - Narangathara - TEGR - ITRDB INDI025
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15171
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15171.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi025-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; indi025-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi025.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/indi025.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-30
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-30
#--------------------
# Title
#   Study_Name: Borgaonkar - Narangathara - TEGR - ITRDB INDI025
#--------------------
# Investigators
#   Investigators: Borgaonkar, H.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - temperature analyses NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Narangathara
#   Location: India
#   Northernmost_Latitude: 10.1833
#   Southernmost_Latitude: 10.1833
#   Easternmost_Longitude: 76.8667
#   Westernmost_Longitude: 76.8667
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: INDI025
#   First_Year: 1481
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tectona grandis L. f.
#   Common_Name: teak
#   Tree_Species_Code: TEGR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## nar01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nar07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nar07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	nar01a_raw	nar01b_raw	nar02a_raw	nar03a_raw	nar03b_raw	nar04a_raw	nar05a_raw	nar05b_raw	nar06a_raw	nar06b_raw	nar07a_raw	nar07b_raw
1481	NA	NA	NA	NA	NA	NA	2.27	NA	NA	NA	NA	NA
1482	NA	NA	NA	NA	NA	NA	4.3	NA	NA	NA	NA	NA
1483	NA	NA	NA	NA	NA	NA	5.21	NA	NA	NA	NA	NA
1484	NA	NA	NA	NA	NA	NA	2.21	NA	NA	NA	NA	NA
1485	NA	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	NA
1486	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA
1487	NA	NA	NA	NA	NA	NA	3.22	NA	NA	NA	NA	NA
1488	NA	NA	NA	NA	NA	NA	2.8	NA	NA	NA	NA	NA
1489	NA	NA	NA	NA	NA	NA	2.95	NA	NA	NA	NA	NA
1490	NA	NA	NA	NA	NA	NA	3.05	NA	NA	NA	NA	NA
1491	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA
1492	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA
1493	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
1494	NA	NA	NA	NA	NA	NA	2.1	NA	NA	NA	NA	NA
1495	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA
1496	NA	NA	NA	NA	NA	NA	1.79	NA	NA	NA	NA	NA
1497	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA
1498	NA	NA	NA	NA	NA	NA	2.37	NA	NA	NA	NA	NA
1499	NA	1.01	NA	NA	NA	NA	2.87	NA	NA	NA	NA	NA
1500	NA	0.94	NA	NA	NA	NA	5.01	NA	NA	NA	NA	NA
1501	NA	0.86	NA	NA	NA	NA	4.43	NA	NA	NA	NA	NA
1502	NA	0.8	NA	NA	NA	NA	4.04	NA	NA	NA	NA	NA
1503	NA	0.79	NA	NA	NA	NA	3.67	NA	NA	NA	NA	NA
1504	NA	1.2	NA	NA	NA	NA	5.3	NA	NA	NA	NA	NA
1505	NA	1.01	NA	NA	NA	NA	3.76	NA	NA	NA	NA	NA
1506	NA	1.25	NA	NA	NA	NA	5.25	NA	NA	NA	NA	NA
1507	NA	0.74	NA	NA	NA	NA	3.68	NA	NA	NA	NA	NA
1508	NA	0.54	NA	NA	NA	NA	1.99	NA	NA	NA	NA	NA
1509	NA	0.61	NA	NA	NA	NA	2.44	NA	NA	NA	NA	NA
1510	NA	0.6	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA
1511	NA	0.66	NA	NA	NA	NA	2.73	NA	NA	NA	NA	NA
1512	NA	0.42	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA
1513	NA	0.43	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA
1514	NA	0.33	NA	NA	NA	NA	1.93	NA	NA	NA	NA	NA
1515	NA	0.26	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA
1516	NA	1.18	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA
1517	NA	1.01	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA
1518	NA	1.98	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA
1519	NA	1.92	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA
1520	NA	1.97	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA
1521	NA	1.76	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA
1522	NA	1.88	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA
1523	NA	1.16	NA	NA	NA	NA	1.01	NA	NA	NA	NA	NA
1524	NA	1.43	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA
1525	NA	1.99	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA
1526	NA	1.34	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA
1527	NA	1.2	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA
1528	NA	1.26	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA
1529	NA	1.34	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA
1530	NA	1.4	NA	NA	NA	NA	3.21	NA	NA	NA	NA	NA
1531	NA	1.32	NA	NA	NA	NA	2.07	NA	NA	NA	NA	NA
1532	NA	1.5	NA	NA	NA	NA	2.51	NA	NA	NA	NA	NA
1533	NA	1.34	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA
1534	NA	1.44	NA	NA	NA	NA	2.88	NA	NA	NA	NA	NA
1535	NA	1.39	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA
1536	NA	1.6	NA	NA	NA	NA	1.29	NA	NA	NA	NA	NA
1537	NA	1.76	NA	NA	NA	NA	2.55	NA	NA	NA	NA	NA
1538	NA	0.98	NA	NA	NA	NA	1.78	NA	NA	NA	NA	NA
1539	NA	0.75	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA
1540	NA	0.23	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA
1541	NA	0.32	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA
1542	NA	0.65	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA
1543	NA	0.57	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA
1544	NA	0.77	NA	NA	NA	NA	3.13	NA	NA	NA	NA	NA
1545	NA	0.68	NA	NA	NA	NA	2.02	NA	NA	NA	NA	NA
1546	NA	1.18	NA	NA	NA	NA	2.19	NA	NA	NA	NA	NA
1547	NA	1.58	NA	NA	NA	NA	2.46	NA	NA	NA	NA	NA
1548	NA	1.3	NA	NA	NA	NA	1.42	NA	NA	NA	NA	NA
1549	NA	1.46	NA	NA	NA	NA	2.08	NA	NA	NA	NA	NA
1550	NA	1.9	NA	NA	NA	NA	2.57	NA	NA	NA	NA	NA
1551	NA	1.96	NA	NA	NA	NA	3.66	NA	NA	NA	NA	NA
1552	NA	1.23	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA
1553	NA	1.58	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA
1554	NA	1.49	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA
1555	NA	1.6	NA	NA	NA	NA	1.97	NA	NA	NA	NA	NA
1556	NA	1.57	NA	NA	NA	NA	1.89	NA	NA	NA	NA	NA
1557	NA	1.37	NA	NA	NA	NA	1.51	NA	NA	NA	NA	NA
1558	NA	1.27	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA
