# Pant - Pahalgam - PCSM - ITRDB INDI009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4085
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4085.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; indi009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/indi009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-01
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-01
#--------------------
# Title
#   Study_Name: Pant - Pahalgam - PCSM - ITRDB INDI009
#--------------------
# Investigators
#   Investigators: Pant, G.B.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pahalgam
#   Location: Jammu and Kashmir
#   Northernmost_Latitude: 34.03
#   Southernmost_Latitude: 34.03
#   Easternmost_Longitude: 75.7
#   Westernmost_Longitude: 75.7
#   Elevation_m: 2900
#--------------------
# Data_Collection
#   Collection_Name: INDI009
#   First_Year: 1775
#   Last_Year: 1982
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea smithiana (Wall.) Boiss.
#   Common_Name: Himalayan spruce
#   Tree_Species_Code: PCSM
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PHPS01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PHPS18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PHPS18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PHPS01_raw	PHPS02_raw	PHPS04_raw	PHPS05_raw	PHPS06_raw	PHPS07_raw	PHPS08_raw	PHPS11_raw	PHPS12_raw	PHPS13_raw	PHPS15_raw	PHPS17_raw	PHPS18_raw
1775	NA	NA	NA	NA	NA	NA	NA	3.32	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	3.82	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	3.16	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	3.94	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	2.57	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	2.35	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	2.35	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	2.98	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	1.76	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	3.04	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	2.55	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	2.43	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	3.08	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	2.58	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	2.03	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	2.77	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	3.4	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	3.32	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	3.49	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	3.8	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	2.32	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	2.32	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	3.26	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	4.76	NA	NA	NA	3.65	NA
1806	NA	NA	NA	NA	NA	NA	NA	3.98	NA	NA	NA	1.98	NA
1807	NA	NA	NA	NA	NA	NA	NA	3.43	NA	NA	NA	3.25	NA
1808	NA	NA	NA	NA	NA	NA	NA	2.54	NA	NA	NA	2.47	NA
1809	NA	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA	3.12	NA
1810	NA	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	2.97	NA
1811	NA	NA	NA	NA	NA	NA	NA	2.03	NA	NA	NA	2.55	NA
1812	NA	NA	NA	NA	NA	NA	NA	2.84	NA	NA	NA	2.68	NA
1813	NA	NA	NA	NA	NA	NA	NA	5.03	NA	NA	NA	3.48	NA
1814	NA	NA	NA	NA	NA	NA	NA	5.07	NA	NA	NA	3.54	NA
1815	NA	NA	NA	NA	NA	NA	NA	5.18	NA	NA	NA	3.03	NA
1816	NA	NA	NA	NA	NA	NA	NA	3.87	NA	NA	NA	3.49	NA
1817	NA	NA	NA	NA	NA	NA	NA	2.87	NA	NA	NA	3.2	NA
1818	NA	NA	NA	NA	NA	NA	NA	2.42	NA	NA	NA	3.09	NA
1819	NA	NA	NA	NA	NA	3.22	NA	2.95	NA	NA	NA	2.78	NA
1820	NA	NA	NA	NA	NA	3.74	NA	2.66	NA	NA	NA	2.26	NA
1821	NA	NA	NA	NA	NA	4.57	NA	1.8	NA	NA	NA	3.35	NA
1822	NA	NA	NA	NA	NA	4.45	NA	1.6	NA	NA	NA	2.53	NA
1823	NA	NA	NA	NA	NA	4.25	NA	1.6	NA	NA	NA	1.58	NA
1824	NA	NA	NA	NA	NA	4.96	NA	1.84	NA	NA	NA	2.71	NA
1825	NA	NA	NA	NA	NA	3.92	NA	1.99	NA	NA	NA	2.53	NA
1826	NA	NA	NA	NA	NA	3.42	NA	1.88	NA	NA	NA	2.68	NA
1827	NA	NA	NA	NA	NA	3.88	NA	2.25	NA	NA	NA	2.68	NA
1828	NA	NA	NA	NA	NA	3.42	NA	2.63	NA	NA	NA	2.63	NA
1829	NA	NA	NA	NA	NA	3.83	NA	2.08	NA	NA	NA	2.56	NA
1830	NA	NA	NA	NA	NA	3.73	NA	2.44	NA	NA	NA	2.29	NA
1831	NA	NA	NA	NA	NA	2.21	NA	1.64	NA	NA	NA	1.76	NA
1832	NA	NA	NA	NA	NA	3	NA	2.42	NA	NA	NA	2.64	NA
1833	NA	NA	NA	NA	NA	4.02	NA	4.88	NA	NA	NA	2.12	NA
1834	NA	NA	NA	NA	NA	3.22	NA	3.58	NA	NA	NA	2.4	NA
1835	NA	NA	NA	NA	NA	3.52	NA	2.32	NA	NA	NA	2.78	NA
1836	NA	NA	NA	NA	NA	3.08	NA	2.57	NA	NA	NA	3.46	NA
1837	NA	NA	NA	NA	NA	3.02	NA	3.71	NA	NA	NA	3.86	NA
1838	NA	NA	NA	NA	NA	3.59	NA	2.95	NA	NA	NA	3.09	NA
1839	NA	NA	NA	NA	NA	4.89	NA	2.65	NA	NA	NA	2.48	NA
1840	NA	2.81	NA	NA	NA	4.18	NA	4.58	NA	NA	NA	2.83	NA
1841	NA	2.53	NA	NA	NA	4.42	1.56	3.48	NA	NA	NA	2.97	NA
1842	NA	2.84	NA	NA	NA	5.08	1.17	3.62	NA	NA	NA	2.18	NA
1843	NA	3.38	NA	NA	NA	4.8	0.96	3.17	NA	NA	NA	2.21	NA
1844	NA	4.44	NA	2.19	NA	4.67	1.17	2.3	NA	NA	NA	1.77	NA
1845	NA	4.42	NA	1.5	NA	3.32	0.81	2.43	NA	NA	NA	1.75	NA
1846	NA	5.8	NA	1.73	NA	3.86	1.41	2.5	NA	NA	NA	2.57	NA
1847	NA	5.28	NA	1.26	2.76	1.9	1	2.51	NA	NA	NA	2.52	NA
1848	NA	4.82	NA	1.91	3.77	2.55	1.2	2.45	NA	NA	2.49	2.27	NA
1849	NA	4.64	NA	2.33	4.11	3.83	0.92	2.18	NA	NA	2.22	2.59	NA
