# Treydte - Rama Valley - JUTU - ITRDB PAKI013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12786
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12786.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki013-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; paki013-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/paki013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Treydte - Rama Valley - JUTU - ITRDB PAKI013
#--------------------
# Investigators
#   Investigators: Treydte, K.; Helle, G.; Esper, J.(https://orcid.org/0000-0003-3919-014X)
#--------------------
# Description_Notes_and_Keywords
#   Description: # # Purpose of Collection: 
# # Dendroclimatology
# # 
# # Cores and cross-sections are stored at: 
# # WSL
# #  NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Trees - Structure and Function
#   Published_Title: Uniform growth trends among central Asian low and high elevation  juniper tree sites
#   Published_Date_or_Year: 2007
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s00468-006-0104-0
#   Full_Citation: Esper J, Frank DC, Wilson RJS, Büntgen U, Treydte K (2007) 
Uniform growth trends among central Asian low and high elevation 
juniper tree sites. 
Trees - Structure and Function
Volume 21, Number 2, 141-150, DOI: 10.1007/s00468-006-0104-0

#   Abstract: We present an analysis of 28 juniper tree-ring sites sampled over the last decades by several research teams in the Tien Shan and Karakorum mountains of western central Asia. Ring-width chronologies were developed on a site-by-site basis, using a detrending technique designed to retain low-frequency climate variations. Site chronologies were grouped according to their distance from the upper timberline in the Tien Shan (~3,400 m a.s.l.) and Karakorum (~4,000 m), and low- and high-elevation composite chronologies combining data from both mountain systems developed. Comparison of these elevational subsets revealed significant coherence (r = 0.72) over the 1438–1995 common period, which is inconsistent with the concept of differing environmental signals captured in tree-ring data along elevational gradients. It is hypothesized that the uniform growth behavior in central Asian juniper trees has been forced by solar radiation variations controlled via cloud cover changes, but verification of this assumption requires further fieldwork. The high-elevation composite chronology was further compared with existing temperature reconstructions from the Karakorum and Tien Shan, and long-term trend differences discussed. We concluded that the extent of warmth during medieval times cannot be precisely estimated based on ring-width data currently available. 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rama Valley
#   Location: Pakistan
#   Northernmost_Latitude: 35.7333
#   Southernmost_Latitude: 35.7333
#   Easternmost_Longitude: 74.9833
#   Westernmost_Longitude: 74.9833
#   Elevation_m: 3600
#--------------------
# Data_Collection
#   Collection_Name: PAKI013
#   First_Year: 1540
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Juniperus turkestanica Komar.
#   Common_Name: Turkestan juniper
#   Tree_Species_Code: JUTU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ram104a1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram104a1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ram104a2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram104a2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ram106a1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram106a1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ram106b2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram106b2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## R108C28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: R108C28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## r108c3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: r108c3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ram109b1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram109b1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ram109b2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram109b2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ram109c1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram109c1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ram109c2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram109c2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ram111c3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram111c3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ram111c4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ram111c4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ram104a1_raw	ram104a2_raw	ram106a1_raw	ram106b2_raw	R108C28_raw	r108c3_raw	ram109b1_raw	ram109b2_raw	ram109c1_raw	ram109c2_raw	ram111c3_raw	ram111c4_raw
1540	NA	NA	NA	NA	0.47	0.27	NA	NA	NA	NA	NA	NA
1541	NA	NA	NA	NA	0.64	0.31	NA	NA	NA	NA	NA	NA
1542	NA	NA	NA	NA	0.59	0.24	NA	NA	NA	NA	NA	NA
1543	NA	NA	NA	NA	0.61	0.29	NA	NA	NA	NA	NA	NA
1544	NA	NA	NA	NA	0.43	0.27	NA	NA	NA	NA	NA	NA
1545	NA	NA	NA	NA	0.66	0.3	NA	NA	NA	NA	NA	NA
1546	NA	NA	NA	NA	0.26	0.24	NA	NA	NA	NA	NA	NA
1547	NA	NA	NA	NA	0.3	0.26	NA	NA	NA	NA	NA	NA
1548	NA	NA	NA	NA	0.33	0.24	NA	NA	NA	NA	NA	NA
1549	NA	NA	NA	NA	0.35	0.27	NA	NA	NA	NA	NA	NA
1550	NA	NA	NA	NA	0.33	0.21	NA	NA	NA	NA	NA	NA
1551	NA	NA	NA	NA	0.22	0.16	NA	NA	NA	NA	NA	NA
1552	NA	NA	NA	NA	0.22	0.23	NA	NA	NA	NA	NA	NA
1553	NA	NA	NA	NA	0.31	0.16	NA	NA	NA	NA	NA	NA
1554	NA	NA	NA	NA	0.2	0.12	NA	NA	NA	NA	NA	NA
1555	NA	NA	NA	NA	0.16	0.04	NA	NA	NA	NA	NA	NA
1556	NA	NA	NA	NA	0.11	0.04	NA	NA	NA	NA	NA	NA
1557	NA	NA	NA	NA	0.1	0.05	NA	NA	NA	NA	NA	NA
1558	NA	NA	NA	NA	0.07	0.03	NA	NA	NA	NA	NA	NA
1559	NA	NA	NA	NA	0.21	0.11	NA	NA	NA	NA	NA	NA
1560	NA	NA	NA	NA	0.39	0.14	NA	NA	NA	NA	NA	NA
1561	NA	NA	NA	NA	0.49	0.16	NA	NA	NA	NA	NA	NA
1562	NA	NA	NA	NA	0.44	0.21	NA	NA	NA	NA	NA	NA
1563	NA	NA	NA	NA	0.4	0.16	NA	NA	NA	NA	NA	NA
1564	NA	NA	NA	NA	0.29	0.12	NA	NA	NA	NA	NA	NA
1565	NA	NA	NA	NA	0.34	0.11	NA	NA	NA	NA	NA	NA
1566	NA	NA	NA	NA	0.39	0.24	NA	NA	NA	NA	NA	NA
1567	NA	NA	NA	NA	0.28	0.29	NA	NA	NA	NA	NA	NA
1568	NA	NA	NA	NA	0.34	0.23	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	NA	0.48	0.29	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	NA	0.55	0.31	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	0.43	0.25	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	0.47	0.16	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	0.48	0.16	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	0.41	0.15	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	0.27	0.2	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	0.2	0.1	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	0.24	0.15	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	0.18	0.1	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	0.26	0.19	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	0.35	0.21	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	0.28	0.17	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	0.2	0.21	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	0.21	0.13	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	0.17	0.13	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	0.23	0.12	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	0.23	0.22	NA	NA	NA	NA	NA	0.41
1587	NA	NA	NA	NA	0.19	0.13	NA	NA	NA	NA	NA	0.39
1588	NA	NA	NA	NA	0.25	0.19	NA	NA	NA	NA	NA	0.42
1589	NA	NA	NA	NA	0.21	0.17	NA	NA	NA	NA	NA	0.41
1590	NA	NA	NA	NA	0.27	0.27	NA	NA	NA	NA	NA	0.52
1591	NA	NA	NA	NA	0.18	0.17	NA	NA	NA	NA	NA	0.31
1592	NA	NA	NA	NA	0.26	0.27	NA	NA	NA	NA	NA	0.38
1593	NA	NA	NA	NA	0.23	0.14	NA	NA	NA	NA	NA	0.39
1594	NA	NA	NA	NA	0.36	0.27	NA	NA	NA	NA	NA	0.46
1595	NA	NA	NA	NA	0.22	0.18	NA	NA	NA	NA	NA	0.4
1596	NA	NA	NA	NA	0.24	0.19	NA	NA	NA	NA	NA	0.48
1597	NA	NA	NA	NA	0.1	0.14	NA	NA	NA	NA	NA	0.33
1598	NA	NA	NA	NA	0.11	0.11	NA	NA	NA	NA	NA	0.4
1599	NA	NA	NA	NA	0.21	0.07	NA	NA	NA	NA	NA	0.43
1600	NA	NA	NA	NA	0.08	0.07	NA	NA	NA	NA	NA	0.38
1601	NA	NA	NA	NA	0.19	0.16	NA	NA	NA	NA	NA	0.4
1602	NA	NA	NA	NA	0.27	0.26	NA	NA	NA	NA	NA	0.46
1603	NA	NA	NA	NA	0.26	0.27	NA	NA	NA	NA	NA	0.29
1604	NA	NA	NA	NA	0.28	0.22	NA	NA	NA	NA	NA	0.36
1605	NA	NA	NA	NA	0.23	0.15	NA	NA	NA	NA	NA	0.29
1606	NA	NA	NA	NA	0.24	0.1	NA	NA	NA	NA	NA	0.27
1607	NA	NA	NA	NA	0.16	0.08	NA	NA	NA	NA	NA	0.35
1608	NA	NA	NA	NA	0.1	0.08	NA	NA	NA	NA	NA	0.15
1609	NA	NA	NA	NA	0.14	0.1	NA	NA	NA	NA	NA	0.22
1610	NA	NA	NA	NA	0.12	0.14	NA	NA	NA	NA	NA	0.15
1611	NA	NA	NA	NA	0.09	0.1	NA	NA	NA	NA	NA	0.18
1612	NA	NA	NA	NA	0.1	0.07	NA	NA	NA	NA	NA	0.22
1613	NA	NA	NA	NA	0.08	0.06	NA	NA	NA	NA	NA	0.24
1614	NA	NA	NA	NA	0.02	0.02	NA	NA	NA	NA	NA	0.17
1615	NA	NA	NA	NA	0.03	0.07	NA	NA	NA	NA	NA	0.22
1616	NA	NA	NA	NA	0.12	0.11	NA	NA	NA	NA	NA	0.22
1617	NA	NA	NA	NA	0.13	0.1	NA	NA	NA	NA	NA	0.24
1618	NA	NA	NA	NA	0.12	0.11	NA	NA	NA	NA	NA	0.31
1619	NA	NA	NA	NA	0.05	0.07	NA	NA	NA	NA	NA	0.27
1620	NA	NA	NA	NA	0.09	0.11	NA	NA	NA	NA	NA	0.35
1621	NA	NA	NA	NA	0.1	0.15	NA	NA	NA	NA	NA	0.36
1622	NA	NA	NA	NA	0.16	0.16	NA	NA	NA	NA	NA	0.35
1623	NA	NA	NA	NA	0.27	0.32	NA	NA	NA	NA	NA	0.32
