# Pumijumnong - Nam Kong - TEGR - ITRDB THA018
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36073
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36073.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tha018-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tha018-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tha018.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tha018.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Pumijumnong - Nam Kong - TEGR - ITRDB THA018
#--------------------
# Investigators
#   Investigators: Pumijumnong, N.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nam Kong
#   Location: Thailand
#   Northernmost_Latitude: 19.440156
#   Southernmost_Latitude: 19.440156
#   Easternmost_Longitude: 98.127093
#   Westernmost_Longitude: 98.127093
#   Elevation_m: 430
#--------------------
# Data_Collection
#   Collection_Name: THA018
#   First_Year: 1894
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tectona grandis L. f.
#   Common_Name: teak
#   Tree_Species_Code: TEGR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TKNK501A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK501A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK501B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK501B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK503B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK503B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK502B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK502B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK502A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK502A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK510B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK510B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK510A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK510A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK506B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK506B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK506A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK506A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK508A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK508A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK518B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK518B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK520B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK520B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK521B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK521B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK521A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK521A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK521C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK521C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK505A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK505A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK505B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK505B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK515B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK515B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK515A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK515A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK515C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK515C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK517B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK517B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK517A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK517A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK512A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK512A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK514B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK514B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK514A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK514A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK504B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK504B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK504A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK504A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK507A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK507A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK507B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK507B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK509A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK509A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK509B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK509B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK513A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK513A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK513B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK513B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK511B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK511B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK511A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK511A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK516A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK516A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKNK519A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKNK519A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TKNK501A_raw	TKNK501B_raw	TKNK503B_raw	TKNK502B_raw	TKNK502A_raw	TKNK510B_raw	TKNK510A_raw	TKNK506B_raw	TKNK506A_raw	TKNK508A_raw	TKNK518B_raw	TKNK520B_raw	TKNK521B_raw	TKNK521A_raw	TKNK521C_raw	TKNK505A_raw	TKNK505B_raw	TKNK515B_raw	TKNK515A_raw	TKNK515C_raw	TKNK517B_raw	TKNK517A_raw	TKNK512A_raw	TKNK514B_raw	TKNK514A_raw	TKNK504B_raw	TKNK504A_raw	TKNK507A_raw	TKNK507B_raw	TKNK509A_raw	TKNK509B_raw	TKNK513A_raw	TKNK513B_raw	TKNK511B_raw	TKNK511A_raw	TKNK516A_raw	TKNK519A_raw
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.84	NA	NA	NA	NA	NA	NA	7.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.02	NA	NA	NA	NA	NA	NA	5.02	NA	NA	NA	NA	5.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.1	6.48	NA	NA	NA	NA	NA	3.69	NA	NA	NA	NA	4.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.09	5.57	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	4.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.95	3.21	4.69	NA	NA	NA	NA	NA	4.16	NA	NA	NA	NA	4.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.27	4.06	5.17	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	4.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.13	4.45	4.06	NA	NA	NA	NA	NA	3.02	NA	NA	NA	NA	4.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.6	3.86	6.07	NA	NA	NA	NA	NA	2.92	NA	NA	NA	NA	4.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.24	4.51	4.83	NA	NA	NA	NA	NA	2.39	NA	NA	NA	NA	7.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	7.37	NA	NA	NA	NA	NA	NA	4.15	3.24	2.71	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	4.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	4.65	NA	NA	NA	NA	NA	NA	5.39	3.05	1.92	NA	NA	NA	NA	NA	1.97	NA	NA	NA	NA	4.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	4.41	NA	NA	3.15	NA	NA	NA	4.16	2.98	2.19	NA	NA	NA	NA	NA	2.21	4.7	4.87	NA	NA	5.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	4.79	NA	NA	3.3	3.91	NA	NA	3.86	3.59	2.83	NA	2.36	NA	NA	NA	2.07	4.57	3.58	NA	NA	5.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	7.15	NA	NA	3.65	3.05	NA	NA	4.95	5.01	2.06	NA	4.18	NA	NA	NA	2.12	4.46	4.05	NA	NA	4.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	5.67	NA	NA	2.57	2.48	NA	NA	2.98	4.35	1.05	NA	4.4	NA	NA	NA	1.93	3.98	4.17	NA	NA	3.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	5.57	NA	NA	3.8	3.19	NA	NA	4.87	5	2.24	NA	2.98	6.46	NA	NA	1.54	3.78	3.84	NA	NA	3.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	5.49	NA	NA	3.93	2.68	NA	NA	5.15	4.55	3.41	NA	1.85	11.17	NA	NA	2.21	3.84	4.05	NA	NA	6.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	6.01	2.63	NA	3.88	3.79	NA	NA	7.01	6.8	3.63	NA	4.11	5.26	NA	NA	3.12	4.96	5.68	NA	NA	4.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	5.95	5.55	NA	2.69	2.86	NA	NA	7.26	4.41	2.42	NA	1.57	4.39	NA	NA	2.97	6.67	5.86	NA	NA	3.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	4.98	6.98	NA	4.69	3.91	NA	NA	5.52	1.14	1.81	NA	1.7	3.3	NA	NA	3.2	4.83	4.67	NA	NA	4.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.01	NA	NA	NA
1919	NA	NA	4.79	1.29	NA	2.96	4.4	NA	NA	4.06	2.99	2.63	NA	3.41	3.03	NA	NA	3.1	4.83	4.95	NA	NA	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.37	NA	NA	NA
1920	NA	NA	3.8	2.53	NA	2.25	3.67	NA	NA	3	4.19	1.43	3.13	3.83	2.07	NA	NA	4.17	4.94	4.91	NA	NA	3.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.48	NA	NA	NA
1921	NA	NA	3.88	5.36	NA	1.13	2.45	NA	NA	2.09	4.22	1.66	3	3.98	3.16	NA	NA	1.63	3.49	2.69	NA	NA	3.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	1.51
1922	NA	3.28	4.24	10.81	NA	1.99	3.31	NA	NA	3.09	2.77	1.4	3.16	3.14	2.48	NA	NA	2.79	4.45	4.3	NA	NA	4.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.21	NA	NA	2.15
1923	NA	5.79	4.39	1.73	NA	1.16	1.42	NA	NA	3.78	3.09	2.55	4.13	4.92	0.42	NA	NA	3.75	4.01	3.98	NA	NA	3.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	1.93
1924	NA	7.91	2.21	8.42	NA	1.72	2.33	NA	NA	3.74	2.14	1.94	3.07	3.33	1.21	NA	NA	2.05	2.96	2.89	NA	NA	3.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.26	NA	7.31	3.54
1925	NA	4.74	1.29	5.42	NA	1.36	1.41	NA	NA	3.19	1.65	1.51	2.33	2.18	1.89	2.67	NA	2.45	2.33	1.98	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA	4.08	1.41
1926	NA	0.58	0.93	2.49	NA	1.38	1.41	NA	NA	1.43	1.45	1.86	2.47	2.23	1.74	2.81	NA	2.61	2.05	2.21	2.62	NA	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.62	NA	3.85	2.15
1927	1.59	3.25	1.5	5.34	NA	4.98	4.3	5.45	NA	3.19	1.95	2.44	2.3	1.74	2.73	2.61	NA	3.08	2.78	2.66	4.89	NA	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.05	NA	5.75	3.83
1928	2.94	5.42	2.39	7.55	NA	7.22	2.49	6.46	NA	3.8	2.46	2.1	4.14	2.68	4.29	4.64	NA	5.1	4.31	4.17	3.63	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.29	NA	4.14	3.61
1929	3.03	3.37	2.73	4.37	NA	5.92	1.06	6.8	NA	3.8	2.16	1.28	3.83	2.67	3.17	4.6	NA	4.45	3.57	3.5	2.84	NA	4.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	NA	1.8	4.09
1930	4.9	4.57	2.89	5.36	NA	7.13	5.64	5.94	NA	2.64	1.78	1.03	4.07	2.85	2.99	3.35	NA	4.07	4.34	4.3	3.03	NA	3.94	7.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.7	NA	1.57	2.52
1931	1.73	1.52	2.19	2.04	2.92	3.93	2.25	3.53	NA	1.69	1.85	0.83	1.81	2.06	1.99	2.91	NA	3.62	4.11	4.19	2.19	NA	2.24	5.14	NA	NA	3.66	NA	NA	NA	NA	NA	NA	1.33	NA	2.36	2.39
1932	3.56	3.6	4.04	4.09	4.96	3.9	3.14	4.68	NA	1.56	2.2	0.66	2.25	1.53	2.25	3.59	NA	4.25	4.3	4.55	1.76	NA	2.78	3.21	NA	NA	6.6	NA	NA	NA	NA	NA	NA	1.02	NA	3.33	1.87
1933	4.92	3.86	3.9	3.9	5.27	5.18	3.41	5.47	NA	2.04	1.36	0.77	4.47	1.68	2.44	3.7	NA	2.59	5.12	5.07	2.69	NA	2.61	6.19	NA	NA	6.04	NA	NA	NA	NA	NA	NA	2.24	NA	4.17	4.42
1934	5.16	3.07	4.84	3.82	5.92	6.75	4.24	6.43	NA	3.55	1.84	1.2	4.75	2.33	2.89	5.88	3.73	6.1	7.01	6.88	2.25	NA	1.38	8.05	NA	NA	4.1	NA	NA	NA	NA	NA	NA	2.22	NA	4.35	4.37
1935	4.51	3.23	3.13	2.61	4.31	3.35	3.87	5.44	NA	3.04	2.06	1.46	4.14	2.56	2.71	4.96	2.69	5.63	5.78	6.33	2.66	NA	1.65	8.16	7.42	NA	4.26	NA	NA	NA	NA	13.42	NA	2.55	NA	2.31	4.65
1936	4.17	3.64	2.27	4.82	6.08	5.36	5	6.8	NA	2.89	1.86	0.87	3.09	1.88	2.77	3.79	2.43	5.49	4.08	4.05	3.81	NA	3.08	4.38	7.1	NA	2.21	NA	NA	NA	NA	7.13	NA	3.03	NA	1.45	3.76
1937	4.75	3.63	2.46	5.77	6.33	5.52	5.9	5.94	NA	3.96	3.01	1.92	4.07	3.79	3.73	4.51	2.59	7.54	5.67	5.89	4.06	NA	2.9	9.43	3.83	NA	2.78	NA	NA	NA	NA	8.24	10.16	2.73	NA	2.83	6.26
1938	4.04	3.83	2.03	5.76	5.52	7.4	6.12	6.51	NA	2.91	2.35	1.51	3.66	3.47	2.05	4.9	3.27	5.61	5.55	5.57	3.47	NA	2.2	8.64	3.54	NA	2.14	NA	NA	NA	NA	6.77	6.38	2.69	NA	4.93	7.28
1939	4.53	4.39	1.9	5.16	4.52	6.05	4.87	5.68	NA	2.5	1.97	1.46	3.18	2.7	1.28	5.75	3.63	5.39	5.39	5.7	3.87	NA	3.03	12.2	5.16	NA	2.12	NA	NA	7.7	NA	5.98	3.98	2.46	NA	4.59	5.25
1940	5.06	2.84	2.98	4.66	4.83	6.46	4.33	6.12	NA	3.91	2.28	1.6	4.22	4.22	3.58	5.37	4.26	7.37	7.07	7.23	4.26	NA	2.75	8.91	7.6	NA	2.22	NA	NA	7.73	NA	6.58	5.41	4.13	NA	7.55	4.88
1941	5.05	5.67	2.8	4.37	5.38	4.88	2.17	4.91	NA	3.54	2.56	1.82	3.08	4.18	3.06	3.76	2.57	6.09	5.79	5.46	1.92	NA	2.82	5.85	6.45	NA	2.23	NA	NA	6.81	NA	4.41	5.52	2.96	NA	5.83	6.28
1942	5.44	5.42	2.74	3.76	5.18	5.49	3.62	5.53	NA	2.72	2.77	1.62	1.9	3.21	3.82	4.27	2.93	3.23	5.9	6.56	1.31	NA	2.44	3.59	6.16	7.73	2.74	NA	NA	6.36	NA	3.58	3.23	2.66	NA	4.48	6.28
1943	3.04	3.45	3.35	3.12	3.3	3.27	2.65	4.66	NA	2.25	1.54	1.09	1.32	2.47	2.65	3.42	3.96	3.66	5.4	5.74	1.44	NA	2.57	3.54	5.75	7.35	3.42	NA	NA	6.09	NA	2.7	2.83	3.82	NA	4.19	6.15
1944	4.81	4.01	1.77	2.34	3.67	5.05	1.78	4.88	NA	1.68	1.21	1.11	3.23	3.21	6.71	2.66	4.03	3.68	5.46	4.87	1.59	NA	1.71	3.12	4.07	6.77	3.57	NA	NA	8.19	NA	4.75	3.92	7.66	NA	4.79	4.64
