# Cook - Naspey - TABA - ITRDB BT022
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36516
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36516.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: Monsoon, drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/bt022-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; bt022-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/bt022.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bt022.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-06-01
#--------------------
# File_Last_Modified_Date
#   Date: 2022-06-01
#--------------------
# Title
#   Study_Name: Cook - Naspey - TABA - ITRDB BT022
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-09-08.
#--------------------
# Publication
#   Authors: Edward R. Cook and Paul J. Krusic
#   Journal_Name: The Paleobotanist
#   Published_Title: Experimental reconstruction of Large-Scale Summer Monsoon drought over India and the Tibetan Plateau using Tree Rings from "High-Asia'
#   Published_Date_or_Year: 2008
#   Volume: 57
#   Pages: 515-528
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: None
#   Abstract: We investigate the use of a network of 194 tree-ring chronologies from the ‘High Asia’ region of the Himalaya, Karakoram, Tien Shan, and Tibetan Plateau for the reconstruction of large-scale summer monsoon drought variability over India and the Tibetan Plateau. This experiment was carried out to see if the High Asia tree-ring network contains large-scale information related to the north-south climate gradient over this region, which is known to be associated with the development of the Indian summer monsoon. The climate field chosen for experimental reconstruction was a 735-point grid of self-calibrated Palmer Drought Severity Indics (PDSI) calculated from CRU TS 2.1 gridded temperature and precipitation data. This PDSI grid was reconstructed for the summer monsoon season from a subset of tree-ring chronologies covering the period 1600-1989 using a reduced-space multivariate regression method, and both calibration and verification tests indicate that the reconstructions contain significant hindcast skill in substantial sub-regions of the grid, especially over India. Principal components analysis carried out on the almost 400 years of data over the complete grid indicates that the leading spatial mode or EOF of summer monsoon PDSI expresses a dominant north-south alternation in drought and wetness between India and the Tibetan Plateau, a leading mode also present in the instrumental data. Wavelet analysis of the time series expression of this leading EOF also reveals a very stable 40-60 year pattern of multidecadal variability in it. This time scale of variability appears to be related to slowly changing tropical ocean sea surface temperatures. Together, these results validate the use of a geographically restricted set of tree-ring chronologies over High Asia for the reconstruction of large-scale summer monsoon variability over India and the Tibetan Plateau.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: National Science Foundation
#   Grant: ATM 93-19329, ATM 96-30144, ATM 00-94193, and ATM 03-02633
#--------------------
# Site_Information
#   Site_Name: Naspey, Bhutan
#   Location: Bhutan
#   Northernmost_Latitude: 27.39
#   Southernmost_Latitude: 27.39
#   Easternmost_Longitude: 90.43
#   Westernmost_Longitude: 90.43
#   Elevation_m: 3243
#--------------------
# Data_Collection
#   Collection_Name: BT022
#   First_Year: 1630
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  tree-ring
#   Notes: None
#--------------------
# Species
#   Species_Name: Taxus baccata L.
#   Common_Name: common yew
#   Tree_Species_Code: TABA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## nastb02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nastb02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nastb04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nastb04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nastb04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nastb04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nastb06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nastb06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nastb06c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nastb06c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nastb07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nastb07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nastb07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nastb07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS15C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS15C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nastb05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nastb05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## nastb05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: nastb05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAS21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAS21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	nastb02a_raw	nastb04a_raw	nastb04b_raw	nastb06a_raw	nastb06c_raw	nastb07a_raw	nastb07b_raw	NAS08A_raw	NAS08B_raw	NAS09A_raw	NAS09B_raw	NAS10A_raw	NAS10B_raw	NAS12A_raw	NAS12B_raw	NAS13A_raw	NAS14A_raw	NAS14B_raw	NAS15A_raw	NAS15B_raw	NAS15C_raw	nastb05a_raw	nastb05b_raw	NAS16A_raw	NAS16B_raw	NAS17B_raw	NAS17A_raw	NAS19A_raw	NAS19B_raw	NAS21B_raw
1630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.394	NA
1631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.446	NA
1632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.322	NA
1633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.244	NA
1634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.534	NA
1635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA
1636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.359	NA
1637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201	NA
1638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.278	NA
1639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.288	NA
1640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162	NA
1641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189	NA
1642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.262	NA
1643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.347	NA
1644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.275	NA
1645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.219	NA
1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.175	NA
1647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.219	NA
1648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.397	NA
1649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.402	NA
1650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA
1651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.033	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.867	NA
1652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.109	NA	NA	0.553	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.711	NA
1653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.167	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.483	NA
1654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.482	NA	NA	0.987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.415	NA
1655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.508	NA	NA	0.93	4.423	NA	NA	NA	NA	NA	NA	NA	NA	0.517	NA
1656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.687	1.747	NA	NA	NA	NA	NA	NA	NA	NA	0.681	NA
1657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.007	NA	NA	1.073	3.921	NA	NA	NA	NA	NA	NA	NA	NA	0.886	NA
1658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.328	NA	NA	0.845	2.551	NA	NA	NA	NA	NA	NA	NA	NA	0.814	NA
1659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.298	NA	NA	0.68	3.023	NA	NA	NA	NA	NA	NA	NA	NA	0.843	NA
1660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.867	NA	NA	0.65	2.303	NA	NA	NA	NA	NA	NA	NA	NA	0.951	NA
1661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.767	NA	NA	0.605	1.773	NA	NA	NA	NA	NA	NA	NA	1.134	0.75	NA
1662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.292	NA	NA	0.623	1.921	NA	NA	NA	NA	NA	NA	NA	1.426	0.874	NA
1663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.341	NA	NA	0.496	1.434	NA	NA	NA	NA	NA	NA	NA	1.095	0.721	NA
1664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.281	NA	NA	0.509	1.864	NA	NA	NA	NA	NA	NA	NA	0.912	0.822	NA
1665	NA	NA	NA	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.327	NA	NA	0.513	1.319	NA	NA	NA	NA	NA	NA	NA	0.675	0.368	NA
1666	NA	NA	NA	NA	2.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.68	1.827	NA	NA	NA	NA	NA	NA	NA	0.795	0.52	NA
1667	NA	NA	NA	NA	2.838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.445	NA	NA	0.994	2.366	NA	NA	NA	NA	NA	NA	NA	1.073	0.789	NA
1668	NA	NA	NA	NA	2.068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	0.747	1.261	NA	NA	NA	NA	NA	NA	NA	0.718	0.482	NA
1669	NA	NA	NA	NA	2.041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785	NA	NA	0.874	1.076	NA	NA	NA	NA	NA	NA	NA	0.912	0.574	NA
1670	NA	NA	NA	NA	3.674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.866	NA	NA	0.865	1.618	NA	NA	NA	NA	NA	NA	NA	1.223	0.586	NA
1671	NA	NA	NA	NA	2.222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.789	NA	NA	1.025	1.189	NA	NA	NA	NA	NA	NA	NA	1.344	0.642	NA
1672	NA	NA	NA	NA	2.406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.775	NA	NA	0.884	1.485	NA	NA	NA	NA	NA	NA	NA	1.482	0.704	NA
1673	NA	NA	NA	NA	2.169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.562	NA	NA	0.968	1.519	NA	NA	NA	NA	NA	NA	NA	1.275	0.726	NA
1674	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.573	NA	NA	1.001	2.15	NA	NA	NA	NA	NA	NA	NA	1.515	0.747	NA
1675	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.387	NA	NA	0.86	1.213	NA	NA	NA	NA	NA	NA	NA	1.085	0.622	NA
1676	NA	NA	NA	NA	1.537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.571	NA	NA	1.089	1.404	NA	NA	NA	NA	NA	NA	NA	1.487	0.906	NA
1677	NA	NA	NA	NA	1.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.703	NA	NA	1.127	1.423	NA	NA	NA	NA	NA	NA	NA	1.383	0.784	NA
1678	NA	NA	NA	NA	1.348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.137	NA	NA	1.14	2.119	NA	NA	NA	NA	NA	NA	NA	1.995	1.004	NA
1679	NA	NA	NA	NA	0.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914	NA	NA	0.98	1.491	NA	NA	NA	NA	NA	NA	NA	1.422	0.55	NA
1680	NA	NA	NA	NA	0.501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.521	NA	NA	1.037	0.967	NA	NA	NA	NA	NA	NA	NA	0.786	0.511	NA
1681	NA	NA	NA	NA	0.878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625	NA	NA	1.381	1.138	NA	NA	NA	NA	NA	NA	NA	1.108	0.669	NA
1682	NA	NA	NA	NA	0.487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.436	NA	NA	1.081	1.208	NA	NA	NA	NA	NA	NA	NA	0.734	0.512	NA
1683	NA	NA	0.533	NA	0.565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.288	NA	NA	1.308	1.28	NA	NA	NA	NA	NA	NA	NA	0.761	0.521	NA
