# Kim - Wolchul Mountain - PIDE - ITRDB KORE003
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32081
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32081.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/kore003-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; kore003-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/kore003.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/kore003.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-12-20
#--------------------
# File_Last_Modified_Date
#   Date: 2020-12-20
#--------------------
# Title
#   Study_Name: Kim - Wolchul Mountain - PIDE - ITRDB KORE003
#--------------------
# Investigators
#   Investigators: Kim, M.-S.(https://orcid.org/0000-0002-5133-1710); Zhang, P.(https://orcid.org/0000-0001-6626-5616); Woo, S.-H.; Koh, Y.; Linderholm, H.W.(https://orcid.org/0000-0002-1522-8919); Jeong, J.-H.(https://orcid.org/0000-0002-3358-3949)
#--------------------
# Description_Notes_and_Keywords
#   Description: Tree-ring width measurement file from Wolchul Mountain, South Korea for the period 1961 to 2018. NOAA Template Raw Measurements file added 2021-02-22.
#--------------------
# Publication
#   Authors: Min-Seok Kim, Peng Zhang, Sung-Ho Woo, Youngdae Koh, Hans W. Linderholm, Jee-Hoon Jeong
#   Journal_Name: Atmosphere
#   Published_Title: The Potential of Using Tree-Ring Chronology from the Southern Coast of Korea to Reconstruct the Climate of Subtropical Western North Pacific: A Pilot Study
#   Published_Date_or_Year: 2020
#   Volume: 11
#   Pages: 
#   Issue: 10
#   Report_Number: 
#   DOI: 10.3390/atmos11101082
#   Full_Citation: None
#   Abstract: Tree-ring width (TRW) chronologies have successfully been used as climate proxies to infer climate variabilities over the past hundreds to thousands of years worldwide beyond observational records. However, these data are scarce over parts of subtropical East Asia, and especially over the Korean Peninsula. In this pilot study, Korean red pine (Pinus densiflora Siebold and Zucc.) TRW chronologies from Mt. Mudeung and Mt. Wolchul, South Korea, were developed, and their local- to large-cale climatic responses were investigated. Mt. Mudeung TRW had a positive association with local temperature in the preceding December and April. Mt. Wolchul TRW had a positive association with local temperature in the preceding December and most of the early summer to autumn months, and with local precipitation in February and October. On a large scale, both TRWs retained meaningful temperature and monsoon precipitation signals over East Asia and sea surface temperature signals over the Western North Pacific. The results suggest that the subtropical trees from South Korea can be used to infer past long-term climate variability at both local and large scales over East Asia and the Western North Pacific, such as the East Asian summer monsoon, the Kuroshio Current, the Western North Pacific Subtropical High, and El Nino-Southern Oscillation.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: National Research Foundation of Korea (NRF)
#   Grant: NRF-2016R1A6A1A03012647
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Korea Meteorological Administration
#   Grant: KMI2018-07010
#--------------------
# Site_Information
#   Site_Name: Wolchul Mountain
#   Location: South Korea
#   Northernmost_Latitude: 34.753
#   Southernmost_Latitude: 34.753
#   Easternmost_Longitude: 126.679
#   Westernmost_Longitude: 126.679
#   Elevation_m: 809
#--------------------
# Data_Collection
#   Collection_Name: KORE003
#   First_Year: 1961
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus densiflora Siebold & Zucc.
#   Common_Name: Japanese red pine
#   Tree_Species_Code: PIDE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WC01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC35_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC35; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC37_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC37; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC39_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC39; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WC40_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WC40; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WC01_raw	WC02_raw	WC03_raw	WC04_raw	WC05_raw	WC06_raw	WC07_raw	WC08_raw	WC09_raw	WC10_raw	WC11_raw	WC12_raw	WC13_raw	WC15_raw	WC16_raw	WC17_raw	WC18_raw	WC19_raw	WC21_raw	WC22_raw	WC26_raw	WC28_raw	WC32_raw	WC35_raw	WC37_raw	WC39_raw	WC40_raw
2007	1.162	1.478	0.77	1.354	1.948	0.385	0.251	1.88	0.855	1.1	0.815	2.138	1.674	0.775	0.361	1.298	0.876	0.178	2.269	1.805	1.978	0.623	0.684	1.904	2.175	0.667	1.401
2008	1.352	1.803	1.08	1.554	1.796	0.825	1.021	1.945	1.887	1.51	1.465	2.372	1.585	1.03	0.386	1.043	0.846	0.269	2.768	2.485	2.712	1.663	1.5	2.655	2.192	1.118	2.08
2009	1.572	1.591	1.095	1.943	2.437	1.164	1.371	2	1.614	0.803	1.17	2.6	2.419	1.005	0.549	1.256	1.399	0.335	2.335	3.71	2.877	1.159	2.131	2.268	1.853	1.698	1.443
2010	1.592	1.7	1.15	2.587	2.472	1.349	1.397	2.24	2.03	1.56	1.285	3.561	1.723	0.985	0.488	1.019	1.354	0.396	2.824	3.18	3.139	1.455	1.436	2.59	1.848	1.18	1.422
2011	2.075	1.699	1.595	3.418	2.472	2.433	2.231	3.07	2.688	2.223	1.975	3.182	1.822	1.44	0.435	1.497	1.488	0.619	3.785	3.945	3.191	1.691	1.234	3.313	1.599	1.53	1.628
2012	1.832	1.201	0.9	1.941	1.703	2.449	1.728	2.425	2.238	1.923	1.16	2.034	1.468	1.39	0.218	0.703	0.855	0.487	2.557	2.495	2.532	1.604	0.894	2.282	2.248	1.22	1.185
2013	2.545	1.441	0.99	2.251	1.537	2.21	1.628	3.16	2.495	1.845	1.715	1.858	1.793	1.375	0.386	1.347	1.073	0.986	2.853	2.13	3.762	0.378	1.713	2.403	1.997	1.086	1.401
2014	2.627	1.596	1.145	2.333	1.332	1.661	1.083	2.39	3.014	1.906	1.63	2.468	1.648	1.21	0.431	0.887	1.141	0.955	2.074	1.81	2.4	0.338	2.452	1.738	2.19	0.971	0.924
2015	2.7	1.504	1.805	2.199	1.533	2.307	1.276	2.375	2.407	1.818	1.835	2.371	1.396	1.53	0.252	0.752	1.087	1.157	2.173	0.925	2.284	0.756	2.079	2.367	2.092	0.664	0.91
2016	3.585	2.084	1.885	2.849	1.856	3.148	1.955	3.255	3.472	2.439	2.445	3.848	2.215	1.77	0.269	1.454	1.479	1.733	3.04	2.37	2.708	1.242	2.243	2.04	2.659	0.907	0.811
2017	1.99	1.656	1.995	2.092	2.044	2.323	1.614	3.34	2.889	2.741	2.02	3.681	1.999	1.165	0.15	1.157	1.234	1.209	2.856	2.98	2.908	1.413	1.923	1.727	2.137	0.411	0.788
2018	1.83	1.987	1.825	2.456	1.346	2.354	1.29	3.075	4.082	2.751	2.35	3.12	1.544	0.66	0.37	1.428	0.931	1.536	2.583	3.065	2.554	1.476	1.831	1.754	2.305	0.441	0.435
