# Sun - Ertan C1 - PIYU - ITRDB CHIN076
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27433
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27433.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin076-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; chin076-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chin076.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chin076.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-08-12
#--------------------
# File_Last_Modified_Date
#   Date: 2019-08-12
#--------------------
# Title
#   Study_Name: Sun - Ertan C1 - PIYU - ITRDB CHIN076
#--------------------
# Investigators
#   Investigators: Sun, L.; Cai, Y.; Zhou, Y.; Shi, S.; Zhao, Y.; Wang, W.; Gunnarson, B.E.(https://orcid.org/0000-0002-5262-1883); Jaramillo, F.
#--------------------
# Description_Notes_and_Keywords
#   Description: Climatology - analysis on the climatic difference of micro-topographical sites NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Swedish Research Council 
#   Grant: 2015-06503, 942-2015-740
#--------------------
# Funding_Agency
#   Funding_Agency_Name: National Natural Science Foundation China
#   Grant: 51522901, 51721093
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Ministry of Science and Technology of the People’s Republic of China
#   Grant: 2016YFC0502209
#--------------------
# Site_Information
#   Site_Name: Ertan C1
#   Location: China
#   Northernmost_Latitude: 26.742
#   Southernmost_Latitude: 26.742
#   Easternmost_Longitude: 101.95
#   Westernmost_Longitude: 101.95
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: CHIN076
#   First_Year: 1967
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus yunnanensis Franch.
#   Common_Name: Yunnan Pine
#   Tree_Species_Code: PIYU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## C101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C104_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C104; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C105_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C105; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C106_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C106; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C107_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C107; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C109_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C109; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C113_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C113; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C114_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C114; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C116_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C116; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C117_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C117; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C118_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C118; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## C120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: C120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	C101_raw	C102_raw	C104_raw	C105_raw	C106_raw	C107_raw	C109_raw	C110_raw	C111_raw	C113_raw	C114_raw	C116_raw	C117_raw	C118_raw	C119_raw	C120_raw
1967	NA	NA	NA	NA	NA	NA	NA	NA	15.58	NA	NA	NA	NA	NA	NA	NA
1968	NA	NA	NA	NA	NA	NA	NA	NA	22.37	NA	NA	NA	NA	NA	NA	NA
1969	NA	NA	NA	NA	NA	NA	18.15	NA	15.74	NA	NA	NA	NA	NA	NA	NA
1970	NA	NA	NA	NA	NA	NA	32.21	NA	12.26	NA	NA	NA	NA	NA	NA	NA
1971	NA	NA	NA	NA	NA	NA	30.19	NA	13.02	NA	NA	NA	NA	NA	NA	NA
1972	NA	NA	NA	NA	NA	NA	26.62	NA	9.82	NA	NA	NA	NA	NA	NA	NA
1973	NA	NA	NA	NA	NA	NA	13.15	NA	7.85	NA	NA	NA	NA	NA	NA	NA
1974	NA	NA	NA	NA	NA	NA	23.43	NA	10	NA	NA	NA	NA	NA	NA	NA
1975	NA	NA	NA	NA	NA	NA	13.44	NA	7.28	21.97	NA	NA	NA	NA	NA	NA
1976	26.7	NA	NA	NA	NA	NA	18.39	NA	8.93	30.09	NA	NA	NA	NA	NA	NA
1977	27.23	NA	NA	NA	NA	NA	21.08	NA	11.44	29.01	NA	NA	NA	NA	NA	NA
1978	29.96	NA	NA	NA	NA	NA	17.7	NA	14.68	31.98	NA	NA	NA	NA	NA	NA
1979	33.1	NA	NA	NA	20.11	15.82	9.46	NA	10.19	14.86	NA	NA	NA	NA	NA	NA
1980	38.47	NA	NA	NA	23.56	18.14	23.09	NA	15.03	18.54	NA	NA	NA	NA	NA	31.68
1981	27.42	NA	NA	NA	40.8	41.66	35.16	NA	23.28	25.1	NA	24.68	28.54	NA	NA	32.28
1982	25.24	NA	NA	NA	13.95	14.32	8.51	NA	11.46	11.14	7.83	11.15	11.92	NA	18.24	18.32
1983	26.63	NA	16.02	NA	20.54	26.76	9.93	NA	11.61	15.28	16.28	21.64	15.9	NA	8.59	20.43
1984	12.5	24.08	33.56	NA	30.81	40.87	20.4	NA	20.13	23.74	26.9	27.1	28.34	33.41	27.63	25.86
1985	10.36	21.91	15.54	NA	17.2	23.3	4.33	27.82	20.03	19.16	18.11	22.98	14.9	29.98	21.42	23.46
1986	13	16.58	12.05	NA	18.37	14.22	4.54	21.95	12.11	15.8	12.08	6.72	19.37	22.88	14.98	16.44
1987	14.99	19.64	8.8	NA	13.44	11.36	4.97	16.32	10.24	9.21	9.13	9.2	18.71	22.38	16.56	12.96
1988	15.3	25.08	11.14	NA	11.97	9.54	3.44	12.55	12.54	9.16	8.08	15.44	14.12	18.06	12.34	9.3
1989	19.51	23.56	19.23	NA	15.2	9.56	6.66	16.82	14.5	11.12	7.76	19.57	12.08	17.72	18.46	10.74
1990	32.52	40.44	32.26	NA	25.12	16.08	8.43	23.2	21.42	13.94	15.06	26.22	19.16	30.64	32.44	20.8
1991	41.74	29.78	20.78	NA	17.64	14.76	7.18	20.4	16.14	8.48	9.35	16.66	10.62	20.7	22.72	21.3
1992	35.76	25.4	18.22	NA	20.14	21.59	8.58	22.56	15.02	9.46	9.38	17.4	12.5	22.95	25.46	18.04
1993	18.05	23.1	18.38	NA	16.72	20.72	10.58	20.34	16.16	10.36	12.72	27.51	16.51	24.72	20.17	16
1994	39.7	37.08	28.51	NA	26.04	31.52	23.07	45.26	22.7	23.33	23.38	43.54	36.68	46.56	35.57	27.98
1995	13.54	16.3	14.4	22.82	14.18	13.5	13.78	24.2	12.36	11.68	13.8	20.56	15.08	19.6	13.6	10.6
1996	22.12	20.9	23.12	36.97	20.9	21.7	13.8	32.28	13.36	10.73	19.02	24.83	22.25	37	33.76	20.06
1997	7.68	11.87	10.56	22.92	9.55	11.76	8.09	17.56	10.22	7.77	12.6	10.66	11.02	20.94	23.02	15.13
1998	12.06	11.99	9.14	21.03	8.65	8.86	8.37	15.54	7.96	9.56	9.94	7.89	10.52	19.66	23.91	14.22
1999	16.24	24.38	16	29.56	10.88	17.39	11.44	25.38	10.74	11.76	13.25	7.87	13.34	22.83	28.11	22.44
2000	15.07	25.16	15.08	23.98	19.05	20.1	10.62	29.14	14.5	9.16	12.17	11.16	20.92	31.08	22.76	23.26
2001	17.89	23.85	20.08	23.28	23.33	17.22	12.22	21.72	13.1	10.76	11.88	12.66	14.45	20.16	18.48	14.95
2002	19.48	26.64	24.34	19.5	21.04	15.88	11.84	23.06	16.06	14.22	18.81	14.82	21.24	16.84	20.88	18.09
2003	10.88	11.52	8.56	8.83	12.77	8.6	8.86	15.8	7.1	8.68	14.76	7.17	9.46	11.96	10.52	10.6
2004	12.27	8.68	7.82	8.59	10.84	6.48	8.7	13.8	6.23	9.11	14.27	5.24	5.4	15.02	8.77	9.36
2005	8.32	7.12	4.57	4.78	6.13	6.9	6.16	9.05	4.42	6.95	10.35	3.7	6.12	9.56	5.56	5.22
2006	12.55	11.96	4.98	8.19	10.14	8.32	12.84	13.5	5.23	9.18	15.12	5.78	12.86	21.52	9.97	NA
2007	8.68	13.19	5.62	8.57	10.8	8.15	6.92	14.85	6.86	8.72	11.07	7.4	10.92	15.02	6.38	NA
2008	14	16.32	10.44	13.3	18.79	12.21	9.69	15.54	8.79	9.92	18.89	9.82	26.22	16.67	11.53	NA
2009	12.5	20.43	8.21	12.19	11.45	NA	7.04	13.32	5.08	7.4	14.76	6.59	18.13	14.4	10.24	NA
2010	9.44	9.77	4.54	8.28	6.66	NA	6.52	9.64	3.79	6.12	11.78	5.03	10.01	15.84	10.29	NA
2011	11.3	8.94	10.76	12.16	8.8	NA	8.38	14.59	5.66	7.73	16.36	6.64	18.2	22.58	13.22	NA
2012	3.96	NA	2.31	3.37	5.82	NA	2.83	6.5	2.51	2.94	4.88	2.48	8.16	7.16	4.84	NA
2013	3.4	NA	3.33	3.82	5.6	NA	2.64	3.72	0.94	3.71	8.3	1.6	6.02	4.47	3.48	NA
2014	3.24	NA	2.46	3.57	4.22	NA	2.7	NA	1.22	2.6	5.63	1.16	5.2	2.08	2.03	NA
2015	3.52	NA	4.03	7.72	4.98	NA	3.55	NA	1.63	2.74	NA	2.2	4.32	2.97	3.55	NA
2016	11.02	NA	15.81	17.03	22.91	NA	7.58	NA	4.18	8.28	NA	8.46	24.79	15.54	13.58	NA
2017	17.09	NA	NA	18.64	22.11	NA	NA	NA	5.9	7.58	NA	NA	21.59	24.28	16.79	NA
