# Cook - Altai AT2 - LASI - ITRDB RUSS226
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15342
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15342.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ226-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ226-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ226.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ226.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Cook - Altai AT2 - LASI - ITRDB RUSS226
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - temperature analyses NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Altai AT2
#   Location: Russia
#   Northernmost_Latitude: 50.8033
#   Southernmost_Latitude: 50.8033
#   Easternmost_Longitude: 87.9333
#   Westernmost_Longitude: 87.9333
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: RUSS226
#   First_Year: 1495
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.
#   Common_Name: Siberian larch
#   Tree_Species_Code: LASI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ALTt02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt10c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt10c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt11c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt11c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt14b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt14b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt16a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt16a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALTt16b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALTt16b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ALTt02b_raw	ALTt05b_raw	ALTt06b_raw	ALTt08a_raw	ALTt10a_raw	ALTt10c_raw	ALTt11a_raw	ALTt11c_raw	ALTt14b_raw	ALTt15a_raw	ALTt15b_raw	ALTt16a_raw	ALTt16b_raw
1495	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA
1496	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA
1497	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA
1498	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA
1499	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA
1500	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA
1501	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA
1502	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA
1503	NA	NA	NA	NA	NA	NA	NA	1.32	NA	NA	NA	NA	NA
1504	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA
1505	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA
1506	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA
1507	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA
1508	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA
1509	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA
1510	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA
1511	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA
1512	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA
1513	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	NA
1514	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA
1515	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA
1516	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA
1517	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA
1518	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA
1519	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA
1520	NA	NA	NA	NA	NA	NA	NA	1.29	NA	NA	NA	NA	NA
1521	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA
1522	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA
1523	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA
1524	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA
1525	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA
1526	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA
1527	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA
1528	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA
1529	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA
1530	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA
1531	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA
1532	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA
1533	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA
1534	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA
1535	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA
1536	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA
1537	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA
1538	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA
1539	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA
1540	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA
1541	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	NA
1542	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA
1543	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA
1544	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA
1545	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA
1546	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA
1547	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA
1548	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA
1549	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA
1550	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA
1551	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	NA
1552	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA
1553	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA
1554	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA
1555	0.97	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA
1556	0.89	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA
1557	1.39	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA
1558	1.16	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA
1559	0.99	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
1560	1.03	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA
1561	1.05	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA
1562	0.8	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA
1563	0.94	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA
1564	0.7	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	NA
1565	0.75	NA	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA
1566	0.7	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA
1567	0.4	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA
1568	0.35	0.7	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA
1569	0.07	0.45	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA
1570	0.19	0.49	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA
1571	0.31	0.54	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA
1572	0.31	0.44	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA
1573	0.52	0.49	NA	NA	NA	NA	NA	0.51	NA	0.36	NA	NA	NA
