# Solomina - Bystraya, Kamchatka - LAGM - ITRDB RUSS210
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/12684
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-12684.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k, Monsoon, PAGES 2k Network, drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ210-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ210-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ210.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ210.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2011-09-01
#--------------------
# File_Last_Modified_Date
#   Date: 2011-09-01
#--------------------
# Title
#   Study_Name: Solomina - Bystraya, Kamchatka - LAGM - ITRDB RUSS210
#--------------------
# Investigators
#   Investigators: Solomina, O.; Jacoby, G.C.; D'Arrigo, R.D.(https://orcid.org/0000-0002-9797-0796); Gostev, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:  
# # Climatology - precipitation analysis  NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Science
#   Published_Title: Asian Monsoon Failure and Megadrought During the Last Millennium
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1126/science.1185188
#   Full_Citation: Cook, E.R., K.J. Anchukaitis, B.M. Buckley, R.D. D'Arrigo, 
G.C. Jacoby, and W.E. Wright. 2010. 
Asian Monsoon Failure and Megadrought During the Last Millennium. 
Science, Vol. 328, Issue 5977, pp.486-489, 23 April 2010.  
DOI: 10.1126/science.1185188

#   Abstract: The Asian monsoon system affects more than half of humanity worldwide, 
# yet the dynamical processes that govern its complex spatiotemporal 
# variability are not sufficiently understood to model and predict 
# its behavior, due in part to inadequate long-term climate observations. 
# Here we present the Monsoon Asia Drought Atlas (MADA), a seasonally 
# resolved gridded spatial reconstruction of Asian monsoon drought 
# and pluvials over the past millennium, derived from a network of 
# tree-ring chronologies. MADA provides the spatiotemporal details 
# of known historic monsoon failures and reveals the occurrence, 
# severity, and fingerprint of previously unknown monsoon megadroughts 
# and their close linkages to large-scale patterns of tropical 
# Indo-Pacific sea surface temperatures. MADA thus provides a long-term 
# context for recent monsoon variability that is critically needed for 
# climate modeling, prediction, and attribution.
# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bystraya, Kamchatka
#   Location: Russia
#   Northernmost_Latitude: 56.0
#   Southernmost_Latitude: 56.0
#   Easternmost_Longitude: 158.8
#   Westernmost_Longitude: 158.8
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: RUSS210
#   First_Year: 1664
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr
#   Common_Name: Dahurian larch
#   Tree_Species_Code: LAGM
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BY 03NS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY 03NS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BY 05ES_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY 05ES; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BY 05NS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY 05NS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BY07ES_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY07ES; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BY07EBS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY07EBS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BY07WS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY07WS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BY 08SS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY 08SS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BY 10NS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY 10NS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BY 10SS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY 10SS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BY 55SES_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BY 55SES; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BY 03NS_raw	BY 05ES_raw	BY 05NS_raw	BY07ES_raw	BY07EBS_raw	BY07WS_raw	BY 08SS_raw	BY 10NS_raw	BY 10SS_raw	BY 55SES_raw
1664	NA	NA	NA	NA	NA	7.54	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	7.373	NA	NA	NA	NA
1666	NA	6.001	NA	NA	NA	8.062	NA	NA	NA	NA
1667	NA	5.72	NA	NA	NA	7.885	NA	NA	NA	NA
1668	NA	5.177	NA	NA	NA	7.711	NA	NA	NA	NA
1669	NA	6.364	NA	NA	NA	7.625	NA	NA	NA	NA
1670	NA	6.439	NA	NA	NA	7.54	NA	NA	NA	NA
1671	NA	6.898	NA	NA	NA	7.54	NA	NA	NA	NA
1672	NA	7.812	NA	NA	NA	7.885	NA	NA	NA	NA
1673	NA	5.79	NA	NA	NA	7.625	NA	NA	NA	NA
1674	NA	5.86	NA	NA	NA	7.373	NA	NA	NA	NA
1675	NA	5.86	NA	NA	NA	7.373	NA	NA	NA	NA
1676	NA	6.29	NA	NA	NA	7.21	NA	NA	NA	NA
1677	NA	6.001	NA	NA	NA	7.54	NA	NA	NA	NA
1678	NA	5.31	NA	NA	NA	7.21	NA	NA	NA	NA
1679	NA	6.001	NA	NA	NA	7.54	NA	NA	NA	NA
1680	NA	5.582	NA	NA	NA	6.584	NA	NA	NA	NA
1681	NA	5.446	NA	NA	NA	7.373	NA	NA	NA	NA
1682	NA	5.86	NA	NA	NA	7.291	NA	NA	NA	NA
1683	NA	7.386	NA	NA	NA	7.21	NA	NA	NA	NA
1684	NA	7.552	NA	NA	NA	7.373	NA	NA	NA	NA
1685	NA	7.575	NA	NA	NA	7.629	NA	NA	NA	NA
1686	NA	7.562	NA	NA	NA	7.711	NA	NA	NA	NA
1687	NA	6.991	NA	NA	NA	7.21	NA	NA	NA	NA
1688	NA	9.024	NA	NA	NA	7.54	NA	NA	NA	NA
1689	NA	9.228	NA	NA	NA	7.885	NA	NA	NA	NA
1690	NA	9.333	NA	NA	NA	7.54	NA	NA	NA	NA
1691	NA	8.824	NA	NA	NA	8.429	NA	NA	NA	NA
1692	NA	7.21	NA	NA	NA	6.66	NA	NA	NA	NA
1693	NA	8.252	NA	NA	NA	7.892	NA	NA	NA	NA
1694	NA	6.141	NA	NA	NA	8.431	NA	NA	NA	NA
1695	NA	5.856	NA	NA	NA	7.885	NA	NA	NA	NA
1696	NA	6.621	NA	NA	NA	7.885	NA	NA	NA	NA
1697	NA	6.584	NA	NA	NA	7.373	NA	NA	NA	NA
1698	NA	6.141	NA	NA	NA	7.974	NA	NA	NA	NA
1699	NA	5.718	NA	NA	NA	7.885	NA	NA	NA	NA
1700	NA	6.141	NA	NA	NA	7.711	NA	NA	NA	NA
1701	NA	5.788	NA	NA	NA	7.711	NA	NA	NA	NA
1702	NA	6.584	NA	NA	NA	7.885	NA	NA	NA	NA
1703	NA	5.929	NA	NA	NA	8.062	NA	NA	NA	NA
1704	NA	6.434	NA	NA	NA	7.21	NA	NA	NA	NA
1705	NA	6.736	NA	NA	NA	7.713	NA	NA	NA	NA
1706	NA	6.509	NA	NA	NA	7.373	NA	NA	NA	NA
1707	NA	6.141	NA	NA	NA	8.062	NA	NA	NA	NA
1708	NA	8.252	NA	NA	NA	7.129	NA	NA	NA	NA
1709	NA	6.584	NA	NA	NA	6.97	NA	NA	NA	NA
1710	NA	6.814	NA	NA	NA	6.736	NA	NA	NA	NA
1711	NA	5.719	NA	NA	NA	5.048	NA	NA	NA	NA
1712	NA	7.05	NA	NA	NA	4.918	NA	NA	NA	NA
1713	NA	6.434	NA	NA	NA	5.859	NA	NA	NA	NA
1714	NA	6.434	NA	NA	NA	5.727	NA	NA	NA	NA
1715	NA	6.286	NA	NA	NA	7.21	NA	NA	NA	NA
1716	NA	5.718	NA	NA	NA	6.434	NA	NA	NA	NA
1717	NA	5.856	NA	NA	NA	7.54	NA	NA	NA	NA
1718	NA	5.244	NA	NA	NA	7.291	NA	NA	NA	NA
1719	NA	5.445	NA	NA	NA	7.54	NA	NA	NA	NA
1720	NA	5.445	NA	NA	NA	6.891	NA	NA	NA	NA
1721	NA	5.244	NA	NA	NA	6.215	NA	NA	NA	NA
1722	NA	5.31	NA	NA	NA	7.131	NA	NA	NA	NA
1723	NA	6.141	NA	NA	NA	5.653	NA	NA	NA	NA
1724	NA	5.445	NA	NA	NA	6.736	NA	NA	NA	NA
1725	NA	5.581	NA	NA	NA	6.736	NA	NA	NA	NA
1726	NA	5.378	NA	NA	NA	6.217	NA	NA	NA	NA
1727	NA	5.046	NA	NA	NA	7.711	NA	NA	NA	NA
1728	NA	5.581	NA	5.868	NA	7.54	NA	NA	NA	NA
1729	NA	5.998	NA	5.728	NA	7.373	NA	NA	NA	NA
1730	NA	5.856	NA	6.3	NA	7.711	NA	NA	NA	NA
1731	NA	6.142	NA	6.154	NA	8.167	NA	NA	NA	NA
1732	NA	5.719	NA	7.067	NA	8.279	NA	NA	NA	NA
1733	NA	5.445	NA	6.908	NA	7.882	NA	NA	NA	NA
1734	NA	5.046	NA	6.3	NA	7.536	NA	NA	NA	NA
1735	NA	4.916	NA	6.908	NA	8.622	NA	NA	NA	NA
1736	NA	4.981	NA	7.228	NA	8.54	NA	NA	NA	NA
1737	NA	4.916	NA	7.393	NA	9.021	NA	NA	NA	NA
1738	NA	4.786	NA	7.393	NA	9.332	NA	NA	NA	NA
1739	NA	4.916	NA	7.393	NA	8.362	NA	NA	NA	NA
1740	NA	6.069	NA	7.067	NA	9.232	NA	NA	NA	NA
1741	NA	4.916	NA	7.393	NA	9.545	NA	NA	NA	NA
1742	NA	5.718	NA	7.156	NA	9.757	NA	NA	NA	NA
1743	NA	5.177	9.039	6.082	NA	8.35	NA	NA	NA	NA
1744	NA	5.31	9.452	6.752	NA	9.223	NA	NA	NA	NA
1745	NA	4.981	9.452	6.83	NA	9.867	NA	NA	NA	NA
1746	NA	4.722	9.452	6.752	NA	9.647	NA	NA	NA	NA
1747	NA	4.786	9.243	6.675	NA	8.531	NA	NA	NA	NA
1748	NA	4.657	9.666	6.752	NA	9.225	NA	NA	NA	NA
1749	NA	4.658	9.666	6.908	NA	9.647	NA	NA	NA	NA
1750	NA	4.402	8.359	5.728	NA	7.536	NA	NA	NA	NA
1751	NA	4.658	9.452	6.448	NA	7.882	NA	NA	NA	NA
1752	NA	4.466	9.039	6.3	NA	8.622	NA	NA	NA	NA
1753	NA	4.147	9.666	7.067	NA	8.72	NA	NA	NA	NA
1754	NA	4.851	9.452	7.228	NA	8.818	NA	NA	NA	NA
1755	NA	4.401	9.039	6.91	NA	8.622	NA	NA	NA	NA
1756	NA	4.786	8.741	6.988	NA	9.433	NA	NA	NA	NA
1757	NA	4.658	8.839	7.067	NA	9.433	NA	NA	NA	NA
