# Krusic - Bagarchap - PPCI - ITRDB NEPA006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3760
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3760.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa006-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nepa006-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nepa006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-24
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-24
#--------------------
# Title
#   Study_Name: Krusic - Bagarchap - PPCI - ITRDB NEPA006
#--------------------
# Investigators
#   Investigators: Krusic, P.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bagarchap
#   Location: Nepal
#   Northernmost_Latitude: 28.3
#   Southernmost_Latitude: 28.3
#   Easternmost_Longitude: 84.18
#   Westernmost_Longitude: 84.18
#   Elevation_m: 2270
#--------------------
# Data_Collection
#   Collection_Name: NEPA006
#   First_Year: 1824
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus ciliata Wall. ex Royle
#   Common_Name: Himalayan poplar
#   Tree_Species_Code: PPCI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BCPC00A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC00A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC01E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC01E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC01C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC01C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC04Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC04Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BCPC04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BCPC04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BCPC00A_raw	BCPC05A_raw	BCPC05C_raw	BCPC01A_raw	BCPC01E_raw	BCPC01C_raw	BCPC01B_raw	BCPC02B_raw	BCPC03B_raw	BCPC03A_raw	BCPC06A_raw	BCPC04Z_raw	BCPC06B_raw	BCPC04B_raw
1881	0.98	2	1.1	1.69	5.56	1.62	2.66	NA	1.86	1.76	1.95	NA	2.4	3.43
1882	1.85	1.78	1.27	1.01	4.71	1.01	2.21	2.98	2.96	2.62	1.5	NA	2.45	1.75
1883	0.92	2.19	1.61	1.65	2.63	0.7	1.41	4.15	3.08	3.78	3.17	NA	2.55	1.94
1884	0.37	1.75	1.67	1.58	1.67	0.37	0.87	1.6	1.43	1.97	1.99	NA	1.78	3.34
1885	0.27	1.32	1.52	0.97	1.64	0.33	0.97	1.04	0.77	1.8	4.2	NA	1.41	3.61
1886	0.55	1.08	1.88	0.54	1.81	0.55	1.29	2.48	1.2	2.38	5.25	NA	1.32	2.74
1887	0.68	0.84	1.45	0.39	1.75	0.4	1.17	3.27	1.58	2.85	4.66	NA	0.99	2.76
1888	1.21	1.48	2.29	0.4	3	1.04	2.11	4.49	2.73	3.77	2.7	NA	1.41	2.95
1889	1.1	1.15	1.68	0.92	2.51	0.76	1.7	2.9	1.99	2.12	4.39	NA	2.34	1.8
1890	0.81	0.73	1.23	1.12	1.62	0.38	1.21	1.8	1.01	1.48	3.61	NA	1.76	1.59
1891	0.35	0.41	0.84	0.76	0.77	0.17	0.77	2.11	0.97	1.04	2.04	NA	1.02	1.59
1892	0.58	0.89	1.23	0.92	1.05	0.21	0.83	4.05	1.39	1.73	1.44	NA	1.54	2.52
1893	0.76	0.51	1.07	1.22	0.69	0.28	1.28	2.21	1.63	1.38	1.54	NA	1.09	1.37
1894	0.69	0.49	1.53	0.8	0.43	0.24	0.5	2.21	0.92	0.56	1.83	NA	1.29	2.78
1895	0.89	0.79	1.12	1.14	1.15	0.33	0.93	2.76	1.61	0.42	1.95	NA	0.82	2.79
1896	1.07	2.16	1.95	2.64	2.24	0.57	1.31	4.75	1.64	1.56	3.29	NA	2.32	3.4
1897	1.2	1.65	1.87	1.93	2.85	0.67	1.69	3.67	1.57	0.8	3.25	NA	2.01	2.05
1898	1.16	2.07	1.97	3.5	4.15	0.78	1.76	1.48	1	1.25	1.88	NA	2.32	2.22
1899	0.33	1.38	0.93	0.55	1.74	0.49	0.87	1.18	0	0.29	0.57	NA	1.59	1.51
1900	0.73	2.74	1.94	0.92	1.85	1.17	1.97	1.99	1.77	0.76	1.57	NA	2.04	1.69
1901	1	1.98	1.5	1.07	2.59	1.54	2.3	1.93	2.86	0.82	1.33	NA	2.56	1.58
1902	0.46	1.97	1.27	0.43	2.01	0.85	1.29	2.15	2.45	0.82	1.45	NA	1.94	1.73
1903	1.08	2.39	1.37	1.78	2.75	1.44	1.61	1.89	4.02	1.99	1.98	NA	2.68	2.41
1904	0	1.01	0.59	0.66	1.03	0	0.64	1.08	0.99	0.66	0.91	NA	1.39	1.02
1905	0.23	2.69	0.75	1.31	1.29	0.57	1.45	1.25	1.64	1.3	1.23	NA	2.5	1.83
1906	0.52	2.06	1.19	1.91	1.46	0.48	1.48	2.11	2.02	2.09	0.9	NA	1.95	1.7
1907	0.55	0.78	0.47	1.28	1.27	0.47	0.97	0.84	0.62	1.12	0.41	NA	1.06	0.75
1908	0.52	2.32	0.93	1.94	2.28	0.54	1.67	3.15	2.03	1.56	1.55	NA	2.45	2.7
1909	0.57	1.56	1.22	1.63	2.62	0.61	2.37	2.46	1.82	1.39	1.52	NA	0.8	2.02
1910	0.57	1.86	0.79	1.91	2.76	0.61	1.93	1.82	1.93	1.19	1.67	NA	1.2	1.64
1911	0.63	0.82	0.55	1.52	1.55	0.3	1.08	0.67	1.16	1.2	1.77	NA	0.9	1.59
1912	0.37	0.72	0.85	3.03	3.17	0.46	1.55	1.38	1.6	1.14	2.31	NA	0.96	2.02
1913	0.41	0.92	0.83	4.34	5.46	0.65	2.4	2.56	2.78	1.78	1.42	NA	1.62	2.01
1914	1.08	1.16	1.32	5.59	5.05	0.91	3.39	3.14	1.78	2.48	2.16	NA	1.84	2.15
1915	1.11	1.01	0.99	3.02	3.8	0.4	1.79	2.13	1.84	1.32	1.46	NA	1.31	1.81
1916	0.27	1.3	0.84	1.5	2.68	0.24	0.8	1.52	1.46	0.55	0.86	NA	1.11	1.31
1917	0.23	0.38	0.55	0.72	1.63	0.26	1.13	0.94	1.24	0.32	0.63	NA	0.72	0.79
1918	0.25	0.29	0.47	0.69	1.45	0.13	1	1.33	2.46	0.45	1.03	NA	0.59	0.84
1919	0.12	0.39	0.62	1.6	2.32	0.27	1.26	1.96	2.63	1.24	0.82	NA	0.72	0.96
1920	NA	0.7	1.17	3.88	4.61	0.4	2.09	1.64	2.53	0.85	1.34	NA	1.01	1.46
1921	NA	0.58	1.21	1.45	5.34	0.38	3.43	2.77	2.97	1.22	1.74	NA	1.26	1.74
1922	NA	1.43	1.28	2.05	3.53	0.76	3.2	2.67	3.89	2.31	2.12	NA	1.32	2.98
1923	NA	1.3	1.26	4.25	5.23	1.22	3.07	3.03	3.69	2.91	1.85	NA	0.78	2.16
1924	NA	1.91	1.13	4.3	4.97	1.82	2.89	3.25	2.8	2.71	2.29	NA	1.48	1.53
1925	NA	1.31	1.06	5.48	3.21	0.78	2.01	2.33	2.04	1.15	2.14	NA	1.32	1.66
1926	NA	2.56	2.17	3.83	2.36	0.83	1.19	1.89	2.69	1.23	1.55	NA	1.49	1.64
1927	NA	1.92	1.32	5.76	3.4	1.24	1.4	2.31	3.3	2.23	1.52	NA	2.45	1.72
1928	NA	1.98	2.12	3.35	3.3	1.35	1.65	2.88	2.35	2.44	2.07	NA	2.51	1.57
1929	NA	1.52	2.23	2.98	4	1.51	1.74	1.93	2.25	0.67	1.78	NA	2.59	1.69
1930	NA	2.27	1.49	4.41	5	1.46	1.35	2.06	3.21	1.06	2.34	NA	2.1	2.19
1931	NA	2.43	2.45	7.11	5.31	1.72	2.93	2.23	2.49	2.25	5.71	NA	3.11	2.13
1932	NA	2.71	1.94	8	4.05	2.15	2.54	1.4	1.32	2.27	5.01	NA	3.19	2.03
1933	NA	0.9	1.67	4.15	1.45	0.91	0.77	1.47	1.91	1.27	1.52	NA	0.76	0.81
1934	NA	2.08	2.77	3.61	2.73	1.23	1.91	2.21	2.08	1.41	2.69	NA	1.06	0.94
1935	NA	1.65	1.27	2.56	5.07	1.48	3.88	1.7	2.08	1.22	3.17	NA	1.31	1.79
1936	NA	1.94	1.42	2.19	5.2	1.78	3.48	2.16	2.26	1.76	3.25	NA	1.38	1.52
1937	NA	2.17	1.43	1.76	5.12	1.32	2.29	3.55	1.95	1.89	2.25	5.01	1.49	1.35
1938	NA	1.34	1.44	1.6	4.4	1.42	2.24	1.9	4.76	1.3	2.69	5.1	1.07	1.19
1939	NA	1.92	1.49	1.03	4.17	0.77	1.79	2.21	2.45	1.33	2.02	3.97	1.27	0.97
1940	NA	2.09	1.49	1.67	3.08	0.89	1.58	1.85	3.96	1.4	2.15	3.12	1.79	1.06
1941	NA	1.01	1.01	1.51	3.71	0.79	1.2	1.44	1.15	1.19	1.5	3.44	0.91	1.05
1942	NA	1.81	2.57	4.51	5.73	1.82	1.64	1.72	2.42	1.32	1.6	2.77	1.2	1.37
1943	NA	0.78	1.88	0	3.73	1.1	1.13	1.64	1.02	1.67	1.61	1.52	0.43	0.43
1944	NA	1.23	1.71	2.61	2.33	1.05	1.08	1.81	1.17	1.58	2.14	2.47	1.26	0.49
1945	NA	0.76	0.98	0.61	1.8	0.74	1.41	1.72	1.8	0.8	1.41	2.94	1.23	0.4
1946	NA	0.87	1.08	0	1.53	0.52	1.18	2.02	1.55	0.89	0.97	2.21	0.95	0.37
1947	NA	1.61	1.16	0.27	1.51	0.53	1.22	2.52	1.25	1.86	1.6	3.25	1.23	0.61
1948	NA	1.03	0.96	0.25	2.11	0.48	1.14	1.12	3.06	0.95	0.94	2.14	1.31	0.77
1949	NA	1.09	0.92	0.75	2.19	0.48	1.33	1.13	2.62	0.98	1.25	2.13	0.79	0.84
1950	NA	1.28	0.56	0.48	2.47	0.7	1.16	1.47	2.75	1.62	1.26	2.22	1.06	0.8
1951	NA	1.22	0.52	0.51	2.68	0.86	1.54	1.5	2.72	2.29	1.01	1.86	0.26	0.63
1952	NA	1.12	0.71	0.65	2.49	0.7	0.99	2.03	1.66	1.55	1.73	2.05	0.72	0.74
1953	NA	1.99	0.62	2.16	3.77	1.32	2.42	3.2	2.53	2.65	1.63	2.72	1.13	1.49
1954	NA	1.39	0.84	2.77	2.89	1.42	1.14	1.1	1.4	2.21	2.06	1.43	0.79	1.02
1955	NA	1.71	0.82	1.58	2.96	1.57	1.12	0.7	4.12	2.29	1.23	1.15	1.06	1.01
1956	NA	1.07	0.74	0.68	1.76	0.66	0.54	1.02	1.1	0.91	0.83	0.58	0.75	0.68
1957	NA	2.21	1.35	3.15	3.98	2.27	1.55	2.14	0.96	3.72	1.95	0.61	1.03	0.8
1958	NA	1.56	0.91	3.2	3.79	1.79	1.27	1.97	1.4	2.11	1.53	1.19	0.35	1.29
1959	NA	2.27	1.62	1.31	1.88	1.13	0.68	2.21	1.26	1.81	1.01	1.26	0.47	1.19
1960	NA	2.04	1.58	1.37	1.72	1.93	0.61	1.9	1.83	1.72	1.11	1.44	0.62	0.95
1961	NA	2.86	1.3	3.44	1.59	2.13	0.66	2.25	2.32	2.38	2.29	2.15	0.89	1.33
1962	NA	2.12	1.46	2.87	1.45	1.38	0.92	1.91	2.15	1.99	1.3	1.55	0.72	0.99
1963	NA	1.56	1.23	1.48	1.05	1.21	0.6	2	1.02	1.48	1.01	1.14	0.69	0.72
1964	NA	2.58	1.81	1.93	1.71	1.84	0.71	2.82	2.25	1.46	0.72	1.27	0.76	1.04
