# Touchan - Barouk - CDLI - ITRDB LEBA001
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5124
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5124.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/leba001-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; leba001-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/leba001.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/leba001.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-02-07
#--------------------
# File_Last_Modified_Date
#   Date: 2007-02-07
#--------------------
# Title
#   Study_Name: Touchan - Barouk - CDLI - ITRDB LEBA001
#--------------------
# Investigators
#   Investigators: Touchan, R.; Hughes, M.K.(https://orcid.org/0000-0003-1062-3167)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Barouk
#   Location: Lebanon
#   Northernmost_Latitude: 33.68
#   Southernmost_Latitude: 33.68
#   Easternmost_Longitude: 35.68
#   Westernmost_Longitude: 35.68
#   Elevation_m: 1775
#--------------------
# Data_Collection
#   Collection_Name: LEBA001
#   First_Year: 1829
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Cedrus libani A. Rich.
#   Common_Name: Cedar of Lebanon
#   Tree_Species_Code: CDLI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAR02A_raw	BAR02B_raw	BAR03A_raw	BAR03B_raw	BAR04A_raw	BAR05B_raw	BAR06A_raw	BAR06B_raw	BAR08A_raw	BAR09A_raw	BAR09B_raw	BAR10A_raw	BAR10B_raw	BAR11A_raw	BAR11B_raw	BAR12A_raw	BAR12B_raw	BAR13A_raw	BAR13B_raw	BAR14A_raw	BAR14B_raw	BAR15A_raw	BAR15B_raw	BAR16A_raw	BAR16B_raw	BAR17A_raw	BAR17B_raw	BAR18B_raw	BAR19A_raw	BAR20A_raw	BAR20B_raw
1829	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	3.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	NA	2.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	NA	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	NA	3.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32	NA
1845	NA	NA	NA	NA	NA	NA	NA	NA	2.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59	NA
1846	NA	NA	NA	NA	NA	NA	NA	NA	5.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07	NA	NA	NA	NA	NA	NA	NA	NA	2.6	NA
1847	NA	NA	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	2.89	NA	NA	NA	NA	NA	NA	NA	NA	2.49	NA
1848	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	2.15	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA
1849	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	3.05	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	3.32	NA	1.46	2.53	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA
1851	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	2.1	NA	2.14	1.7	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	2.24	NA	2.15	1.95	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	1.58	NA	2.04	2.82	NA	NA	NA	NA	NA	NA	NA	NA	0.11	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	2.28	3.99	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	2.15	4.72	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	0.2	3.91	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA
1857	NA	NA	NA	NA	NA	NA	1.41	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	0.14	2.71	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA
1858	NA	NA	NA	NA	NA	NA	0.77	NA	1.9	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	0.3	0.28	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA
1859	NA	NA	NA	NA	NA	NA	0.06	NA	1.76	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	0.13	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA
1860	NA	NA	NA	NA	NA	NA	0.19	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	0.28	0.35	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA
1861	NA	NA	NA	NA	NA	NA	0.35	NA	2.52	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	0.73	0.49	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA
1862	NA	NA	NA	NA	NA	NA	0.67	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	0.45	0.49	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA
1863	NA	NA	NA	NA	NA	NA	1.42	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.48	0.69	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA
1864	NA	NA	NA	NA	NA	NA	2.65	NA	4.4	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.16	0.81	1.59	NA	NA	NA	NA	NA	NA	NA	NA	2.13	NA
1865	NA	NA	NA	NA	NA	NA	2.21	NA	2.66	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.2	0.72	1.07	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA
1866	NA	NA	NA	NA	NA	NA	1.95	NA	1.83	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.46	0.99	1.14	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA
1867	NA	NA	NA	NA	NA	NA	1.72	NA	2.08	4.21	NA	NA	NA	NA	NA	NA	NA	0.6	0.5	2.02	1.14	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA
1868	NA	NA	NA	NA	NA	NA	0.89	NA	1.44	4.23	NA	NA	NA	NA	NA	NA	NA	0.47	0.48	1.87	1.14	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA
1869	NA	NA	NA	NA	NA	NA	0.9	NA	1.64	3.77	NA	NA	NA	NA	NA	NA	NA	0.6	1.99	2.23	1.96	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA
1870	NA	NA	NA	NA	NA	NA	0.74	3.15	1.46	3.59	NA	NA	NA	NA	NA	NA	NA	0.51	1.34	2.24	2.01	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA
1871	NA	NA	NA	NA	NA	NA	0.47	2.15	2.25	3.54	NA	NA	NA	NA	NA	NA	NA	0.7	3.4	2.78	1.58	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA
1872	NA	NA	NA	NA	NA	NA	0.51	1.59	1.43	3.84	NA	NA	NA	NA	NA	NA	NA	0.9	2.57	2.1	0.97	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA
1873	NA	NA	NA	NA	NA	NA	0.63	1.53	1.56	3.58	NA	NA	NA	NA	NA	NA	NA	0.93	1.74	1.45	0.92	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA
1874	NA	NA	NA	NA	2.65	NA	0.35	1.35	1.38	3.04	NA	NA	NA	NA	NA	NA	NA	1.05	1.33	1.19	1.15	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA
