# Cook - Chitral-Gol NP - PIGE - ITRDB PAKI023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15318
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15318.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki023-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; paki023-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/paki023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Cook - Chitral-Gol NP - PIGE - ITRDB PAKI023
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Palmer, J.G.(https://orcid.org/0000-0002-6665-4483); Ahmed, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Chitral-Gol NP
#   Location: Pakistan
#   Northernmost_Latitude: 35.9
#   Southernmost_Latitude: 35.9
#   Easternmost_Longitude: 71.7333
#   Westernmost_Longitude: 71.7333
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: PAKI023
#   First_Year: 1260
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus gerardiana Wall. ex D. Don.
#   Common_Name: chilgoza pine
#   Tree_Species_Code: PIGE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CGPP011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CGPP112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CGPP112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CGPP011_raw	CGPP012_raw	CGPP021_raw	CGPP022_raw	CGPP031_raw	CGPP032_raw	CGPP041_raw	CGPP042_raw	CGPP051_raw	CGPP062_raw	CGPP071_raw	CGPP072_raw	CGPP081_raw	CGPP091_raw	CGPP092_raw	CGPP101_raw	CGPP102_raw	CGPP111_raw	CGPP112_raw
1260	NA	NA	NA	NA	NA	NA	NA	0.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1261	NA	NA	NA	NA	NA	NA	NA	0.175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1262	NA	NA	NA	NA	NA	NA	NA	0.258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1263	NA	NA	NA	NA	NA	NA	NA	0.252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1264	NA	NA	NA	NA	NA	NA	NA	0.278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1265	NA	NA	NA	NA	NA	NA	NA	0.551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1266	NA	NA	NA	NA	NA	NA	NA	0.235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1267	NA	NA	NA	NA	NA	NA	NA	0.395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1268	NA	NA	NA	NA	NA	NA	NA	0.701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1269	NA	NA	NA	NA	NA	NA	NA	1.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1270	NA	NA	NA	NA	NA	NA	NA	0.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1271	NA	NA	NA	NA	NA	NA	NA	0.513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1272	NA	NA	NA	NA	NA	NA	NA	0.446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1273	NA	NA	NA	NA	NA	NA	NA	0.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1274	NA	NA	NA	NA	NA	NA	NA	0.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1275	NA	NA	NA	NA	NA	NA	NA	0.315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1276	NA	NA	NA	NA	NA	NA	NA	0.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1277	NA	NA	NA	NA	NA	NA	NA	0.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1278	NA	NA	NA	NA	NA	NA	NA	0.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1279	NA	NA	NA	NA	NA	NA	NA	0.597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1280	NA	NA	NA	NA	NA	NA	NA	0.684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1281	NA	NA	NA	NA	NA	NA	NA	0.773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1282	NA	NA	NA	NA	NA	NA	NA	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1283	NA	NA	NA	NA	NA	NA	NA	0.903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1284	NA	NA	NA	NA	NA	NA	NA	0.486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1285	NA	NA	NA	NA	NA	NA	NA	0.675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1286	NA	NA	NA	NA	NA	NA	NA	0.476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1287	NA	NA	NA	NA	NA	NA	NA	0.615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1288	NA	NA	NA	NA	NA	NA	NA	0.328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1289	NA	NA	NA	NA	NA	NA	NA	0.793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1290	NA	NA	NA	NA	NA	NA	0.672	0.576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1291	NA	NA	NA	NA	NA	NA	0.653	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1292	NA	NA	NA	NA	NA	NA	0.463	0.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1293	NA	NA	NA	NA	NA	NA	0.498	0.641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1294	NA	NA	NA	NA	NA	NA	0.361	0.608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1295	NA	NA	NA	NA	NA	NA	0.362	0.765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1296	NA	NA	NA	NA	NA	NA	0.425	0.582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1297	NA	NA	NA	NA	NA	NA	0.495	0.746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1298	NA	NA	NA	NA	NA	NA	0.527	0.754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1299	NA	NA	NA	NA	NA	NA	0.482	0.519	NA	NA	NA	NA	NA	0.974	NA	NA	NA	NA	NA
1300	NA	NA	NA	NA	NA	NA	0.825	0.754	NA	NA	NA	NA	NA	1.652	NA	NA	NA	NA	NA
1301	NA	NA	NA	NA	NA	NA	0.768	0.433	NA	NA	NA	NA	NA	1.186	NA	NA	NA	NA	NA
1302	NA	NA	NA	NA	NA	NA	1	0.517	NA	NA	NA	NA	NA	1.156	NA	NA	NA	NA	NA
1303	NA	NA	NA	NA	NA	NA	0.788	0.51	NA	NA	NA	NA	NA	0.984	NA	NA	NA	NA	NA
1304	NA	NA	NA	NA	NA	NA	1.145	0.791	NA	NA	NA	NA	NA	1.739	NA	NA	NA	NA	NA
1305	NA	NA	NA	NA	NA	NA	1.004	1.061	NA	NA	NA	NA	NA	2.134	NA	NA	NA	NA	NA
1306	NA	NA	NA	NA	NA	NA	0.872	1.105	NA	NA	NA	NA	NA	2.615	NA	NA	NA	NA	NA
1307	NA	NA	NA	NA	NA	NA	0.65	0.922	NA	NA	NA	NA	NA	1.863	NA	NA	NA	NA	NA
1308	NA	NA	NA	NA	NA	NA	0.683	0.921	NA	NA	NA	NA	NA	1.951	NA	NA	NA	NA	NA
1309	NA	NA	NA	NA	NA	NA	0.907	0.819	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA
1310	NA	NA	NA	NA	NA	NA	0.798	0.523	NA	NA	NA	NA	NA	1.937	NA	NA	NA	NA	NA
1311	NA	NA	NA	NA	NA	NA	1.153	0.581	NA	NA	NA	NA	NA	1.991	NA	NA	NA	NA	NA
1312	NA	NA	NA	NA	NA	NA	1.001	0.476	NA	NA	NA	NA	NA	1.843	NA	NA	NA	NA	NA
1313	NA	NA	NA	NA	NA	NA	1.116	0.656	NA	NA	NA	NA	NA	1.771	NA	NA	NA	NA	NA
1314	NA	NA	NA	NA	NA	NA	1.148	0.881	NA	NA	NA	NA	NA	2.267	NA	NA	NA	NA	NA
1315	NA	NA	NA	NA	NA	NA	0.478	0.615	NA	NA	NA	NA	NA	1.844	NA	NA	NA	NA	NA
1316	NA	NA	NA	NA	NA	NA	0.989	0.849	NA	NA	NA	NA	NA	2.289	NA	NA	NA	NA	NA
1317	NA	NA	NA	NA	NA	NA	0.755	0.804	NA	NA	NA	NA	NA	1.886	NA	NA	NA	NA	NA
1318	NA	NA	NA	NA	NA	NA	0.599	0.468	NA	NA	NA	NA	NA	1.668	NA	NA	NA	NA	NA
1319	NA	NA	NA	NA	NA	NA	0.419	0.579	NA	NA	NA	NA	NA	1.834	NA	NA	NA	NA	NA
1320	NA	NA	NA	NA	0.494	NA	0.533	0.454	NA	NA	NA	NA	NA	1.291	NA	NA	NA	NA	NA
1321	NA	NA	NA	NA	0.485	NA	0.982	0.566	NA	NA	NA	NA	NA	1.567	2.434	NA	NA	NA	NA
1322	NA	NA	NA	NA	0.585	NA	1.188	0.543	NA	NA	NA	NA	NA	1.743	2.155	NA	NA	NA	NA
1323	NA	NA	NA	NA	0.444	NA	0.896	0.436	NA	NA	NA	NA	NA	1.671	1.77	NA	NA	NA	NA
