# Krusic - KatyaKhola-2 - ABSB - ITRDB NEPA023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3781
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3781.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa023-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nepa023-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nepa023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Krusic - KatyaKhola-2 - ABSB - ITRDB NEPA023
#--------------------
# Investigators
#   Investigators: Krusic, P.J.; Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: KatyaKhola-2
#   Location: Nepal
#   Northernmost_Latitude: 29.3
#   Southernmost_Latitude: 29.3
#   Easternmost_Longitude: 82.02
#   Westernmost_Longitude: 82.02
#   Elevation_m: 3330
#--------------------
# Data_Collection
#   Collection_Name: NEPA023
#   First_Year: 1602
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies spectabilis (D. Don) Spach
#   Common_Name: silver fir
#   Tree_Species_Code: ABSB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS23C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS23C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AS09A_raw	AS14A_raw	AS19A_raw	AS01A_raw	AS11A_raw	AS07A_raw	AS05A_raw	AS05B_raw	AS18A_raw	AS06A_raw	AS07B_raw	AS16A_raw	AS16B_raw	AS04B_raw	AS17A_raw	AS17B_raw	AS08A_raw	AS08B_raw	AS23A_raw	AS23B_raw	AS23C_raw	AS20A_raw	AS20B_raw	AS04A_raw
1651	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.062	NA	NA	0.932	NA	0.43	0.598	1.032	NA	NA	0.764
1652	NA	1.088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.962	NA	NA	1.049	NA	0.539	0.638	1.049	NA	NA	0.858
1653	NA	0.929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.736	NA	NA	0.882	NA	0.391	0.518	0.85	NA	NA	0.647
1654	NA	1.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.052	NA	NA	1.319	NA	0.494	0.787	1.055	NA	NA	0.848
1655	NA	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.388	NA	NA	1.253	NA	0.552	0.831	1.168	NA	NA	1.098
1656	NA	0.998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.147	1.034	NA	NA	1.535	NA	0.378	0.724	0.967	NA	NA	1.078
1657	NA	0.966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.214	0.839	NA	NA	1.607	NA	0.384	0.763	1.113	NA	NA	0.974
1658	NA	1.062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.811	1.001	NA	NA	1.296	NA	0.5	0.82	1.412	NA	NA	0.958
1659	NA	1.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.887	0.944	NA	NA	1.337	NA	0.501	0.789	0.904	NA	NA	0.992
1660	NA	1.059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.862	0.744	NA	NA	1.346	NA	0.381	0.695	0.808	NA	NA	0.9
1661	NA	1.215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982	0.834	NA	NA	1.527	NA	0.474	0.735	0.782	NA	NA	0.946
1662	NA	0.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.934	NA	NA	1.254	NA	0	0.643	0.801	NA	NA	0.977
1663	NA	0.966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953	0.7	NA	NA	0.978	NA	0.727	0.565	0.563	NA	NA	0.802
1664	NA	1.129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.156	0.958	NA	NA	1.116	1.707	0.552	0.714	0.764	NA	NA	1.033
1665	NA	0.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.097	0.875	NA	NA	1.202	1.486	0.514	0.688	0.789	NA	NA	0.906
1666	NA	0.933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.069	0.93	NA	NA	1.503	1.614	0.623	0.651	0.749	NA	NA	0.917
1667	NA	0.818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.892	0.949	NA	NA	0.444	1.704	0.564	0.661	0.869	NA	NA	1.02
1668	NA	0.754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.762	0.75	NA	NA	0.805	1.22	0.603	0.66	0.821	NA	NA	0.705
1669	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963	0.813	NA	NA	1.333	1.241	0.986	0.96	1.079	NA	NA	0.809
1670	NA	0.753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.753	0.759	NA	NA	1.873	1.592	1.043	1.05	1.095	NA	NA	0.906
1671	NA	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.704	1.008	NA	NA	1.366	1.219	0.893	1.207	1.031	NA	NA	1.123
1672	NA	0.748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.698	0.887	NA	NA	1.927	0.937	0.714	0.953	0.817	NA	NA	1.001
1673	NA	0.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.561	1.077	NA	NA	2.018	1.297	0.664	0.962	0.929	NA	NA	1.059
1674	NA	0.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.409	0.884	NA	NA	1.111	0.932	0.447	0.686	0.927	NA	NA	0.712
1675	NA	0.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.243	0.768	NA	NA	0.763	0.54	0.289	0.479	0.843	NA	NA	0.738
1676	NA	0.749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.385	1.011	NA	NA	0.939	0.832	0.493	0.664	1.026	NA	NA	0.929
1677	NA	0.672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.407	0.898	NA	NA	0.709	0.744	0.496	0.716	1.203	NA	NA	1.018
1678	NA	3.069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.572	0.824	NA	NA	0.52	0.795	0.687	0.858	1.735	NA	NA	0.865
1679	NA	4.521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751	0.947	NA	NA	0.454	0.692	0.97	1.167	1.563	NA	NA	0.901
1680	NA	5.068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.913	0.829	NA	NA	0.923	0.845	0.968	1.214	1.417	NA	NA	0.856
1681	NA	6.122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.853	NA	NA	1.41	1.288	1.082	1.212	1.598	NA	NA	0.908
1682	NA	4.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.796	1.036	NA	NA	1.348	1.422	0.886	1.203	1.673	NA	NA	1.085
1683	NA	3.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.717	0.88	NA	NA	1.162	1.379	0.705	0.83	1.039	NA	NA	0.865
1684	NA	4.881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.548	0.859	NA	NA	1.339	1.196	0.531	0.798	0.777	NA	NA	0.882
1685	NA	4.612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.725	0.95	NA	NA	2.047	1.691	0.552	0.813	0.682	NA	NA	1.123
1686	NA	3.726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.561	0.888	NA	NA	1.693	1.524	0.664	0.783	0.66	NA	NA	0.887
1687	NA	2.704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.404	0.906	NA	NA	1.606	1.738	0.759	1.077	0.798	NA	NA	1.024
1688	NA	3.394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.652	0.748	NA	NA	1.685	1.678	0.77	1.096	0.975	NA	NA	0.807
1689	NA	1.623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.526	0.913	NA	NA	1.554	1.106	0.769	0.912	0.944	NA	NA	0.93
1690	NA	1.565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.486	1.125	NA	NA	1.556	1.63	0.891	1.059	1.186	NA	NA	1.207
1691	NA	1.075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	1.034	NA	NA	1.513	2.027	1.055	0.933	0.998	NA	NA	0.92
1692	NA	0.889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.447	0.873	NA	NA	1.472	1.621	0.78	0.737	0.891	NA	NA	0.794
1693	NA	0.802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.328	0.925	NA	NA	1.634	2.047	0.622	0.647	0.7	NA	NA	0.934
1694	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.231	0.644	NA	NA	1.591	1.569	0.39	0.539	0.607	NA	NA	0.639
1695	NA	0.573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.488	0.884	NA	NA	1.864	1.324	0.61	0.904	0.876	NA	NA	0.994
1696	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.576	0.916	NA	NA	1.499	0.898	0.511	0.771	0.854	NA	NA	1.069
1697	NA	0.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.393	0.862	NA	NA	1.313	1.036	0.643	0.946	0.932	NA	NA	0.831
1698	NA	0.453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.589	0.998	NA	NA	1.229	1.126	0.643	0.886	0.66	NA	NA	0.888
1699	NA	0.485	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.529	0.676	1.026	NA	NA	1.159	1.069	0.72	0.953	0.787	NA	NA	1.058
1700	NA	0.481	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.548	0.782	NA	NA	0.854	0.962	0.483	0.679	0.593	NA	NA	1.066
1701	NA	0.499	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.893	0.704	0.791	NA	NA	0.814	0.888	0.403	0.714	0.595	NA	NA	1.35
1702	NA	0.513	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.181	0.567	0.941	NA	NA	0.656	0.63	0.462	0.733	0.595	NA	NA	0.929
1703	NA	0.578	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.992	0.756	1.036	NA	NA	0.566	0.757	0.386	0.645	0.582	NA	NA	0.88
1704	NA	0.776	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972	1.011	1.003	NA	NA	0.815	0.839	0.46	0.706	0.776	NA	NA	0.919
1705	NA	0.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.807	0.554	0.901	NA	NA	0.814	0.796	0.29	0.623	0.701	NA	NA	0.706
1706	NA	0.558	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.587	0.496	0.564	NA	NA	0.854	0.843	0.222	0.531	0.63	NA	NA	0.514
1707	NA	0.564	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.552	0.467	0.56	NA	NA	1.137	0.759	0.419	0.645	0.578	NA	NA	0.649
1708	NA	0.703	NA	NA	2.375	NA	NA	NA	NA	NA	NA	0.838	0.847	0.688	NA	NA	2.616	1.238	0.582	0.783	0.766	NA	NA	0.819
1709	NA	0.651	NA	NA	2.511	NA	NA	NA	NA	NA	NA	0.798	0.958	0.814	NA	NA	2.779	1.408	0.876	1.157	0.972	NA	NA	0.965
1710	NA	0.611	NA	NA	1.912	NA	NA	NA	NA	NA	NA	0.882	0.852	0.911	NA	NA	2.597	1.289	0.738	0.941	0.854	NA	NA	0.982
1711	NA	0.465	NA	NA	1.588	NA	NA	NA	NA	NA	NA	0.662	0.639	0.935	NA	NA	2.333	1.332	0.587	0.897	0.822	NA	NA	1.028
1712	NA	0.409	NA	NA	1.692	NA	NA	NA	NA	NA	NA	0.545	0.335	0.748	NA	NA	1.817	0.981	0.341	0.564	0.699	NA	NA	0.805
1713	NA	0.423	NA	NA	1.971	NA	NA	NA	NA	NA	NA	0.384	0.223	0.768	NA	NA	1.548	0.888	0.218	0.37	0.6	NA	NA	0.879
1714	NA	0.472	NA	NA	1.833	NA	NA	NA	NA	NA	NA	0.322	0.207	0.555	NA	NA	1.207	0.876	0.348	0.573	0.656	NA	NA	0.607
1715	NA	0.501	NA	NA	1.583	NA	NA	NA	NA	NA	NA	0.167	0.101	0.638	NA	NA	0.695	0.645	0.415	0.623	0.885	NA	NA	0.725
1716	NA	0.717	NA	NA	2.114	NA	NA	NA	NA	NA	NA	0.433	0.39	0.973	NA	NA	0.774	0.953	0.649	0.841	1.069	NA	NA	0.952
1717	NA	0.564	NA	NA	1.082	NA	NA	NA	NA	NA	NA	0.633	0.407	0.882	NA	NA	0.801	0.776	0.477	0.693	0.638	NA	NA	0.673
1718	NA	0.526	NA	NA	1.208	NA	NA	NA	NA	NA	NA	0.716	0.613	0.978	NA	NA	1.055	0.787	0.415	0.55	0.432	NA	NA	0.791
1719	NA	0.437	NA	NA	1.116	NA	NA	NA	NA	NA	NA	0.514	0.457	1.097	NA	NA	1.165	0.953	0.541	0.884	0.526	NA	NA	0.885
1720	NA	0.425	NA	NA	1.22	NA	NA	NA	NA	NA	NA	0.351	0.364	0.689	NA	NA	1.555	1.022	0.509	0.694	0.462	NA	NA	0.576
1721	NA	0.462	NA	NA	1.087	NA	NA	NA	NA	NA	NA	0.345	0.278	0.785	NA	NA	1.86	1.02	0.631	0.68	0.478	NA	NA	0.705
1722	NA	0.493	NA	NA	0.979	NA	NA	NA	NA	NA	NA	0.305	0.294	0.772	NA	NA	1.584	0.933	0.576	0.593	0.484	NA	NA	0.668
1723	NA	0.483	NA	NA	0.911	NA	NA	NA	NA	NA	NA	0.275	0.225	0.75	NA	NA	1.295	1.104	0.488	0.604	0.431	NA	NA	0.593
1724	NA	0.555	NA	NA	1.179	NA	NA	NA	NA	NA	NA	0.622	0.394	0.935	NA	NA	2.036	1.305	0.853	0.699	0.609	NA	NA	0.768
1725	NA	0.573	NA	NA	1.552	NA	NA	NA	NA	NA	NA	1.098	0.769	1.003	NA	NA	2.548	1.166	0.866	0.822	0.742	NA	NA	0.975
1726	NA	0.639	NA	NA	1.591	NA	1.878	NA	NA	NA	NA	0.894	0.673	0.957	NA	NA	1.833	0.974	0.801	0.768	0.632	NA	NA	0.878
1727	NA	0.465	NA	NA	2.279	NA	1.57	NA	NA	NA	NA	0.526	0.388	1.309	NA	NA	2.295	1.035	0.753	0.878	0.57	NA	NA	0.902
1728	NA	0.486	NA	NA	1.862	NA	1.736	NA	NA	NA	NA	0.486	0.36	0.925	NA	NA	2.708	1.458	0.684	0.731	0.494	NA	NA	0.686
1729	NA	0.596	NA	NA	1.549	NA	1.529	NA	NA	NA	NA	0.58	0.386	0.676	NA	NA	3.406	1.201	0.823	0.73	0.607	NA	NA	0.61
1730	NA	1.049	NA	NA	1.735	NA	0.949	NA	NA	NA	NA	0.842	0.544	0.606	NA	NA	3.736	1.475	0.869	0.847	0.926	NA	NA	0.626
1731	NA	1.1	NA	NA	1.872	NA	1.394	NA	NA	NA	NA	0.764	0.498	0.714	NA	NA	2.611	0.919	0.863	0.927	1.013	NA	NA	0.639
1732	NA	0.689	NA	NA	1.69	NA	1.906	NA	NA	NA	NA	0.903	0.52	0.704	NA	NA	2.131	1.192	0.765	1.05	0.871	NA	NA	0.623
1733	NA	0.629	NA	NA	1.913	NA	1.639	NA	NA	NA	NA	0.902	0.549	1.174	NA	NA	2.947	1.636	0.635	1.136	1.096	NA	NA	0.841
1734	NA	0.55	NA	NA	1.972	NA	1.463	NA	NA	NA	NA	1.36	0.895	1.238	NA	NA	2.176	1.8	0.572	0.953	0.907	NA	NA	0.746
1735	NA	0.395	NA	NA	1.46	NA	1.621	NA	NA	NA	NA	0.985	0.645	0.847	NA	NA	1.69	1.181	0.544	0.826	0.727	NA	NA	0.542
1736	NA	0.379	NA	NA	1.095	NA	1.256	NA	NA	NA	NA	0.88	0.471	0.892	NA	NA	1.873	1.432	0.55	0.726	0.753	NA	NA	0.679
1737	NA	0.307	NA	NA	0.977	NA	1.562	NA	NA	NA	NA	1.026	0.418	0.813	NA	NA	1.93	1.393	0.574	0.761	0.677	NA	NA	0.6
1738	NA	0.319	NA	NA	1.203	NA	0.995	NA	NA	NA	NA	1.009	0.486	0.962	NA	NA	2.307	1.565	0.6	0.784	0.619	NA	NA	0.728
1739	NA	0.305	NA	NA	1.585	NA	1.032	1.387	NA	NA	NA	0.781	0.595	1.047	NA	NA	2.107	1.269	0.567	0.802	0.712	NA	NA	0.725
1740	NA	0.248	NA	NA	1.337	NA	1.218	1.363	NA	NA	NA	0.694	0.583	0.968	NA	NA	1.666	1.255	0.397	0.673	0.772	NA	NA	0.815
1741	NA	0.179	NA	NA	0.764	NA	1.006	1	NA	NA	NA	0.505	0.353	0.737	NA	NA	1.196	0.979	0.279	0.404	0.521	NA	NA	0.574
1742	NA	0.296	NA	NA	1.194	NA	1.2	1.25	NA	NA	NA	0.481	0.338	0.782	NA	NA	1.626	1.416	0.514	0.574	0.6	NA	NA	0.573
1743	NA	0.337	NA	NA	1.019	NA	1.621	0.992	NA	NA	NA	0.583	0.347	0.878	NA	NA	1.484	1.607	0.555	0.511	0.522	NA	NA	0.758
1744	NA	0.317	NA	NA	1.546	NA	1.312	1.3	NA	NA	NA	0.765	0.433	0.921	NA	NA	1.645	1.435	0.514	0.565	0.535	NA	NA	0.641
1745	NA	0.307	NA	NA	1.222	NA	0.93	0.907	NA	NA	NA	0.688	0.35	0.837	NA	NA	0.997	0.923	0.477	0.46	0.386	NA	NA	0.667
1746	NA	0.307	NA	NA	1.138	NA	1.684	0.967	NA	NA	NA	0.692	0.46	1.097	NA	NA	2.151	1.585	0.57	0.585	0.646	NA	NA	0.962
1747	NA	0.321	NA	NA	1.175	NA	1.692	1.222	NA	NA	NA	0.66	0.669	0.834	NA	NA	1.373	1.026	0.615	0.694	0.57	NA	NA	0.744
1748	NA	0.409	NA	NA	1.425	NA	1.863	1.861	NA	NA	NA	0.875	0.923	0.878	NA	NA	1.615	1.001	0.744	0.739	0.554	NA	NA	0.882
1749	NA	0.354	NA	NA	1.273	NA	1.646	1.506	NA	NA	NA	0.829	0.748	0.712	NA	NA	1.085	0.655	0.783	0.691	0.508	NA	NA	0.638
1750	NA	0.324	NA	NA	1.272	NA	1.608	1.6	NA	NA	NA	0.68	0.82	0.541	NA	NA	1.318	0.71	0.742	0.583	0.514	NA	NA	0.492
1751	NA	0.504	NA	NA	1.531	NA	2.348	1.714	NA	NA	NA	1.069	1.01	0.713	NA	NA	1.899	1.307	0.82	0.688	0.642	NA	NA	0.753
1752	NA	0.579	NA	NA	1.214	NA	1.991	1.708	NA	NA	NA	1.506	1.095	0.753	NA	NA	2.192	0.868	0.951	0.665	0.684	NA	NA	0.764
1753	NA	0.619	NA	NA	0.955	NA	2.009	1.888	NA	NA	NA	1.305	1.027	0.691	NA	NA	2.165	0.993	0.919	0.789	0.608	NA	NA	0.768
1754	NA	0.634	NA	NA	1.253	NA	2.028	2.251	NA	NA	NA	1.305	0.799	0.658	NA	NA	2.031	0.904	0.783	0.779	0.651	NA	NA	0.675
1755	NA	0.651	NA	NA	0.736	NA	1.404	1.684	NA	NA	NA	0.822	0.394	0.564	NA	NA	1.21	0.643	0.768	0.554	0.493	NA	NA	0.485
1756	NA	0.508	NA	NA	0.79	NA	1.807	1.505	NA	NA	NA	0.643	0.339	0.509	NA	NA	1.149	0.591	0.652	0.679	0.526	NA	NA	0.334
1757	NA	0.409	NA	NA	0.702	NA	1.353	1.325	NA	NA	NA	0.621	0.365	0.458	NA	NA	1.071	0.585	0.678	0.847	0.615	NA	NA	0.434
1758	NA	0.463	NA	NA	1.022	NA	2.417	1.604	NA	NA	NA	0.733	0.388	0.372	NA	NA	1.126	0.615	0.744	0.867	0.633	NA	NA	0.327
1759	NA	0.469	NA	NA	1.126	NA	2.697	1.641	NA	NA	NA	1.175	0.645	0.672	NA	NA	2.335	0.906	0.956	1.199	0.735	NA	NA	0.537
1760	NA	0.409	NA	NA	0.835	NA	2.822	0.97	NA	NA	NA	0.809	0.397	0.596	NA	NA	3.358	0.828	0.719	1.061	0.484	NA	NA	0.422
1761	NA	0.375	NA	NA	0.766	NA	2.862	0.925	NA	NA	NA	1.013	0.783	0.592	NA	NA	4.533	0.907	0.64	0.827	0.307	NA	NA	0.434
1762	NA	0.305	NA	NA	0.72	NA	2.743	0.694	NA	NA	NA	0.763	0.662	0.504	NA	NA	2.544	0.568	0.465	0.767	0.358	NA	2.211	0.392
1763	NA	0.303	NA	NA	0.808	NA	2.861	1.065	NA	NA	NA	0.809	0.673	0.611	NA	NA	2.432	0.729	0.462	0.911	0.361	NA	2.102	0.497
1764	NA	0.284	NA	NA	0.743	NA	1.74	1.277	NA	NA	NA	1.059	0.717	0.662	NA	NA	1.714	0.698	0.481	0.801	0.434	NA	1.993	0.466
1765	NA	0.27	NA	NA	0.727	NA	1.263	1.407	NA	NA	NA	0.936	0.735	0.518	NA	NA	1.429	0.531	0.485	0.621	0.317	NA	1.57	0.402
1766	NA	0.254	NA	NA	0.634	NA	1.524	1.597	NA	NA	NA	0.68	0.647	0.615	NA	NA	1.272	0.542	0.457	0.559	0.393	NA	1.567	0.406
1767	NA	0.209	NA	NA	0.622	NA	0.921	1.215	NA	NA	NA	0.363	0.263	0.658	NA	NA	1.013	0.526	0.446	0.534	0.302	NA	1.863	0.482
